gene,baseMean,log2FoldChange,lfcSE,stat,pval,adj_pval
RASGRP3,9.73719974,0.42121848,0.16112944,2.61416205,0.00894466,0.24495779
KRTAP1-3,7.79123773,0.46231238,0.17687163,2.61382999,0.00895336,0.24495779
RAI2,4.91453751,0.57503521,0.22005773,2.61311073,0.00897222,
XPNPEP2,7.65855017,0.46088645,0.17641215,2.61255501,0.00898682,0.24545735
TAFA5,8.8971251,0.4609589,0.17654066,2.61106363,0.00902611,0.24611396
TSSK4,8.36501234,0.42063957,0.16113554,2.61047049,0.00904178,0.24612541
RHOC,12.584518,0.45145244,0.17308343,2.60829385,0.00909948,0.24727915
OLIG3,6.82420311,0.51750354,0.19845706,2.60763485,0.00911702,
STARD6,10.0538443,0.4015798,0.15406089,2.60663036,0.0091438,0.24789716
DPYD,9.56915306,0.45874107,0.17601317,2.60628835,0.00915294,0.24789716
ADGRB3,7.94164819,0.47679683,0.18306641,2.60450198,0.00920079,0.24837656
S100A14,14.1636966,-0.4590827,0.17626662,-2.6044788,0.00920141,0.24837656
TTC31,19.9581241,-0.5312446,0.20402659,-2.6038006,0.00921964,0.24845309
TMEM225,4.92844535,0.61642435,0.2367638,2.60354142,0.00922661,
MS4A4A,5.5124495,0.56405304,0.21679293,2.60180545,0.00927344,
UCN,10.0451041,0.46320827,0.17806824,2.60129643,0.00928722,0.24985708
ANO5,5.8835044,0.6243037,0.24011677,2.6000004,0.00932237,
DRAP1,12.2001889,-0.4045762,0.15562211,-2.5997349,0.00932958,0.25057918
PRSS16,9.61676284,0.42940438,0.16521566,2.59905375,0.00934811,0.25065988
ATP6AP2,16.2339,-0.3484217,0.13413493,-2.5975466,0.00938924,0.25109168
AAK1,9.03128559,0.42960597,0.16540331,2.59732393,0.00939533,0.25109168
COL20A1,5.9730006,0.54005137,0.20797287,2.59673946,0.00941133,
SLC26A9,11.8410497,0.39137129,0.15077462,2.59573713,0.00943882,0.25161426
WDR27,9.00703896,0.4061759,0.15649392,2.59547395,0.00944606,0.25161426
ZBTB12,7.7375898,0.4702799,0.18141064,2.59235023,0.00953227,0.25272223
TUFM,16.105501,-0.4238695,0.1635184,-2.5921824,0.00953692,0.25272223
TM4SF20,8.79282322,0.43172206,0.16656307,2.59194341,0.00954355,0.25272223
AQP3,29.781001,-0.5431264,0.2095637,-2.5917009,0.00955028,0.25272223
ALAD,9.92008472,-0.4361532,0.16835879,-2.5906171,0.0095804,0.2531045
MMAA,6.18239399,0.53412003,0.20619453,2.59036958,0.00958729,
TMPRSS5,5.97271773,0.73069086,0.28220841,2.58918881,0.00962023,
REEP4,9.52106359,-0.413486,0.15980807,-2.5873912,0.00967057,0.25410267
PRL,8.7410491,0.44482814,0.17194591,2.58702367,0.00968089,0.25410267
CHGB,9.600239,0.43595863,0.16852718,2.58687431,0.00968509,0.25410267
GUK1,7.35946561,-0.5062994,0.19580519,-2.5857303,0.00971729,0.25410267
RBM6,13.0936885,-0.415906,0.16084897,-2.5856927,0.00971835,0.25410267
HEPHL1,8.14117594,0.49870407,0.19287507,2.58563254,0.00972005,0.25410267
ECM2,9.66365471,0.43143696,0.16696866,2.58393984,0.00976788,0.25410267
NAT16,10.0339815,-0.4438148,0.17180922,-2.5831836,0.00978932,0.25410267
OR11H7,9.6785034,0.44501284,0.17228458,2.5830103,0.00979424,0.25410267
PPM1D,8.49014808,0.44874451,0.17373413,2.58293807,0.00979629,0.25410267
STK17B,7.89598294,-0.4844689,0.1876341,-2.5819873,0.00982332,0.25410267
AGO4,10.6396832,0.38790018,0.15031179,2.58063705,0.00986182,0.25410267
CCDC62,8.12089229,0.51139366,0.19816942,2.58058816,0.00986322,0.25410267
ADAM32,9.62414928,-0.5135078,0.19899249,-2.5805386,0.00986463,0.25410267
ANXA2,31.4145821,-0.4995164,0.19358934,-2.5802889,0.00987177,0.25410267
IFT74,8.13199767,-0.4896748,0.18977957,-2.5802292,0.00987347,0.25410267
MYH9,42.9903876,-0.5574901,0.21611096,-2.5796475,0.00989012,0.25410267
LRRC3B,9.77386631,0.41645595,0.16150116,2.57865609,0.00991855,0.25410267
AGAP3,10.1864754,-0.4435378,0.17206902,-2.577674,0.00994678,0.25410267
DAG1,9.29499055,-0.4634533,0.17983277,-2.5771346,0.00996231,0.25410267
XXYLT1,7.15274535,0.52055462,0.20206164,2.5762169,0.0099888,
RPL10A,41.6296575,-0.5124876,0.1989878,-2.5754725,0.01001032,0.25410267
ZSCAN16,6.61839067,0.49528316,0.19231482,2.57537701,0.01001309,
ZNF845,26.7007864,0.42370995,0.16453017,2.575272,0.01001613,0.25410267
NT5DC4,13.3707846,-0.4147998,0.1612165,-2.5729367,0.01008396,0.25410267
RAP1A,17.8156197,-0.5341988,0.20764032,-2.5727124,0.0100905,0.25410267
CXCL2,11.8413866,-0.4118355,0.16009507,-2.5724435,0.01009834,0.25410267
SLC4A11,9.65066549,0.41153608,0.15999639,2.57215855,0.01010666,0.25410267
PRSS37,9.47824682,0.44549908,0.1732057,2.57208102,0.01010892,0.25410267
FUS,34.9725176,-0.4464319,0.1735719,-2.5720285,0.01011046,0.25410267
IL9R,10.3963809,-0.4377868,0.17024542,-2.5715044,0.01012577,0.25410267
ZNF418,10.8151377,0.39353211,0.15306322,2.57104291,0.01013928,0.25410267
OSBP2,10.6809869,0.40362887,0.15700436,2.57081319,0.010146,0.25410267
FSD1L,7.71651213,0.46063958,0.17918193,2.57079265,0.01014661,0.25410267
NHSL2,8.13503927,0.56409922,0.21945596,2.57044385,0.01015683,0.25410267
TMEM98,9.72328791,0.43223426,0.16816217,2.57034176,0.01015982,0.25410267
TSPYL6,7.74361554,0.47491205,0.1848157,2.56965204,0.01018007,0.25410267
C5orf38,15.8957958,-0.4561569,0.17752831,-2.5694882,0.01018489,0.25410267
FOXN4,8.3876599,0.44015139,0.17140964,2.5678333,0.01023364,0.25476548
SDHD,18.6774231,-0.3740339,0.14567933,-2.5675156,0.01024302,0.25476548
RANGAP1,6.52188002,-0.517478,0.2015548,-2.5674307,0.01024553,
NCOA1,6.98188783,0.48262953,0.18799869,2.56719622,0.01025246,
LSP1,17.7858975,-0.5258183,0.20484316,-2.5669311,0.0102603,0.25480269
NIPSNAP3A,6.94460296,0.53780363,0.20958074,2.5660928,0.01028513,
ATL1,10.0721853,0.5454332,0.21260369,2.56549267,0.01030294,0.25546859
CHST7,11.7851176,-0.4154155,0.16201925,-2.5639882,0.01034771,0.25593175
GNA11,7.51276589,-0.5191925,0.202509,-2.5637997,0.01035333,0.25593175
PTGER2,8.69722973,0.49502433,0.19332203,2.56062043,0.01044854,0.25789052
TTYH3,16.6519721,-0.3828174,0.14955129,-2.5597737,0.01047403,0.25812499
KCNH8,8.17417464,0.4729015,0.1848027,2.55895345,0.01049878,0.25815943
FNDC7,9.81695579,0.43337485,0.16939061,2.55843487,0.01051445,0.25815943
MAPK8,8.83216815,0.46750381,0.18275155,2.55813869,0.01052341,0.25815943
KRTAP9-4,26.1338977,0.52920561,0.2070224,2.55627219,0.01058003,0.2591546
NEURL1,4.24972995,0.6442524,0.25217738,2.55475883,0.01062614,
PSME2,20.1527908,-0.3632046,0.1421811,-2.5545207,0.01063341,0.26003166
NTF3,12.0951388,0.39574837,0.1549721,2.55367496,0.01065927,0.26003166
H3C13,16.0990832,-0.4036241,0.15812385,-2.552582,0.01069277,0.26003166
ZFPM2,10.6293935,0.4308765,0.16880833,2.55245999,0.01069652,0.26003166
YBX1,34.6481718,-0.42172,0.16522892,-2.5523375,0.01070028,0.26003166
CRIP2,15.0350495,-0.5380315,0.21083232,-2.5519401,0.01071249,0.26003166
SHISA8,6.18004087,0.49334722,0.19352106,2.54932057,0.0107933,
DHX16,8.00262664,-0.4880618,0.19145286,-2.5492528,0.0107954,0.26127468
INPP5A,7.88091712,-0.5360012,0.21025994,-2.5492311,0.01079607,0.26127468
HHEX,8.89369185,0.44021433,0.17285009,2.54679841,0.01087162,0.26145871
NFIA,10.6968282,0.37754706,0.14824854,2.54671679,0.01087416,0.26145871
VAMP8,17.5409027,-0.3374293,0.13250587,-2.5465235,0.01088019,0.26145871
PQBP1,10.3574779,-0.4003506,0.1572204,-2.5464294,0.01088312,0.26145871
MPG,7.4515823,0.51269587,0.20134304,2.54637995,0.01088466,0.26145871
PITX1,26.8137961,-0.4940544,0.19410199,-2.545334,0.01091733,0.26185359
PLA2G4A,5.87796523,0.61733676,0.24283271,2.54223064,0.01101475,
ZNF524,8.44852286,0.41829909,0.16456195,2.54189436,0.01102535,0.26405221
OR52Z1,7.31148599,0.47068384,0.18528873,2.54027233,0.01107662,0.26448733
MSTN,8.93742899,0.4596764,0.18095897,2.54022442,0.01107814,0.26448733
KIF5C,9.33993548,0.42231315,0.16633993,2.53885616,0.01112155,0.26448733
RCBTB2,9.90433025,0.42561707,0.16765164,2.5386991,0.01112655,0.26448733
TTYH2,34.8146565,0.41473118,0.16339089,2.53827607,0.01114001,0.26448733
CEP162,9.64495534,0.4168957,0.16424734,2.53821887,0.01114183,0.26448733
DCT,13.1158046,-0.6031424,0.23768158,-2.5376069,0.01116133,0.2645612
AAR2,7.96759145,0.4402025,0.17358777,2.5359074,0.01121564,0.26545871
HRH2,9.44267897,0.42478739,0.16758941,2.53469122,0.01125465,0.26551346
TNIK,9.32256431,-0.4548265,0.17946409,-2.5343595,0.01126531,0.26551346
TMLHE,8.65321662,-0.4708478,0.18581595,-2.5339472,0.01127857,0.26551346
MST1R,9.25446888,-0.4242108,0.16742167,-2.5337865,0.01128375,0.26551346
KRT1,288.222962,-0.6691079,0.26415626,-2.5330003,0.01130909,0.26572235
PPFIA4,13.4737585,-0.4214872,0.16657122,-2.5303725,0.01139415,0.26704681
ATP7A,8.67959208,0.58370369,0.2307011,2.5301296,0.01140204,0.26704681
RHBDF1,10.1538608,0.39068137,0.15444237,2.52962558,0.01141843,0.26704681
BLK,7.49495121,0.46757621,0.18486971,2.5292202,0.01143163,0.26704681
GPR85,9.91172933,0.40625484,0.16081945,2.52615491,0.01153186,0.26748609
LIN7A,8.29367835,0.43050602,0.17042629,2.52605398,0.01153518,0.26748609
GZMM,7.41249746,0.4668206,0.18481798,2.52583978,0.01154221,0.26748609
GNA12,9.03232718,0.44264388,0.17528568,2.5252712,0.0115609,0.26748609
SNU13,26.6509006,-0.3435861,0.13607023,-2.5250643,0.01156771,0.26748609
CSN2,9.35590122,0.47629106,0.18862816,2.52502632,0.01156896,0.26748609
SUSD1,10.7960394,0.39604546,0.15688634,2.52441018,0.01158926,0.26748609
GPR75,10.999591,0.40333095,0.15979204,2.52409911,0.01159952,0.26748609
ECRG4,9.18371123,0.43585839,0.17268335,2.52403247,0.01160172,0.26748609
ACVR2B,9.44387647,0.43281048,0.17150547,2.52359579,0.01161614,0.26748609
NHEJ1,8.47438356,0.48960326,0.19414197,2.52188262,0.01167287,0.26786923
SCG3,7.50923955,0.43777078,0.17360566,2.52163885,0.01168096,0.26786923
RPS5,34.2661204,-0.432008,0.1713236,-2.5215905,0.01168256,0.26786923
KLHL13,4.84668787,0.65420357,0.25957178,2.52031853,0.01172487,
MOGAT2,7.45378638,0.4390965,0.17428471,2.51942071,0.01175481,0.26914349
HSPB8,11.8591253,0.42902244,0.1704304,2.5172883,0.0118262,0.27039454
DFFA,10.9848724,0.39253133,0.15598877,2.5164077,0.01185579,0.27050991
CKM,9.64420179,-0.5481909,0.2178697,-2.5161412,0.01186476,0.27050991
TYW3,9.12684387,0.41985433,0.16696165,2.51467524,0.01191421,0.27125407
FAM133A,9.43556711,0.47941777,0.19070628,2.51390659,0.01194021,0.27130176
MANEA,7.83438138,0.65202239,0.25941028,2.51347939,0.01195468,0.27130176
F12,9.77186602,0.40844213,0.16252366,2.51312409,0.01196672,0.27130176
MZF1,10.7035353,0.38165289,0.15189618,2.51259041,0.01198484,0.27133138
MAGEA8,10.9543889,-0.4379929,0.17439225,-2.5115386,0.01202061,0.27144867
PHLDA3,9.32161187,-0.4512355,0.17969271,-2.5111506,0.01203384,0.27144867
NDUFB10,10.1159871,-0.4269917,0.17006871,-2.510701,0.01204917,0.27144867
MYO19,9.61553681,-0.4673299,0.18615286,-2.5104633,0.01205728,0.27144867
MAN1A2,7.39642747,0.54180954,0.21588204,2.50974812,0.01208173,0.27162018
YY2,7.15192958,0.52325449,0.20857411,2.50872223,0.01211687,
CALCA,7.86208738,-0.4933243,0.19664762,-2.5086714,0.01211862,0.27201576
OR4K2,9.09702773,0.42680448,0.17016334,2.50820467,0.01213464,0.27201576
ARMCX3,7.26051387,0.46333874,0.1848411,2.50668677,0.01218687,0.27201576
JAG2,12.8482036,-0.5867102,0.2340908,-2.5063361,0.01219896,0.27201576
JOSD2,9.74718903,-0.412439,0.1645728,-2.5061188,0.01220646,0.27201576
SLC16A10,10.2907489,0.39683203,0.15835376,2.50598424,0.01221111,0.27201576
RPTOR,8.62264516,0.43075517,0.17190289,2.50580534,0.01221729,0.27201576
TXNDC5,13.6267045,0.35044112,0.13989352,2.50505611,0.0122432,0.27221719
SLC40A1,12.0646309,0.33915992,0.13546905,2.5035971,0.01229379,0.2729662
EGFL6,7.80302525,0.55608115,0.22228188,2.50169354,0.01236009,0.27370768
SOST,3.9836922,0.66659409,0.26646942,2.50157824,0.01236411,
METTL16,12.4685069,0.37051972,0.14812355,2.50142349,0.01236952,0.27370768
RBM48,10.1934863,-0.4449884,0.17791144,-2.5011791,0.01237806,0.27370768
ACMSD,6.91034979,0.56771294,0.22704047,2.5004923,0.01240208,
STC1,8.27698122,0.45980881,0.18394619,2.49969187,0.01243014,0.27448327
WDR37,6.12770683,0.51559247,0.20630869,2.49913106,0.01244983,
JAKMIP1,6.06234358,0.52521837,0.21026277,2.49791428,0.01249264,
SPAG9,12.8943322,-0.3868471,0.15491473,-2.4971614,0.0125192,0.27548933
THUMPD2,11.0790668,0.37565786,0.15046797,2.49659688,0.01253914,0.27548933
SLC9A7,8.9339356,0.44500589,0.17825237,2.49649347,0.0125428,0.27548933
FAM240A,7.26403416,0.49520684,0.19836358,2.49646052,0.01254396,0.27548933
SCLT1,7.6639972,-0.4423973,0.17738842,-2.493947,0.01263314,0.27707089
H2AC20,14.105068,-0.4118695,0.16521016,-2.4930036,0.01266676,0.2774312
TBX20,9.44126156,0.49162737,0.19731299,2.49161174,0.0127165,0.27805121
FAM3C,49.9016819,-0.3823461,0.15350139,-2.4908314,0.01274446,0.27805121
IGFL2,11.497952,0.36473962,0.14646449,2.49029389,0.01276375,0.27805121
SIMC1,12.752761,0.39469122,0.15849221,2.49028787,0.01276397,0.27805121
OR2L13,8.76692943,0.43301328,0.17395213,2.48926688,0.01280068,0.27809216
LRP3,6.87894949,0.49300465,0.19814095,2.48815127,0.01284091,
LIPA,10.4259943,0.45572555,0.18316027,2.4881245,0.01284188,0.27809216
THEM5,7.24894382,-0.4850657,0.19504708,-2.4869161,0.01288558,0.27809216
OR2AG2,9.65467618,0.41731875,0.16781527,2.48677452,0.01289071,0.27809216
LRSAM1,7.50497008,0.47873004,0.19256943,2.48601269,0.01291834,0.27809216
LRRC18,9.82226201,0.39714163,0.15978499,2.48547521,0.01293786,0.27809216
BORCS7,8.10946959,0.42250349,0.17003218,2.48484426,0.01296081,0.27809216
ZFAND2B,8.32089955,0.4555995,0.18336667,2.48463635,0.01296838,0.27809216
HNRNPA2B1,33.2270118,-0.5307251,0.21363431,-2.4842689,0.01298177,0.27809216
FRZB,6.40009245,0.49904785,0.20088918,2.48419473,0.01298448,
TRPM8,10.9569674,0.37381872,0.15048634,2.48407083,0.012989,0.27809216
CACNA1F,8.17938176,0.61812892,0.24884617,2.48398002,0.01299231,0.27809216
AATF,10.2135305,-0.402946,0.16222262,-2.4839076,0.01299495,0.27809216
ANKRD10,15.804835,0.35769053,0.14401801,2.48365131,0.01300431,0.27809216
TAS2R19,10.4814247,0.4404904,0.17736131,2.48357659,0.01300704,0.27809216
ATP10A,8.2371971,0.47098336,0.18969268,2.48287579,0.01303265,0.27827126
ZNF764,26.3262849,-0.6155317,0.24802216,-2.4817609,0.0130735,0.27853467
HINFP,11.8580366,-0.3821822,0.15400652,-2.4815973,0.0130795,0.27853467
FAM217A,9.36329651,0.46179342,0.18618807,2.48025244,0.01312894,0.27890799
SLC17A2,11.6013299,0.37684753,0.15194359,2.48018056,0.01313159,0.27890799
LCE3E,7.00974254,-0.5366867,0.21644214,-2.479585,0.01315354,
SLC6A16,10.2496272,0.38769732,0.15643177,2.47837965,0.01319806,0.27995155
GLRA4,6.77330269,0.50013211,0.20189263,2.47721833,0.01324109,
KCTD6,9.59915129,0.41454928,0.16735083,2.4771271,0.01324447,0.2805673
ZNF843,5.5753862,0.53047174,0.21425716,2.47586471,0.01329139,
PAPPA,4.72663253,0.61738171,0.2493619,2.47584614,0.01329208,
FILIP1,12.5236608,0.3856686,0.15583142,2.47490908,0.01332701,0.28194573
KCNJ8,9.3463474,0.4135435,0.1671935,2.47344235,0.01338184,0.28273514
CFAP74,7.31585758,0.46840441,0.18948875,2.47193789,0.01343829,0.2828523
TMEM259,8.85935148,-0.4750032,0.1921594,-2.4719229,0.01343885,0.2828523
PPA1,17.3050746,-0.447114,0.1809127,-2.4714354,0.01345719,0.2828523
FMN1,6.67195044,0.46758826,0.18923119,2.4709894,0.01347398,
CBWD2,18.3880063,-0.3227336,0.13063466,-2.4705052,0.01349224,0.2828523
TCERG1L,9.64097617,-0.7770393,0.31455778,-2.4702594,0.01350151,0.2828523
UBE2W,12.6986273,-0.3826862,0.15492104,-2.4702017,0.01350369,0.2828523
OR5L1,56.1141059,-0.4489744,0.18176854,-2.4700334,0.01351004,0.2828523
ARMH1,9.61111211,0.41447407,0.16788113,2.46885439,0.01355464,0.28300969
RBBP5,10.0340613,0.37146681,0.15049195,2.46834998,0.01357375,0.28300969
DERL3,7.71010572,0.45506539,0.18436649,2.46826527,0.01357697,0.28300969
CLUAP1,11.9375656,-0.3688115,0.14945531,-2.4677046,0.01359825,0.28300969
KIF21B,8.68790682,0.42200332,0.17102319,2.46752102,0.01360522,0.28300969
SSX2,6.90487983,0.48712555,0.19745005,2.46708245,0.0136219,
RNF166,9.19295731,-0.4504956,0.18261325,-2.4669382,0.01362739,0.28310594
CDK5R2,5.51760809,0.53280662,0.21606668,2.46593611,0.01366557,
VSIG10L2,8.09535874,0.48087069,0.19520776,2.46337893,0.01376344,0.28556478
CES2,9.70394521,0.45817522,0.18606202,2.46248654,0.01379773,0.28590891
CAPS2,6.68341076,0.47862604,0.19441144,2.46192315,0.01381943,
CLCN2,10.9425432,0.36796164,0.14946258,2.46189804,0.01382039,0.2860113
ZC4H2,8.38882254,0.46361317,0.18836636,2.46123124,0.01384611,0.28617347
PDRG1,8.75461441,0.47434104,0.19276075,2.46077604,0.01386369,0.28617347
NREP,12.7086427,-0.3681326,0.149669,-2.4596445,0.01390747,0.28671054
ZNF134,16.752067,0.35034457,0.14254113,2.45784888,0.0139772,0.28778051
ADRA1B,9.04379885,0.42164777,0.17164846,2.45646114,0.0140313,0.28827271
CES5A,8.87753777,0.43766126,0.17819398,2.4560945,0.01404562,0.28827271
ESYT1,9.10270737,-0.4544318,0.18503956,-2.4558628,0.01405468,0.28827271
RPS27,50.9208664,-0.3464654,0.14123822,-2.4530566,0.0141648,0.29016277
STARD3NL,6.10963856,0.57598595,0.23504608,2.45052348,0.01426487,
POLR1D,10.1392837,-0.3870502,0.15799871,-2.4497046,0.01429735,0.29190909
OR10R2,9.57471361,0.40023171,0.16338122,2.44968011,0.01429832,0.29190909
ENOSF1,8.85189902,-0.4677661,0.19096161,-2.4495293,0.01430431,0.29190909
POLE,11.6079592,0.37574241,0.15349438,2.44792296,0.01436824,0.29284355
ZNF222,11.7787139,0.36081475,0.14742732,2.44740772,0.0143888,0.29289276
SPINK7,8.54846045,0.43024416,0.17584231,2.44676139,0.01441462,0.29304893
C16orf90,6.62220214,0.478708,0.19573886,2.4456462,0.01445928,
NDUFB6,13.9295513,-0.3828824,0.15661081,-2.4448017,0.01449318,0.29427538
CSPG5,7.00851207,0.49404126,0.2021929,2.44341546,0.01454898,
MTA3,9.3538928,0.48352112,0.19791662,2.4430547,0.01456353,0.29446487
C1QC,7.94320151,0.44641054,0.18273225,2.44297624,0.0145667,0.29446487
SERPINC1,9.04633754,0.40912834,0.16750713,2.44245327,0.01458782,0.29446487
C6orf223,8.27035432,0.44485892,0.18214082,2.44239002,0.01459037,0.29446487
PPP1R18,12.0225332,0.36143583,0.14803448,2.44156515,0.01462375,0.29446487
RTN2,9.56976621,0.40459276,0.1657129,2.44152842,0.01462524,0.29446487
P3H3,7.01705183,0.49586442,0.20310702,2.44139479,0.01463065,
OR5B21,9.43619098,0.41563072,0.17024495,2.44136889,0.0146317,0.29446487
RPAIN,12.3506512,-0.3973845,0.16279875,-2.4409557,0.01464845,0.29446487
GPN1,6.65295544,0.55921656,0.22915384,2.44035424,0.01467287,
IL1A,9.54570015,0.42402508,0.1737798,2.44001363,0.01468671,0.29462581
TAGLN2,23.4094171,-0.4163761,0.17065575,-2.4398598,0.01469296,0.29462581
ZBTB46,18.7040706,0.34946497,0.14332115,2.43833501,0.01475509,0.29512535
HIVEP3,8.49284201,0.45135382,0.18513424,2.43798134,0.01476954,0.29512535
GCSAML,9.12512933,-0.4607826,0.18902863,-2.4376339,0.01478374,0.29512535
RPL35,43.7886719,-0.42630440000000003,0.17489726,-2.4374562,0.01479101,0.29512535
INCA1,5.09597488,0.57618286,0.23652343,2.43604978,0.01484864,
OR2G6,8.12880432,0.46865344,0.19242116,2.43556088,0.01486872,0.29630977
GSTT4,11.0340296,0.41144572,0.16900821,2.43447178,0.01491354,0.29676427
ARFIP1,6.82259535,0.48287164,0.19837246,2.43416673,0.01492612,
NFX1,9.99350555,-0.4283833,0.17599148,-2.4341139,0.0149283,0.29676427
UBE2G2,11.890547,-0.3842706,0.15792716,-2.4332141,0.01496545,0.29713687
LEMD3,10.9315031,0.4021983,0.16534639,2.43245895,0.01499669,0.29739139
OGFOD3,7.0839878,0.51289648,0.21095485,2.43130925,0.01504437,
NEUROD6,9.03716968,0.39022954,0.1605271,2.4309263,0.01506028,0.2980869
UGT8,8.59606001,0.51367136,0.21134202,2.43052173,0.0150771,0.2980869
CEACAM18,9.57535519,-0.4218935,0.17361212,-2.4300922,0.01509498,0.2980869
MOV10L1,9.42110487,0.4196723,0.17271626,2.42983662,0.01510563,0.2980869
BRME1,15.1196407,-0.3627527,0.14934264,-2.4289962,0.01514069,0.29841397
TMED8,9.65321052,0.38546054,0.15875544,2.42801465,0.01518173,0.29885791
FARP1,9.31714743,0.39052701,0.16087413,2.42753135,0.01520197,0.29889189
ANKLE1,12.1951994,0.38743209,0.15963882,2.42692905,0.01522723,0.29902433
ESRP1,12.3798115,-0.3381527,0.1393643,-2.4263943,0.01524969,0.29904246
TAFA4,13.6780575,-0.4157743,0.17138088,-2.4260253,0.01526521,0.29904246
CXCR4,12.8131494,-0.3447184,0.14214416,-2.4251323,0.01530281,0.29941572
VWA3A,7.09957935,0.48713057,0.20099315,2.42361777,0.01536677,
LAIR1,46.2570412,-0.4869434,0.20091824,-2.4235899,0.01536795,0.29966453
NELFCD,10.3193761,0.37935418,0.15654554,2.42328326,0.01538093,0.29966453
CYP2C9,7.93152002,0.4559026,0.1881432,2.42316812,0.0153858,0.29966453
SCAF8,11.4091839,0.38965608,0.16081063,2.42307417,0.01538978,0.29966453
ACTBL2,11.5497258,0.39967636,0.16499825,2.42230668,0.01542233,0.29973529
TRIM46,9.22213018,0.46023727,0.19003879,2.42180696,0.01544355,0.29973529
OMG,8.88079935,0.39570236,0.16340022,2.42167585,0.01544912,0.29973529
U2AF1,16.1618934,-0.3600306,0.1487007,-2.4211765,0.01547036,0.29978704
SLC6A8,15.3938225,-0.40534,0.16744624,-2.420717,0.01548993,0.29980632
RTL6,6.39508572,0.50440166,0.20844148,2.41987177,0.01552598,
TRNAU1AP,6.58200302,-0.526161,0.21744634,-2.4197281,0.01553212,
RPL37,61.7163766,-0.4405959,0.1821043,-2.41947,0.01554314,0.30015263
NACA,24.3754417,-0.4335401,0.17921677,-2.4190825,0.01555971,0.30015263
PEBP4,10.9663018,0.35449516,0.14654668,2.41899142,0.01556361,0.30015263
SLC46A2,6.36339585,0.48237631,0.19951306,2.41776804,0.01561603,
ARPC4,13.1580586,-0.3458353,0.14312589,-2.4163014,0.01567908,0.30201866
TMEM250,15.3611443,-0.4059528,0.16804057,-2.4158022,0.01570059,0.30207254
NFAT5,11.1566295,0.40553346,0.16794241,2.41471739,0.01574742,0.30230813
FBXO3,6.38941812,0.5108391,0.21157179,2.41449533,0.01575702,
OR10G2,10.2326383,0.36966688,0.15310571,2.41445527,0.01575876,0.30230813
GREB1L,6.74815235,0.52163493,0.21606309,2.4142714,0.01576671,
TMSB15B,8.84937488,0.41759462,0.17298531,2.41404667,0.01577644,0.30230813
SVIL,8.25284994,-0.6438391,0.26673414,-2.4137857,0.01578774,0.30230813
NRAP,9.4329808,0.39926703,0.16547149,2.41290531,0.01582593,0.30238779
PKMYT1,14.1508968,-0.3743832,0.15516379,-2.4128261,0.01582937,0.30238779
NKPD1,9.93380037,-0.4173497,0.17303861,-2.4118875,0.01587018,0.30256434
TXNDC2,8.12063546,0.43225924,0.17926407,2.41129876,0.01589582,0.30256434
TMEM204,8.40124208,0.44327502,0.18385253,2.41103566,0.01590729,0.30256434
RIF1,7.9434002,0.41318828,0.17139934,2.41067608,0.01592298,0.30256434
ABHD6,7.26527438,-0.4831322,0.20043139,-2.410462,0.01593233,0.30256434
NHS,6.26090521,0.48885056,0.20284064,2.41002277,0.01595152,
HMBOX1,9.19231126,0.41166223,0.17100652,2.40728959,0.01607142,0.30474723
DNAAF9,4.7822029,0.59263975,0.24626486,2.40651362,0.0161056,
HMGCS2,10.6722661,0.39733872,0.16512083,2.40635121,0.01611277,0.30474723
ZNF384,10.02957,0.36702697,0.15254079,2.40609061,0.01612426,0.30474723
SLC25A16,8.64711808,0.40668153,0.16904827,2.40571238,0.01614097,0.30474723
TMEM190,7.76970531,0.46533378,0.19342997,2.4056964,0.01614167,0.30474723
PKP1,30.0149771,-0.5292675,0.22005893,-2.4051174,0.01616727,0.30487396
ITGA1,5.92097699,0.53622316,0.2229669,2.4049451,0.0161749,
GEM,6.31216382,0.53385706,0.22214072,2.40323816,0.0162506,
CLCN1,10.0451226,0.41552212,0.17291052,2.40310489,0.01625652,0.30528388
TMEM178A,11.5022701,0.34610019,0.14404096,2.40279016,0.01627052,0.30528388
ARHGDIA,15.5710046,-0.3892445,0.16201135,-2.4025757,0.01628007,0.30528388
HPS6,13.4620566,-0.3679644,0.15315626,-2.402542,0.01628156,0.30528388
FOXF1,6.7973764,0.49623531,0.20658777,2.4020556,0.01630323,
UBE2E3,11.1246193,0.37817539,0.15746148,2.40170098,0.01631904,0.30528388
DRD5,19.7762925,0.43194637,0.1798622,2.40154054,0.0163262,0.30528388
BOC,10.5695531,-0.3774864,0.15718717,-2.401509,0.01632761,0.30528388
ZNF587B,7.79400182,0.46113361,0.19210523,2.400422,0.01637618,0.30528388
MPDZ,7.7425485,0.56479322,0.23532707,2.40003507,0.0163935,0.30528388
MACO1,9.18592019,0.45935913,0.19144507,2.39943047,0.0164206,0.30528388
EEF1B2,25.8068618,-0.315905,0.13169105,-2.3988339,0.01644737,0.30528388
OR7A17,6.50624347,0.48612513,0.20265935,2.39873034,0.01645203,
SRSF2,11.881805,-0.3711676,0.15478369,-2.3979765,0.01648592,0.30528388
RPS27A,43.7650097,-0.3770936,0.15727028,-2.3977423,0.01649647,0.30528388
CDH9,11.2736838,-0.4362041,0.18193218,-2.3976191,0.01650202,0.30528388
SH3RF3,8.2647207,0.40188723,0.16764003,2.39732262,0.01651538,0.30528388
