pathway,mean_NES,std_NES,mean_ES,mean_padj,min_padj,n_celltypes,mean_size,direction_consistency,label
MARTINEZ_RB1_AND_TP53_TARGETS_DN,-1.4449657142857144,0.12172798570544398,-0.5446144857142857,0.013859014285714287,6.31e-05,7,552.0,1.0,1
MARTINEZ_RB1_TARGETS_DN,-1.563006125,0.128988665207936,-0.59142695,0.002028043125,6.45e-07,8,507.0,1.0,1
MARTINEZ_RESPONSE_TO_TRABECTEDIN,1.55968925,0.11729688961623336,0.8778508875,0.0017214625000000002,3.27e-05,8,50.0,1.0,0
MARTINEZ_TP53_TARGETS_DN,-1.4719264285714286,0.11838129491162185,-0.5536786428571429,0.007801828571428572,1.28e-05,7,556.0,1.0,1
MASSARWEH_TAMOXIFEN_RESISTANCE_UP,1.4184999999999999,0.09279942155530922,0.5924632,0.014621666666666666,0.000965,3,568.0,1.0,1
MATTIOLI_MGUS_VS_PCL,-1.664157,0.08338237380585894,-0.73597304,0.0177244,0.000453,5,119.0,1.0,1
MEISSNER_BRAIN_HCP_WITH_H3K4ME3_AND_H3K27ME3,1.3244678333333333,0.046474320803715524,0.5661922166666667,0.027274666666666666,0.000948,6,998.0,1.0,1
MIKKELSEN_IPS_WITH_HCP_H3K27ME3,1.581941,0.0,0.7476541,0.0293,0.0293,1,82.0,1.0,1
MIKKELSEN_MCV6_HCP_WITH_H3K27ME3,1.473552,0.0,0.5649804,0.0109,0.0109,1,373.0,1.0,1
MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN,1.527152,0.1312503322967222,0.6986725,0.006765,0.00103,2,227.0,1.0,0
MODY_HIPPOCAMPUS_PRENATAL,-1.7891236666666666,0.03924289120656116,-0.9470485888888889,0.00018265555555555554,1.09e-05,9,39.0,1.0,1
MOOTHA_VOXPHOS,-1.848047125,0.07618998237758319,-0.8565787499999999,0.0017503048375,5.87e-08,8,86.0,1.0,1
MUNSHI_MULTIPLE_MYELOMA_UP,-1.7499535,0.04222880207512401,-0.8310952166666666,0.004812166666666667,0.000493,6,77.0,1.0,1
NATSUME_RESPONSE_TO_INTERFERON_BETA_DN,-1.763385875,0.06612773496247897,-0.902571375,0.004069525,2.82e-05,8,51.0,1.0,1
NUTT_GBM_VS_AO_GLIOMA_DN,-1.681886,0.06078805855045323,-0.8780465714285715,0.014481428571428572,0.00882,7,44.0,1.0,0
NUYTTEN_NIPP1_TARGETS_UP,1.363791,0.05524656492941436,0.620153788888889,0.01419188888888889,0.000477,9,720.0,1.0,1
ONKEN_UVEAL_MELANOMA_DN,-1.496331875,0.1592604622483357,-0.5654916125,0.00977105625,1.45e-06,8,510.0,1.0,1
OSMAN_BLADDER_CANCER_DN,-1.798183125,0.07003927150318195,-0.6925515,1.496004375e-06,4.35e-10,8,406.0,1.0,1
OSMAN_BLADDER_CANCER_UP,1.3812764285714285,0.04337746127832257,0.6635947428571428,0.02494142857142857,0.00367,7,395.0,1.0,1
PARENT_MTOR_SIGNALING_UP,1.3722526,0.07698918522948528,0.65916496,0.012152,0.00519,5,540.0,1.0,1
PECE_MAMMARY_STEM_CELL_UP,-2.193183555555555,0.055178286053281705,-0.9465509555555555,7.665992e-16,6.28e-20,9,129.0,1.0,1
PEREZ_TP53_TARGETS,1.3701427777777777,0.09173637006904324,0.6142600666666667,0.007579731111111111,9.38e-06,9,1120.0,1.0,1
PILON_KLF1_TARGETS_UP,1.4199161111111112,0.07009782126864653,0.6566883555555556,0.010266833333333333,2.35e-05,9,469.0,1.0,1
PLASARI_TGFB1_TARGETS_10HR_DN,1.4287057142857142,0.07787606049939069,0.7010707571428572,0.018086285714285714,0.000244,7,245.0,1.0,1
POMEROY_MEDULLOBLASTOMA_DESMOPLASIC_VS_CLASSIC_DN,-1.7595713750000002,0.09400343358157186,-0.8692540875,0.006614125,0.000123,8,57.0,1.0,0
POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN,-1.7876626666666668,0.06867825005960765,-0.936512411111111,0.0003292744444444444,8.47e-06,9,42.0,1.0,1
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,-1.6941753333333331,0.11676030321275012,-0.7686147,0.012504366666666667,6.31e-05,3,103.0,1.0,0
REACTOME_ABC_TRANSPORTER_DISORDERS,-1.7370940000000001,0.0882721503618213,-0.82498866,0.012995000000000001,8.2e-05,5,77.0,1.0,0
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,-1.9763054444444446,0.09602636205244779,-0.9656041555555556,2.4729333333333338e-09,3.78e-11,9,60.0,1.0,1
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,-1.7157262,0.07537499969950252,-0.84554954,0.012737800000000002,0.000167,5,64.0,1.0,0
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,-1.729345,0.08452723453124447,-0.86713508,0.011418820000000001,7.11e-05,5,55.0,1.0,0
REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI,-2.1711675714285716,0.05049610876050139,-0.8035364714285714,2.376047371428571e-24,2.1600000000000002e-29,7,625.0,1.0,0
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,-2.2758244444444444,0.11314568029216915,-0.9557164222222221,7.429149333333334e-22,2.1500000000000002e-26,9,156.0,1.0,0
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,-1.73885025,0.07926496565896349,-0.8589857750000001,0.01182895,9.58e-05,4,61.0,1.0,0
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE,1.4099534999999999,0.00015909902576715195,0.9910355,0.010835000000000001,0.00627,2,7.0,1.0,0
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD,1.41401925,0.03158682999854755,0.98672385,0.02777,0.00405,8,7.0,1.0,0
REACTOME_DEGRADATION_OF_DVL,-1.73228475,0.07469538818148908,-0.8672598,0.007789,0.000196,4,57.0,1.0,0
REACTOME_DEVELOPMENTAL_BIOLOGY,-2.073074,0.05718710081827902,-0.7551721166666666,3.3744392499999996e-24,1.1500000000000001e-29,6,907.0,1.0,1
REACTOME_EICOSANOIDS,1.510672,0.0,0.9627166,0.0317,0.0317,1,9.0,1.0,0
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,-2.203453222222222,0.10391686926069528,-0.9931163555555556,8.512658033333333e-30,9.33e-35,9,93.0,1.0,0
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,-2.233171111111111,0.09379810404459728,-0.9738964444444443,1.1270844777777777e-21,5.63e-26,9,119.0,1.0,0
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,1.464977,0.05738312950685063,0.713418,0.03985,0.0352,2,122.0,1.0,1
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,-1.7247270000000001,0.09077538588185673,-0.847686975,0.0141362,8.48e-05,4,65.0,1.0,0
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,-1.6482675,0.04506298327526344,-0.7021145750000001,0.005674500000000001,0.000838,4,180.0,1.0,1
REACTOME_INFECTIOUS_DISEASE,-2.0656851666666665,0.05355989030764224,-0.7594959666666666,1.9807465299999999e-22,1.18e-28,6,832.0,1.0,0
REACTOME_INFLUENZA_INFECTION,-2.263619888888889,0.09793160139281447,-0.9508509333333333,1.0597267666666668e-21,4.09e-26,9,156.0,1.0,0
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,-2.3342155,0.05481715267010078,-0.905392575,8.017116250000001e-29,1.6000000000000002e-33,8,358.0,1.0,1
REACTOME_METABOLISM_OF_LIPIDS,1.343189,0.031886835512480706,0.638907,0.01671,0.00333,3,717.0,1.0,0
REACTOME_METABOLISM_OF_RNA,-2.211043,0.030309649827516407,-0.8141582428571429,2.5899321291428573e-27,9.04e-34,7,666.0,1.0,1
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,-2.218053857142857,0.056033910043914704,-0.8313979142857143,4.3612542857142854e-27,2.38e-30,7,569.0,1.0,0
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,-2.217776888888889,0.08537487114110985,-0.9748583333333334,4.3921277777777776e-23,1.15e-26,9,115.0,1.0,0
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,-2.290682,0.0966798972873886,-0.9567900555555556,1.486072222222222e-25,3.95e-28,9,170.0,1.0,0
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,-1.831027625,0.06918128655504117,-0.8255353375,0.00275004625,1.07e-06,8,103.0,1.0,1
REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS,-1.8863435,0.08335010419395325,-0.8234116499999999,0.001303409045,2.36e-09,8,127.0,1.0,0
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,-2.2115277777777775,0.09187782662560344,-0.9884853222222222,4.0191317711111115e-27,4.0000000000000006e-34,9,101.0,1.0,0
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,-1.6601028,0.042255006682048936,-0.8322738599999999,0.02326,0.0116,5,59.0,1.0,0
REACTOME_RRNA_PROCESSING,-2.301318,0.06313179739243922,-0.9512161375,1.5632850000000003e-27,4.58e-30,8,201.0,1.0,0
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,-1.73144425,0.0698498249168649,-0.85928745,0.008211025,7.01e-05,4,60.0,1.0,0
REACTOME_SELENOAMINO_ACID_METABOLISM,-2.230024333333333,0.09515768938714314,-0.9858601666666666,3.3256927470422224e-25,2.08e-34,9,107.0,1.0,0
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,-2.2709405,0.053974200140966926,-0.93284455,1.8676286625e-23,7.93e-28,8,213.0,1.0,0
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE,-2.2261146666666667,0.08922420708529713,-0.9784734333333334,1.5003866633333333e-21,1.1000000000000002e-28,9,112.0,1.0,1
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT,-1.767008125,0.08972889096676176,-0.7432063875,0.0067746212500000005,1.02e-06,8,177.0,1.0,0
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT,-1.7516741666666666,0.07349320495506138,-0.83196035,0.008463716666666668,7.63e-05,6,77.0,1.0,0
REACTOME_TRANSLATION,-2.308221875,0.059640288440515166,-0.9239451375,4.5207371250000006e-27,3.97e-31,8,274.0,1.0,1
RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP,1.3400565,0.05128929663612644,0.6086780125,0.02009,0.00274,8,695.0,1.0,1
RODRIGUES_THYROID_CARCINOMA_POORLY_DIFFERENTIATED_DN,1.379898625,0.06671119617947524,0.6185651375,0.006717175000000001,6.14e-05,8,788.0,1.0,1
SANA_RESPONSE_TO_IFNG_DN,-1.768114714285714,0.01332976080948556,-0.8318419571428571,0.0021694285714285717,0.000396,7,82.0,1.0,1
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN,1.4462725,0.06031974396911841,0.6290956000000001,0.00662,0.00574,2,389.0,1.0,0
SENESE_HDAC3_TARGETS_UP,1.40632725,0.1354551607442477,0.629421775,0.0166345,0.000458,4,478.0,1.0,1
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP,1.3980624,0.0908871310433991,0.63513906,0.022548000000000002,0.00654,5,394.0,1.0,1
SHEN_SMARCA2_TARGETS_UP,1.4408185,0.04258823928873191,0.6844266125,0.003343001525,1.22e-08,8,422.0,1.0,1
SMID_BREAST_CANCER_BASAL_DN,1.388963125,0.07701905890554894,0.6466526625,0.00600875,0.0001,8,658.0,1.0,0
SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_DN,-1.5009023333333333,0.04968264368838142,-0.9971405999999999,0.022715,0.00259,6,5.0,1.0,0
SPIELMAN_LYMPHOBLAST_EUROPEAN_VS_ASIAN_UP,-1.826985875,0.11255817896084738,-0.6906537625,7.88576396825e-07,4.46e-14,8,478.0,1.0,1
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_DN,-1.6626613749999999,0.17982836648469444,-0.6287324,0.0009123737863,2.54e-11,8,514.0,1.0,1
STARK_PREFRONTAL_CORTEX_22Q11_DELETION_UP,1.47223,0.0,0.6335015,0.0291,0.0291,1,192.0,1.0,0
TAKAO_RESPONSE_TO_UVB_RADIATION_UP,-1.9108388888888888,0.1035291877750478,-0.8814882,0.004750041533333334,6.48e-08,9,83.0,1.0,1
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_DN,1.40072,0.0,0.7331949,0.0421,0.0421,1,193.0,1.0,1
TARTE_PLASMA_CELL_VS_PLASMABLAST_UP,-1.953693375,0.058633783365022916,-0.7617885625,4.16901281625e-09,2.53e-15,8,350.0,1.0,1
TIEN_INTESTINE_PROBIOTICS_24HR_DN,-1.994918875,0.04700085767739478,-0.8231231625,3.48581375e-08,1.51e-11,8,205.0,1.0,1
TIEN_INTESTINE_PROBIOTICS_6HR_UP,-1.8916722222222222,0.07270210384125371,-0.9549286222222223,3.7644444444444447e-06,1.96e-08,9,50.0,1.0,1
TONG_INTERACT_WITH_PTTG1,-1.6543674,0.03181492489068623,-0.83348614,0.024568,0.00404,5,57.0,1.0,1
TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_UP,1.431387,0.06107988375889407,0.6462379,0.03125,0.0255,2,265.0,1.0,1
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP,1.5494910000000002,0.1366598629249521,0.71838835,0.012285,0.0007,4,166.0,1.0,0
WANG_MLL_TARGETS,1.527299,0.012555388006748255,0.6192677,0.008549999999999999,0.00733,2,273.0,1.0,1
WANG_TUMOR_INVASIVENESS_UP,-2.016840375,0.055101122391828565,-0.7812670875000001,8.545771924999999e-11,4.4e-17,8,374.0,1.0,1
WEST_ADRENOCORTICAL_TUMOR_DN,-1.488069625,0.09380430654588078,-0.562434475,0.006925,0.000104,8,515.0,1.0,1
WONG_EMBRYONIC_STEM_CELL_CORE,-1.94108275,0.059323404511084046,-0.7641619625,3.6857998375e-09,9.87e-14,8,332.0,1.0,1
WONG_MITOCHONDRIA_GENE_MODULE,-1.68018,0.21843706279994396,-0.694838925,0.012384858175,7.27e-08,4,217.0,1.0,1
WP_CANONICAL_AND_NONCANONICAL_NOTCH_SIGNALING,1.381535,0.0,0.8838966,0.0345,0.0345,1,26.0,1.0,0
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,-2.177945333333333,0.10304110702409026,-0.989614988888889,4.153490555555556e-25,1.37e-29,9,88.0,1.0,0
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,-1.946573,0.07407343865381173,-0.87921835,0.000108884492625,7.31e-10,8,102.0,1.0,0
WP_OXIDATIVE_PHOSPHORYLATION,-1.7786098750000001,0.06878212582690249,-0.88322925,0.0032025625,3.05e-05,8,60.0,1.0,0
WP_PROTEASOME_DEGRADATION,-1.73494175,0.062029994852145005,-0.865105525,0.010812375,9.3e-05,8,59.0,1.0,0
YAGI_AML_WITH_INV_16_TRANSLOCATION,-1.804822125,0.0851218691111875,-0.6961293749999999,4.9809375e-06,2.15e-08,8,392.0,1.0,1
YAMASHITA_LIVER_CANCER_WITH_EPCAM_UP,-1.8456926666666666,0.061518754575332485,-0.9311255,0.00016870466666666663,3.92e-07,9,51.0,1.0,1
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13,-1.7962048333333334,0.0968821396985362,-0.75997505,0.00452142575,2.45e-08,6,173.0,1.0,1
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17,-1.6714259999999999,0.18329190619746402,-0.70570836,0.018993160000000002,1.32e-06,5,181.0,1.0,1
ZHANG_RESPONSE_TO_CANTHARIDIN_DN,-1.709251875,0.05409029724302954,-0.838291525,0.012167175,4.74e-05,8,66.0,1.0,1
ZHENG_BOUND_BY_FOXP3,1.4936672222222223,0.09096228467306904,0.6884593333333333,0.0013893124444444443,1.78e-07,9,486.0,1.0,1
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST,-1.804003875,0.09640355553525645,-0.7870628,0.004174042875,4.13e-07,8,130.0,1.0,1
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE,-1.746413625,0.08283082803424868,-0.834097725,0.013434812499999999,7.43e-05,8,75.0,1.0,1
ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP,1.386324,0.0,0.5500381,0.0407,0.0407,1,421.0,1.0,1
