SuperPathway,SubPathway,metabolite_name,annotation_confidence,Formula,Mass,RT,CAS ID,Mode,KEGG,HMDB,C001_June_Pre,C002_June_Pre,C003_June_Pre,C004_June_Pre,C001_Aug_Pre,C002_Aug_Pre,C003_Aug_Pre,C004_Aug_Pre,C001_Sept_Pre,C002_Sept_Pre,C003_Sept_Pre,C004_Sept_Pre,C001_Sept_Post,C002_Sept_Post,C003_Sept_Post,C004_Sept_Post,C001_Nov_Post,C002_Nov_Post,C003_Nov_Post,C004_Nov_Post,C001_Dec_Post,C002_Dec_Post,C003_Dec_Post,C004_Dec_Post
Lipid metabolism,Carnitine metabolism,Keto-decanoylcarnitine,1,C17H31NO5,329.2194,8.72,,ANPPOS,,,4.826933143980624,5.3233086269859555,4.844084517857412,5.368632323136734,5.393893043137633,5.4194489962343555,5.368008177446841,4.732860616645484,5.314206301469219,5.3132193012035325,5.4245303037964865,5.282906338878285,5.301290494211371,5.329966666434084,5.243827003083448,5.165344056946762,4.707751009323036,5.1005063270844015,5.3227436471593395,4.6808162351989475,5.292686828461204,5.385626111288233,5.310046167003081,5.301224081922344
Lipid metabolism,Carnitine metabolism, Dimethylnonanoyl carnitine,2,C18H35NO4,329.2567,10.35,,ANPPOS,,,5.161416221221202,4.5875760546694115,5.003896331254545,4.748772922336166,4.83174848748773,4.7415352794329495,4.948108265893501,4.851537858764863,4.770458023581874,4.414630788410198,4.944667306755216,4.576688761996532,4.746479054938899,4.825014284100446,4.861807028757887,4.782400235720098,4.745541485415652,4.745709600251257,5.060451166576834,4.764302739554063,4.644418105254094,5.016994919241392,4.95506828278221,4.922421345404099
Lipid metabolism,Carnitine metabolism,hydroxydecanoyl carnitine,1,C17H33NO5,331.2362,11.19,,ANPPOS,,,5.1873269371489865,4.905360828557228,5.436377831976078,5.110727046836799,5.039081627753747,5.1063439106470225,5.126981622762125,5.136696157218525,4.907766015167845,4.651732428217922,4.988368298103144,4.886252474690798,5.194017324605844,5.347190042585964,5.044862225808033,5.1437443642450065,4.995996342309954,4.989505880753599,5.180987298493875,5.088246686762419,4.90639069905738,5.30879846401898,5.041105956169191,5.284660116108147
Lipid metabolism,Carnitine metabolism,Dodecenoylcarnitine,1,C19H35NO4,341.2554,10.34,,ANPPOS,,,5.467647316092114,5.100393982600025,5.7373587723130495,5.328063656545307,5.359318952769653,5.337085907113117,5.286324634402356,5.462161617480503,5.245763795070469,4.7845016079901725,5.322999702781035,5.173632575347655,5.480376798569809,5.5801147912740205,5.302738835317783,5.445106113542111,5.352029426454226,5.189573122140418,5.604567412638997,5.428671496558679,5.224429720855474,5.596559491792749,5.44602008621671,5.7089358838097235
Lipid metabolism,Carnitine metabolism,Dodecanedioylcarnitine,1,C19H35NO6,373.2455,8.72,,ANPPOS,,,5.045346062294293,5.406444284438258,5.023253282940006,5.4054925235740905,4.889184455189878,5.479060242826715,5.360066412494891,5.007449044497749,5.437648317230488,4.903763706335672,5.1338721653564,4.8421483684551445,4.947798062670099,4.979501938220388,5.356454391924289,5.427199081291401,5.444250021862823,5.339005190690272,5.429292556434546,4.87744143787702,5.3716723120107694,5.413093634894123,5.392300280638955,4.951500081614601
Lipid metabolism,Carnitine metabolism,Hydroxy-tetradecadiencarnitine,1,C21H37NO5,383.2604,10.31,,ANPPOS,,,4.4488728963010065,4.165231264440716,4.450506836427735,4.415669998604009,4.293068505232616,4.19302241577363,4.517309802810182,4.5249378407464045,4.392107530579225,4.335971929417682,4.402068358017679,4.323863601734311,4.439413070352479,4.143374584452705,4.552224693050956,4.492888703390607,4.4052486628158425,4.215910530706504,4.271678308983844,4.405561319454912,4.429444613059884,3.5979186365511326,4.5188899024404,4.309881729885972
Lipid metabolism,Carnitine metabolism,Hexadecadienoylcarnitine,2,C23H41NO4,395.3038,10.11,,ANPPOS,,,4.350595121292999,3.8852057396602526,4.897333155893387,4.659395019186437,4.410350825217737,4.219720713019967,3.9735857466048015,4.602712787940715,4.56978869097769,3.954543371278693,4.492870135758068,4.6656732805137136,4.583502447126385,4.68304703823885,4.3373582136704805,4.518140022493802,4.55053127483162,4.178981261455337,4.6176061473384875,4.520316202152306,4.431909184923598,4.651760510722585,4.404090677155729,4.929381881369805
Lipid metabolism,Carnitine metabolism,Hexadecanedioic acid mono-L-carnitine ester,2,C23H43NO6,429.3067,9.14,,ANPPOS,,,4.38834457994269,4.642730061069383,4.864061899895216,4.341542145045838,3.9870801081588194,5.4569505704639845,4.100484618605797,4.864461656483371,4.593921643715024,4.160634173717213,4.29426512551364,4.703471336541857,4.817703039579576,4.880961170183514,5.379422643598332,4.781789686150321,4.669573754402788,4.265419046135784,4.998666538364176,5.360685790709078,4.375357031014188,4.586602943491986,5.399998369329041,4.648255182089034
Lipid metabolism,Carnitine metabolism,Hydroxy-octadecenoylcarnitine,1,C25H47NO5,441.3434,9.13,,ANPPOS,,,4.659446680243818,4.606298798311408,4.714398419796416,4.432903420553832,4.611012139574112,4.7383089186140745,4.566902062471156,4.716061301377021,4.683804140708127,4.646134831378317,4.787304653164169,4.520146184861653,4.6947847579312425,4.7046573842005195,4.677997277345066,4.7213567175476845,4.750035968093272,4.575835223286026,4.840876597061587,4.7321841219340826,4.618615030217505,4.608963530634154,4.698599045322422,4.5369754932101385
Lipid metabolism,Carnitine metabolism,Cervonyl carnitine,2,C29H45NO4,471.3285,8.91,,ANPPOS,,,4.639785611147978,4.487058865430987,4.490952283440897,4.447055649861765,4.420008917411108,4.491292481392342,4.515717575512773,4.407732256631521,4.344381661835091,4.642202875472356,4.49567058372514,4.507214341682193,4.379300077702124,4.409764780473655,4.277401299057561,4.49637453065536,4.523574145147141,4.452920717459761,4.502223582114749,4.3794130353915435,4.553196954821653,4.568453189919714,4.517919866348738,4.488276657911399
Lipid metabolism,Oxidative Stress; Lipid Peroxidation; Oxidative Damage,Malondialdehyde,1,C3H4O2,72.0211,1.27,542-78-9,ANPNEG,C19440,HMDB06112,4.7461541083223615,3.6431771081918205,5.311594519901448,5.0445248655608985,4.792769781353479,4.524480376148446,4.631613293417573,4.8227473190755505,4.891728137427216,4.6017016591664675,4.567009535450574,4.459649520048548,4.4902227704863,4.277250400755572,4.385056713301864,4.080618551235847,4.619076209064481,4.174997777751079,4.0677231102334765,4.471031937019779,4.539033671421324,4.056840464311666,3.9813330037761623,3.9930331416678255
Lipid metabolism,Fatty acid metabolism,Archidonoyl Glycine,1,C22H35NO3,361.2702,1.54,179113-91-8,ANPNEG,,HMDB05096,4.670642661439453,4.485376692637033,4.461546245531499,4.4029170589142135,4.3585683023611095,4.605461062384484,4.508348826268317,4.528703098222394,4.60950348597381,4.367921440242841,4.720925302008665,4.13823131007902,4.617792991524502,4.7274927011671535,4.568152305586003,4.425559488398584,4.60363762855114,4.339594724908525,4.839230913163385,4.530415894849283,4.191341169344648,4.948132638007568,4.369606917517987,4.538726011768955
Lipid metabolism,Fatty acid metabolism,N-Linoleoylglycine,1,C20H35NO3,337.2531,1.53,02764-03-6,ANPNEG,,,,,3.5431956016401163,3.5696298455162596,,3.774284939411552,3.6153974206307833,,4.023955817316707,3.8226908801218586,3.9653039340527108,3.6921634029558827,3.6053852161838384,3.774595496588079,,3.83882882318852,,4.340113211093732,3.882741118908855,4.085054274885349,,4.095989027725197,3.4789339754066777,4.4500742773051
Lipid metabolism,Fatty acid metabolism,Isovaleric Acid,1,C5H10O2,102.0681,8.32,503-74-2,ANPNEG,C08262,HMDB00718,5.132592969107614,5.0807693044787055,4.955367755089371,5.024069645904414,4.974847254739488,5.112725622138573,5.218154871290385,5.000307805683444,5.039556877457783,5.151146975787235,5.147368654423802,5.112918880311619,4.879026742577114,5.054326110959749,5.238796808491463,4.833090350187614,4.9743132443684654,5.024565294736882,5.243723196897792,4.835542061771052,4.958350075538902,5.191879508116538,5.198857970403177,5.056756632578886
Lipid metabolism,Fatty acid metabolism,Malonic Acid,1,C3H4O4,104.0112,2.89,141-82-2,ANPNEG,C00383,HMDB00691,4.98554340795992,5.192566895833644,4.8920068440674545,5.023239698186562,4.951221205571889,5.243100830721829,4.9474152909400715,4.971514274052207,5.2273263861081425,5.179568737510769,5.186482532342976,5.2081921568718785,5.231639808661161,4.933260261567339,5.54756095038031,5.212969961553443,4.905957105867223,5.194769848316114,5.1126442069056415,5.165827248930099,5.049531997121977,4.983710612341526,5.18588679066737,4.997089354747332
Lipid metabolism,Fatty acid metabolism,5-Hydroxyhexanoic Acid,1,C6H12O3,132.0791,2.35,,ANPNEG,,HMDB00525,4.572340021052178,4.633498451162571,4.9021680333514155,4.878793202175056,4.71320727729222,4.54896449276536,4.715502446980882,4.637258210869252,4.760695716463827,4.436423145588146,4.633701296192152,4.503244408329007,4.957938651318827,4.922634075311312,4.854867224874521,4.526437370332372,4.763324499340293,4.677883772830301,4.936146749368315,4.6163211990288575,4.802771673502175,4.730024182217722,4.910509947343158,4.628939981015782
Lipid metabolism,Fatty acid metabolism,10-Hydroxydecanoate,1,C10H20O3,188.1421,1.53,1679-53-4,ANPNEG,C02774,,5.069075439334235,5.085511416307884,5.413786772680931,5.420512378425729,5.014788005301079,5.685324436385931,5.1468852190985945,5.108453053323638,5.259470835242706,5.140077935155694,5.230911326480161,5.2747195276360275,5.254992777645534,5.1842620334747735,5.299346451392929,5.279370318179108,5.034498108620492,5.067760638958511,5.308695215737432,5.154351229544728,5.294721877601045,5.22955719189545,5.199870315829464,5.2249655878084935
Lipid metabolism,Glycerophospholipid metabolism,Lysophosphatidic Acid,1,C21H41O7P,436.254,7.93,22556-62-3,ANPPOS,,HMDB07855,4.551587706045338,4.582814996556775,4.652601176129113,4.627502883562205,4.577233559132722,4.61702656584129,4.405441303682829,4.593484777752753,4.760339386494927,4.616191212662554,4.645361149399659,4.543144000106777,4.597504975936695,4.623920686764248,4.60259720692218,4.730615387342184,4.59215787461659,4.558192028899117,4.585191157676259,4.546456289509601,4.53418747615618,4.562089471831232,4.515602589781229,4.570802388345611
Lipid metabolism,Glycerophospholipid metabolism,Phosphocholine,1,C5H14NO4P,183.0654,19.38,107-73-3,ANPPOS,C00588,HMDB01565,4.355715426603322,4.454341701355048,4.462828035967498,4.394392136371928,4.298087476275277,4.4005742510355965,4.344969050193946,4.309134490911821,4.330445025192112,4.382889799750572,4.296254609890775,4.341215244497349,4.281620291229491,4.550006500372764,4.3407456365872505,4.553386579756084,4.182591530062962,4.453287907782973,4.393838156952204,4.326458552273248,4.20222504501319,4.255138576989741,4.184197814580138,4.304827320051353
Lipid metabolism,Glycerophospholipid metabolism,Glycerylphosphorylethanolamine,1,C5H14NO6P,215.0475,10.41,,ANPPOS,C01233,HMDB00114,3.3300308572109434,3.1800739517820302,4.018675538496007,3.1584689415150806,3.5925209465189427,3.741592605447274,3.2092350456546255,3.7385111806796774,3.3215522440946543,3.6963305225371794,3.6231752472176018,3.4651421380145564,3.1745304988238754,3.19901536950904,3.399862278544429,3.329195839669701,3.168255224607296,3.4633477640134425,3.578697073847507,,3.955094290173066,3.5524792508257557,3.4882710141263256,4.024245877526572
Lipid metabolism,Glycerophospholipid metabolism,Glycerol 1-Phosphoserine,1,C6H14NO8P,259.0495,7.67,,ANPPOS,,,4.250171553851085,4.422266542738721,4.431217044353248,4.3210683382332995,4.3292929036994625,4.535015474444193,3.945425842936728,4.483118519471814,4.522914269116052,4.570999059720495,4.624246195425583,4.431462353900022,4.2890060093871405,4.601009683986936,4.372431068477265,4.515449404814763,4.317566117333525,4.51300506350034,4.427592397615059,4.469899593181885,4.450017730981904,4.422711609062104,4.246912243718469,4.513169638519865
Lipid metabolism,Glycerophospholipid metabolism,Trimethylamine N-Oxide,1,C3H9NO,75.0675,16.16,1184-78-7,ANPPOS,,HMDB00925,5.017315539007045,5.762577591649805,5.549424470567202,5.153935535729095,5.604548737134633,5.069692141511154,4.813521610916494,4.932707236664602,5.329919329815236,4.673541379679403,5.368526750076803,4.271383614100827,5.4246463028259,4.044716107722188,5.435995101140378,5.108964296356487,4.582186812329899,5.019003234489795,4.812896184967713,5.498413807091225,5.212532505054543,4.54167283181073,4.865484363729264,5.01701120641987
Lipid metabolism,Glycerophospholipid metabolism,Sn-Glycero3-Phosphocholine,1,C8H20NO6P,257.1029,14.84,28319-77-9,ANPPOS,C00670,HMDB00086,5.454662875354539,5.525906318217377,5.401269715717112,5.470024541361371,5.408563868894258,5.538137838343909,5.379263083565344,5.336875816735743,5.757730124782245,5.898974883953437,5.7762437719950075,5.889176103193439,5.378257777489541,5.383644126880368,5.347109786824836,5.409414533217595,5.196695314070487,5.460250426959546,5.414204969627382,5.299165481456384,5.335627172335911,5.247283245327669,5.313625339542807,5.359639341769322
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(16:1),1,C24H48NO7P,493.3174,10.25,,ANPPOS,C04230,HMDB10383,5.865381289462324,5.764456128415719,5.92493483422877,5.849060896124005,5.969218757560807,5.870974843632633,5.909431606374721,6.046571637132856,5.9836117653009415,6.091567075962813,6.1803613171253815,6.235890376453833,5.692914568807728,5.533942032729764,5.687398653322902,5.734502520056823,5.832210679942051,5.801766225441742,5.797374127304833,5.931155132121667,5.958902348106315,5.837590142585512,6.130745991704283,6.090883113965213
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(16:0),1,C24H50NO7P,495.3342,10.19,,ANPPOS,C04230,HMDB10382,7.609483505919715,7.521566032205428,7.529243788413327,7.535005021755608,7.6701982729505644,7.624946964992096,7.653306484933915,7.594400562095405,7.804959719188525,7.833922047108314,7.886402588291022,7.839200670272916,7.498515630229543,7.519989662931351,7.4309979180706405,7.384916108752394,7.61535110111484,7.500231533393814,7.549019566165121,7.496376663353721,7.690775582716724,7.542288947382002,7.709183212168538,7.619409790921958
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(18:3),1,C26H48NO7P,517.3178,10.2,,ANPPOS,C04230,HMDB10388,5.505187027487537,5.5990489280644375,5.5243102933983534,5.757278631936227,5.655681827568885,5.586876363070629,5.415408760403842,5.677703289718147,5.638656552900998,5.882723084102979,5.6277656536370415,5.821482543696189,5.370799625710503,5.366601868374836,5.167934952558403,5.4072096698239625,5.607766852633494,5.757689458046898,5.321129503856622,5.60578735160213,5.764985960245707,5.52265806762666,5.6917130152398006,5.644289761484138
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(18:2),1,C26H50NO7P,519.3337,9.88,,ANPPOS,C04230,HMDB10386,6.251465928297713,6.322466978753297,6.3274132944345425,6.706308806950295,6.615471433153758,6.675709435480034,6.3108188042542315,6.341968210566715,6.558109142587238,6.703049395790474,6.473435143597188,6.59705028452023,7.456514275354356,6.415785720601344,6.247965169270561,7.286335259073713,6.458257013541393,6.57636116371957,7.298966000116562,6.384948078092533,6.700789010434051,7.323298168017019,6.442828005706898,6.470020862599997
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(18:1),1,C26H52NO7P,521.3498,10.06,,ANPPOS,C04230,HMDB10385,7.068502966516978,7.032089671061135,7.054911328500042,7.1902759087604196,7.311463930992623,7.314769025648089,7.097559925890766,7.180180172922475,7.268935626131364,7.355612602582757,7.256544041545769,7.299755993451679,7.086789036085336,7.072726367194574,6.891158971569346,7.027775130171647,7.127031772414527,7.143255938577297,7.182671472228261,7.118579037559606,7.265755735299174,7.142080281094465,7.233162710368732,7.2752569318446865
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(18:0),1,C26H54NO7P,523.3656,10.0,,ANPPOS,C04230,HMDB10384,7.148427019972022,7.2674121436127175,7.069800140831012,7.287562309483843,7.424828277173999,7.435165680668326,7.201949119475945,7.184211596868877,7.555299268714053,7.613965171463833,7.3736775631448,7.4080943504637276,7.176088190030499,7.169155615461002,6.869137221056644,6.925849932744965,7.379625127895362,7.2652550129560725,7.252445160731978,7.099882827509646,7.496311528237283,7.293025552924375,7.335606919369653,7.216385792343987
Lipid metabolism,Glycerophospholipid metabolism,PAF C18:1 /PC(O-18:1/2:0),1,C28H56NO7P,549.3882,8.59,86288-90-1,ANPPOS,,HMDB11148,4.4530517176290205,4.588642520036289,4.670293455821845,4.509579509134273,4.666540256295377,4.4136892806161505,4.348540837005469,4.6459385958722565,4.686347000737217,4.380975470066642,4.268184448267203,4.534842624346491,4.516298926426435,4.5830583709705195,4.348477962087174,4.525650063833259,4.680311304675823,4.446851590539491,4.438379675435758,4.457409666397502,4.612710444155314,4.441873999857248,4.405037137646475,4.565492803090438
Lipid metabolism,Glycerophospholipid metabolism,PC(34:2),1,C42H80NO8P,757.5651,8.44,8002-43-5,ANPPOS,C00157,HMDB08004,8.164352855784436,8.05307844348342,7.983475502590064,8.041392685158225,7.962342282591013,8.075546961392531,8.139879086401237,7.969061631493633,7.9403196631035655,8.060697840353612,8.143014800254095,7.920658754716545,8.03342375548695,8.100370545117563,8.193124598354462,7.984554432274772,7.923919722381915,8.071882007306126,8.143014800254095,7.948073457402412,7.990400428761706,8.103803720955957,8.117271295655764,7.937076111269129
Lipid metabolism,Glycerophospholipid metabolism,PC(35:2),1,C43H82NO8P,771.5805,8.35,,ANPPOS,C00157,HMDB08330,6.266212640013385,6.107272394992928,6.116728917820587,6.182109226338792,6.161235297510094,6.205673873736018,6.248031413764009,6.141680186234381,6.24591001349438,6.170756470492446,6.234984733603687,6.032160051971588,6.099808355999717,6.046947172790291,6.166120046588971,6.07681150671252,6.079114287153451,6.172936404353209,6.252773928803833,6.079240957433822,6.158284674029165,6.144186438396551,6.086035768834579,6.105227034671063
Lipid metabolism,Glycerophospholipid metabolism,PC(36:4),1,C44H80NO8P,781.5654,8.17,,ANPPOS,C00157,HMDB07983,7.815493311675581,7.611295800737966,7.841877111202535,7.688976714457957,7.736063737125213,7.64165688225295,7.778265129179818,7.804229888432214,7.681508481483296,7.625315723594965,7.796001394374793,7.797075189596067,7.738621354039527,7.795428227348593,7.854178182478644,7.751893373162925,7.66028410164263,7.621395711282241,7.765067098746718,7.759232433214226,7.6967340868612775,7.644635326585418,7.748615139417194,7.819253091180063
Lipid metabolism,Glycerophospholipid metabolism,PC(36:2),1,C44H84NO8P,785.5959,8.29,,ANPPOS,C00157,HMDB08590,7.423705834933182,7.466451758507915,7.291620850191606,7.427507677221143,7.38517997329843,7.550161442083424,7.334866737671262,7.320936771852239,7.397721103836822,7.485511438338646,7.350211256852552,7.231871585481901,7.343356219261421,7.346781188909013,7.317788285189272,7.286003165755615,7.395613090065648,7.45364183009643,7.475007154492183,7.282164083816723,7.4237277225733225,7.5308556022538475,7.453979554427908,7.267562980555004
Lipid metabolism,Glycerophospholipid metabolism,lysoPC(6:0),1,C14H30NO7P,355.1741,8.91,,ANPPOS,,,3.990976506249803,4.008372746290116,3.818427747429859,4.141987526493615,3.600104418547773,,3.2207219452357982,3.9467901855860386,3.994573209711012,,4.135040692113879,3.3868858235987287,3.2827462440026194,,3.0886154978217046,4.028606629172939,3.9203856506987176,3.746699493862271,3.4212064643004925,3.9162170486918932,2.8570056875391208,3.2304882615671353,3.7281885563392727,3.6416073530267665
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(14:1),1,C22H44NO7P,465.285,8.92,,ANPPOS,,,5.266572693335908,5.183499887624988,5.237156269169582,5.217954569625861,5.2298970168526555,5.238880000955878,5.2203505450378636,5.261406816529352,5.24702881514798,5.182995510770493,5.191477004283623,5.225986562944111,5.228385727968698,5.21111252837081,4.952657776353135,5.2640569054324615,5.244742593328075,5.178500400064495,5.191880066502536,5.230013898157824,5.249458611412202,5.19922514628561,5.185688028368956,5.227305286114349
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(14:0),1,C22H46NO7P,467.3016,10.39,,ANPPOS,,,5.87201278613219,5.81184233638188,5.676771867010836,5.666505625449913,5.781540399524678,5.7537199128552645,5.819442390885758,5.884095739488104,5.6397839189605365,6.0487280017442435,5.9375044517491995,6.079265563373985,5.395023417255989,5.310193320524698,5.273911294071216,5.546764319172245,5.5176974889163315,5.797295661700122,5.511886300808494,5.791359926099145,5.6842063712273365,5.680747127383069,5.899377832559773,5.74378060475849
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(P-16:0),1,C24H50NO6P,479.3381,9.88,,ANPPOS,,,5.570136707958374,5.555925586794153,5.565607710198242,5.661032146826284,5.752516004226165,5.696171533939159,5.586790228045518,5.574606124620912,5.9310239188702845,5.843479452098017,5.784410793214697,5.778621842930135,5.62332321757084,5.654930846250671,5.306264577039749,5.433053737716081,5.802207268564811,5.58636166045825,5.611705043894478,5.547825267609275,5.804517792270806,5.5484760226824665,5.642683294148806,5.63616481356826
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(15:0),1,C23H48NO7P,481.317,10.29,,ANPPOS,,,5.549476311676653,5.447697772017973,5.401863541339153,5.481908922159556,5.631258037971607,5.559714081032124,5.658072479936723,5.605850319811191,5.687373229360952,5.805496440429934,5.764313201305,5.740887710413863,5.271943549264842,5.269351104348585,5.2084749484625545,5.3149993364165224,5.402031188383304,5.489811440935016,5.4449770590695605,5.4384483601384295,5.612187298562875,5.432808684402203,5.515838357224971,5.5031831991085856
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(P-18:1),2,C26H52NO6P,505.3619,9.13,,ANPPOS,,,5.892076952158635,5.6389018902186585,5.980445035878865,5.528709011606478,5.637167091007557,5.7445052269144155,5.651651753543538,5.802120082105942,5.61381329064447,5.584913625212544,5.896545617012822,5.729320330009088,5.870505853014131,5.890194645996695,5.944407996690541,5.867966904424335,5.737109593841734,5.711213146555811,6.051745460269299,5.752583107882942,5.4686555110364035,5.809662182577348,5.887231157939606,5.784586199172684
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(P-18:0),2,C26H54NO6P,507.3694,10.37,,ANPPOS,,,5.350091527800851,5.378815640272476,5.505894155406761,5.355905883513108,5.406638098542463,5.452447502288803,5.2428054527374535,5.372822558540467,5.654761434288592,5.67694643255471,5.5478381840211295,5.659835985979234,5.2972635777989945,5.374969651527808,4.945905220512031,5.332560651171619,5.409016589764875,5.272867372912066,5.2708867354223035,5.198152957898095,5.4658129171842855,5.355108086748293,5.262132965263127,5.3812385797497475
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(17:0),1,C25H52NO7P,509.3487,10.09,,ANPPOS,,,5.928714286392126,5.779627006226596,5.7969171933509696,5.911773656614172,6.062950695967755,5.9775785724329,5.991848974303081,5.93122744024707,6.28110293974362,6.120311301056948,6.171327362814878,6.088823679279165,5.783538704391056,5.737880923061246,5.661634294852486,5.6476693730755345,5.932296053173685,5.842606681259096,5.914447618562829,5.819141171013473,6.0603710524576675,5.790423454599477,5.885429129783338,5.949160697187463
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(20:5),1,C28H48NO7P,541.3173,10.04,,ANPPOS,,,5.016592975361338,5.748437597058472,5.553999833723759,5.557686657169534,5.675382073380955,5.501735659198857,5.067211504488419,5.858971034682896,5.552096200981931,5.656321140138671,5.186891384099722,5.9989032387499766,5.25867367191686,5.338826283307302,4.793495005910562,5.3750167193656955,5.575303679841682,5.4751616465669315,5.330945762538281,5.622002628698386,5.70296781572637,5.364819930766611,5.595844399621361,5.879721283470463
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(20:4),1,C28H50NO7P,543.3338,9.97,,ANPPOS,,,6.5388497297059756,6.492759271869177,6.867851406505798,6.8730667531551335,7.038917192477162,6.658867496456918,6.594314746125256,6.896703316206121,6.955603384143762,6.75034205058251,6.822007936458579,7.165700377807441,6.851768986683274,6.713366537257201,6.54018088812193,6.745338256539162,6.863747547090285,6.57401053690967,6.663361553253326,6.859030761558561,6.989155145028687,6.508295473452273,6.6900329673918355,7.110158400007622
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(20:3),1,C28H52NO7P,545.3476,10.0,,ANPPOS,,,6.02483033936443,5.993683729860802,6.143135698507167,6.211524733090672,6.349841064412571,6.180439291681356,6.008022431455804,6.302621155167475,6.285502624964586,6.223044798463792,6.192290286146714,6.507788699218078,6.096503323012372,5.960801913777683,5.810489186813282,6.049709427947736,6.217154281737445,6.081249706618352,6.031478349740403,6.2242509515047635,6.364390379879168,6.04899926929391,6.197203343353987,6.437537960097035
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(20:2),1,C28H54NO7P,547.3624,9.94,,ANPPOS,,,5.578748629225253,5.575534449143339,5.59641729348056,5.647752940933115,5.716001673268195,5.669191968066763,5.537576451805104,5.637392853026694,5.682293577888841,5.674270723447898,5.64263424773967,5.709144659122385,5.573331664137511,5.514313010836859,5.437362218738498,5.53719414275712,5.643093445382409,5.574018759866526,5.541849844893419,5.566221175000553,5.728098650411296,5.615439534566013,5.6190040614089725,5.684288677372156
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(20:1),1,C28H56NO7P,549.3775,9.91,,ANPPOS,,,5.2691546202353745,5.318542047731422,5.252570526391943,5.282999832347776,5.391237066275086,5.419752094246853,5.29094100625232,5.274034242554009,5.432708956685811,5.503947899151156,5.4062994634986,5.380536840488749,5.238055391408563,5.283944277292162,5.127078221322131,5.184802403006021,5.3519125926077304,5.298421841476677,5.2758729245971265,5.205058672162268,5.415341006322517,5.307366158026008,5.278143789290759,5.328326383811939
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(20:0),1,C28H58NO7P,551.3952,9.86,,ANPPOS,,,4.763512897322181,4.956697188673704,4.777505046353487,4.861451068502035,5.000425834049279,5.131839283785528,4.7764775882428125,4.749202005731166,5.023513780993709,5.228033157937835,4.93853273380255,4.880525090653867,4.745802172143946,4.81256919226508,4.427431413110408,4.608826512732272,4.999681762723369,5.001901082909063,4.88876435808866,4.621649072842625,5.085495722316189,5.005484669595249,4.9202261980512665,4.826165217288926
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(22:6),1,C30H50NO7P,567.3336,9.9,,ANPPOS,,,5.737235751848841,5.814564807910503,5.928398976297765,5.963252701907944,6.084476539601424,6.100949562949096,5.7069110814142405,5.933454132400664,6.0673550826276,6.097591147212458,5.865670320992651,6.299804861695953,5.969657037275095,6.106308212345887,5.5441833032183645,5.773903484001395,6.017690547364337,5.903233606142125,5.800973730941316,5.832363719121079,6.077367905284157,5.868366201006201,5.746662839636415,6.092295965123428
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(22:5),1,C30H52NO7P,569.3478,9.93,,ANPPOS,,,5.184370842932504,5.342494925622181,5.449729800655597,5.675361989095057,5.850995796467743,5.53927675673003,5.1963052654882596,5.639751069309761,5.7963940566514145,5.599968394919092,5.383971109790976,5.9044972615104525,5.674107403885905,5.5285633389487305,5.062654172635635,5.353358345526591,5.726021253325456,5.392596895758591,5.470148129633481,5.548845586963188,5.847713843587032,5.3706788559374035,5.475833110759605,5.802575477624058
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(22:4),1,C30H54NO7P,571.3633,9.89,,ANPPOS,,,4.740221244387325,4.684136272910274,4.921264354616921,5.162215098099712,5.299978817629961,4.8920881995836085,4.7834073573072,5.048345844168964,5.22246284194032,4.983956234582812,4.981399553167534,5.272255034543472,5.132516795173551,4.815259481143082,4.569741090223945,4.84544533669962,5.189654511661252,4.701891038679359,4.932124057447784,5.033481657557818,5.288262196068283,4.716104472362975,5.032103586816245,5.212820999086541
Lipid metabolism,Glycerophospholipid metabolism,LysoPC(22:1),1,C30H60NO7P,577.4078,9.81,,ANPPOS,,,3.0641741074853805,4.119303078287784,,3.334721081662218,3.104717171813385,3.5141891456837198,2.98336707623357,3.387477744272772,3.4078008684789802,3.6922847917637767,3.091532252669453,3.8596946546456756,3.0435917449704353,3.030063504871073,,3.01329194166535,3.5649616862064626,3.0742545652768802,3.3584785175446465,,3.517752072226743,,3.312580986492433,3.105292472033529
