gene,baseMean,log2FoldChange,lfcSE,stat,pval,adj_pval
NXPH3,6.58783546,-0.0421787,0.21911287,-0.1924975,0.84735256,
NXPH4,8.21620552,0.36985739,0.1681502,2.19956554,0.02783773,0.35776808
NXT1,9.93669725,0.3127867,0.15621219,2.00231947,0.04525038,0.41702817
NXT2,9.68438596,0.18446899,0.16910821,1.09083403,0.27534592,0.72301326
NYAP1,10.8350795,-0.0728012,0.15887849,-0.4582194,0.64679482,0.91066685
NYAP2,9.10926236,0.12013343,0.16676322,0.72038323,0.47128908,0.82793233
NYNRIN,10.6696542,0.29848638,0.16709719,1.78630394,0.07405006,0.48880204
NYX,7.11441049,0.18813457,0.20778514,0.90542842,0.36523847,
OAF,9.25229252,0.01847142,0.1837138,0.10054454,0.91991203,0.98737176
OARD1,11.4202533,-0.0526364,0.14919404,-0.352805,0.72423466,0.93479896
OAS1,10.6011612,0.07441476,0.15895224,0.46815801,0.6396716,0.90766341
OAS2,9.19250877,0.36447615,0.18093815,2.01436878,0.04397083,0.41221998
OAS3,7.0941577,-0.0224336,0.17973081,-0.1248176,0.90066797,
OASL,9.59310929,-0.1138434,0.17359125,-0.6558127,0.51194463,0.84859488
OAT,13.9698256,-0.0824321,0.13831669,-0.5959665,0.55119764,0.86896735
OAZ1,18.8323572,-0.2877159,0.17798941,-1.6164777,0.10599108,0.54324943
OAZ2,13.3736376,0.14097836,0.15845371,0.88971319,0.37361991,0.78165769
OAZ3,8.25987743,0.15401516,0.18189517,0.84672485,0.3971485,0.79295691
OBI1,7.30573804,-0.0127755,0.18156889,-0.0703619,0.94390564,0.9937666
OBP2A,6.94658507,0.03901799,0.19833313,0.19672957,0.84403917,
OBP2B,10.0199703,0.39795769,0.1741942,2.28456342,0.02233844,0.33264493
OBSCN,14.1447072,-0.4961486,0.17758601,-2.7938495,0.00520847,0.21334853
OBSL1,9.36265948,0.03667928,0.16053348,0.22848369,0.81927023,0.96228335
OC90,6.57561459,0.30025048,0.18680376,1.60730431,0.10798763,
OCA2,10.5353032,-0.0467729,0.15697762,-0.2979587,0.76573468,0.94710281
OCEL1,10.5412632,0.05682689,0.15671969,0.3626021,0.71690214,0.93241757
OCIAD1,9.22094943,-0.0748333,0.19114941,-0.3914909,0.69543438,0.92660361
OCIAD2,9.14199088,-0.0692356,0.16306403,-0.4245917,0.67113431,0.91763496
OCLN,9.78014522,0.23410506,0.15265059,1.53360073,0.12512791,0.57024695
OCM,9.81707369,-0.2299854,0.21911858,-1.0495932,0.2939052,0.73360851
OCRL,7.32565824,-0.1273264,0.18402853,-0.6918843,0.48901,0.83762295
OCSTAMP,12.1159494,0.31216922,0.15626446,1.99769812,0.0457494,0.41702817
ODAD1,6.47051863,0.13196109,0.19785588,0.66695561,0.50480049,
ODAD2,8.41410534,-0.0205332,0.17747126,-0.1156986,0.9078914,0.98392892
ODAD3,10.0052521,0.02745095,0.17530117,0.15659308,0.87556555,0.97602602
ODAD4,9.69371581,-0.0578908,0.17479725,-0.3311881,0.74050238,0.94008568
ODAM,9.38496155,0.20795445,0.19868385,1.04666005,0.29525639,0.73410072
ODAPH,9.37322271,0.08520532,0.16566099,0.51433547,0.60701747,0.89380401
ODC1,12.7303306,0.3167392,0.14907489,2.12469861,0.03361177,0.38101206
ODF1,10.4257579,0.1553069,0.15451985,1.00509351,0.31485182,0.74581231
ODF2,9.55955057,-0.1152521,0.22793726,-0.5056308,0.61311588,0.89684381
ODF2L,8.67386814,-0.2923721,0.17665141,-1.6550793,0.09790842,0.5304045
ODF3,13.3202755,-0.0878391,0.1425029,-0.6164023,0.53762903,0.86129494
ODF3B,11.841152,-0.0101581,0.16540352,-0.0614138,0.9510297,0.9937666
ODF3L1,9.07669862,0.08168651,0.16579184,0.49270528,0.62222084,0.90019284
ODF3L2,6.99689087,0.05050514,0.18754904,0.26929029,0.7877063,
ODF4,7.55551261,0.20712318,0.17379155,1.19179083,0.23334327,0.68996743
ODR4,12.2252238,-0.1378451,0.14628098,-0.9423309,0.34602325,0.76559916
OFCC1,8.77057058,0.06983907,0.16890587,0.41347926,0.67925551,0.92046193
OFD1,20.3117958,-0.2204885,0.1401622,-1.5730951,0.11569681,0.55920735
OGA,16.7268018,-0.13113,0.1569856,-0.8352994,0.40354917,0.79537222
OGDH,7.96936848,0.27852462,0.23037683,1.20899584,0.22666444,0.68504215
OGDHL,7.35431515,0.05702884,0.20371344,0.2799464,0.77951863,0.9521627
OGFOD1,7.06390588,0.26200962,0.21642207,1.21064187,0.22603269,
OGFOD2,7.50973907,0.29210203,0.1921105,1.52048962,0.12838797,0.57406323
OGFOD3,7.0839878,0.51289648,0.21095485,2.43130925,0.01504437,
OGFR,11.2811822,0.31080392,0.14728747,2.11018573,0.03484236,0.38628118
OGFRL1,9.60672143,0.3630019,0.16781555,2.16310056,0.03053345,0.3700163
OGG1,8.09772765,0.03570047,0.18198115,0.19617673,0.84447184,0.96739167
OGN,8.16595441,0.11761301,0.22201546,0.52975143,0.59628428,0.88970392
OGT,10.0703399,-0.1266812,0.1793867,-0.7061904,0.48006977,0.83345595
OIP5,11.6873567,-0.3396596,0.17450184,-1.9464527,0.05160039,0.43179547
OIT3,9.43707744,0.07507151,0.16700572,0.44951459,0.65306049,0.91255498
OLA1,16.8654471,-0.1303462,0.14185774,-0.9188517,0.35817317,0.77068877
OLAH,8.33454232,0.02269727,0.17775478,0.12768866,0.89839537,0.98204768
OLFM1,8.88961581,-0.0695042,0.17032591,-0.408066,0.68322522,0.92106655
OLFM2,10.8543919,-0.2151938,0.16405492,-1.3117182,0.18961525,0.6495886
OLFM3,8.7101651,0.17738278,0.16862439,1.05194022,0.29282698,0.73254847
OLFM4,7.26666479,0.12167728,0.19339524,0.62916379,0.52924183,0.85687279
OLFML1,6.11210072,0.13654429,0.21493999,0.63526701,0.52525429,
OLFML2A,12.2682945,0.03824862,0.16024472,0.23868884,0.81134687,0.96011803
OLFML2B,9.72615906,0.00863426,0.16188536,0.05333567,0.95746446,0.9937666
OLFML3,25.0767544,-0.1748292,0.15573513,-1.1226062,0.26160479,0.71028314
OLIG1,10.1805023,0.13447248,0.15668406000000001,0.85823972,0.39076011,0.78863554
OLIG2,8.97367242,-0.1290511,0.17931625,-0.7196844,0.47171934,0.82793233
OLIG3,6.82420311,0.51750354,0.19845706,2.60763485,0.00911702,
OLR1,14.4082615,-0.0634918,0.15082915,-0.4209516,0.67379042,0.91860852
OMA1,10.7647216,-0.110184,0.1667744,-0.660677,0.50881945,0.84717521
OMD,10.0571972,0.71666696,0.24121398,2.97108388,0.00296751,0.18289615
OMG,8.88079935,0.39570236,0.16340022,2.42167585,0.01544912,0.29973529
OMP,10.7494666,0.1216248,0.1506753,0.80719799,0.41955242,0.80181356
ONECUT1,9.60372809,-0.1618886,0.18031726,-0.8977989,0.36929275,0.77847407
ONECUT2,12.3017178,-0.0171134,0.13923218,-0.1229124,0.90217646,0.98301771
ONECUT3,8.38667219,-0.0062222,0.17834075,-0.0348896,0.97216781,0.99443183
OOEP,8.29048259,0.18993842,0.16646285,1.14102588,0.25385915,0.70575453
OOSP2,4.54009806,0.71944901,0.24692243,2.91366408,0.00357214,
OOSP4B,9.41187648,0.19667595,0.16482077,1.19327164,0.23276301,0.68996743
OPA1,9.24202327,0.09844392,0.17447556,0.56422755,0.57259928,0.87876953
OPA3,8.01111169,0.10560195,0.18189605,0.58056207,0.56153564,0.87366827
OPALIN,10.5356275,0.05049569,0.15659194,0.32246674,0.74709913,0.94105304
OPCML,7.51336841,-0.0348143,0.18677461,-0.1863976,0.85213295,0.97024351
OPHN1,6.98045843,0.13748893,0.19194794,0.7162824,0.47381699,
OPLAH,8.92454188,0.08567714,0.17151334,0.49953629,0.61740163,0.89881828
OPN1LW,7.95724534,-0.2323769,0.20568593,-1.1297657,0.25857494,0.70869745
OPN1MW,9.57821786,0.13571464,0.16558061,0.81962883,0.41242773,0.79767655
OPN1MW2,8.72976589,-0.1404392,0.1935829,-0.7254731,0.46816185,0.8263607
OPN1MW3,7.3513814,0.37573557,0.20170359,1.86281051,0.06248893,0.46059193
OPN1SW,6.56363064,0.02234667,0.21804466,0.10248668,0.91837039,
OPN3,8.79644027,0.18384856,0.16994967,1.0817824,0.27934923,0.72501676
OPN4,11.3062343,-0.0437028,0.15522924,-0.2815373,0.77829835,0.95176454
OPN5,10.2392231,0.06000933,0.16144758,0.37169543,0.71011962,0.93025124
OPRD1,8.12690945,-0.3598902,0.19708558,-1.8260607,0.06784112,0.47369284
OPRK1,10.5636085,0.09383382,0.1476525,0.6355044,0.5250995,0.85606176
OPRL1,10.0662052,0.0594336,0.17204028,0.34546326,0.72974613,0.9364418
OPRM1,8.32434361,0.50286521,0.18858599,2.66650355,0.00766448,0.23712166
OPRPN,7.57821852,0.13402453,0.18081,0.74124512,0.45854483,0.82142166
OPTC,4.20257185,0.17408015,0.25528573,0.68190318,0.49530018,
OPTN,13.7816252,-0.2690504,0.14617882,-1.8405567,0.06568655,0.46819231
OR10A2,7.41129975,0.40019553,0.18465011,2.16731817,0.0302106,0.36859518
OR10A3,6.99842625,0.09323885,0.18849166,0.49465772,0.62084175,
OR10A4,9.8814005,-0.0725543,0.16679944,-0.4349794,0.66357736,0.91550989
OR10A5,9.71211971,-0.1175731,0.15793269,-0.7444504,0.45660403,0.82022059
OR10A6,8.55436987,0.10969704,0.18497908,0.59302404,0.55316506,0.8696981
OR10A7,7.44113302,-0.0060832,0.18673316,-0.0325769,0.974012,0.99443183
OR10AC1,6.94088858,0.14512019,0.20098858,0.72203199,0.47027481,
OR10AD1,11.2153159,0.07005272,0.16135541,0.43415166,0.66417831,0.91553265
OR10AG1,7.64724895,0.21999943,0.18554958,1.18566382,0.23575509,0.6925122
OR10C1,10.6058883,0.01690085,0.18082862,0.09346337,0.92553545,0.98952057
OR10D3,13.5063234,-0.3597047,0.15358714,-2.3420237,0.0191795,0.32037965
OR10G2,10.2326383,0.36966688,0.15310571,2.41445527,0.01575876,0.30230813
OR10G3,13.783454,-0.0090894,0.16605143,-0.0547382,0.95634705,0.9937666
OR10G4,13.3486043,-0.2531714,0.16583818,-1.526617,0.12685628,0.57175721
OR10G6,5.42674722,0.24686969,0.21934916,1.12546452,0.26039224,
OR10G7,7.03808959,0.08265171,0.1935166,0.42710401,0.66930358,
OR10G8,8.709144,0.30317805,0.17877904,1.6958255,0.08991893,0.51912425
OR10G9,9.44205211,0.3532569,0.16330724,2.16314294,0.03053019,0.3700163
OR10H1,9.31724961,-0.3353037,0.20936392,-1.6015354,0.10925838,0.54839824
OR10H2,16.4162455,-0.1182159,0.13413402,-0.8813264,0.37814119,0.78322405
OR10H3,10.3470716,0.16490926,0.17129594,0.96271551,0.33569031,0.75888346
OR10H4,8.88628263,0.43098474,0.18350405,2.34863877,0.01884218,0.32001629
OR10H5,10.0708644,0.55612868,0.15371577,3.61790267,0.000297,0.07490898
OR10J1,8.02023249,0.39457423,0.18845438,2.09373874,0.03628326,0.38936874
OR10J3,8.03537192,-0.1209384,0.17934811,-0.674322,0.50010659,0.84237623
OR10J4,6.71131194,0.19317986,0.19173581,1.00753147,0.31367944,
OR10J5,6.84731145,0.10427453,0.18782723,0.55516194,0.5787839,
OR10K1,9.71949501,-0.1100331,0.1756233,-0.6265289,0.53096809,0.85726015
OR10K2,6.44103423,0.08326749,0.19958505,0.41720306,0.67652989,
OR10P1,8.32629643,0.05589534,0.18843009,0.296637,0.76674366,0.94732309
OR10Q1,10.2277675,0.16265862,0.1981283,0.82097622,0.41165982,0.79717404
OR10R2,9.57471361,0.40023171,0.16338122,2.44968011,0.01429832,0.29190909
OR10S1,7.89693077,0.01450376,0.18075967,0.08023781,0.93604812,0.9911727
OR10T2,12.0092398,0.20401032,0.15287676,1.33447571,0.182048,0.64436533
OR10V1,8.05179243,0.01883603,0.18575258,0.10140386,0.91922987,0.98724809
OR10W1,11.6473616,0.14791848,0.15642779,0.94560232,0.34435146,0.76447824
OR10X1,8.58230066,0.13827094,0.17728657,0.77992903,0.43543265,0.8080885
OR10Z1,7.33799446,0.12203514,0.18812308,0.64869841,0.51653333,0.85138503
OR11A1,4.87953988,0.17866522,0.22226596,0.80383529,0.4214921,
OR11G2,11.787349,-0.0284942,0.18741583,-0.1520372,0.87915763,0.97673931
OR11H1,20.8937827,-0.0170275,0.15393027,-0.1106181,0.91191916,0.98493763
OR11H4,3.8730909,0.09070284,0.24765079,0.366253,0.7141763,
OR11H6,10.2057481,-0.1241617,0.17643374,-0.7037299,0.481601,0.83400375
OR11H7,9.6785034,0.44501284,0.17228458,2.5830103,0.00979424,0.25410267
OR11L1,10.2700346,0.01867966,0.1612146,0.11586831,0.90775691,0.98392892
OR12D1,9.1159575,0.28503792,0.16417225,1.73621253,0.08252626,0.50607155
OR12D2,11.1066127,-0.0764822,0.154576,-0.4947871,0.62075038,0.89974847
OR12D3,9.33504874,-0.2145553,0.17233169,-1.2450138,0.21312666,0.67417021
OR13A1,8.54368482,0.33191749,0.16854204,1.96934535,0.04891345,0.4265451
OR13C2,14.3594653,0.01002954,0.15417229,0.06505412,0.94813091,0.9937666
OR13C3,8.89545513,0.31420481,0.17980553,1.74747025,0.0805558,0.50186482
OR13C4,8.69639369,0.11012881,0.16578886,0.66427145,0.50651659,0.84619592
OR13C5,9.87564585,-0.0743123,0.16352535,-0.4544392,0.64951277,0.91120716
OR13C8,10.6628858,0.2021534,0.15367044,1.31549956,0.18834206,0.64808644
OR13C9,10.1948664,-0.0041179,0.17154224,-0.0240051,0.98084854,0.99601297
OR13D1,12.1659046,-0.0101998,0.14135093,-0.0721597,0.94247482,0.99362736
OR13F1,8.55641889,0.09602162,0.17115404,0.56102457,0.57478079,0.87986496
OR13G1,8.1224889,0.09941572,0.17163262,0.57923556,0.56243024,0.87421919
OR13H1,6.50520227,0.23402494,0.20946296,1.11726171,0.26388244,
OR13J1,10.7833597,0.0289364,0.16839334,0.17183813,0.86356479,0.97328704
OR14A16,12.8715157,-0.0419857,0.15783537,-0.2660093,0.79023207,0.95549338
OR14A2,7.44409451,0.23880307,0.19433587,1.22881621,0.21914072,0.6775272
OR14C36,10.1225115,0.12157019,0.1566255,0.7761839,0.43764041,0.80896584
OR14I1,7.52891349,-0.0671364,0.19400161,-0.3460609,0.72929697,0.93635704
OR14J1,10.0538584,-0.021534,0.1782902,-0.1207803,0.90386502,0.98306893
OR14K1,9.75050346,0.10389839,0.16400613,0.63350311,0.52640515,0.8562273
OR1A1,9.61087245,0.42254326,0.18043226,2.34183869,0.01918901,0.32037965
OR1A2,9.23415151,0.05234492,0.16726916,0.31293823,0.75432759,0.94324548
OR1B1,9.76449145,-0.022996,0.17007166,-0.1352134,0.89244318,0.97990334
OR1C1,8.55257002,0.09372811,0.17260408,0.54302369,0.58711349,0.88513925
OR1D2,6.49104432,0.21273652,0.19736902,1.07786172,0.28109547,
OR1D5,9.83781146,0.57429511,0.16686201,3.44173667,0.00057799,0.09925486
OR1E1,19.1497789,-0.0132612,0.17013733,-0.0779443,0.93787234,0.99218163
OR1E3,14.3666193,-0.3717168,0.1598516,-2.3253871,0.02005127,0.3210988
OR1F1,12.307178,-0.055232,0.16741331,-0.3299141,0.74146487,0.94045116
OR1G1,8.71196881,-0.1150583,0.17083065,-0.6735228,0.50061476,0.84237709
OR1I1,10.4205516,0.11265487,0.15205538,0.74088051,0.4587659,0.82154416
OR1J1,11.5584374,0.0042887,0.17815809,0.02407244,0.98079482,0.99601297
OR1J2,8.68543804,0.14455277,0.19239484,0.75133393,0.45245171,0.81747535
OR1J4,10.8166998,0.31390064,0.16117728,1.94754891,0.05146896,0.43144494
OR1K1,8.33093152,0.17608663,0.20504958,0.8587515,0.39047763,0.78863554
OR1L1,5.971402,0.2139228,0.21038019,1.01683906,0.30923,
OR1L3,9.16826742,0.36737999,0.16066998,2.28655031,0.02222208,0.33264493
OR1L4,7.83460665,0.10938795,0.18647735,0.58660182,0.55747116,0.8721376
OR1L6,8.7854355,0.14356302,0.16662305,0.86160362,0.38890568,0.78800953
OR1L8,9.17700052,0.37958959,0.17569592,2.16049178,0.03073462,0.3700163
OR1M1,11.0904524,-0.0219276,0.16883199,-0.1298784,0.89666262,0.98143276
OR1N1,9.69855636,0.31048017,0.15883204,1.95477037,0.05061018,0.43046645
OR1N2,8.45444758,-0.1835495,0.18562777,-0.9888041,0.32275899,0.74974465
OR1Q1,8.04440397,0.21504959,0.18410356,1.16809034,0.24277033,0.69803318
OR1S1,8.89705597,0.18358349,0.17359735,1.05752473,0.29027218,0.73040896
OR1S2,7.05273666,0.04420759,0.1880254,0.235115,0.81411948,
OR2A1,16.3792193,0.17957872,0.13959733,1.28640514,0.19830171,0.65907639
OR2A12,8.53148959,0.17960063,0.17632057,1.01860281,0.30839157,0.74188625
OR2A14,29.1023091,0.00715536,0.15745096,0.04544503,0.96375259,0.99380289
OR2A2,15.2754475,0.04019636,0.14789779,0.27178472,0.78578755,0.95366935
OR2A25,8.03925305,0.09029637,0.18200167,0.49612934,0.61980316,0.89974847
OR2A4,15.8605018,0.02407382,0.16192469,0.14867295,0.88181171,0.97718778
OR2A5,9.26719256,0.18539284,0.17438059,1.06315065,0.28771364,0.72872528
OR2A7,13.349456,-0.036867,0.15252795,-0.2417067,0.80900745,0.96011803
OR2AE1,8.78687088,0.2129147,0.18744906,1.13585367,0.25601781,0.70647252
OR2AG1,13.0402947,0.15825932,0.15037808,1.05240951,0.29261171,0.73254847
OR2AG2,9.65467618,0.41731875,0.16781527,2.48677452,0.01289071,0.27809216
OR2AJ1,8.63222973,0.15699344,0.17053734,0.92058105,0.3572692,0.77068877
OR2AK2,6.53201521,-0.338416,0.23040824,-1.4687669,0.14189602,
OR2AP1,9.72916318,0.20977182,0.16490693,1.27206188,0.20335113,0.66384756
OR2AT4,7.29931928,0.31121062,0.21191154,1.46858741,0.14194473,0.59390147
OR2B11,13.8754915,0.07653978,0.15015094,0.50975228,0.61022502,0.8949893
OR2B2,9.82363389,-0.1028773,0.16951131,-0.6069055,0.54391363,0.86463665
OR2B3,8.89510146,0.13808217,0.19964023,0.69165506,0.48915397,0.83762295
OR2B6,8.95600307,0.4056446,0.17672287,2.29537126,0.02171186,0.32993653
OR2C1,8.75977387,-0.0738316,0.17549732,-0.4206991,0.67397478,0.91868695
OR2C3,7.111825,0.04873342,0.18663473,0.26111655,0.79400263,
OR2D2,8.77305503,0.1266381,0.19135662,0.66179102,0.50810516,0.84685942
OR2D3,9.0824941,0.23020292,0.16268126,1.41505488,0.15705241,0.61353822
OR2F1,10.6433927,-0.0688901,0.15888646,-0.4335807,0.66459298,0.91553265
OR2F2,6.23365396,0.16580828,0.22136692,0.74902013,0.45384507,
OR2G2,8.7701208,-0.170741,0.16708718,-1.0218679,0.30684341,0.74070081
OR2G3,9.15875792,-0.0254847,0.17052646,-0.1494471,0.88120086,0.97717621
OR2G6,8.12880432,0.46865344,0.19242116,2.43556088,0.01486872,0.29630977
OR2H1,7.4127498,0.03606554,0.19204456,0.18779776,0.85103519,0.96965941
OR2H2,12.8956034,0.05590232,0.15680277,0.35651356,0.721456,0.93355052
OR2J1,9.49197364,-0.1042144,0.17647234,-0.5905424,0.55482706,0.87019223
OR2J2,16.0928367,-0.0976233,0.15001237,-0.650768,0.51519623,0.85094623
OR2J3,12.529545,-0.3146545,0.15244059,-2.0641123,0.03900707,0.39736247
OR2K2,8.86394793,0.17939189,0.18022874,0.9953567,0.31956281,0.74770008
OR2L13,8.76692943,0.43301328,0.17395213,2.48926688,0.01280068,0.27809216
OR2L2,9.62079436,0.01006015,0.17503258,0.05747588,0.95416612,0.9937666
OR2L5,18.7098555,-0.1935011,0.14319194,-1.3513408,0.1765863,0.63997667
OR2L8,7.83323011,-0.3866194,0.18509345,-2.0887794,0.03672759,0.39070854
OR2M2,20.1465147,-0.0534063,0.14091688,-0.3789912,0.7046944,0.92840562
OR2M4,8.8131626,-0.0130641,0.18717913,-0.0697949,0.94435691,0.9937666
OR2M5,22.1263813,-0.0750326,0.14965498,-0.5013706,0.61611035,0.89839686
OR2S2,17.7295814,-0.1267309,0.13497149,-0.9389455,0.34775875,0.76642749
OR2T1,10.0907809,0.01883485,0.1528747,0.12320446,0.90194519,0.98301771
OR2T10,8.28896301,0.09668853,0.18797923,0.51435751,0.60700206,0.89380401
OR2T11,8.45430156,-0.1875114,0.19130015,-0.9801945,0.32699011,0.7522124
OR2T12,15.7761701,0.01743793,0.16071898,0.10849949,0.91359948,0.98577507
OR2T27,13.045983,-0.063611,0.14210641,-0.4476293,0.65442074,0.91334313
OR2T29,9.39657537,0.00016682,0.16500779,0.00101096,0.99919337,0.99949227
OR2T3,7.81278524,0.30363809,0.18455369,1.6452561,0.09991701,0.53171064
OR2T34,12.3382976,-0.1067903,0.15177937,-0.7035893,0.48168857,0.83400375
OR2T35,17.4706051,0.05267209,0.14193136,0.3711096,0.7105559,0.93025124
OR2T5,10.4805231,0.12271635,0.14792289,0.82959673,0.40676682,0.79692368
OR2T6,5.61092864,-0.0178922,0.2132336,-0.0839091,0.93312867,
OR2T8,11.5535381,-0.1788293,0.17324423,-1.0322383,0.30196049,0.73685113
OR2V1,12.3609837,-0.1004155,0.14669521,-0.684518,0.49364816,0.83894515
OR2V2,9.45640709,0.22041465,0.16044868,1.37373919,0.16952267,0.63083306
OR2W1,4.86147603,0.11978835,0.31659485,0.37836481,0.7051596,
OR2W3,9.9127695,0.10065022,0.15311452,0.65735253,0.51095427,0.84791775
OR2W5P,7.18927926,0.05632009,0.23194073,0.24282103,0.80814405,
OR2Y1,8.65637556,0.32517921,0.17603169,1.84727651,0.06470708,0.46629632
OR2Z1,6.02627589,0.21863817,0.22249691,0.9826571,0.32577623,
OR3A1,7.45630428,0.34317897,0.18019892,1.90444519,0.05685223,0.44635636
OR3A2,13.9861041,-0.1610816,0.14324392,-1.1245263,0.26078982,0.70977394
OR3A3,6.74436867,-0.119708,0.19258591,-0.6215823,0.53421659,
OR4A15,9.5239837,-0.1029479,0.16808519,-0.6124748,0.54022366,0.86291204
OR4A16,6.78706876,-0.3332294,0.19681148,-1.69314,0.09042881,
OR4A47,16.8849783,-0.0361779,0.13205041,-0.2739701,0.78410762,0.95346672
OR4A5,14.9640709,-0.2188478,0.13763368,-1.5900742,0.11181808,0.55341409
OR4B1,13.9762444,0.05293561,0.14507255,0.36489061,0.71519306,0.93173928
OR4C11,7.08232423,0.22377128,0.2111944,1.05955119,0.28934883,
OR4C12,16.2487153,0.21556095,0.14739008,1.46252012,0.14359873,0.59557317
OR4C13,16.8967617,0.0029973,0.15679308,0.0191163,0.98474833,0.99690178
OR4C15,11.141739,0.05459286,0.15679855,0.34817198,0.72771103,0.93629839
OR4C16,7.8260217,0.22983001,0.21185899,1.08482538,0.277999,0.72473462
OR4C3,15.3115335,-0.2436544,0.19175407,-1.2706611,0.20384924,0.66502061
OR4C45,3.76874561,0.26440373,0.27644121,0.95645556,0.33884213,
OR4C46,24.5077178,-0.2740502,0.14979119,-1.8295484,0.0673175,0.47306881
OR4C5,8.59981794,0.13228242,0.18045618,0.73304458,0.46353124,0.82392789
OR4C6,10.8672301,0.11037045,0.21269916,0.51890403,0.60382767,0.89282643
OR4D1,8.81218765,0.40540493,0.1708858,2.37237346,0.01767422,0.31396117
OR4D10,10.8805229,0.43491494,0.15780869,2.7559632,0.00585196,0.22491025
OR4D11,10.0170303,0.50419233,0.16761097,3.00811059,0.00262877,0.17796689
OR4D2,9.10599701,0.12505189,0.16131079,0.77522333,0.4382077,0.80940793
OR4D5,9.28898728,0.68424355,0.17245678,3.96762333,7.26e-05,0.03779985
OR4D6,11.3231045,0.2223141,0.15517665,1.4326518,0.15195737,0.60455141
OR4D9,11.1939504,0.17175523,0.15999119,1.0735293,0.2830337,0.72699557
OR4E1,11.9344831,-0.107972,0.16538465,-0.6528538,0.51385055,0.85042083
OR4E2,8.98534513,0.01048717,0.1713457,0.06120473,0.95119617,0.9937666
OR4F15,11.7176947,-0.0417242,0.15325616,-0.2722515,0.78542866,0.95366935
OR4F17,23.744066,-0.1277115,0.15011663,-0.8507485,0.39490907,0.79164205
OR4F21,29.6200875,0.00942579,0.15861887,0.05942416,0.95261427,0.9937666
OR4F4,25.5418869,0.04270295,0.16070891,0.26571615,0.79045782,0.95549338
OR4F6,10.1298684,0.05192212,0.19100283,0.27183951,0.78574542,0.95366935
OR4K1,10.3356061,0.3115927,0.21103726,1.47648195,0.13981456,0.5903171
OR4K13,7.45280927,0.28863828,0.19632381,1.47021535,0.14150344,0.59297729
OR4K14,8.56563208,0.09324596,0.1710144,0.5452521,0.58558014,0.8841036
OR4K15,14.7483666,-0.0638238,0.15959125,-0.3999205,0.68921505,0.92363909
OR4K17,9.33341454,0.04434209,0.16322542,0.2716617,0.78588215,0.95366935
OR4K2,9.09702773,0.42680448,0.17016334,2.50820467,0.01213464,0.27201576
OR4K3,10.1433842,-0.0849634,0.1599529,-0.5311777,0.59529565,0.88921628
OR4K5,10.5159434,0.36435682,0.17514706,2.08029081,0.03749887,0.394439
OR4L1,10.7220107,0.27715094,0.1619568,1.71126464,0.08703227,0.51573969
OR4M2,11.4454795,0.10220015,0.18669497,0.54741779,0.58409174,0.88320792
OR4N2,16.1734062,-0.0238101,0.13534477,-0.175922,0.86035523,0.97229779
OR4N4,10.9694624,0.48324595,0.16044619,3.011888,0.00259628,0.17796689
OR4N5,11.871615,0.13568052,0.148369,0.91448027,0.36046454,0.77170008
OR4P4,7.23250199,-0.0030263,0.19561733,-0.0154707,0.98765662,
OR4Q2,9.4980719,0.14663702,0.16671745,0.87955408,0.37910092,0.7836637
OR4Q3,21.5084294,0.19064661,0.16336034,1.16703121,0.24319777,0.69831199
OR4S1,8.04429124,-0.055142,0.19559281,-0.2819223,0.7780031,0.95154766
OR4S2,7.22858772,-0.0689302,0.23253802,-0.2964254,0.7669052,
OR4X1,14.4695557,0.2303669,0.15264417,1.50917593,0.13125383,0.57776026
OR4X2,7.18124471,0.00250888,0.22516487,0.01114243,0.99110981,
OR51A2,11.7589405,-0.1678354,0.15820014,-1.0609053,0.28873292,0.72938843
OR51A7,9.42349138,-0.1268784,0.17570827,-0.7220967,0.47023502,0.82789998
OR51B2,8.77160002,0.01706882,0.17049155,0.10011533,0.92025276,0.98745353
OR51B4,5.58576599,0.08493983,0.22970416,0.36977926,0.71154697,
OR51B5,7.36123673,0.18710898,0.19681603,0.95067956,0.34176707,0.76229118
OR51B6,9.87526023,0.48592331,0.18353649,2.6475569,0.00810757,0.23856148
OR51D1,12.3783798,0.08975129,0.14255258,0.62960126,0.5289555,0.85687279
OR51E1,5.83815092,0.37478811,0.20983889,1.78607554,0.07408703,
OR51E2,9.71010182,0.10115171,0.19097842,0.52964997,0.59635464,0.88970392
OR51F1,9.96959601,0.30278625,0.16036589,1.88809628,0.05901303,0.45254975
OR51F2,10.3960955,0.22913225,0.1589337,1.44168447,0.14939141,0.60108064
OR51G1,9.35642918,-0.0242406,0.17344322,-0.1397611,0.88884871,0.97905834
OR51G2,9.65843801,0.05552039,0.16006215,0.34686771,0.7286907,0.93635704
OR51H1,12.0149239,0.0724916,0.16515143,0.43894018,0.66070488,0.91550989
OR51I1,5.77666891,0.230966,0.20274266,1.13920771,0.25461653,
OR51I2,9.15908085,-0.1310622,0.16796345,-0.7803021,0.43521305,0.80795964
OR51J1,9.51340204,0.25554892,0.17399461,1.46871742,0.14190945,0.59390147
OR51L1,9.72964838,0.19780989,0.16405559,1.20574916,0.22791422,0.68605122
OR51M1,7.9962058,-0.0431694,0.17501165,-0.2466657,0.80516699,0.9593302
OR51Q1,8.1764601,-0.0906814,0.17725083,-0.5115994,0.60893139,0.89422948
