gene,experiment_range_original_values,experiment_iqr_original_values,experiment_difference_original_values,experiment_fold_change_original_values,experiment_range_normalized_values,experiment_iqr_normalized_values,experiment_difference_normalized_values,experiment_fold_change_normalized_values,experiment_range_transformed_values,experiment_iqr_transformed_values,experiment_difference_transformed_values,experiment_fold_change_transformed_values,anova_max_diff,anova_max_fc,anova_F,anova_pval,anova_fdr,pre_norm_mean,pre_raw_mean,pre_transformed_mean,flight_norm_mean,flight_raw_mean,flight_transformed_mean,post_norm_mean,post_raw_mean,post_transformed_mean
MT-CO2,89284,11881,-19787.989130434784,-7.635230784931187,41456.7,9573.7,-12164.84257246377,-4.846860259893344,6.676476608355598,2.0934956085983956,-2.372158289790791,-1.2113425935800597,-12164.84257246377,-4.846860259893344,19.06140866148013,3.7090614635193475e-07,0.0007112125356298349,6670.535294117646,7829.941176470588,12.454692437096343,15327.120833333334,22770.25,13.596390232852384,3162.2782608695657,2982.2608695652175,11.224231943061593
MT-CO3,59780,10224,-15543.048913043478,-6.951027516979625,33889.700000000004,8594.6,-9582.802355072467,-4.509870980875519,6.644357799552086,2.0880438773825105,-2.283282659301701,-1.206895451135898,-9582.802355072467,-4.509870980875519,20.813757640403974,1.2853270026091934e-07,0.00031367821259130726,6039.488235294119,7206.529411764706,12.34277097636686,12313.045833333335,18154.875,13.319207551637492,2730.2434782608693,2611.8260869565215,11.03592489233579
MT-CYB,117767,23308,-33726.32789855073,-6.931332086974917,62436.1,19020.3,-21179.040760869564,-4.5207321458256535,5.41613460411002,2.144586708846081,-2.2544794689380137,-1.184281478391493,-21179.040760869564,-4.5207321458256535,23.711677557067883,2.406097820983888e-08,0.00014763808523110544,13160.570588235292,15519.0,13.460781841797084,27194.5625,39412.458333333336,14.488370192066098,6015.521739130436,5686.130434782609,12.233890723128084
MT-ND1,271989,33649,-64395.719202898545,-8.37912732813525,153275.8,27723.9,-38562.82065217391,-5.092282200465082,6.85447956316195,2.053203175688523,-2.360326298344635,-1.1839460568530384,-38562.82065217391,-5.092282200465082,16.353795076449902,2.0579247990148986e-06,0.0029076311173449974,20118.90588235294,23398.235294117647,14.000384230237879,47986.125,73122.45833333333,15.191948452824356,9423.304347826088,8726.739130434782,12.83162215447972
MT-ND2,200951,25110,-45459.13043478261,-8.021941047287088,92885.0,20208.1,-27383.380434782608,-4.922856503985032,6.043300830846903,2.014192212359996,-2.2711644512452924,-1.1819766713482605,-27383.380434782608,-4.922856503985032,19.861108735089324,2.276349663210553e-07,0.00047006620545297917,14694.847058823529,17556.58823529412,13.603691163115212,34363.85,51933.0,14.751689753847506,6980.4695652173905,6473.869565217391,12.480525302602214
MT-ND3,17909,3294,-4740.266304347826,-6.898724503597901,10070.400000000001,2566.2,-2985.6097826086957,-4.589917818101975,5.628248165973836,2.261202502223833,-2.304714957164064,-1.246075327126916,-2985.6097826086957,-4.589917818101975,23.47485430533105,2.7498246457646758e-08,0.00014763808523110544,1750.1117647058827,2036.235294117647,10.489102310771594,3817.275,5543.875,11.670607036118339,831.6652173913043,803.6086956521739,9.365892078954275
MT-ND4,277978,47424,-71605.4420289855,-7.48224746490755,129134.90000000001,37473.8,-43591.63786231882,-4.762735805626243,5.560931052977882,2.250234185159867,-2.275723756953795,-1.1724921358262015,-43591.63786231882,-4.762735805626243,22.44512840964122,4.948253251590984e-08,0.00016604482317369995,24695.823529411762,29762.941176470587,14.351282881898504,55176.72916666665,82651.83333333333,15.46892671692384,11585.09130434783,11046.391304347826,13.193202959970044
MT-ND4L,15325,2453,-3840.6811594202895,-7.513469006537875,8670.1,2035.5,-2465.110688405797,-5.1061671820721,6.3044873837242115,2.25678196627606,-2.50439867217095,-1.283674266127456,-2465.110688405797,-5.1061671820721,24.281548632522462,1.7490361603478277e-08,0.00014763808523110544,1329.2058823529412,1559.8823529411766,10.174578177558386,3065.454166666667,4430.333333333333,11.332829627010236,600.3434782608695,589.6521739130435,8.828430954839286
MT-ND5,179800,36717,-51743.50181159421,-7.182790133654743,100802.90000000001,29004.8,-32278.72010869566,-4.592624976711663,5.39214977768019,2.2866147946072637,-2.2534216409661223,-1.175731195754039,-32278.72010869566,-4.592624976711663,24.267724559855136,1.7625515269514835e-08,0.00014763808523110544,19350.63529411765,22750.647058823528,14.002286122265664,41263.43750000001,60112.458333333336,15.076538397766138,8984.717391304348,8368.95652173913,12.823116756800015
MT-ND6,18525,4669,-6263.449275362319,-6.576346416866662,8524.400000000001,3561.2000000000003,-4068.9961956521734,-4.44016411068879,4.551174187264873,2.083799313160105,-2.1990886082801477,-1.2202295498025926,-4068.9961956521734,-4.44016411068879,32.44722148961549,2.5255730840001434e-10,6.779900943998385e-06,2634.717647058824,3249.1176470588234,11.147661971942963,5251.787499999999,7386.666666666667,12.184527030378122,1182.791304347826,1123.2173913043478,9.985438422097975
MTRNR2L12,6984,1108,-1686.0652173913045,-5.397267263862116,3144.4,808.3000000000001,-1001.5125000000002,-3.6327878548895907,6.094487459125633,1.7311982086598565,-1.9600795212520072,-1.239410339530921,-1001.5125000000002,-3.6327878548895907,18.233253750897976,6.201119991944282e-07,0.0011097937745582949,684.4294117647058,760.5882352941177,9.202345268363267,1381.9125000000001,2069.5,10.147192597038165,380.4,383.4347826086956,8.187113075786158
MUC12,10264,4173,2318.0652173913045,2.402762612642242,12371.3,6616.4,4204.165217391303,3.6593492424513263,13.59482610057107,6.338214245240978,3.927069534176006,1.5166889473604415,4204.165217391303,3.6593492424513263,11.102795502107556,7.725176693818003e-05,0.016076152584925913,2699.8764705882354,2083.176470588235,9.667029233633786,1580.9000000000003,1652.5,7.600451982257109,5785.065217391303,3970.5652173913045,11.527521516433115
MUC16,810,214,224.45471014492753,7.708484487519627,1513.6,224.0,402.64474637681155,14.363952306795017,10.564721118484615,6.6204589132098794,3.8305935442679333,2.272563336098022,402.64474637681155,14.363952306795017,10.151063186560014,0.00015647749597269556,0.019585432565735854,193.22352941176473,135.7058823529412,5.182082400584518,30.129166666666666,33.458333333333336,3.010139798631503,432.7739130434782,257.9130434782609,6.840733342899436
MUC2,145,39,31.38768115942029,3.8752074344507137,243.3,51.8,54.91032608695651,6.311760685558066,7.932510053379894,5.722466024471092,3.209425556643649,2.8305377717019535,54.91032608695651,6.311760685558066,10.014069385140356,0.00017344673941455113,0.01981352221099415,25.147058823529413,21.176470588235293,3.5309561105620535,10.3375,10.916666666666666,1.7532692339146143,65.24782608695651,42.30434782608695,4.962694790558263
MUC21,217,66,32.19384057971014,2.3723839678739673,238.9,99.2,69.91938405797102,4.27555185904998,7.906289347406073,6.646738698307845,3.0615246724270637,2.380759678201875,69.91938405797102,4.27555185904998,7.5713097178244935,0.0011558771144521973,0.03903084419807452,54.1235294117647,47.529411764705884,3.928287940999409,21.34583333333333,23.458333333333332,2.2172755482069135,91.26521739130435,55.65217391304348,5.278800220633977
MUC3A_1,2956,1197,855.4710144927537,3.2114718168705396,4524.3,1809.5,1472.4983695652172,4.962989724649869,12.143797721977414,6.626596989429121,4.352970552021282,1.8223523984142553,1472.4983695652172,4.962989724649869,13.591536786793771,1.3131380816266969e-05,0.008342593863120869,780.5176470588236,581.9411764705883,7.209473190610941,371.5625,386.8333333333333,5.293315323716606,1844.0608695652172,1242.304347826087,9.646285875737888
MUC4,9169,3658,2549.077898550725,3.4825658225547778,15687.5,5190.3,4545.588949275363,5.635774070675294,13.93741980030596,6.683283630587531,4.450411915005829,1.663168018815186,4545.588949275363,5.635774070675294,11.95910025830446,4.1498853647237155e-05,0.011911949227350883,2650.770588235294,2021.4705882352941,8.96547855917893,980.5458333333331,1026.7916666666667,6.710836151231963,5526.134782608697,3575.8695652173915,11.161248066237793
MUC5B,637,222,105.56521739130434,2.336268574573473,690.2,294.9,197.37445652173906,3.50753636997604,9.432959407276106,6.056005409728742,3.7924189010985185,2.1055906716795256,197.37445652173906,3.50753636997604,7.786830467895147,0.0009730562236871521,0.036330590159779685,154.77647058823527,118.58823529411765,5.438656236537701,78.7125,79.0,3.430219699065819,276.08695652173907,184.56521739130434,7.222638600164338
MUC6,4015,1599,838.8568840579709,2.498739314925281,4005.3,2045.7,1380.9603260869567,3.6125482083608795,11.96805474183544,5.676371958179262,4.2062817682665425,1.7331670579953966,1380.9603260869567,3.6125482083608795,10.64103482574399,0.00010858032908078741,0.0183963905260881,1035.4470588235295,816.5294117647059,8.461694603325066,528.5875000000001,559.7083333333334,5.737139608764245,1909.5478260869568,1398.5652173913043,9.943421377030788
MXI1,1669,280,126.04528985507244,1.4272118283465243,1235.3,289.0,255.0157608695652,2.1748494598079597,4.684033230958449,1.5122593069915116,1.0777495662752772,1.144111361398672,255.0157608695652,2.1748494598079597,8.086849830724645,0.0007669122775361137,0.03273093814063111,277.6470588235294,315.88235294117646,7.97601361175687,217.0625,295.0416666666667,7.478588473630286,472.0782608695652,421.0869565217391,8.556338039905564
N4BP3,178,63,40.95652173913044,4.150501672240803,222.4,61.9,75.40597826086957,10.26647966339411,7.803485375595953,4.687060688339892,2.925788243928352,2.488576640291009,75.40597826086957,10.26647966339411,12.454502319636838,2.9132651071628324e-05,0.010583656610328356,32.188235294117646,28.705882352941178,3.627038504392104,8.137500000000001,13.0,1.965493858184135,83.54347826086958,53.95652173913044,4.891282102112487
NACAD,188,63,45.78623188405797,4.499584602603157,318.7,72.1,87.46177536231882,7.66587046267276,8.320574933893159,6.191799501065075,3.2616981290303073,3.166810833505304,87.46177536231882,7.66587046267276,8.508377784422526,0.000550591441032755,0.028657315745133013,42.46470588235294,32.23529411764706,3.0590317921034407,13.120833333333332,13.083333333333334,1.5052989760780255,100.58260869565216,58.869565217391305,4.766997105108333
NCOA5,375,85,39.423913043478265,1.6184143222506395,324.1,52.900000000000006,70.87554347826085,2.56674315508728,8.344739745802993,1.074981160026037,1.5429868197518113,1.3060257834881932,70.87554347826085,2.56674315508728,9.646120098796278,0.0002290951663100893,0.021431963519821188,82.51176470588236,96.82352941176471,6.1797906197304195,45.23750000000001,63.75,5.042015748360435,116.11304347826086,103.17391304347827,6.585002568112246
NDUFA5,1321,311,-296.66847826086956,-3.1197188567878222,954.9,186.39999999999998,-152.21340579710153,-2.0728451622129613,9.900715890564335,1.3168408495295862,-1.33140670545417,-1.200674019378192,-152.21340579710153,-2.0728451622129613,7.341359120699926,0.0013904646411523336,0.04290462447325792,284.11764705882354,326.5882352941176,7.912512601614878,294.09166666666675,436.625,7.96608073839408,141.87826086956522,139.95652173913044,6.63467403293991
NEAT1,486,119,-144.59420289855075,-4.383180739233639,427.5,103.6,-96.63623188405802,-2.987155416480406,8.7431513941125,1.7369655941662048,-2.139874463361985,-1.4439651151251485,-96.63623188405802,-2.987155416480406,8.51268027679735,0.000548742439306249,0.028657315745133013,109.48235294117647,111.88235294117646,6.17632525351595,145.2666666666667,187.33333333333334,6.959790241561765,48.630434782608695,42.73913043478261,4.81991577819978
NEXN,5290,1055,-1080.7246376811593,-4.536301987006212,2476.2,887.4000000000001,-662.034239130435,-3.1908731529042753,11.274494635830166,2.773607735336955,-2.5594667274675276,-1.3681171424295726,-662.034239130435,-3.1908731529042753,7.606808960544492,0.0011234825362365086,0.038851812409791464,718.3058823529411,731.1176470588235,8.775255150488613,964.2125000000002,1386.3333333333333,9.512326109606189,302.17826086956524,305.60869565217394,6.952859382138661
NFAM1,261,75,43.14311594202899,1.8578581463203776,422.6,96.4,92.35869565217392,3.3651394533207153,8.726558779104975,2.361021292289222,1.4944144088926645,1.3154565456566631,92.35869565217392,3.3651394533207153,8.807528620694239,0.00043614917066148173,0.0272923647701806,73.13529411764706,67.82352941176471,5.779560281623708,39.05,50.291666666666664,4.737306705054573,131.40869565217392,93.43478260869566,6.231721113947238
NFIC,333,90,-39.950980392156865,-1.5110999623730088,272.0,96.6,64.31322463768116,2.0016986120477305,8.092757140919852,1.514850587510141,-1.0348527024045762,-1.1845386035920324,64.31322463768116,2.0016986120477305,7.527039721506706,0.0011976317212267773,0.03974934969379476,109.14117647058822,118.11764705882354,6.642637102314583,64.20416666666667,78.16666666666667,5.607784399910007,128.51739130434783,110.65217391304348,6.579785346011296
NKX2-4,190,50,37.34963768115942,3.1916657808015305,309.4,73.5,62.07771739130436,4.765138279988133,8.277984747299765,6.219168520462162,2.8676973897780167,2.3326579773739584,62.07771739130436,4.765138279988133,8.934257312669182,0.0003953650626511429,0.02615931452766423,26.694117647058828,21.176470588235293,3.0303550957308767,16.4875,17.041666666666668,2.1518629974578314,78.56521739130436,54.391304347826086,5.019560387235848
NPBWR1,135,51,30.34601449275362,2.689801271058206,211.6,79.8,58.028260869565216,4.383572062365318,7.731997786643742,6.336283387864433,2.391234450721324,2.23380869103954,58.028260869565216,4.383572062365318,8.66292354371668,0.0004880388605567054,0.02772969362057567,27.752941176470586,21.352941176470587,2.94569460631145,17.150000000000002,17.958333333333332,1.9380917544895875,75.17826086956522,48.30434782608695,4.329326205210911
NPHP4,198,41,44.65942028985508,8.242068155111633,298.7,63.8,80.32047101449274,18.572391106178905,8.227375273626212,6.017921907997262,3.335385934785374,3.2446365388066347,80.32047101449274,18.572391106178905,10.326927034211378,0.00013717373850263836,0.019219612720297447,36.294117647058826,28.823529411764707,3.8872883949127535,4.570833333333333,6.166666666666667,1.4859358640569214,84.89130434782608,50.82608695652174,4.821321798842296
NPR1,258,95,58.51630434782609,2.727418578533612,373.4,125.9,105.14547101449274,4.333101709612767,8.548436624696041,6.987548258953743,3.3048507302836487,2.2237766760602478,105.14547101449274,4.333101709612767,10.64872963077389,0.00010796274688729124,0.0183963905260881,59.211764705882345,44.94117647058823,3.999225023613699,31.545833333333334,33.875,2.7005341701094387,136.69130434782608,92.3913043478261,6.0053849003930875
NR4A1,140,42,27.06521739130435,2.258847320525784,205.1,51.199999999999996,53.81268115942028,4.687905048047078,7.687200694651894,3.3423921974470776,2.2445063579595663,1.8112794073028868,53.81268115942028,4.687905048047078,9.32858811065272,0.0002918772897881894,0.023529867400492326,31.135294117647064,27.529411764705884,3.924220961834227,14.591666666666667,21.5,2.766625576534068,68.40434782608695,48.56521739130435,5.011131934493634
NRGN,36766,7900,-8983.942028985508,-4.172977897894209,18045.5,8111.9,-5280.219565217393,-2.9282623813939317,5.990298734815163,2.7145970080354793,-1.8641550407055671,-1.1740263803871878,-5280.219565217393,-2.9282623813939317,8.347159846314046,0.0006247226982911691,0.02978806542740042,5504.217647058824,5707.529411764706,12.059542387202375,8018.550000000002,11815.333333333334,12.576065709410202,2738.330434782609,2831.391304347826,10.711910668704634
NRXN2,151,67,45.13405797101449,3.99231323564737,228.8,87.0,72.56358695652173,5.948923236591423,7.844234987758751,5.624490864907793,2.9932149926428226,2.411213112026084,72.56358695652173,5.948923236591423,10.712984785013292,0.00010294517663944625,0.0183963905260881,44.70588235294118,34.11764705882353,3.971473750854121,14.662500000000001,15.083333333333334,2.121022662796445,87.22608695652174,60.21739130434783,5.1142376554392674
NT5C3A,3653,848,-941.8134057971015,-4.063024368401207,1684.8,872.0,-554.6172101449274,-2.806647475934869,7.556122817841175,2.741616498047531,-1.920443837497504,-1.2586593493938456,-554.6172101449274,-2.806647475934869,8.776022174520172,0.00044694744123152663,0.027436950391551293,589.8529411764707,625.8823529411765,8.82242751654298,861.6041666666665,1249.2916666666667,9.345050146907786,306.9869565217391,307.4782608695652,7.424606309410282
NYNRIN,161,39,38.42391304347826,6.692431561996779,242.8,59.3,67.7891304347826,15.271395881006864,7.929554315732851,5.9140860970127225,3.4871586450930985,4.670359351840197,67.7891304347826,15.271395881006864,8.430418125631945,0.0005852326127270269,0.029146684121270416,37.241176470588236,23.705882352941178,2.7304051761377317,4.75,6.75,0.950086438632978,72.5391304347826,45.17391304347826,4.437245083726077
OBSCN,762,160,-115.89460784313725,-2.04921561231056,465.9,207.49999999999997,137.85652173913041,2.4919536984754376,8.866969778354827,2.0362023655313504,-1.6808914555314383,-1.3018826754782649,137.85652173913041,2.4919536984754376,8.007534047830186,0.0008165842580170057,0.03336560792460657,221.32352941176472,226.35294117647058,7.248920335852067,92.39999999999999,110.45833333333333,5.568028880320629,230.25652173913042,163.56521739130434,6.973139669782082
ODF3L1,157,29,31.951086956521742,5.057280883367841,216.9,36.1,54.78442028985508,8.361848191245924,7.767522386228545,5.213347281733442,3.086939907715028,4.531289448066075,54.78442028985508,8.361848191245924,8.729616000206471,0.00046335767393446137,0.027458800787573102,12.241176470588234,10.176470588235293,2.0566333449540477,7.441666666666666,7.875,0.8741679075346268,62.22608695652175,39.82608695652174,3.961107815249655
OGFOD3,198,55,49.29347826086956,4.341930729550479,431.1,60.0,85.35851449275361,7.644840570308423,8.755221420702373,5.930737337562887,3.021274533212894,2.2150501492812587,85.35851449275361,7.644840570308423,11.069361014246086,7.916951098974057e-05,0.016223706278775462,31.61764705882353,24.176470588235293,3.205279584289371,12.845833333333333,14.75,2.486543073962894,98.20434782608694,64.04347826086956,5.507817607175788
ONECUT3,212,57,34.61594202898551,3.2823698041089346,298.7,66.0,70.98423913043477,6.362359896538983,8.227375273626212,6.066089190457772,3.045278984312728,2.5093710192016623,70.98423913043477,6.362359896538983,8.185007578043564,0.0007097300095343373,0.03168771836053888,42.71176470588236,33.1764705882353,3.4728550153276494,13.237499999999997,15.166666666666666,2.0175814598079667,84.22173913043477,49.78260869565217,5.062860444120695
OPA3,165,61,38.278985507246375,2.9714498973689123,250.2,56.0,73.09746376811593,5.614253367792694,7.972692654004264,3.582603227847234,2.3575714028392136,1.8085936050522335,73.09746376811593,5.614253367792694,8.875708316992739,0.0004136942959857004,0.026643373302444033,42.6235294117647,33.470588235294116,4.237680548141657,15.841666666666667,19.416666666666668,2.9156443831718395,88.9391304347826,57.69565217391305,5.273215786011053
ORC4,862,256,-255.0199275362319,-3.39406462585034,421.9,171.89999999999998,-137.63985507246375,-2.2328517278085,5.820514902582241,1.6329507711221893,-1.508824882830364,-1.2382396702877867,-137.63985507246375,-2.2328517278085,13.044422522032953,1.9217760228174008e-05,0.00963079394872337,175.81764705882352,208.88235294117646,7.17921855687948,249.2833333333333,361.5416666666667,7.842047561520889,111.64347826086956,106.52173913043478,6.333222678690525
OSBP2,872,82,68.91304347826087,1.6960913482652613,654.1,110.10000000000001,100.44782608695652,2.2944307485432542,9.355571338397745,1.6849496513656899,1.7516500431275386,1.3226069131319207,100.44782608695652,2.2944307485432542,7.544484210135243,0.001180995477572,0.03957028320327529,94.31764705882354,99.0,6.2815981869687825,77.6,99.58333333333333,5.429672991574275,178.04782608695652,167.91304347826087,7.181323034701814
OSR1,133,29,31.532608695652172,26.226086956521737,215.3,41.4,54.01177536231886,56.634446725135305,7.7568898550746175,5.405992359675837,3.930441379798378,12.44331433671084,54.01177536231886,56.634446725135305,8.841427107821074,0.0004248315371612188,0.026833942629960673,25.676470588235293,17.0,2.3203427479235974,0.9708333333333333,1.25,0.343470542200286,54.98260869565219,32.78260869565217,4.273911921998664
OST4,15820,3688,-3731.242753623189,-3.8942896810675305,8875.9,3260.7,-2177.048007246377,-2.673946904203134,5.42513801488822,2.430690763590329,-1.7463602930281166,-1.1794898864863752,-2177.048007246377,-2.673946904203134,7.641194145952592,0.0010929980201881406,0.03840514640307675,2598.770588235294,2730.0588235294117,10.912061850216912,3477.5958333333333,5020.416666666667,11.47593518559834,1300.5478260869565,1289.1739130434783,9.729574892570223
PANX2,207,57,39.210144927536234,2.6451809060504714,234.8,71.4,60.02119565217393,3.8195511756746416,7.881419908092401,6.177917792195844,2.4979998243361625,1.9856106560249716,60.02119565217393,3.8195511756746416,8.118111140587628,0.0007482017910852568,0.03252917937757433,31.71764705882353,24.88235294117647,3.1775677695145856,21.287499999999998,23.833333333333332,2.5344691730614497,81.30869565217392,63.04347826086956,5.032468997397612
PARD3,926,200,-261.1884057971015,-4.055612071888776,472.6,190.0,-155.00797101449274,-2.747381920959336,8.887525270741587,2.1655063301753072,-2.3281571961366954,-1.4534524386429792,-155.00797101449274,-2.747381920959336,8.966465980690364,0.0003856415338326924,0.025911341268328156,165.53529411764703,172.94117647058823,6.8940312835620645,243.71666666666667,346.6666666666667,7.462449125636591,88.70869565217392,85.47826086956522,5.134291929499896
PARN,520,198,-174.48913043478262,-2.7578843626806835,617.1,136.6,-116.30597826086957,-2.183697287490597,6.324007405899554,1.3658980971024626,-1.5436835145885741,-1.256345583939617,-116.30597826086957,-2.183697287490597,7.959378947725316,0.000848351751772114,0.033940391618960356,182.7941176470588,197.11764705882354,7.2930954661890555,214.5625,273.75,7.565568077079004,98.25652173913043,99.26086956521739,6.02188456249043
PAX2,184,65,54.47463768115943,6.493240774570699,411.0,94.7,98.13514492753625,11.54271924020085,8.686500527183219,6.5804470195986635,3.6131672010285314,3.4128049711823527,98.13514492753625,11.54271924020085,9.724372683187596,0.00021588480011414113,0.020772141430337343,52.47058823529411,37.05882352941177,3.580319488258862,9.308333333333334,9.916666666666666,1.497496583512907,107.44347826086958,64.3913043478261,5.110663784541439
PAX6,214,69,47.199275362318836,4.236521739130435,346.5,97.1,88.19202898550724,7.622680524568753,8.44086916761087,6.616181231331876,3.5471761933523664,2.9960809989382557,88.19202898550724,7.622680524568753,9.004715544151235,0.0003744143290695945,0.025851050451211537,51.99411764705883,40.1764705882353,3.74391360687091,13.316666666666668,14.583333333333334,1.7770702668073894,101.5086956521739,61.78260869565217,5.324246460159756
PCGF5,4898,853,-1114.9583333333333,-3.477685185185185,2086.3,898.4,-599.6195652173914,-2.294430417765597,4.534254292226735,1.828447925205202,-1.1519844414868174,-1.1339318023307379,-599.6195652173914,-2.294430417765597,9.499114423914422,0.0002562174036100373,0.022045372435613626,846.0235294117647,927.1764705882352,9.513484782904383,1062.8500000000001,1564.9583333333333,9.753260773466954,463.23043478260877,450.0,8.601276331980136
PCLO,215,57,54.89855072463768,6.146739130434782,298.5,66.8,84.42391304347825,9.570955638931801,8.226412192788786,6.083213368248981,3.6576269482438217,3.7224949193389745,84.42391304347825,9.570955638931801,10.949273055116683,8.647271492578934e-05,0.016919828082851984,32.735294117647065,23.647058823529413,2.992260581913274,9.85,10.666666666666666,1.3434834799000832,94.27391304347825,65.56521739130434,5.001110428143905
PDE5A,3458,602,-852.4945652173913,-4.6567279000373,1814.1,634.1,-519.9592391304345,-3.2156259263376303,8.023239508171821,2.483261234683808,-2.1593995455976387,-1.3063817351210003,-519.9592391304345,-3.2156259263376303,11.316310568819054,6.608469133539963e-05,0.01459232251979252,487.1470588235294,540.0,8.56573128918167,754.6374999999998,1085.625,9.207468337116234,234.67826086956524,233.1304347826087,7.048068791518595
PDXK,305,105,26.9156010230179,1.2963505293985131,300.6,110.00000000000001,80.1900362318841,2.0782457670262864,8.236492618381302,1.7662757299647263,1.0640421310131458,1.1913289781815193,80.1900362318841,2.0782457670262864,9.002139965835244,0.0003751596171271965,0.025851050451211537,83.83529411764708,90.82352941176471,6.258274727129772,74.37083333333332,94.33333333333333,5.561322394162679,154.56086956521742,117.73913043478261,6.625364525175825
PDZD2,113,46,25.431159420289855,2.3443784715571727,265.6,61.4,54.377717391304344,4.057074765498487,8.058532970201611,5.963474123974886,2.1091321993106047,1.7482282747844757,54.377717391304344,4.057074765498487,7.498077443982794,0.0012257886107456262,0.040178626685551076,28.294117647058822,19.058823529411764,2.9461509275173956,17.787500000000005,18.916666666666668,2.8188352009527198,72.16521739130435,44.34782608695652,4.9279674002633245
PGRMC1,4000,679,-812.519927536232,-3.9490229340907894,1527.8,834.8,-464.597463768116,-2.799643240087352,10.578183968090094,2.8292007528666465,-2.123054591651904,-1.3048814932895623,-464.597463768116,-2.799643240087352,7.65387350826293,0.0010819737285491238,0.03816765406425917,517.8882352941176,567.4117647058823,8.60355483199504,722.7583333333333,1088.0416666666667,9.08659497826214,258.16086956521735,275.5217391304348,6.9635403866102354
PHLDB1,350,112,96.96376811594203,4.44250064316954,503.6,137.1,168.33822463768115,7.876795559666976,8.97899639608894,4.198056436725194,3.126746761668675,1.9681959010656647,168.33822463768115,7.876795559666976,13.006770163890629,1.9731557726943016e-05,0.00963079394872337,91.45882352941176,74.70588235294117,5.200060189291759,24.47916666666666,28.166666666666668,3.2294567227842603,192.8173913043478,125.1304347826087,6.356203484452935
PHYHIP,229,21,34.60144927536231,42.521739130434774,370.8,24.8,57.2679347826087,67.39760554505357,8.53838296003212,4.689299160535892,3.7345613203062715,16.986871538176942,57.2679347826087,67.39760554505357,7.376064714764231,0.001352126043035251,0.042450060127300626,14.658823529411764,9.705882352941176,2.200204946853038,0.8624999999999999,0.8333333333333334,0.23360175950548365,58.130434782608695,35.43478260869565,3.968163079811755
PIM1,951,132,97.91304347826087,1.5563241106719368,702.1,153.29999999999998,162.521920289855,2.1845261280198365,4.020585310121489,1.2287006738046724,1.0679048169069665,1.1538061185330863,162.521920289855,2.1845261280198365,10.198300347646637,0.00015103193587884256,0.019483366853548605,201.27058823529416,219.58823529411765,7.46357391374337,137.20416666666668,176.0,6.943188132513998,299.72608695652167,273.9130434782609,8.011092949420965
PITHD1,626,110,-37.25490196078432,-1.3750493485984998,465.6,95.10000000000001,81.23387681159421,2.1254476958253545,8.866042497096837,1.3371314724834846,1.2072853475135394,1.2073504541819597,81.23387681159421,2.1254476958253545,7.626931348623317,0.0011055378118629555,0.038593189284084575,116.85294117647058,136.58823529411765,6.42045797544959,72.17916666666666,99.33333333333333,5.822438886263977,153.41304347826087,130.34782608695653,7.029724233777516
PITPNM3,295,75,51.73550724637682,2.264411582396175,444.8,94.0,107.49365942028986,4.363995079002422,8.800252806372391,2.630724675722221,2.188012214712707,1.5209233678717604,107.49365942028986,4.363995079002422,10.606270732117268,0.00011141629531485897,0.01857745619706453,65.62352941176471,65.6470588235294,5.246233025887501,31.954166666666662,40.916666666666664,4.20025736924005,139.44782608695652,92.65217391304348,6.388269583952757
PITX2,123,59,35.17934782608695,4.474503488996242,245.6,70.1,63.76902173913042,8.175136060661652,7.946028989515477,6.151777654732053,3.4244397651251517,4.494669830765598,63.76902173913042,8.175136060661652,10.950273809916213,8.6409061092807e-05,0.016919828082851984,23.476470588235294,18.41176470588235,2.785795411159993,8.8875,10.125,0.9799036621365,72.65652173913043,45.30434782608695,4.404343427261652
PKD1L2,286,78,64.52898550724638,5.554987212276215,364.9,121.8,103.35797101449275,8.261684146217288,8.515305605451724,6.940166750482817,3.5736575782693043,3.3366474155746295,103.35797101449275,8.261684146217288,9.832381768480527,0.00019893082517474792,0.020460911884352905,54.723529411764716,35.88235294117647,3.39003169868092,14.233333333333334,14.166666666666666,1.5293953013405186,117.59130434782608,78.69565217391305,5.103052879609823
PKHD1L1,1487,309,-380.38224637681157,-4.594409066009312,686.8,274.9,-224.46594202898552,-3.2397903109182935,9.42584530563943,2.150738601373088,-2.5557585407032137,-1.4764107290198238,-224.46594202898552,-3.2397903109182935,10.497492971190045,0.000120794579832606,0.01911904089644211,266.17647058823536,299.11764705882354,7.837065706088147,324.68333333333334,486.2083333333333,7.920370177308204,100.21739130434783,105.82608695652173,5.36461163660499
PKN2,670,227,-176.9836956521739,-3.1223279457768505,355.5,143.39999999999998,-92.94782608695647,-2.103209825575394,8.477758266443889,1.6249441862126668,-1.5736711882507413,-1.2784546882228696,-92.94782608695647,-2.103209825575394,9.629629431308107,0.0002319840066078438,0.021431963519821188,168.87647058823526,194.0,7.136780408676061,177.19999999999996,260.375,7.225115587675634,84.25217391304349,83.3913043478261,5.651444399424893
PLEKHG4B,169,62,40.15036231884058,4.83907846873376,280.3,75.0,68.94166666666666,10.369195922989807,8.135965742427338,6.247927513443586,3.1998779707002774,3.240884141091701,68.94166666666666,10.369195922989807,9.049311183578817,0.0003617494835204127,0.025851050451211537,42.135294117647064,30.11764705882353,3.164403339052445,7.358333333333333,10.458333333333334,1.4279533296805695,76.3,50.608695652173914,4.627831300380847
