gene_id,gene_symbol,type_of_gene,crewID,Timepoint,z_counts
ENSG00000230257,NF-E4,Trans-acting factors,C003,R+45,3.37831782226072
ENSG00000230257,NF-E4,Trans-acting factors,C003,R+82,0.538722387359121
ENSG00000230257,NF-E4,Trans-acting factors,C004,L-44,-0.411109148367814
ENSG00000230257,NF-E4,Trans-acting factors,C004,R+1,-0.112264140778223
ENSG00000230257,NF-E4,Trans-acting factors,C004,R+194,-0.169237443971946
ENSG00000230257,NF-E4,Trans-acting factors,C004,R+45,1.78608241224336
ENSG00000080503,SMARCA2,Trans-acting factors,C001,L-3,-0.245175471812546
ENSG00000080503,SMARCA2,Trans-acting factors,C001,L-44,-1.31716053984933
ENSG00000080503,SMARCA2,Trans-acting factors,C001,L-92,-1.35754955659016
ENSG00000080503,SMARCA2,Trans-acting factors,C001,R+1,-0.121240972914542
ENSG00000080503,SMARCA2,Trans-acting factors,C001,R+194,0.981065707755179
ENSG00000080503,SMARCA2,Trans-acting factors,C001,R+45,1.32431036716872
ENSG00000080503,SMARCA2,Trans-acting factors,C001,R+82,1.74903898731047
ENSG00000080503,SMARCA2,Trans-acting factors,C002,L-3,-0.676986589484504
ENSG00000080503,SMARCA2,Trans-acting factors,C002,L-44,-0.0711841047996227
ENSG00000080503,SMARCA2,Trans-acting factors,C002,L-92,-0.844162721005087
ENSG00000080503,SMARCA2,Trans-acting factors,C002,R+1,-0.353642475179403
ENSG00000080503,SMARCA2,Trans-acting factors,C002,R+194,1.12954235507971
ENSG00000080503,SMARCA2,Trans-acting factors,C002,R+45,-0.0862202918289747
ENSG00000080503,SMARCA2,Trans-acting factors,C002,R+82,0.888884063796047
ENSG00000080503,SMARCA2,Trans-acting factors,C003,L-3,-0.42808395981029
ENSG00000080503,SMARCA2,Trans-acting factors,C003,L-44,-1.07440224347756
ENSG00000080503,SMARCA2,Trans-acting factors,C003,L-92,-1.26557719213354
ENSG00000080503,SMARCA2,Trans-acting factors,C003,R+1,-0.774758133489647
ENSG00000080503,SMARCA2,Trans-acting factors,C003,R+194,1.41457072813492
ENSG00000080503,SMARCA2,Trans-acting factors,C003,R+45,-0.112361949083316
ENSG00000080503,SMARCA2,Trans-acting factors,C003,R+82,1.44139454088276
ENSG00000080503,SMARCA2,Trans-acting factors,C004,L-44,-0.556250686374349
ENSG00000080503,SMARCA2,Trans-acting factors,C004,R+1,-0.166635296509631
ENSG00000080503,SMARCA2,Trans-acting factors,C004,R+194,1.50486210919254
ENSG00000080503,SMARCA2,Trans-acting factors,C004,R+45,-0.982276674977841
ENSG00000198728,LDB1,Trans-acting factors,C001,L-3,0.544243596867583
ENSG00000198728,LDB1,Trans-acting factors,C001,L-44,-2.05621150871109
ENSG00000198728,LDB1,Trans-acting factors,C001,L-92,-1.22511640357471
ENSG00000198728,LDB1,Trans-acting factors,C001,R+1,0.782815125704385
ENSG00000198728,LDB1,Trans-acting factors,C001,R+194,0.643837313774571
ENSG00000198728,LDB1,Trans-acting factors,C001,R+45,0.755292015824262
ENSG00000198728,LDB1,Trans-acting factors,C001,R+82,0.57552868167373
ENSG00000198728,LDB1,Trans-acting factors,C002,L-3,-0.111294885316885
ENSG00000198728,LDB1,Trans-acting factors,C002,L-44,-0.396253814446178
ENSG00000198728,LDB1,Trans-acting factors,C002,L-92,-1.13384236436298
ENSG00000198728,LDB1,Trans-acting factors,C002,R+1,-0.951885998089099
ENSG00000198728,LDB1,Trans-acting factors,C002,R+194,0.196736354928058
ENSG00000198728,LDB1,Trans-acting factors,C002,R+45,1.13942481035134
ENSG00000198728,LDB1,Trans-acting factors,C002,R+82,0.895773030723031
ENSG00000198728,LDB1,Trans-acting factors,C003,L-3,0.218714744874911
ENSG00000198728,LDB1,Trans-acting factors,C003,L-44,-1.78446889567219
ENSG00000198728,LDB1,Trans-acting factors,C003,L-92,-1.0608222796916
ENSG00000198728,LDB1,Trans-acting factors,C003,R+1,-0.442106416218045
ENSG00000198728,LDB1,Trans-acting factors,C003,R+194,2.17084303805145
ENSG00000198728,LDB1,Trans-acting factors,C003,R+45,0.365128325760956
ENSG00000198728,LDB1,Trans-acting factors,C003,R+82,0.234657056750429
ENSG00000198728,LDB1,Trans-acting factors,C004,L-44,-1.0003168375892
ENSG00000198728,LDB1,Trans-acting factors,C004,R+1,0.678668031834227
ENSG00000198728,LDB1,Trans-acting factors,C004,R+194,0.77084572362035
ENSG00000198728,LDB1,Trans-acting factors,C004,R+45,0.189811552932688
ENSG00000244734,HBB,beta globin locus,C001,L-3,0.65756091842874
ENSG00000244734,HBB,beta globin locus,C001,L-44,-0.991295442234937
ENSG00000244734,HBB,beta globin locus,C001,L-92,0.0945077375876937
ENSG00000244734,HBB,beta globin locus,C001,R+1,-0.806491117275708
ENSG00000244734,HBB,beta globin locus,C001,R+194,-0.572624819137846
ENSG00000244734,HBB,beta globin locus,C001,R+45,0.362218243456361
ENSG00000244734,HBB,beta globin locus,C001,R+82,-0.703408355153415
ENSG00000244734,HBB,beta globin locus,C002,L-3,2.29563252709454
ENSG00000244734,HBB,beta globin locus,C002,L-44,-0.69240441979285
ENSG00000244734,HBB,beta globin locus,C002,L-92,2.56359371160635
ENSG00000244734,HBB,beta globin locus,C002,R+1,-0.773129661341097
ENSG00000244734,HBB,beta globin locus,C002,R+194,-0.559019020237422
ENSG00000244734,HBB,beta globin locus,C002,R+45,0.532123077562819
ENSG00000244734,HBB,beta globin locus,C002,R+82,-0.256346939760743
ENSG00000244734,HBB,beta globin locus,C003,L-3,1.09777529168256
ENSG00000244734,HBB,beta globin locus,C003,L-44,-0.960637144511655
ENSG00000244734,HBB,beta globin locus,C003,L-92,0.661817007481662
ENSG00000244734,HBB,beta globin locus,C003,R+1,-0.892771323008922
ENSG00000244734,HBB,beta globin locus,C003,R+194,-0.503595373404817
ENSG00000244734,HBB,beta globin locus,C003,R+45,-0.0327367491138738
ENSG00000244734,HBB,beta globin locus,C003,R+82,-0.701547419462225
ENSG00000244734,HBB,beta globin locus,C004,L-44,-0.68719368514518
ENSG00000244734,HBB,beta globin locus,C004,R+1,-0.371757555653203
ENSG00000244734,HBB,beta globin locus,C004,R+194,-0.355456960589345
ENSG00000244734,HBB,beta globin locus,C004,R+45,1.5951874709225
ENSG00000223609,HBD,beta globin locus,C001,L-3,-0.372543815522487
ENSG00000223609,HBD,beta globin locus,C001,L-44,-1.16863645408317
ENSG00000223609,HBD,beta globin locus,C001,L-92,-0.80809718375435
ENSG00000223609,HBD,beta globin locus,C001,R+1,-1.29038067061631
ENSG00000223609,HBD,beta globin locus,C001,R+194,0.00697603644031158
ENSG00000223609,HBD,beta globin locus,C001,R+45,0.532653808556761
ENSG00000223609,HBD,beta globin locus,C001,R+82,-0.649053969789835
ENSG00000223609,HBD,beta globin locus,C002,L-3,-0.0450465088517041
ENSG00000223609,HBD,beta globin locus,C002,L-44,-0.510767043422664
ENSG00000223609,HBD,beta globin locus,C002,L-92,0.466146558514547
ENSG00000223609,HBD,beta globin locus,C002,R+1,-1.013373492378
ENSG00000223609,HBD,beta globin locus,C002,R+194,0.07856229358728
ENSG00000223609,HBD,beta globin locus,C002,R+45,0.354208875901029
ENSG00000223609,HBD,beta globin locus,C002,R+82,1.13612062698954
ENSG00000223609,HBD,beta globin locus,C003,L-3,0.390405977578417
ENSG00000223609,HBD,beta globin locus,C003,L-44,-1.2467367547838
ENSG00000223609,HBD,beta globin locus,C003,L-92,0.253945471814037
ENSG00000223609,HBD,beta globin locus,C003,R+1,-0.731029462456868
ENSG00000223609,HBD,beta globin locus,C003,R+194,3.48589300456781
ENSG00000223609,HBD,beta globin locus,C003,R+45,0.445302528922486
ENSG00000223609,HBD,beta globin locus,C003,R+82,0.574753686164182
ENSG00000223609,HBD,beta globin locus,C004,L-44,-0.691562553788426
ENSG00000223609,HBD,beta globin locus,C004,R+1,-0.47298742926369
ENSG00000223609,HBD,beta globin locus,C004,R+194,0.782484520047623
ENSG00000223609,HBD,beta globin locus,C004,R+45,0.492761949627275
ENSG00000229988,HBBP1,beta globin locus,C001,L-3,-0.2
ENSG00000229988,HBBP1,beta globin locus,C001,L-44,-0.2
ENSG00000229988,HBBP1,beta globin locus,C001,L-92,-0.2
ENSG00000229988,HBBP1,beta globin locus,C001,R+1,-0.2
ENSG00000229988,HBBP1,beta globin locus,C001,R+194,-0.2
ENSG00000229988,HBBP1,beta globin locus,C001,R+45,-0.2
ENSG00000229988,HBBP1,beta globin locus,C001,R+82,-0.2
ENSG00000229988,HBBP1,beta globin locus,C002,L-3,-0.2
ENSG00000229988,HBBP1,beta globin locus,C002,L-44,-0.2
ENSG00000229988,HBBP1,beta globin locus,C002,L-92,-0.2
ENSG00000229988,HBBP1,beta globin locus,C002,R+1,-0.2
ENSG00000229988,HBBP1,beta globin locus,C002,R+194,-0.2
ENSG00000229988,HBBP1,beta globin locus,C002,R+45,-0.2
ENSG00000229988,HBBP1,beta globin locus,C002,R+82,-0.2
ENSG00000229988,HBBP1,beta globin locus,C003,L-3,-0.2
ENSG00000229988,HBBP1,beta globin locus,C003,L-44,-0.2
ENSG00000229988,HBBP1,beta globin locus,C003,L-92,-0.2
ENSG00000229988,HBBP1,beta globin locus,C003,R+1,-0.2
ENSG00000229988,HBBP1,beta globin locus,C003,R+194,-0.2
ENSG00000229988,HBBP1,beta globin locus,C003,R+45,-0.2
ENSG00000229988,HBBP1,beta globin locus,C003,R+82,-0.2
ENSG00000229988,HBBP1,beta globin locus,C004,L-44,4.8
ENSG00000229988,HBBP1,beta globin locus,C004,R+1,-0.2
ENSG00000229988,HBBP1,beta globin locus,C004,R+194,-0.2
ENSG00000229988,HBBP1,beta globin locus,C004,R+45,-0.2
ENSG00000213934,HBG1,beta globin locus,C001,L-3,1.24614708685996
ENSG00000213934,HBG1,beta globin locus,C001,L-44,-0.552481349496809
ENSG00000213934,HBG1,beta globin locus,C001,L-92,0.233387629186148
ENSG00000213934,HBG1,beta globin locus,C001,R+1,-0.484663702368463
ENSG00000213934,HBG1,beta globin locus,C001,R+194,-0.261537364890871
ENSG00000213934,HBG1,beta globin locus,C001,R+45,1.40698675766722
ENSG00000213934,HBG1,beta globin locus,C001,R+82,-0.356996158851107
ENSG00000213934,HBG1,beta globin locus,C002,L-3,-0.532372766957362
ENSG00000213934,HBG1,beta globin locus,C002,L-44,-0.536876099125869
ENSG00000213934,HBG1,beta globin locus,C002,L-92,-0.522720347133248
ENSG00000213934,HBG1,beta globin locus,C002,R+1,-0.582865755791279
ENSG00000213934,HBG1,beta globin locus,C002,R+194,-0.582865755791279
ENSG00000213934,HBG1,beta globin locus,C002,R+45,-0.491212871595826
ENSG00000213934,HBG1,beta globin locus,C002,R+82,-0.582865755791279
ENSG00000213934,HBG1,beta globin locus,C003,L-3,2.36477720196699
ENSG00000213934,HBG1,beta globin locus,C003,L-44,-0.539505566564223
ENSG00000213934,HBG1,beta globin locus,C003,L-92,3.12404235292491
ENSG00000213934,HBG1,beta globin locus,C003,R+1,-0.259080939227487
ENSG00000213934,HBG1,beta globin locus,C003,R+194,0.103950314743912
ENSG00000213934,HBG1,beta globin locus,C003,R+45,0.562684478086914
ENSG00000213934,HBG1,beta globin locus,C003,R+82,-0.441644901196198
ENSG00000213934,HBG1,beta globin locus,C004,L-44,-0.565689219280915
ENSG00000213934,HBG1,beta globin locus,C004,R+1,-0.582865755791279
ENSG00000213934,HBG1,beta globin locus,C004,R+194,-0.582865755791279
ENSG00000213934,HBG1,beta globin locus,C004,R+45,-0.582865755791279
ENSG00000196565,HBG2,beta globin locus,C001,L-3,0.826134713239197
ENSG00000196565,HBG2,beta globin locus,C001,L-44,-0.908406849877218
ENSG00000196565,HBG2,beta globin locus,C001,L-92,0.354290982155694
ENSG00000196565,HBG2,beta globin locus,C001,R+1,-0.683715123119602
ENSG00000196565,HBG2,beta globin locus,C001,R+194,-0.327654214894489
ENSG00000196565,HBG2,beta globin locus,C001,R+45,1.63609556940469
ENSG00000196565,HBG2,beta globin locus,C001,R+82,-0.896167123828885
ENSG00000196565,HBG2,beta globin locus,C002,L-3,1.50886871422227
ENSG00000196565,HBG2,beta globin locus,C002,L-44,-0.223103827002883
ENSG00000196565,HBG2,beta globin locus,C002,L-92,2.89328844487469
ENSG00000196565,HBG2,beta globin locus,C002,R+1,-0.489634157370103
ENSG00000196565,HBG2,beta globin locus,C002,R+194,-0.316439645764821
ENSG00000196565,HBG2,beta globin locus,C002,R+45,0.585446948270029
ENSG00000196565,HBG2,beta globin locus,C002,R+82,-0.333883935981392
ENSG00000196565,HBG2,beta globin locus,C003,L-3,1.02081310393517
ENSG00000196565,HBG2,beta globin locus,C003,L-44,-0.862167002183545
ENSG00000196565,HBG2,beta globin locus,C003,L-92,1.22754596801605
ENSG00000196565,HBG2,beta globin locus,C003,R+1,-0.759489699115881
ENSG00000196565,HBG2,beta globin locus,C003,R+194,-0.670171603278057
ENSG00000196565,HBG2,beta globin locus,C003,R+45,-0.217952118586482
ENSG00000196565,HBG2,beta globin locus,C003,R+82,-0.840594209136516
ENSG00000196565,HBG2,beta globin locus,C004,L-44,-0.766588319817352
ENSG00000196565,HBG2,beta globin locus,C004,R+1,-0.749538334008296
ENSG00000196565,HBG2,beta globin locus,C004,R+194,-0.717455584981751
ENSG00000196565,HBG2,beta globin locus,C004,R+45,-0.289522695170521
ENSG00000213931,HBE1,beta globin locus,C001,L-3,
ENSG00000213931,HBE1,beta globin locus,C001,L-44,
ENSG00000213931,HBE1,beta globin locus,C001,L-92,
ENSG00000213931,HBE1,beta globin locus,C001,R+1,
ENSG00000213931,HBE1,beta globin locus,C001,R+194,
ENSG00000213931,HBE1,beta globin locus,C001,R+45,
ENSG00000213931,HBE1,beta globin locus,C001,R+82,
ENSG00000213931,HBE1,beta globin locus,C002,L-3,
ENSG00000213931,HBE1,beta globin locus,C002,L-44,
ENSG00000213931,HBE1,beta globin locus,C002,L-92,
ENSG00000213931,HBE1,beta globin locus,C002,R+1,
ENSG00000213931,HBE1,beta globin locus,C002,R+194,
ENSG00000213931,HBE1,beta globin locus,C002,R+45,
ENSG00000213931,HBE1,beta globin locus,C002,R+82,
ENSG00000213931,HBE1,beta globin locus,C003,L-3,
ENSG00000213931,HBE1,beta globin locus,C003,L-44,
ENSG00000213931,HBE1,beta globin locus,C003,L-92,
ENSG00000213931,HBE1,beta globin locus,C003,R+1,
ENSG00000213931,HBE1,beta globin locus,C003,R+194,
ENSG00000213931,HBE1,beta globin locus,C003,R+45,
ENSG00000213931,HBE1,beta globin locus,C003,R+82,
ENSG00000213931,HBE1,beta globin locus,C004,L-44,
ENSG00000213931,HBE1,beta globin locus,C004,R+1,
ENSG00000213931,HBE1,beta globin locus,C004,R+194,
ENSG00000213931,HBE1,beta globin locus,C004,R+45,
ENSG00000110693,SOX6,Trans-acting factors,C001,L-3,0.600294488683954
ENSG00000110693,SOX6,Trans-acting factors,C001,L-44,-1.16799907760869
ENSG00000110693,SOX6,Trans-acting factors,C001,L-92,-0.359990444886136
ENSG00000110693,SOX6,Trans-acting factors,C001,R+1,-0.785762850015276
ENSG00000110693,SOX6,Trans-acting factors,C001,R+194,0.0997501573979895
ENSG00000110693,SOX6,Trans-acting factors,C001,R+45,1.20919439776228
ENSG00000110693,SOX6,Trans-acting factors,C001,R+82,-0.120985129762147
ENSG00000110693,SOX6,Trans-acting factors,C002,L-3,2.29172285754276
ENSG00000110693,SOX6,Trans-acting factors,C002,L-44,-0.767614182610248
ENSG00000110693,SOX6,Trans-acting factors,C002,L-92,0.569634215740548
ENSG00000110693,SOX6,Trans-acting factors,C002,R+1,-0.64625362495052
ENSG00000110693,SOX6,Trans-acting factors,C002,R+194,-0.0800849266386776
ENSG00000110693,SOX6,Trans-acting factors,C002,R+45,-0.229687361115087
ENSG00000110693,SOX6,Trans-acting factors,C002,R+82,-0.26078063007539
ENSG00000110693,SOX6,Trans-acting factors,C003,L-3,2.68768693203725
ENSG00000110693,SOX6,Trans-acting factors,C003,L-44,-1.13716361517151
ENSG00000110693,SOX6,Trans-acting factors,C003,L-92,1.05106147895731
ENSG00000110693,SOX6,Trans-acting factors,C003,R+1,-0.906651634079981
ENSG00000110693,SOX6,Trans-acting factors,C003,R+194,-0.632986292408933
ENSG00000110693,SOX6,Trans-acting factors,C003,R+45,0.910010729006888
ENSG00000110693,SOX6,Trans-acting factors,C003,R+82,-0.394407241244664
ENSG00000110693,SOX6,Trans-acting factors,C004,L-44,-0.914751788436251
ENSG00000110693,SOX6,Trans-acting factors,C004,R+1,-0.791220656239274
ENSG00000110693,SOX6,Trans-acting factors,C004,R+194,-0.199753137845946
ENSG00000110693,SOX6,Trans-acting factors,C004,R+45,-0.0232626640402552
ENSG00000135363,LMO2,Trans-acting factors,C001,L-3,-0.580571448989525
ENSG00000135363,LMO2,Trans-acting factors,C001,L-44,-1.8750691531683
ENSG00000135363,LMO2,Trans-acting factors,C001,L-92,-0.928836163297494
ENSG00000135363,LMO2,Trans-acting factors,C001,R+1,0.51968194614713
ENSG00000135363,LMO2,Trans-acting factors,C001,R+194,-0.890237219562792
ENSG00000135363,LMO2,Trans-acting factors,C001,R+45,0.597817591517954
ENSG00000135363,LMO2,Trans-acting factors,C001,R+82,0.266127455009758
ENSG00000135363,LMO2,Trans-acting factors,C002,L-3,-0.408195310226909
ENSG00000135363,LMO2,Trans-acting factors,C002,L-44,-0.672816379743764
ENSG00000135363,LMO2,Trans-acting factors,C002,L-92,-1.00226368608669
ENSG00000135363,LMO2,Trans-acting factors,C002,R+1,0.234789011006925
ENSG00000135363,LMO2,Trans-acting factors,C002,R+194,0.722184501726681
ENSG00000135363,LMO2,Trans-acting factors,C002,R+45,0.47130575581305
ENSG00000135363,LMO2,Trans-acting factors,C002,R+82,0.961546888819706
ENSG00000135363,LMO2,Trans-acting factors,C003,L-3,-0.531643621352444
ENSG00000135363,LMO2,Trans-acting factors,C003,L-44,-1.50858757040398
ENSG00000135363,LMO2,Trans-acting factors,C003,L-92,-0.582539015089094
ENSG00000135363,LMO2,Trans-acting factors,C003,R+1,-1.13480208067138
ENSG00000135363,LMO2,Trans-acting factors,C003,R+194,0.42678981154848
ENSG00000135363,LMO2,Trans-acting factors,C003,R+45,1.11050004842058
ENSG00000135363,LMO2,Trans-acting factors,C003,R+82,0.631759826732377
ENSG00000135363,LMO2,Trans-acting factors,C004,L-44,-0.396063871064786
ENSG00000135363,LMO2,Trans-acting factors,C004,R+1,0.625197065090113
ENSG00000135363,LMO2,Trans-acting factors,C004,R+194,2.21813045205765
ENSG00000135363,LMO2,Trans-acting factors,C004,R+45,1.72579516576675
ENSG00000026508,CD44,Trans-acting factors,C001,L-3,1.48679451173929
ENSG00000026508,CD44,Trans-acting factors,C001,L-44,-1.76699947479639
ENSG00000026508,CD44,Trans-acting factors,C001,L-92,-0.402337943308493
ENSG00000026508,CD44,Trans-acting factors,C001,R+1,0.107292814199711
ENSG00000026508,CD44,Trans-acting factors,C001,R+194,-0.28972415207198
ENSG00000026508,CD44,Trans-acting factors,C001,R+45,1.34277921332743
ENSG00000026508,CD44,Trans-acting factors,C001,R+82,0.0459725561627637
ENSG00000026508,CD44,Trans-acting factors,C002,L-3,1.38683420498736
ENSG00000026508,CD44,Trans-acting factors,C002,L-44,-1.27108761801304
ENSG00000026508,CD44,Trans-acting factors,C002,L-92,-0.199159559043464
ENSG00000026508,CD44,Trans-acting factors,C002,R+1,-0.88937048072562
ENSG00000026508,CD44,Trans-acting factors,C002,R+194,-0.0967775423960645
ENSG00000026508,CD44,Trans-acting factors,C002,R+45,0.699047449996581
ENSG00000026508,CD44,Trans-acting factors,C002,R+82,-0.0254755008033298
ENSG00000026508,CD44,Trans-acting factors,C003,L-3,1.64068034398999
ENSG00000026508,CD44,Trans-acting factors,C003,L-44,-1.72579422276493
ENSG00000026508,CD44,Trans-acting factors,C003,L-92,-0.187299322066962
ENSG00000026508,CD44,Trans-acting factors,C003,R+1,-0.697842862115951
ENSG00000026508,CD44,Trans-acting factors,C003,R+194,-0.0793190420445427
ENSG00000026508,CD44,Trans-acting factors,C003,R+45,0.348411484654851
ENSG00000026508,CD44,Trans-acting factors,C003,R+82,-0.110152631632796
ENSG00000026508,CD44,Trans-acting factors,C004,L-44,-1.13645493218594
ENSG00000026508,CD44,Trans-acting factors,C004,R+1,-0.26532255187207
ENSG00000026508,CD44,Trans-acting factors,C004,R+194,0.0761888693801783
ENSG00000026508,CD44,Trans-acting factors,C004,R+45,2.00911638740343
ENSG00000149480,MTA2,Trans-acting factors,C001,L-3,0.541287300346072
ENSG00000149480,MTA2,Trans-acting factors,C001,L-44,-1.65426705962739
ENSG00000149480,MTA2,Trans-acting factors,C001,L-92,-1.23145516823275
ENSG00000149480,MTA2,Trans-acting factors,C001,R+1,-0.00861055798471641
ENSG00000149480,MTA2,Trans-acting factors,C001,R+194,0.786098531931367
ENSG00000149480,MTA2,Trans-acting factors,C001,R+45,0.868473624075883
ENSG00000149480,MTA2,Trans-acting factors,C001,R+82,1.32620432949068
ENSG00000149480,MTA2,Trans-acting factors,C002,L-3,0.202065577002377
ENSG00000149480,MTA2,Trans-acting factors,C002,L-44,-0.768527237040927
ENSG00000149480,MTA2,Trans-acting factors,C002,L-92,-1.08017841543083
ENSG00000149480,MTA2,Trans-acting factors,C002,R+1,-0.470632104863002
ENSG00000149480,MTA2,Trans-acting factors,C002,R+194,0.290885940495112
ENSG00000149480,MTA2,Trans-acting factors,C002,R+45,0.529244289579842
ENSG00000149480,MTA2,Trans-acting factors,C002,R+82,0.691072136345925
ENSG00000149480,MTA2,Trans-acting factors,C003,L-3,0.277838658822465
ENSG00000149480,MTA2,Trans-acting factors,C003,L-44,-1.43651123662402
ENSG00000149480,MTA2,Trans-acting factors,C003,L-92,-1.23653301475697
ENSG00000149480,MTA2,Trans-acting factors,C003,R+1,-0.701217640651269
ENSG00000149480,MTA2,Trans-acting factors,C003,R+194,1.19518086731012
ENSG00000149480,MTA2,Trans-acting factors,C003,R+45,0.325531854761383
ENSG00000149480,MTA2,Trans-acting factors,C003,R+82,0.606278304626846
ENSG00000149480,MTA2,Trans-acting factors,C004,L-44,-0.801949919759136
ENSG00000149480,MTA2,Trans-acting factors,C004,R+1,0.223120911878262
ENSG00000149480,MTA2,Trans-acting factors,C004,R+194,2.42750505415725
ENSG00000149480,MTA2,Trans-acting factors,C004,R+45,-0.900905025852577
ENSG00000133884,DPF2,Trans-acting factors,C001,L-3,1.39258344167783
ENSG00000133884,DPF2,Trans-acting factors,C001,L-44,-1.98270895295145
ENSG00000133884,DPF2,Trans-acting factors,C001,L-92,-1.12307810249519
ENSG00000133884,DPF2,Trans-acting factors,C001,R+1,1.36653756864842
ENSG00000133884,DPF2,Trans-acting factors,C001,R+194,0.108419264246909
ENSG00000133884,DPF2,Trans-acting factors,C001,R+45,-0.0897379546614302
ENSG00000133884,DPF2,Trans-acting factors,C001,R+82,-0.483722309987269
ENSG00000133884,DPF2,Trans-acting factors,C002,L-3,0.808559427218474
ENSG00000133884,DPF2,Trans-acting factors,C002,L-44,-0.879651829206698
ENSG00000133884,DPF2,Trans-acting factors,C002,L-92,-0.460057142598541
ENSG00000133884,DPF2,Trans-acting factors,C002,R+1,-0.132790630892059
ENSG00000133884,DPF2,Trans-acting factors,C002,R+194,-0.00333944392630546
ENSG00000133884,DPF2,Trans-acting factors,C002,R+45,0.879533800525899
ENSG00000133884,DPF2,Trans-acting factors,C002,R+82,0.594784495620705
ENSG00000133884,DPF2,Trans-acting factors,C003,L-3,1.11060080251852
ENSG00000133884,DPF2,Trans-acting factors,C003,L-44,-1.64540689392409
ENSG00000133884,DPF2,Trans-acting factors,C003,L-92,-1.09097488202211
ENSG00000133884,DPF2,Trans-acting factors,C003,R+1,-1.25174337476314
ENSG00000133884,DPF2,Trans-acting factors,C003,R+194,0.300897706864675
ENSG00000133884,DPF2,Trans-acting factors,C003,R+45,0.809494010810638
ENSG00000133884,DPF2,Trans-acting factors,C003,R+82,1.44051723854418
ENSG00000133884,DPF2,Trans-acting factors,C004,L-44,-1.06585151926655
ENSG00000133884,DPF2,Trans-acting factors,C004,R+1,0.229307736077764
ENSG00000133884,DPF2,Trans-acting factors,C004,R+194,1.11941521650468
ENSG00000133884,DPF2,Trans-acting factors,C004,R+45,0.048412327436132
ENSG00000111642,Mi2Î²,Trans-acting factors,C001,L-3,0.528697753456067
ENSG00000111642,Mi2Î²,Trans-acting factors,C001,L-44,-1.31052221212856
ENSG00000111642,Mi2Î²,Trans-acting factors,C001,L-92,-0.962298757193669
ENSG00000111642,Mi2Î²,Trans-acting factors,C001,R+1,-0.765189766731656
ENSG00000111642,Mi2Î²,Trans-acting factors,C001,R+194,2.75157279883668
ENSG00000111642,Mi2Î²,Trans-acting factors,C001,R+45,0.349999501810451
ENSG00000111642,Mi2Î²,Trans-acting factors,C001,R+82,-0.545818473194985
ENSG00000111642,Mi2Î²,Trans-acting factors,C002,L-3,0.339921871015962
ENSG00000111642,Mi2Î²,Trans-acting factors,C002,L-44,-0.0756075742872415
ENSG00000111642,Mi2Î²,Trans-acting factors,C002,L-92,-0.708480206656534
ENSG00000111642,Mi2Î²,Trans-acting factors,C002,R+1,-0.0602772352408483
ENSG00000111642,Mi2Î²,Trans-acting factors,C002,R+194,-0.239996179247558
ENSG00000111642,Mi2Î²,Trans-acting factors,C002,R+45,0.901803172976266
ENSG00000111642,Mi2Î²,Trans-acting factors,C002,R+82,1.42993100703038
ENSG00000111642,Mi2Î²,Trans-acting factors,C003,L-3,-0.524306122396439
ENSG00000111642,Mi2Î²,Trans-acting factors,C003,L-44,-0.741293683798882
ENSG00000111642,Mi2Î²,Trans-acting factors,C003,L-92,-0.340454742505273
ENSG00000111642,Mi2Î²,Trans-acting factors,C003,R+1,-1.03412703525294
ENSG00000111642,Mi2Î²,Trans-acting factors,C003,R+194,1.66678345306267
ENSG00000111642,Mi2Î²,Trans-acting factors,C003,R+45,0.314162296132331
ENSG00000111642,Mi2Î²,Trans-acting factors,C003,R+82,1.09483691785318
ENSG00000111642,Mi2Î²,Trans-acting factors,C004,L-44,-0.634053027281702
ENSG00000111642,Mi2Î²,Trans-acting factors,C004,R+1,-0.826031443271642
ENSG00000111642,Mi2Î²,Trans-acting factors,C004,R+194,0.590442331378795
ENSG00000111642,Mi2Î²,Trans-acting factors,C004,R+45,-1.19969464436487
ENSG00000111704,NANOG,Trans-acting factors,C001,L-3,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C001,L-44,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C001,L-92,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C001,R+1,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C001,R+194,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C001,R+45,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C001,R+82,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C002,L-3,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C002,L-44,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C002,L-92,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C002,R+1,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C002,R+194,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C002,R+45,2.532159238308
ENSG00000111704,NANOG,Trans-acting factors,C002,R+82,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C003,L-3,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C003,L-44,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C003,L-92,-0.442999003662762
ENSG00000111704,NANOG,Trans-acting factors,C003,R+1,1.65908665153706
