SuperPathway,SubPathway,metabolite_name,annotation_confidence,Formula,Mass,RT,CAS ID,Mode,KEGG,HMDB,C001_June_Pre,C002_June_Pre,C003_June_Pre,C004_June_Pre,C001_Aug_Pre,C002_Aug_Pre,C003_Aug_Pre,C004_Aug_Pre,C001_Sept_Pre,C002_Sept_Pre,C003_Sept_Pre,C004_Sept_Pre,C001_Sept_Post,C002_Sept_Post,C003_Sept_Post,C004_Sept_Post,C001_Nov_Post,C002_Nov_Post,C003_Nov_Post,C004_Nov_Post,C001_Dec_Post,C002_Dec_Post,C003_Dec_Post,C004_Dec_Post
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,Inosine,1,C10H12N4O5,268.0814,3.26,58-63-9,ANPNEG,C00294,HMDB00195,77531.94,80299.59,86033.69,24430.08,126185.1,12177.23,25645.64,177148.1,,2421.972,,,7864944.0,608183.7,2960618.0,7951592.0,56348.56,133034.5,57431.84,161114.5,5536.427,19475.08,2628.357,2585.055
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,Succinoadenosine,1,C14H17N5O8,383.1176,8.32,4542-23-8,ANPNEG,,HMDB00912,54126.42,36997.86,11055.92,26226.13,18270.64,36790.84,53004.43,28804.97,12820.36,35024.79,48154.46,29370.74,24337.19,33114.44,40400.62,23228.99,20983.82,38850.71,51372.65,28008.28,31115.18,34784.43,50449.44,29952.08
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,Adenylosuccinate,1,C14H18N5O11P,463.0606,9.34,,ANPNEG,C03794,HMDB00536,13590.95,11021.38,9933.882,9340.377,9500.539,16831.8,9758.646,13940.0,13518.76,13545.15,11013.56,4288.379,10652.43,13867.82,10758.89,21708.74,14907.25,9176.953,19018.57,8387.737,16657.47,10829.56,9915.945,13462.99
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,5'-Phosphoribosylglycinamide(GAR),1,C7H15N2O8P,286.0591,8.83,10074-18-7,ANPNEG,C03838,HMDB02022,16637.52,17568.73,21006.28,22835.01,21216.05,25397.56,16513.08,21206.02,18302.51,21294.51,17060.1,19325.51,23214.44,20111.69,7552.312,22991.31,22354.83,18061.9,17031.33,14984.77,17367.45,22229.27,16935.99,16155.18
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,5'-Phosphoribosyl-N-formylglycinamide (FGAR),1,C8H15N2O9P,314.0515,10.32,349-34-8,ANPNEG,C04376,HMDB01308,8975483.0,8706114.0,9544230.0,9599868.0,9331519.0,9637961.0,8139618.0,8835791.0,9798804.0,8547712.0,9878276.0,9977952.0,9965242.0,8100372.0,8421838.0,9301266.0,9557640.0,8208750.0,9139483.0,9073861.0,9882921.0,9477431.0,7998428.0,9232848.0
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,N-FormyGAR (FGAR)--riboside,2,C8H14N2O6,234.0857,3.57,,ANPPOS,C04376,HMDB01308,3796998.0,4091558.0,4213884.0,5055490.0,4007535.0,3407527.0,2996671.0,3968497.0,3493460.0,3293899.0,2171901.0,2183390.0,3979226.0,3689189.0,3737005.0,3886874.0,3375553.0,4267415.0,3617082.0,3700034.0,4128020.0,3344888.0,4375541.0,3730287.0
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,AICA riboside,1,C9H14N4O5,258.0875,2.1,,ANPPOS,,HMDB62179,48815.1,36666.21,73506.65,41702.53,52525.14,18267.38,33353.57,39063.4,36966.2,39185.94,37292.02,31751.06,46190.7,41659.83,34116.68,55873.91,41486.17,40138.43,54035.96,53439.0,49141.61,31165.1,69799.55,46903.26
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,SAICAR-riboside,1,C13H18N4O9,374.1093,8.72,,ANPPOS,,,4558.26,2916.3,2112.443,1296.818,2985.869,1946.719,2324.28,6539.48,2531.971,2851.388,1003.049,2628.378,3155.836,1221.137,815.7357,1272.305,2400.627,957.3863,1991.558,1919.962,2356.623,3469.283,6413.48,1916.129
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,GAR riboside,2,C7H14N2O5,206.0953,7.27,,ANPNEG,,,13464.14,2578.367,7792.145,2970.951,4749.078,8601.539,7612.253,10014.79,19140.21,11535.78,17036.16,9832.993,5187.096,2894.86,7952.472,5554.403,8216.183,5988.959,,10128.37,17781.55,,17524.08,9471.624
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,AMP,1,C10H14N5O7P,347.0634,10.92,61-19-8,ANPPOS,C00020,HMDB00045,34081.93,47389.83,39483.29,24450.76,5180.616,49021.94,40090.51,7442.96,,26588.91,35697.42,24373.83,18118.37,24770.84,38103.93,44578.81,,35360.36,77336.12,26694.87,,2043.12,12547.82,15867.35
Purine  and pyrimidine metabolism/nucleotide metabolism,Purine metabolism,ADP,1,C10H15N5O10P2,427.0297,11.24,58-64-0,ANPNEG,C00008,HMDB01341,84338.15,83865.86,58649.44,30189.14,17483.7,71579.8,66114.8,25878.59,9126.405,20712.49,39000.89,15803.65,18736.98,20393.16,59277.87,57377.84,9596.954,49271.63,80011.52,26228.03,,21670.69,50059.75,42606.83
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Beta-Alanine,1,C3H7NO2,89.0472,11.55,107-95-9,ANPPOS,C00099,HMDB00056,8462.243,7822.39,11972.03,17024.0,10711.75,5246.349,10002.86,12797.64,18740.31,8729.497,20705.4,8021.821,7206.47,12510.35,5690.193,12682.07,9993.963,6004.925,10721.45,7771.77,8782.401,5353.948,6672.783,4463.979
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Cytosine,1,C4H5N3O,111.0431,5.39,71-30-7,ANPPOS,C00380,HMDB00630,93010.81,47972.95,67797.82,51796.95,61259.89,92948.58,93045.14,99669.31,54612.13,29454.06,72431.94,84123.71,53554.14,76932.28,69308.01,74446.48,65407.49,64364.49,88548.1,84781.2,75574.94,145225.1,97226.38,91169.08
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,N(4)-Acetylcytosine,1,C6H7N3O2,153.0496,1.57,14631-20-0,ANPNEG,,,14358.3,16524.72,,8431.243,2674.253,23349.25,14463.3,14786.02,15506.27,17524.1,20280.13,18092.47,8603.437,17808.77,20388.1,11273.94,24349.62,8290.029,4307.119,24136.27,15539.18,42083.41,12828.05,8505.431
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Uracil,1,C4H4N2O2,112.0272,2.16,66-22-8,ANPPOS,C00106,HMDB00300,2019133.0,1979980.0,1488226.0,674621.8,1066539.0,1422972.0,801957.1,1161499.0,447664.5,967174.8,856580.4,995697.2,1178136.0,1201521.0,846084.7,1616516.0,1469030.0,1396258.0,1450133.0,1315446.0,1302801.0,1583205.0,1229952.0,1376103.0
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Orotic Acid,1,C5H4N2O4,156.0155,2.2,65-86-1,ANPPOS,C00295,HMDB00226,6621.542,7929.331,13564.85,7374.55,7445.484,8328.466,3690.306,11859.69,3736.355,5326.358,1133.501,7840.433,7625.353,6562.774,6383.826,8804.397,7534.165,6612.301,3392.304,7456.556,4744.815,7248.124,2135.667,7513.365
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Dihydroorotic Acid,1,C5H6N2O4,158.0328,2.41,5988-19-2,ANPNEG,C00337,HMDB00528,6612.382,2224.466,,5088.561,31636.43,24467.93,16173.27,27730.38,107726.8,95153.63,87734.11,185459.4,,2106.237,2385.511,8289.918,26589.28,18678.17,21858.35,11953.26,46123.96,26047.38,8380.486,40192.25
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Uracil 5-Carboxylic Acid/Isoorotic Acid,1,C5H4N2O4,156.0144,2.19,23945-44-0,ANPPOS,C03030,,6621.548,7929.328,13564.93,7374.55,7445.484,8328.466,3690.31,11859.7,3736.356,5326.358,1133.497,7840.437,7625.354,6562.78,6383.815,8804.394,7534.163,6612.3,3392.304,7456.555,4744.812,7248.118,2135.672,7513.363
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Deoxyuridine,1,C9H12N2O5,228.0794,2.98,951-78-0,ANPNEG,C00526,HMDB00012,,5102.953,5437.317,15718.8,18782.43,19135.12,,8694.656,7844.662,5408.603,,2536.205,15073.7,20013.9,,18468.49,25255.02,19766.16,,10785.01,26839.1,25448.29,,29997.59
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Cytidine,1,C9H13N3O5,243.0897,5.56,65-46-3,ANPPOS,C00475,HMDB00089,29092.78,43630.87,59966.81,313711.1,3576.636,,15296.18,455629.9,66945.47,,105053.6,63125.68,14598.55,20267.28,6190.486,23138.31,7237.62,37730.22,26349.04,5629.874,74200.04,145170.7,128837.3,74713.06
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Uridine,1,C9H12N2O6,244.07,2.15,58-96-8,ANPPOS,C00299,HMDB00296,897237.1,769073.9,628185.6,251976.1,407454.8,599230.9,288420.6,468261.9,177958.4,368898.0,315717.3,384912.0,420271.8,466449.2,313193.7,636698.6,554929.8,517376.3,584461.8,510372.7,489866.2,644208.7,476634.1,561476.2
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Uridine+Cl,1,C9H13ClN2O6,280.0475,2.14,58-96-8,ANPNEG,C00299,HMDB00296,17128574.0,14958609.0,7717584.0,5239367.0,7824731.0,12163871.0,5551524.0,7986103.0,3394709.0,7032381.0,7525201.0,7677659.0,8323490.0,8324888.0,5317171.0,13704786.0,11646938.0,11522085.0,11798834.0,8888428.0,10309615.0,12619102.0,7858764.0,9202045.0
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,Orotidine,1,C10H12N2O8,288.0599,2.1,2149-82-8,ANPNEG,C01103,HMDB00788,195040.2,172762.1,273646.1,232120.2,222920.7,193526.1,180504.7,287882.2,273365.7,178908.9,250490.5,290526.7,173340.4,143816.4,167155.6,262274.4,194994.6,142303.9,199295.1,229668.7,186269.0,150075.3,160963.7,201693.7
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,UMP,1,C9H13N2O9P,324.0405,8.41,58-97-9,ANPNEG,C00105,HMDB00288,72624.68,51015.41,110549.9,35554.42,117993.7,93135.32,61578.25,65759.94,51809.44,58161.22,68978.74,129643.7,121494.6,118817.1,81983.06,61906.08,118822.9,116535.4,155038.6,193062.8,117684.4,170684.2,158438.3,102483.1
Purine  and pyrimidine metabolism/nucleotide metabolism,Pyrimidine metabolism,UDP,1,C9H14N2O12P2,404.0105,8.91,58-98-0,ANPNEG,C00015,HMDB00295,131827.1,119741.6,135754.1,104105.5,123514.3,126985.5,110932.2,131094.4,130250.0,124493.6,129494.0,104296.4,128878.8,125119.0,142066.6,157964.5,131074.5,108443.6,119773.8,117646.9,115926.8,121497.3,105080.9,115231.1
Purine  and pyrimidine metabolism/nucleotide metabolism,Nucleotide modification,5-Hydroxymethyluracil,1,C5H6N2O3,142.0291,2.17,4433-40-3,ANPPOS,C03088,HMDB00469,6258.175,7181.898,5868.437,7835.803,8947.439,7215.989,8016.929,7953.976,5578.561,5570.262,7256.25,3405.206,12473.25,7321.345,4753.565,4734.179,9811.682,8919.455,13112.86,6853.732,7353.034,12375.05,11890.01,7244.396
Purine  and pyrimidine metabolism/nucleotide metabolism,Nucleotide methylation,1-Methylguanine,1,C6H7N5O,165.0659,4.91,938-85-2,ANPPOS,C04152,HMDB03282,579941.7,270573.6,366942.2,319338.2,287576.5,292065.1,397311.0,384765.8,341162.6,255999.8,451972.5,397983.4,236826.0,233482.4,327135.8,321771.8,290665.8,257224.5,396706.6,318912.5,325500.3,309997.0,451741.1,360630.2
Purine  and pyrimidine metabolism/nucleotide metabolism,Nucleotide modification,5-Methylcytidine,1,C10H15N3O5,257.1022,5.39,2140-61-6,ANPPOS,,HMDB00982,64040.79,28445.02,61443.24,36350.55,39305.35,59143.47,60429.72,77665.99,37253.11,18338.03,54289.77,53762.8,33461.63,43675.54,41134.9,44024.23,39424.16,44822.37,64388.7,54515.55,58475.08,65140.61,58074.68,75425.8
Purine  and pyrimidine metabolism/nucleotide metabolism,Nucleotide modification,Ribothymidine,1,C10H14N2O6,258.0855,2.05,1463-10-1,ANPNEG,C16744,HMDB00884,63271.15,64275.52,64334.57,57923.95,54879.48,74147.62,30476.58,46544.34,54280.83,65024.3,43974.93,51754.19,56333.18,60492.3,21336.03,66646.35,46844.75,55353.46,55945.08,54815.05,67926.19,81710.01,54392.55,62751.1
Purine  and pyrimidine metabolism/nucleotide metabolism,Nucleotide modification,2-Methyladenosine,1,C11H15N5O4,281.1102,2.13,2140-79-6,ANPNEG,C04779,HMDB04326,63355.35,2213.748,51624.84,19621.17,17131.38,7042.97,115462.6,31861.45,35601.73,3653.288,122546.9,39672.36,34591.46,26837.67,127888.6,28933.34,25296.52,6012.666,150207.6,35581.63,26398.27,3282.106,114409.8,49641.48
Purine  and pyrimidine metabolism/nucleotide metabolism,Nucleotide modification,3-Methyladenosine,1,C11H15N5O4,281.1102,2.13,10300-22-8,ANPNEG,,HMDB06023,63355.35,2213.748,51624.84,19621.17,17131.38,7042.97,115462.6,31861.45,35601.73,5015.987,122546.9,40793.99,34591.46,26837.67,127888.6,28933.34,25296.52,7334.192,150207.6,35581.63,26398.27,3282.106,114409.8,49641.48
Purine  and pyrimidine metabolism/nucleotide metabolism,Nucleotide modification,1-Methyladenosine,1,C11H15N5O4,281.113,12.15,15763-06-1,ANPPOS,C02494,HMDB03331,97060.93,54226.43,71371.0,64442.53,60295.46,66301.3,76253.82,74156.24,70336.61,53476.97,77281.99,66007.9,58818.12,48878.73,67889.96,71642.06,64555.29,53793.05,78111.91,62651.36,81391.84,65299.11,85440.24,78951.26
Amino sugar and nucleotide sugar metabolism,Nucleotide sugar metabolism,UDP-N-Acetylglucosamine,1,C17H27N3O17P2,607.0775,7.81,91183-98-1,ANPNEG,C00043,HMDB00290,62321.15,116183.1,81049.55,54676.76,2441.319,77305.69,2287.51,35664.48,18686.1,60139.66,13022.91,20912.01,31084.17,31439.4,25770.03,103695.8,13100.25,78512.81,21651.5,25450.33,4776.509,63965.44,23119.03,3257.758
Amino sugar and nucleotide sugar metabolism,Amino sugar metabolism,N-Acetylneuraminic Acid,1,C11H19NO9,309.1059,6.9,131-48-6,ANPNEG,C00270,HMDB00230,37433.84,4715.605,7513.012,16664.8,5437.513,7430.564,24901.35,10708.05,12778.56,4963.338,21810.17,15470.95,10035.24,13044.29,29098.77,16526.19,4771.7,2337.208,32734.63,4954.185,12201.83,7307.156,14818.48,4947.45
"Cofactor, vitamin and antioxidant metabolism",Nicotinate and nicotinamide metabolism,Maleic Acid,1,C4H4O4,116.0115,1.25,110-16-7,ANPNEG,C01384,HMDB00176,121357.4,79575.0,1100087.0,578232.0,158279.2,104892.3,190039.8,114082.3,355173.9,210874.0,214089.2,152095.8,140459.9,112533.6,130865.3,96739.59,136968.3,94855.01,138534.0,126288.2,185704.1,59215.44,136929.9,149052.1
"Cofactor, vitamin and antioxidant metabolism",Nicotinate and nicotinamide metabolism,Nicotinamide,1,C6H6N2O,122.048,2.39,98-92-0,ANPPOS,C00153,HMDB01406,269044.7,267298.9,420627.8,211612.9,186077.3,197598.0,179333.6,252406.5,20068.66,,,3569.128,242439.1,248333.2,255826.5,316613.4,163188.5,175918.8,171368.7,235217.1,117790.8,85448.7,74379.92,135334.8
"Cofactor, vitamin and antioxidant metabolism",Nicotinate and nicotinamide metabolism,Trigonelline/N-Methylnicotinate,1,C7H7NO2,137.0479,11.05,535-83-1,ANPPOS,C01004,HMDB00875,2232233.0,243583.2,1360315.0,4150253.0,1839374.0,186458.1,821359.8,702762.9,5035297.0,726885.4,1926428.0,2660088.0,2169747.0,176664.0,115589.7,193339.6,2135475.0,351513.2,462371.3,508756.9,2447226.0,215384.6,536067.5,931903.9
"Cofactor, vitamin and antioxidant metabolism",Nicotinate and nicotinamide metabolism,Nicotinamide N-Oxide,1,C6H6N2O2,138.0432,3.04,1986-81-8,ANPNEG,,HMDB02730,134530.0,132004.5,118083.2,180853.0,101866.5,88155.15,128818.8,140384.4,192333.2,102644.4,125501.5,100119.9,107840.6,73889.14,168499.9,150624.2,94831.09,83490.08,78210.92,60880.59,229198.3,284679.1,168786.7,112194.5
"Cofactor, vitamin and antioxidant metabolism",Nicotinate and nicotinamide metabolism,"2,3-Pyridinedicarboxylic Acid/Quinolinic Acid",1,C7H5NO4,167.0226,8.61,89-00-9,ANPNEG,C03722,HMDB00232,615511.7,454667.5,592345.7,422306.5,450544.7,518394.1,461799.3,894648.8,420305.3,433036.5,610415.3,561258.4,428586.2,421067.1,353622.8,746120.7,467760.2,460970.0,443700.3,617728.0,448372.2,381048.0,496370.4,539797.9
"Cofactor, vitamin and antioxidant metabolism",Nicotinate and nicotinamide metabolism,1-Methylnicotinamide,1,C7H8N2O,136.0617,26.65,6456-44-6,ANPPOS,C02918,HMDB01464,61943.31,66226.13,68465.75,53030.02,46687.08,25890.15,46402.59,9643.855,18330.22,10047.97,8220.481,,87046.78,97553.47,27970.38,,108713.9,99145.64,72852.9,36616.51,9393.138,131062.0,71588.81,21175.16
"Cofactor, vitamin and antioxidant metabolism",Nicotinate and nicotinamide metabolism,N1-Methy2-Pyridone-5-Carboxamide(2-PY),1,C7H8N2O2,152.0562,1.61,701-44-0,ANPNEG,C05842,HMDB04193,148449.8,150345.0,118729.3,98631.02,124018.7,162937.9,136475.7,136373.6,116302.0,103396.0,114552.3,118274.1,127375.3,89984.66,133062.4,133604.3,139846.7,128751.1,118936.7,130839.2,94396.29,93639.32,106643.0,147043.1
"Cofactor, vitamin and antioxidant metabolism",Nicotinate and nicotinamide metabolism,N1-Methy4-Pyridone-5-Carboxamide(4-PY),1,C7H8N2O2,152.0584,2.66,769-49-3,ANPPOS,C05843,HMDB04194,561817.8,601549.7,658675.8,654174.6,658160.5,315501.3,544588.3,484866.0,614290.4,351687.0,624135.6,376511.6,534394.5,567975.6,319667.7,279782.6,804975.9,411330.5,687042.3,412231.4,586668.1,562098.2,597191.0,382959.6
"Cofactor, vitamin and antioxidant metabolism",Ascorbate and aldarate metabolism,Dehydroascorbic Acid,1,C6H6O6,174.0162,2.08,490-83-5,ANPNEG,C05422,HMDB01264,374696.0,251949.4,407129.0,326001.3,373792.7,417977.0,239262.1,388666.9,413323.8,610030.3,888743.7,1199700.0,276848.9,255790.4,70720.97,151448.1,344277.3,233955.5,283394.1,165386.3,299973.6,373502.1,174625.7,236181.8
"Cofactor, vitamin and antioxidant metabolism",Ascorbate and aldarate metabolism,Ascorbic Acid,1,C6H8O6,176.0328,2.09,50-81-7,ANPNEG,C00072,HMDB00044,160489.6,119925.5,143549.3,155894.2,140697.3,83261.05,103212.4,125623.5,197252.1,151284.7,329021.9,190074.4,129733.1,93386.38,206355.6,166360.1,99292.99,130074.0,156861.1,111723.4,170744.4,228819.5,153615.7,131853.1
"Cofactor, vitamin and antioxidant metabolism",Ascorbate and aldarate metabolism,Glucuronolactone,1,C6H8O6,176.0332,1.67,32449-92-6,ANPNEG,C02670,HMDB06355,24705.91,41132.69,4338.289,16438.28,18666.9,3375.523,8957.068,7046.398,24737.98,36179.83,61064.04,25782.19,5330.879,8423.361,27096.53,18305.09,5418.096,19383.07,24804.52,7822.192,12490.11,84872.27,32188.65,39531.17
"Cofactor, vitamin and antioxidant metabolism",Glutathione metabolism,5-Oxo-Proline,1,C5H7NO3,129.0429,5.94,98-79-3,ANPNEG,C01879,HMDB00267,1703099.0,1689141.0,2192371.0,1445241.0,1156938.0,1066698.0,1427537.0,1668141.0,2464989.0,2250888.0,2754821.0,3378617.0,1241365.0,914620.4,1804758.0,1746400.0,956111.6,1046404.0,2418819.0,1546088.0,924560.2,1191875.0,978989.1,1080827.0
"Cofactor, vitamin and antioxidant metabolism",Glutathione metabolism,N-Acetycysteine,1,C5H9NO3S,163.0313,6.66,616-91-1,ANPNEG,C06809,HMDB01890,63883.02,56030.46,50165.11,57416.61,67884.79,69172.15,68748.51,67327.82,61598.64,67872.24,66016.58,130349.0,64673.34,59396.79,136046.6,62541.2,73749.66,57965.82,60927.99,64176.8,54134.42,77347.09,55752.28,67968.76
"Cofactor, vitamin and antioxidant metabolism",Glutathione metabolism,Cys-Gly,1,C5H10N2O3S,178.0415,9.57,19246-18-5,ANPNEG,C01419,HMDB00078,24202.07,14488.36,32175.81,13067.06,13808.78,15041.55,23182.96,17748.82,24568.45,24201.39,40830.13,33434.39,9281.991,13739.69,17631.03,20043.24,12414.84,16161.3,21638.52,9773.196,11595.16,11189.67,15978.0,19644.67
"Cofactor, vitamin and antioxidant metabolism",Glutathione metabolism,Ophthalmic Acid,1,C11H19N3O6,289.1287,8.69,495-27-2,ANPPOS,,HMDB05765,25460.47,29256.91,27087.26,27257.31,27869.22,33165.59,18453.18,25078.57,32524.15,24407.53,32230.94,19356.39,19339.57,24135.0,14554.18,34557.55,23960.56,27484.22,28956.24,28064.79,24566.2,24840.15,21425.41,23975.3
"Cofactor, vitamin and antioxidant metabolism",Glutathione metabolism,S-Hexyglutathione,1,C16H29N3O6S,391.1834,9.12,24425-56-7,ANPPOS,,,15251.45,2668.558,1982.789,2058.869,2365.102,3284.306,1672.828,1846.797,1531.313,929.9773,15827.79,,,,4893.374,2870.925,,2911.501,,2113.775,3305.367,,1019.855,1640.64
"Cofactor, vitamin and antioxidant metabolism",Glutathione metabolism,Cysteineglutathione Disulfide,1,C13H22N4O8S2,426.0883,11.35,,ANPPOS,,HMDB00656,26592.86,39772.98,26852.39,43711.83,28643.21,27758.58,22615.97,19012.89,118197.8,163952.3,112977.3,139929.1,23513.46,23862.01,26394.26,31867.65,18295.05,20873.94,19604.84,19964.98,56806.94,33303.48,20258.19,43598.14
"Cofactor, vitamin and antioxidant metabolism",Thiamine metabolism,Thiamine (Vit B1),1,C12H16N4OS,264.1014,26.26,59-43-8,ANPNEG,C00378,HMDB00235,57400.05,70651.3,76824.25,61815.68,72487.82,59834.02,67518.53,71040.82,67213.42,66873.39,61139.19,69836.53,66479.91,72974.52,85693.75,85228.36,66847.12,67851.7,73038.1,72525.91,72033.46,70662.62,76057.79,72176.35
"Cofactor, vitamin and antioxidant metabolism",Thiamine metabolism,Thiamine Monophosphate,1,C12H17N4O4PS,344.0627,26.28,532-40-1,ANPNEG,C01081,HMDB02666,1853387.0,3025349.0,2164443.0,2923371.0,2809365.0,1643656.0,3267144.0,2370373.0,2244982.0,2569393.0,1702451.0,2981032.0,3294521.0,2626855.0,3303934.0,2110360.0,1770941.0,3076240.0,2728763.0,3196033.0,3134993.0,1749559.0,3116641.0,2851829.0
"Cofactor, vitamin and antioxidant metabolism",Vitamin B6 Metabolism,Pyridoxal,1,C8H9NO3,167.0537,3.36,65-22-5,ANPNEG,C00250,HMDB01545,7289.317,5259.624,,26350.74,5935.804,2552.443,2375.425,2474.461,13933.06,5757.774,3668.184,8483.093,5972.398,2372.832,,,8486.79,4848.431,7660.927,2677.142,9411.737,2586.338,15540.63,13264.92
"Cofactor, vitamin and antioxidant metabolism",Vitamin B6 Metabolism,4-Pyridoxic Acid,1,C8H9NO4,183.0579,1.94,82-82-6,ANPNEG,C00847,HMDB00017,55850.9,19510.38,16305.59,54845.22,36064.15,,58588.49,,32567.08,22359.36,88003.98,15780.55,21094.36,18084.45,10590.21,10717.26,20317.51,40513.7,28760.53,,,17130.01,55630.84,14202.88
"Cofactor, vitamin and antioxidant metabolism","Vitamin K Metabolism, Ubiquinone and other terpenoid-quinone biosynthesis",Menaquinone (Vit K2),1,C31H40O2,444.3131,1.52,11032-49-8,ANPNEG,C00828,HMDB30017,30625.51,70149.03,39352.8,52104.79,27866.55,87043.83,30973.55,30652.68,51505.35,112458.5,59170.74,80920.35,29572.35,36332.13,52201.85,51480.63,37847.26,78087.88,49057.0,41517.72,30315.97,16241.88,29968.18,171621.1
"Cofactor, vitamin and antioxidant metabolism",Vitamin D metabolism,Ergocalciferol (Vit D2),1,C28H44O,396.3402,1.45,50-14-6,ANPNEG,C05441,HMDB00900,3917.66,9534.763,24336.57,20029.16,1820.246,11728.55,3641.657,13737.41,2727.376,21662.6,15609.58,22336.19,11982.0,18669.6,14522.18,25741.41,,10504.99,44864.27,12862.54,9909.675,21898.59,8102.959,47152.06
"Cofactor, vitamin and antioxidant metabolism",Folate metabolism,Folic Acid,1,C19H19N7O6,441.1372,8.92,59-30-3,ANPPOS,C00504,HMDB00121,13872.79,20511.99,17226.72,14577.25,14792.96,13535.28,8447.588,15991.19,14029.84,13947.46,12560.77,14514.48,11893.43,13549.37,5786.915,14026.3,13247.59,10131.55,14613.53,15056.5,15275.41,14117.8,12644.18,15584.64
"Cofactor, vitamin and antioxidant metabolism",Biotin metabolism,Pimelic Acid,1,C7H12O4,160.0739,8.32,111-16-0,ANPNEG,C02656,HMDB00857,142715.3,111951.8,89245.83,86014.32,91917.96,126669.4,168163.4,107143.9,62220.98,112224.4,131812.6,93578.59,75352.78,90697.6,80753.03,69309.69,74212.92,101220.6,106706.7,108002.5,93164.85,121675.1,130452.1,86189.43
Carbohydrate metabolism,Carbohydrates,Erythrose,1,C4H8O4,120.0441,1.62,583-50-6,ANPNEG,C01796,,65512.75,57796.08,50551.01,61810.45,67971.21,116244.0,54319.21,51847.55,59448.67,103780.7,52878.41,61079.4,64677.93,67096.21,64818.95,71749.77,44496.58,51442.99,55631.19,60927.56,54674.17,51792.28,51160.09,48526.96
Carbohydrate metabolism,Carbohydrates,3'-Sialyllactose,1,C23H39NO19,633.2102,7.54,35890-38-1,ANPNEG,,HMDB00825,29043.12,2198.086,12437.12,12672.87,7553.083,,24314.67,11640.79,,,27248.62,4669.328,7616.22,,19460.11,11639.23,7509.699,2379.076,4639.505,9588.999,10304.7,,9507.78,
Carbohydrate metabolism,"Fructose and mannose, and galactose metabolism",Fucose,1,C6H12O5,164.0692,2.19,2438-80-4,ANPNEG,C01019,HMDB00174,23485.91,18732.5,29061.47,38613.29,37155.91,9676.712,24013.76,34485.41,30361.94,15168.7,23305.82,33397.64,33610.11,9613.517,22036.5,19524.56,25831.46,17778.27,17218.33,42773.28,25042.62,18751.11,22513.88,18014.18
Carbohydrate metabolism,"Fructose and mannose, and galactose metabolism",Galactose,1,C6H12O6,180.0631,2.18,59-23-4,ANPNEG,C01582,HMDB00143,568599.0,200081.3,626518.1,1081309.0,435113.6,94751.59,273645.4,1174989.0,2246841.0,124203.6,361860.0,448840.6,241962.6,166081.5,361967.4,449579.9,659700.9,180319.5,335378.7,654452.6,903322.8,123041.4,423923.1,860093.3
Carbohydrate metabolism,"Fructose and mannose, and galactose metabolism",Sorbitol,1,C6H14O6,182.0796,4.33,50-70-4,ANPNEG,C00749,HMDB00247,164705.9,106865.4,175615.6,214166.7,132385.2,97049.08,164746.9,223245.6,269437.2,320452.8,299531.1,204501.3,558037.1,141836.9,98061.27,149780.6,143871.2,134616.7,131459.2,126680.5,445081.7,147524.3,142176.3,518741.3
Carbohydrate metabolism,"Fructose and mannose, and galactose metabolism",Myo-Inositol,1,C6H12O6,180.0641,6.1,87-89-8,ANPNEG,C00137,HMDB00211,550277.0,443451.1,731825.0,431810.1,564569.4,360265.3,407382.5,417023.9,773965.2,398669.2,808978.3,726711.5,574525.2,450133.3,358960.0,389005.1,498898.9,353099.1,551447.0,434376.6,514507.3,448679.9,494992.5,449183.6
