taxid,domain,phylum,class,order,family,genus,species,I4_Capsule_FD2_0,I4_Capsule_FD2_1,I4_Capsule_FD2_2,I4_Capsule_FD2_3,I4_Capsule_FD2_4,I4_Capsule_FD2_5,I4_Capsule_FD2_6,I4_Capsule_FD2_7,I4_Capsule_FD2_8,I4_Capsule_FD2_9,I4_Capsule_FD3_0,I4_Capsule_FD3_1,I4_Capsule_FD3_2,I4_Capsule_FD3_3,I4_Capsule_FD3_4,I4_Capsule_FD3_5,I4_Capsule_FD3_6,I4_Capsule_FD3_7,I4_Capsule_FD3_8,I4_Capsule_FD3_9,I4_Capsule_LM44_0,I4_Capsule_LM44_1,I4_Capsule_LM44_2,I4_Capsule_LM44_3,I4_Capsule_LM44_4,I4_Capsule_LM44_5,I4_Capsule_LM44_6,I4_Capsule_LM44_7,I4_Capsule_LM44_8,I4_Capsule_LM44_9,I4_Capsule_LM92_0,I4_Capsule_LM92_1,I4_Capsule_LM92_2,I4_Capsule_LM92_3,I4_Capsule_LM92_4,I4_Capsule_LM92_5,I4_Capsule_LM92_6,I4_Capsule_LM92_7,I4_Capsule_LM92_9
1938605,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp. LM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03408516433772,0.0,0.0,0.0,0.0,0.0
1938756,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium sp. B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.14724208266944,0.0,295.6161158622551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.017496129564595,0.0,0.0,0.0,0.0,0.0,0.0
1938796,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp. BL10I2N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.107178103736565,0.0,4.331560298961456,0.0,0.0,0.0,0.0,0.0,0.0
1938802,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia sp. BL23I1N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.34332016782458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938839,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 2233.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.32244382270778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938849,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. Ag109_G2-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.488197094147715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8645310905815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938860,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. TLI_235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.5977855116168,0.0,0.0,0.0,0.0,6.959304869931414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938872,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,,Micrococcaceae bacterium JKS001869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.979072893300456,0.0,0.0,0.0,0.0,0.0,0.0
194,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.571476459498008,0.0,0.0,0.0,0.0,0.0,0.0
1940288,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Ferruginibacter sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875567597515274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940610,Bacteria,Proteobacteria,Alphaproteobacteria,,,Phreatobacter,Phreatobacter stygius,0.0,0.0,172.40779097917684,0.0,0.0,243.48153790011472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.8236656570317,0.0,0.0,92.39898067160196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940758,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. MH60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.6531511569319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.19287188369499,0.0,0.0,0.0,120.20578512693444,0.0,0.0,0.0,0.0,44.77741766381904,0.0,29.229040450707785,0.0,89.36217937230526,0.0,0.0,0.0,0.0
1945509,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora sp. MH33,281.44810443773395,0.0,0.0,0.0,1530.219494248336,141.69643761489002,0.0,0.0,0.0,0.0,0.0,0.0,125.2438786727069,0.0,94.99484396545824,102.23475001610797,44.8850091432304,48.16529914792926,64.84001639224662,0.0,0.0,48.73054327166851,0.0,134.6619777795519,185.25331123118124,157.4801778305976,0.0,0.0,0.0,0.0,0.0,0.0,57.87067707957929,0.0,28.804751426284405,82.41432330408665,0.0,0.0,504.596712362736
1945512,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Cellvibrio sp. PSBB023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.695414393384134,0.0,0.0,0.0,0.0,0.0,0.0
1945515,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. 111WW2,116.13252483742036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.696848946009617,0.0,0.0,0.0,0.0,474.5290765919533,0.0,57.89509490026062,0.0,0.0,249.22235897564468,0.0,38.3929766093199,0.0,0.0,8.101096747131766,10.892881790972954,0.0,0.0,0.0,0.0,0.0
1945520,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter pasteurii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0320979014708,0.0,0.0,0.0
1945593,Bacteria,Firmicutes,Clostridia,Clostridiales,Oscillospiraceae,Oscillibacter,Oscillibacter sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.428870811795652,0.0,0.0,0.0,0.0,0.0,0.0
1945856,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Rhodanobacter,Rhodanobacter sp. C01,0.0,0.0,485.7333654527494,0.0,1740.785842000744,515.4485805590322,0.0,0.0,0.0,0.0,0.0,0.0,230.75908136386624,0.0,0.0,0.0,299.228325399536,256.91056342086165,538.5383280784961,219.2030830954542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945857,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Polaromonas sp. C04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.20790575746629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.53644608756304
1945865,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. A25(2017),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.50278077141775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945896,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Vitiosangium,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.693492561936755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194690,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,,176.97390638565014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3743146530715875,0.0,0.0,0.0,0.0,0.0,0.0
194702,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,Cardiobacterium valvarum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.987773061870015,0.0,0.0,0.0,0.0,0.0,0.0
1948890,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,,,Rhodobacterales bacterium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.1116321378305,0.0,0.0,140.7764107071075,299.6046649934944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.38475504855447,0.0,0.0,0.0,22.975480998819148,0.0,0.0,0.0,0.0
195,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter coli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.06456762625003,0.0,0.0,0.0,0.0,0.0,0.0
1953771,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Chelatococcaceae,Chelatococcus,Chelatococcus sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.35009315046453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954207,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Cellvibrio,Cellvibrio sp. 79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.38485702887529,0.0,0.0,0.0,0.0,0.0,0.0
1955,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cinereus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.310580047112898,0.0,0.0,0.0,0.0,0.0
1955065,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. M41(2017),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.37435911547866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955250,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium endophyticum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.73123449751543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955272,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Allobacillus,Allobacillus sp. SKP4-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8926360938277775,0.0,19.099891415191756,0.0,0.0,0.0,0.0
1955814,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.650504462687208,0.0,0.0,0.0,0.0,0.0,0.0
1956,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces diastaticus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.61587380108246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195615,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Hippoglossus,Hippoglossus stenolepis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.382386673049236,0.0,0.0,0.0,0.0,0.0,43.94009666972401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.176013167867303,29.17965232109311,17.203683676766147,0.0,0.0,0.0,0.0
1957017,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,,,Corynebacteriales bacterium,0.0,91.28613086399132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.994812391953737,39.91411899079735,0.0,0.0,0.0,0.0,44.158781015080464,0.0,68.53870915678543,0.0,0.0,0.0,0.0,0.0,23.96200354939648,0.0,344.23245095958885,15.82719424293875,0.0,0.0,243.3240087080545,0.0,0.0,75.59715186479191
1958944,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Puniceibacterium,Puniceibacterium confluentis,0.0,243.57610617303183,509.7650586647825,0.0,0.0,587.1457545418258,0.0,0.0,0.0,0.0,0.0,0.0,315.6948109669592,0.0,363.37295186626034,0.0,214.99184390750696,150.28159013742035,345.7777306524847,286.7912304261278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter fetus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.33982934461324,0.0,0.0,0.0,0.0,0.0,0.0
1960827,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. MF4836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.18982276078727,0.0,0.0,0.0,0.0,0.0
196083,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis eurytherma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.885312644020164,0.0,0.0,0.0,0.0,0.0,0.0,9.768302973434212,0.0,0.0,0.0,0.0,0.0,0.0
1961,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces virginiae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.26321078706184,40.1294490630588,0.0,0.0,0.0,0.0,0.0,0.0,12.241017906436834,0.0,0.0,0.0,0.0,0.0,0.0
196159,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,0.0,0.0,1241.8959826831515,395.08322774395094,725.8923724303953,1856.5530675419695,0.0,0.0,1209.526902335595,724.2197592934045,402.1514985778605,0.0,790.6784740536349,779.4312854407383,3113.389570424863,1797.3553513030015,1974.0696798711765,1433.816841626426,2531.0271853036097,1605.7352361073642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.4367819624655,0.0,4.007728155037845,475.8620623135095,34.63260526312331,0.0,0.0,104.57778579906886,44.89782841708296
196164,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium efficiens,127.90390927692113,0.0,176.61135447831134,718.1279898284453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.73135628287654,0.0,23.85696279023941,0.0,0.0,0.0,73.4178304684007,0.0,304.57093282945686,271.40663538459773,217.66755170954923,0.0,0.0,0.0,327.19477982385564,0.0,0.0,39.455947285968435,0.0,88.0293699629914,0.0,0.0,0.0,0.0
1962118,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,1196.82981458393,130.52200808835272,0.0,630.2095849697533,0.0,82.43071270240543,0.0,492.45334573402874,0.0,684.6551467345913,133.86145695108934,3433.946290756077,108.40136826019652,52.26102274768556,210.7327281165764,136.1145352949633,115.38254950921689,71.23591335450062,83.08060811937203,152.55278272086167,0.0,501.5588432682165,310.1623028018147,525.5533734843167,868.2233685311571,497.38230255064144,0.0,675.9579614596,1203.4352938965108,377.4779199407454,14.69005238830587,1439.369748721636,159.5308975706429,260.78825340091356,329.41803165519684,125.34729587049972,0.0,84.51881042187695,0.0
1962181,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Ideonella,Ideonella sp. A 288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.97661756576537,0.0,0.0,20.68204103895667,0.0,0.0,0.0,0.0,34.51298269564967
1962667,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.322879323063754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.308477061155696,0.0,0.0,0.0,0.0,0.0
1962699,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. SRB_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.569348762067868,0.0,0.0,0.0,17.71669185359741,0.0,0.0,0.0,145.37155014599324
1962856,Bacteria,Calditrichaeota,Calditrichae,Calditrichales,Calditrichaceae,Caldithrix,Caldithrix sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.005846951408798,0.0,0.0,0.0,0.0,0.0
1962908,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,Gemmatimonas sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.435075842591424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962975,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Rhodoblastus,Rhodoblastus sp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.860948583500836,29.660036263015325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1963359,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Ochrobactrum,Ochrobactrum endophyticum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.44683870701193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196367,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia sordidicola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.47770004559047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.260097743073546,0.0,0.0,0.0,0.0
1964208,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Parerythrobacter,Parerythrobacter lutipelagi,0.0,0.0,114.8034022873337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196490,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. Ai1a-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.797255128482933,14.82178772358906,0.0,0.0,0.0,0.0
1965070,Eukaryota,Arthropoda,Arachnida,Trombidiformes,Trombidiidae,Dinothrombium,Dinothrombium tinctorium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.4827976891009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965230,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Saezia,Saezia sanguinis,0.0,0.0,0.0,624.5054641771598,1376.547759228445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1965277,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Zoogloea,Zoogloea sp. LCSB751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.13966800344952,0.0,0.0,21.992450965873196,0.0,0.0,0.0,152.00546433918993,0.0
