gene,baseMean,log2FoldChange,lfcSE,stat,pval,adj_pval
WBP11,9.355818745,0.403726161,0.197705571,2.042057593,0.041145819,0.331272185
POM121C,20.91694108,0.40459872,0.186150803,2.173499726,0.029742726,0.290540852
CMBL,8.364580167,0.404820812,0.205361421,1.971260281,0.048694112,0.35261922
PIGK,10.58351764,0.404948691,0.199449295,2.030334028,0.042322598,0.334287812
C1GALT1,11.56893915,0.405891223,0.206275206,1.967716966,0.049100613,0.354228864
LTB,10.99732418,0.405898941,0.205320144,1.976907535,0.048052083,0.351299154
CAP1,19.01303456,0.406655975,0.185691405,2.18995583,0.02852744,0.28788607
TTC1,10.630777,0.407751784,0.189999333,2.146069556,0.03186743,0.297165823
TMPRSS11A,10.95446942,0.409009877,0.200882255,2.036067728,0.041743555,0.332610919
SHLD2,22.53438259,0.409601119,0.178371889,2.296332232,0.021656893,0.258441152
LARGE2,10.90288516,0.409758824,0.201640643,2.032124169,0.042141087,0.333485063
RAMP3,9.270035229,0.409988335,0.20339431,2.015731581,0.043828051,0.340348253
SMARCE1,24.50400041,0.410270854,0.208751524,1.96535501,0.049373163,0.355053836
NMRK1,11.3474953,0.410672926,0.188641168,2.177005848,0.029480131,0.290222972
VWCE,12.64236054,0.411351087,0.197381844,2.084037112,0.037156792,0.318622588
RARS1,10.40579023,0.411512081,0.209523302,1.964039686,0.04952549,0.355407029
TCEANC2,14.56248626,0.411766482,0.193210449,2.131181236,0.033074214,0.302813679
ATCAY,9.932952699,0.412137021,0.205465175,2.005872874,0.044869813,0.343894543
RASGEF1B,10.67653843,0.41215569,0.204617735,2.014271585,0.043981028,0.340475105
AP3S1,21.8276762,0.412700548,0.203436709,2.028643448,0.04249462,0.334782859
ITGAX,10.31214239,0.412777292,0.194879376,2.118116855,0.034165172,0.307147888
ZNF177,10.85230861,0.413000579,0.206608367,1.99895379,0.045613354,0.345585597
SNAP29,13.5110655,0.413272918,0.196020841,2.108311122,0.035004087,0.311062252
CCDC186,10.54081348,0.414446717,0.198439723,2.088526989,0.036750323,0.317788271
ST3GAL6,11.78230232,0.415019345,0.20796374,1.995633203,0.045973863,0.346218392
MAGOHB,12.33824481,0.415353167,0.20332065,2.042847917,0.041067495,0.330987269
H3C2,12.12329522,0.415461011,0.197403593,2.104627407,0.035323754,0.312099504
FNTB,17.13784992,0.41579931,0.176642741,2.353899787,0.018577619,0.238434217
GFPT1,11.21731886,0.416752336,0.192719051,2.162486445,0.030580701,0.293718517
LCK,9.758045509,0.416796645,0.202573443,2.057508812,0.039637308,0.326057084
TMEM132C,11.2246915,0.417211918,0.19758342,2.111573518,0.034723046,0.310713826
PRAMEF17,12.99040169,0.417303547,0.189698941,2.199820115,0.02781966,0.286227645
GYS1,11.79736055,0.417416863,0.200393214,2.082989013,0.037252225,0.318731856
KLK7,17.36468221,0.417610204,0.207054689,2.016907738,0.043705142,0.34026895
CALN1,10.45983836,0.41830888,0.204340797,2.047113876,0.040646905,0.329492102
CENPP,12.04067698,0.418593983,0.195308103,2.143249446,0.032093074,0.298108
ATAD2,11.20075497,0.418989577,0.200736706,2.087259404,0.036864692,0.318034555
REG3G,12.37561497,0.418992471,0.192185,2.180151781,0.029246213,0.289466696
TMED2,11.93435343,0.419724249,0.204274001,2.05471204,0.039906826,0.32693492
TNFAIP3,9.709740034,0.419858216,0.212893138,1.972154763,0.048591942,0.352369216
DGAT2,9.952746281,0.420273702,0.212913638,1.973916302,0.048391261,0.352075942
UBE2Q1,10.37975315,0.42043337,0.207067223,2.030419703,0.042313896,0.334287812
PTGR2,10.25899928,0.420654964,0.213959687,1.966047761,0.049293094,0.3550028
RASA1,11.67542587,0.420664527,0.195855026,2.147836264,0.031726765,0.297165823
SFT2D1,9.716245409,0.421147856,0.205117635,2.053201594,0.04005303,0.327277693
CFAP410,11.02016556,0.42154469,0.209465636,2.012476599,0.044169721,0.341357774
BORCS8,12.20404853,0.421694251,0.198467679,2.124750253,0.033607458,0.30549948
COL21A1,8.823737028,0.42174742,0.215013295,1.961494612,0.049821353,0.356779201
GON7,10.10190868,0.422462459,0.213111514,1.982353985,0.047439636,0.349984116
AURKB,11.78068298,0.422878335,0.190882195,2.215389103,0.026733369,0.282394541
MOB1A,9.986460576,0.423208963,0.201299675,2.102382746,0.035519761,0.31223369
CCR10,12.14493868,0.423395658,0.210693573,2.009532859,0.044480654,0.342825631
ASB4,11.94048893,0.423568572,0.205344216,2.062724629,0.039138799,0.323561392
CASP10,12.77602698,0.42468849,0.208369439,2.038151523,0.041534782,0.332059505
OR2A4,15.86050177,0.424718395,0.2157929,1.968175941,0.049047798,0.35420091
KRTAP9-2,21.79562565,0.424761768,0.206853518,2.053442319,0.040029699,0.327277693
MRO,12.68857131,0.425009512,0.208950085,2.034024121,0.041949164,0.332943327
TLE1,10.33801906,0.425347709,0.195688711,2.173593498,0.029735677,0.290540852
USP32,11.40772093,0.425754957,0.208563034,2.041373051,0.041213761,0.331473014
MBOAT2,10.01072717,0.426131435,0.216313764,1.969969118,0.04884191,0.353210398
CALCB,10.91098396,0.426377353,0.200344497,2.12822094,0.033318769,0.304323488
SYPL1,12.54662901,0.426609538,0.187338876,2.277207731,0.022773824,0.265066336
LAMTOR1,10.94113698,0.427267596,0.194794818,2.193423834,0.028276857,0.287448187
RB1CC1,12.42686551,0.427934847,0.191315652,2.236799985,0.025299416,0.275470613
URAD,9.677061845,0.428303024,0.215825332,1.984489125,0.047201339,0.349543827
NOL10,10.28533262,0.428653018,0.214357184,1.999713795,0.045531178,0.345495954
ANP32D,9.455043051,0.428658788,0.213639033,2.006462871,0.044806886,0.343894543
WDR33,11.91097258,0.428863066,0.210694177,2.035476597,0.041802941,0.332800582
PTPN3,10.98201933,0.429232897,0.211035576,2.033936199,0.041958029,0.332943327
ARMH4,8.830276397,0.429264427,0.215713618,1.989973704,0.046593832,0.347717186
MRPS25,11.29017125,0.429294366,0.200912996,2.13671775,0.032620955,0.29996863
NOL11,12.79172793,0.429296229,0.191444463,2.242406082,0.024935139,0.273824768
GABRR1,9.011848332,0.429533365,0.197415943,2.175778507,0.029571827,0.290280578
ZNF69,15.51370383,0.429631573,0.218760495,1.963935827,0.049537534,0.355407029
ESRP2,12.2419917,0.429715475,0.206905678,2.076866515,0.037813881,0.31958276
BICD2,13.93918467,0.429792444,0.210510488,2.041667604,0.041184514,0.331410669
C2orf69,11.83952512,0.429876723,0.216277333,1.987618016,0.046853952,0.348406608
ACO2,12.46106161,0.430661988,0.204008242,2.111002889,0.034772064,0.31076314
IGFL2,11.497952,0.430908013,0.205923671,2.092561824,0.036388287,0.316789733
PGLS,9.659034054,0.431274674,0.218135896,1.977091716,0.048031264,0.351299154
CCKBR,9.643749186,0.431308526,0.216391623,1.993184951,0.046241198,0.346218392
GOLGA7,16.71604282,0.431569356,0.192987173,2.236259279,0.025334792,0.275661133
ITFG2,13.73598205,0.431735314,0.200698963,2.15115867,0.031463678,0.29655632
KIRREL2,11.19787594,0.431826766,0.206516284,2.091005892,0.036527536,0.317429356
ZSCAN23,9.790596628,0.432453602,0.214703146,2.014193137,0.04398926,0.340475105
CASP6,11.82809419,0.43246918,0.19792423,2.185023935,0.028887092,0.288416804
LCN10,8.734410469,0.432475754,0.21871719,1.977328599,0.048004499,0.351299154
BAZ1A,11.20982329,0.433508109,0.209304486,2.071184032,0.038341601,0.320762108
HSF2,14.59323972,0.433552447,0.19933512,2.17499278,0.029630657,0.290540852
WASHC5,9.253201177,0.433749065,0.198052868,2.190067067,0.028519373,0.28788607
NSDHL,9.077389641,0.433856066,0.21650351,2.003921629,0.045078456,0.343941827
ULBP2,15.3978619,0.434604895,0.193397332,2.247212463,0.024626452,0.273525772
CRLS1,11.07574107,0.434846937,0.203226642,2.13971423,0.032377868,0.299102441
RGPD2,19.27352752,0.435046814,0.211658798,2.055415687,0.039838872,0.326893109
RHOBTB1,9.26260288,0.43578557,0.219403411,1.986229697,0.047007825,0.348445502
HSD3B2,23.76078542,0.435869704,0.211390094,2.061921147,0.039215244,0.32401963
DEDD2,11.59070842,0.437133446,0.202450638,2.159210023,0.030833877,0.294135774
EAF2,10.22425106,0.437205556,0.199867727,2.1874745,0.028707903,0.28788607
NUP205,10.80554106,0.437475496,0.219407446,1.993895399,0.046163487,0.346218392
TMC3,9.06097089,0.437534053,0.21695129,2.016738656,0.043722794,0.34026895
TAS2R13,10.5858444,0.437628001,0.215008234,2.035401124,0.041810528,0.332800582
LETMD1,12.66732661,0.437679361,0.200537357,2.182532811,0.029070232,0.288977977
NFE2L3,13.0958596,0.437812937,0.211094628,2.074012686,0.038078133,0.320638258
GLUD1,26.29418911,0.437886119,0.20070169,2.181775939,0.029126073,0.289282828
TXNL1,12.13314171,0.438183017,0.196560155,2.229256566,0.025796839,0.277748366
NR2F6,10.28765763,0.438202866,0.20701511,2.116767542,0.034279581,0.307996845
OR8U3,8.062510706,0.438786506,0.218785241,2.005558067,0.04490342,0.343894543
LRRC15,9.487676809,0.439653732,0.216928455,2.026722275,0.042690823,0.33530673
TMEM215,8.830812975,0.439814507,0.212564853,2.069083863,0.038538218,0.320832743
OR2T10,8.288963006,0.439920608,0.214052619,2.055198437,0.039859842,0.326893109
UBE2G1,10.47170926,0.440153521,0.211804709,2.078110178,0.037699212,0.31958276
PAGE2B,8.729535795,0.441030213,0.221032697,1.995316616,0.046008359,0.346218392
FBXO28,9.910394067,0.441150695,0.2167867,2.034952763,0.041855626,0.332813882
PANK1,8.525910803,0.441276133,0.220111185,2.004787417,0.044985778,0.343894543
ZNF711,10.53380946,0.441308736,0.205958709,2.142704904,0.032136801,0.298125874
PANK2,10.12887449,0.441356289,0.211849641,2.083346884,0.037219616,0.318731856
ZSCAN4,10.25921513,0.441617093,0.217871633,2.026960038,0.0426665,0.33530673
LYPD5,10.42880045,0.441841087,0.223956864,1.972884774,0.048508692,0.352121944
KRTAP13-2,9.098721741,0.442478787,0.218910629,2.021275941,0.043251208,0.338157774
MUC3A,11.58269536,0.44248333,0.21640903,2.044662046,0.040888188,0.330405703
CLASP1,10.76188825,0.442892051,0.197182602,2.246101057,0.024697536,0.273525772
NUDT4B,13.92292553,0.44333046,0.189807272,2.335687432,0.019507538,0.244904549
DEFB103A,12.44510252,0.443876855,0.219580965,2.021472376,0.043230889,0.338157774
FUT9,8.127389188,0.443974807,0.223222742,1.988931786,0.046708733,0.347901083
TIMM10B,11.33555583,0.444013791,0.190035948,2.336472632,0.019466622,0.244904549
PRSS53,11.79380414,0.444070232,0.18840568,2.356989617,0.018423762,0.238152174
CCL17,10.03140571,0.445115296,0.217854336,2.043178501,0.041034771,0.330987269
PDILT,12.25390924,0.44522512,0.196925741,2.260878222,0.023766799,0.269835425
FOXI3,9.179843047,0.445309548,0.2074167,2.14693199,0.031798696,0.297165823
BRD8,10.50979182,0.445374014,0.222181333,2.004551899,0.045010973,0.343894543
TMIGD1,9.786690608,0.445821742,0.201360897,2.214043287,0.026825801,0.282394541
GABPB2,11.39162588,0.445868996,0.205720935,2.167348681,0.030208277,0.292406857
IKZF5,9.741239095,0.446214042,0.218194542,2.045028433,0.040852055,0.33028683
CD300LD,10.67401895,0.446369246,0.196420872,2.272514322,0.023055464,0.266398202
XRCC4,9.65601029,0.446622793,0.218383119,2.045134234,0.040841626,0.33028683
ARL5A,11.7869315,0.446972953,0.204417067,2.186573559,0.028773669,0.28788607
TM4SF20,8.79282322,0.447082357,0.225626576,1.981514609,0.047533593,0.350154291
ZNF479,12.22806482,0.44735419,0.222576893,2.009886039,0.044443252,0.342784419
ZNF724,8.918782642,0.447420789,0.220754909,2.026776169,0.042685309,0.33530673
EFCC1,8.433781645,0.44743295,0.208340829,2.147600892,0.031745475,0.297165823
FABP4,10.13574935,0.447489877,0.203781613,2.19592862,0.028097053,0.286790058
H3C1,9.938092163,0.447552319,0.220160616,2.032844599,0.042068226,0.333474501
LRRC31,9.44501423,0.447663015,0.217591605,2.057354256,0.039652162,0.326057084
MYO7A,10.06062875,0.447751625,0.210636146,2.125711244,0.03352731,0.305391005
APAF1,10.06630532,0.448041366,0.194975358,2.29793842,0.021565294,0.257947018
RDH12,8.695949609,0.44831351,0.222075568,2.018743054,0.043513933,0.339867179
FHIT,9.914373912,0.448673003,0.213026756,2.106181461,0.035188593,0.311982591
ARHGAP29,7.982552379,0.448839822,0.214203762,2.095387201,0.036136586,0.315236781
NCBP2L,8.572749336,0.449000632,0.225216605,1.993639105,0.046191509,0.346218392
UBA6,9.466384499,0.449425726,0.204980287,2.192531447,0.028341155,0.287448187
COL8A1,9.198547601,0.449628933,0.225410439,1.994712115,0.046074287,0.346218392
RFPL1,9.914989672,0.44966619,0.208302665,2.158715496,0.030872246,0.294135774
BRAF,15.9536956,0.449680061,0.1897377,2.370009027,0.017787651,0.234355126
ABRAXAS1,11.44570308,0.449724313,0.203141791,2.213844382,0.026839486,0.282394541
LRRC4C,8.10889292,0.450179852,0.221884255,2.028894986,0.042468988,0.334758104
CYP2C19,8.333295812,0.450220737,0.223222403,2.016915557,0.043704326,0.34026895
ERP27,11.64132114,0.450548334,0.216859104,2.07760857,0.037745426,0.31958276
LRRC52,9.126908908,0.450831237,0.212597622,2.12058457,0.033956778,0.306865994
NRIP1,6.927113821,0.450838148,0.229904213,1.960982541,0.04988106,
FASTKD1,10.91514508,0.451048058,0.220819539,2.042609366,0.041091123,0.33100467
CNTN2,8.943188995,0.451134076,0.214046885,2.107641399,0.03506202,0.311201035
CLEC7A,10.19944463,0.451678309,0.210985788,2.140799694,0.032290195,0.29885983
AKIRIN2,13.78505365,0.451819709,0.179019733,2.523854223,0.011607605,0.197198591
BTBD19,8.429976524,0.451903659,0.20674535,2.185798421,0.028830356,0.288079348
CHD8,12.49174264,0.45198848,0.213616425,2.11588823,0.034354315,0.308488541
TMEM107,9.738851303,0.452158595,0.227599276,1.986643377,0.046961931,0.348445502
BTBD16,8.337399852,0.45239695,0.217941305,2.075774252,0.037914835,0.320137417
PHF20L1,9.512560315,0.452490667,0.217835215,2.077215417,0.037781682,0.31958276
SAMHD1,11.86812337,0.452715197,0.199640034,2.267657377,0.023350098,0.268389765
TNXB,8.428557931,0.452853649,0.219026554,2.06757419,0.038680081,0.321450461
ZNF728,13.23198597,0.452951945,0.223443124,2.027146492,0.042647433,0.33530673
SWT1,7.933171489,0.452987507,0.228767287,1.98012361,0.047689641,0.350886366
SYT10,10.96067657,0.453278318,0.209703647,2.161518526,0.030655307,0.294115451
CERS3,11.17575678,0.453388345,0.196030745,2.31284305,0.02073127,0.252872743
MAP3K6,11.5399054,0.454232044,0.203757796,2.229274428,0.025795651,0.277748366
CD180,10.67400127,0.454323362,0.212500222,2.137990054,0.03251755,0.299832807
SLC9C2,9.112092285,0.454424191,0.204434331,2.222836987,0.026226794,0.280030963
WFDC6,9.780628336,0.454511565,0.209607065,2.168398115,0.030128409,0.292334682
KRTAP5-4,10.06081866,0.454670276,0.206032725,2.206786697,0.027328965,0.284435274
RGS13,8.160700537,0.454741758,0.228625387,1.989025648,0.046698372,0.347901083
OR12D2,11.10661273,0.45522931,0.211331402,2.154101599,0.031232205,0.295966896
BLM,14.38402969,0.455408914,0.185700838,2.452379421,0.014191493,0.212019811
CCM2L,8.014914273,0.455567816,0.21766539,2.092973146,0.036351552,0.316648715
BCORL1,8.535396574,0.45558396,0.220583883,2.065354699,0.038889452,0.322224976
EPYC,9.982648899,0.455604452,0.221902081,2.053177917,0.040055325,0.327277693
MRPL13,12.28477123,0.455655699,0.207582618,2.195057102,0.028159502,0.287144974
PLA2G5,10.49153436,0.455686484,0.218139642,2.088966862,0.036710706,0.317788271
VGLL2,7.733077015,0.45590665,0.222291941,2.050936478,0.040273133,0.328074018
OLR1,14.4082615,0.456084115,0.203587787,2.24023318,0.025075789,0.274214065
RIMS2,10.82695969,0.456202564,0.209406715,2.178547927,0.029365268,0.289484466
TNPO3,10.98487462,0.456478064,0.227902156,2.002956323,0.045181977,0.344347859
STH,10.83824171,0.456917783,0.191173521,2.390068354,0.016845237,0.227809866
WDR72,8.328869157,0.457215477,0.223322629,2.047331606,0.040625537,0.329492102
MRPS22,9.343629535,0.457783696,0.208862467,2.191794926,0.028394318,0.287448187
WASF3,10.53452692,0.457906529,0.227014844,2.017077474,0.043687429,0.34026895
THBS2,9.582839672,0.458012197,0.208256478,2.199269866,0.027858739,0.286227645
DUSP7,11.85680214,0.458173834,0.206918643,2.214270434,0.026810181,0.282394541
FBXO34,9.361329904,0.458185551,0.210291125,2.178815444,0.029345381,0.289484466
PRKAG2,8.611579711,0.458440511,0.225052001,2.037042588,0.041645774,0.332423796
TTC13,8.423494185,0.458457445,0.227383291,2.016231904,0.043775732,0.34026895
TM4SF18,7.980891631,0.458464193,0.230884931,1.985682615,0.047068577,0.348728166
SPAG16,11.3912061,0.458647193,0.21119743,2.171651398,0.029881967,0.290540852
ASCC2,10.1617433,0.458738596,0.212273656,2.161071723,0.0306898,0.294135774
KIF5A,11.09406401,0.459155018,0.210932698,2.17678446,0.029496653,0.290222972
SCN3A,9.357623776,0.459338704,0.203509295,2.25708956,0.024002479,0.270624368
ADCY9,7.892509517,0.459594961,0.230442293,1.9944037,0.046107955,0.346218392
NAPRT,10.39663107,0.459755686,0.218493237,2.10421015,0.03536012,0.312099504
FCRL5,9.592851045,0.460123175,0.213758837,2.152534048,0.031355317,0.296298165
HGH1,12.51469816,0.460203527,0.19418368,2.369939257,0.017791008,0.234355126
PAFAH2,10.61983583,0.460284281,0.209359855,2.198531716,0.027911237,0.286227645
SARS2,7.492303736,0.460639018,0.231989565,1.985602318,0.047077499,
KRTAP1-5,10.10298056,0.460963415,0.214436404,2.149650927,0.031582837,0.296652098
MAP3K10,12.87162677,0.46171978,0.185686232,2.486559045,0.012898516,0.204177952
NUDT19,10.45712867,0.461948476,0.199987607,2.309885507,0.020894494,0.254062542
C12orf29,9.016187331,0.462141578,0.219178818,2.108513871,0.034986564,0.311062252
LETM1,12.8580652,0.462565261,0.198912033,2.325476512,0.020046494,0.248150472
OR51V1,7.914086072,0.462940249,0.234770538,1.971883921,0.048622859,0.352369216
DEFA1B,17.67205575,0.463172808,0.184600412,2.509056198,0.012105422,0.199830195
UNC45A,10.55291446,0.463319716,0.198190941,2.337744161,0.019400524,0.244904549
MACROD2,7.776013657,0.463710818,0.235002653,1.973215251,0.048471044,0.352075942
GTSF1L,10.05969522,0.463935185,0.218730546,2.121035188,0.033918841,0.306865994
CCL20,10.77679714,0.463969418,0.216234053,2.145681553,0.031898394,0.297165823
WSCD1,8.202673746,0.464819658,0.235938726,1.970086332,0.048828477,0.353210398
MAGEF1,9.48304857,0.464835634,0.213418741,2.178045055,0.029402683,0.28966809
HSPBAP1,8.983759092,0.4656589,0.215816911,2.157657146,0.030954498,0.294433829
OR2AE1,8.78687088,0.465665339,0.22607075,2.059821273,0.03941563,0.3253583
TAF1B,10.91470227,0.46569827,0.233677387,1.992911147,0.046271178,0.346218392
SAGE1,12.01061632,0.465822998,0.232957598,1.999604233,0.045543017,0.345495954
HAVCR2,9.282729437,0.466294036,0.22588952,2.064257055,0.03899335,0.322705034
PCARE,9.46469351,0.466496022,0.212223525,2.198135307,0.027939465,0.286227645
EXT1,10.12462868,0.466702657,0.225638978,2.068360097,0.038606175,0.321051779
MB21D2,9.886878865,0.46673462,0.223262004,2.090524186,0.036570738,0.317429356
P3H3,7.017051832,0.466761156,0.230053604,2.028923469,0.042466086,
ACRV1,10.59653015,0.466812848,0.210167818,2.221143334,0.026341255,0.280669984
MYOZ2,8.098864622,0.46711679,0.233243381,2.002701166,0.045209374,0.344375485
SLC39A9,8.450617537,0.46715624,0.232897132,2.00584797,0.044872471,0.343894543
PDZD2,17.42785746,0.467252555,0.190794211,2.44898706,0.014325859,0.212995276
DCDC2C,9.499900816,0.467528617,0.233211577,2.004740174,0.044990831,0.343894543
SDE2,11.25284614,0.467557238,0.196584451,2.378403967,0.017387765,0.231979887
C10orf67,9.63380895,0.467582463,0.231649935,2.018487348,0.043540531,0.339902734
ZNF234,12.33603003,0.467722002,0.205290167,2.278345857,0.02270598,0.265066336
KLHL25,10.27473509,0.468097547,0.218109814,2.146155362,0.031860586,0.297165823
CLMN,10.7538666,0.468767896,0.208491718,2.248376586,0.024552187,0.273525772
FCRL2,8.003169461,0.468799344,0.235287062,1.992456964,0.046320943,0.346351258
MTO1,11.20475906,0.469070058,0.199427418,2.352084093,0.018668554,0.238939672
PPP4R2,33.68026542,0.469727263,0.179812421,2.612318221,0.00899305,0.177588433
AKT1S1,11.40594309,0.469987723,0.189297582,2.482798337,0.013035486,0.205292262
CLCN6,9.420652563,0.470018401,0.223414347,2.103796857,0.035396171,0.312099504
REL,11.23392143,0.470101655,0.197530013,2.379899887,0.017317342,0.231979887
RRS1,10.88679641,0.470193546,0.198841156,2.364669137,0.018046185,0.235802831
MFSD2A,12.44702583,0.470437756,0.212549849,2.213305527,0.026876589,0.282469834
MEA1,8.550406134,0.471056085,0.222275781,2.119241611,0.034070053,0.306965266
OR6C70,9.860972705,0.471286413,0.202419807,2.328262334,0.019898178,0.247811074
PATE1,7.595222503,0.471421654,0.221533646,2.127991226,0.033337811,0.304323488
PUS10,11.12261704,0.471426124,0.204624066,2.303864508,0.021230251,0.255924944
SCML2,8.240841781,0.472000576,0.222764975,2.118827596,0.03410504,0.306965266
OR13A1,8.543684815,0.472067273,0.228147469,2.069132192,0.038533684,0.320832743
CPO,7.421316353,0.472246617,0.225000509,2.098869105,0.035828441,
TFB1M,9.567230052,0.472282537,0.226865514,2.081773153,0.037363195,0.319142702
LPCAT3,9.950183383,0.472414677,0.209838328,2.251326915,0.024364839,0.272610372
PEG3,9.534755947,0.47251258,0.226186898,2.089036029,0.03670448,0.317788271
DGUOK,8.944962813,0.472885531,0.22751888,2.078445229,0.037668371,0.31958276
SLC12A1,10.04016628,0.472914671,0.208106629,2.272463279,0.023058543,0.266398202
POC1B,8.445447836,0.473397701,0.227563096,2.080292061,0.037498753,0.319246696
CEBPZOS,11.83561683,0.473410715,0.212020967,2.232848581,0.025558931,0.276732868
RPP14,9.752518381,0.4736015,0.217836591,2.174113621,0.029696603,0.290540852
ING3,10.11836284,0.473943015,0.201388875,2.353372377,0.018603993,0.238434217
SASH1,12.25358292,0.474092458,0.227832972,2.080877297,0.037445139,0.319142702
MDP1,12.30594912,0.474904557,0.207431099,2.289456884,0.02205282,0.261075626
ALKBH8,9.229470781,0.475117638,0.229180259,2.073117646,0.038161332,0.320762108
NBN,9.102881628,0.475117713,0.223232437,2.128354277,0.033307721,0.304323488
NOXO1,8.329103337,0.475140017,0.223987067,2.121283267,0.033897972,0.306865994
CFAP206,9.985107908,0.475330845,0.218463702,2.175788652,0.029571068,0.290280578
NXPE4,8.065129401,0.475516071,0.220525077,2.156290242,0.031061009,0.295157464
ZNF829,7.81459957,0.475615317,0.220433138,2.15763982,0.030955846,0.294433829
CENPV,10.75482961,0.475990562,0.200198695,2.377590734,0.017426155,0.231979887
BLNK,7.890190519,0.476188073,0.229056119,2.078914438,0.037625215,0.31958276
C2orf78,9.747075584,0.477076152,0.218147827,2.186939736,0.028746924,0.28788607
NUP98,6.542316049,0.477087787,0.241458736,1.97585639,0.048171045,
MFSD9,8.882840434,0.47724824,0.227761019,2.095390343,0.036136307,0.315236781
PSD3,9.317785122,0.477291583,0.225199015,2.119421277,0.03405488,0.306965266
TTC37,10.55877255,0.477412361,0.214906507,2.221488622,0.026317885,0.280614899
FOXN2,7.959134152,0.477526787,0.218759133,2.182888455,0.029044025,0.288903732
METAP1,11.39012274,0.477696659,0.223252015,2.139719357,0.032377454,0.299102441
CSF2RB,10.46432566,0.478264047,0.21132417,2.263177222,0.023624767,0.269015254
LURAP1,8.562647567,0.478408716,0.220218362,2.172428825,0.029823333,0.290540852
GGT6,9.532987612,0.478423349,0.240756926,1.987163384,0.046904294,0.348406608
DAPK1,9.319965462,0.478747685,0.230214894,2.079568687,0.037565112,0.31928274
SHISA7,9.397073568,0.478890213,0.207486889,2.308050478,0.020996329,0.254497958
KRTAP12-4,8.301231673,0.479043821,0.238609741,2.007645706,0.044680954,0.343455196
ZNF383,33.60365329,0.479677387,0.205699118,2.33193702,0.019704005,0.246587941
RERE,8.508072094,0.479735313,0.191645667,2.503241116,0.012306167,0.201847329
NGLY1,7.545040752,0.480044875,0.236872241,2.026598271,0.042703514,
MOGS,7.746830658,0.480198058,0.237156459,2.024815431,0.04288632,0.336499379
NR3C2,7.748732039,0.480365567,0.224158834,2.142969601,0.032115539,0.298108
SYNE4,8.346327595,0.480569816,0.223969581,2.145692348,0.031897532,0.297165823
ADGRG4,7.853904787,0.481203109,0.243445486,1.976635994,0.048082791,0.351299154
MINDY3,10.253068,0.481631138,0.208005786,2.315469906,0.02058723,0.251970222
TCF4,9.665081136,0.481661899,0.202606034,2.377332446,0.017438364,0.231979887
ANKRD60,10.28942059,0.481700085,0.201408191,2.391660852,0.016772333,0.227555114
AMER2,9.615660525,0.48200722,0.224800065,2.144159609,0.0320201,0.297939593
CCDC117,9.024938822,0.482198858,0.221087591,2.181030857,0.029181134,0.289466696
F2R,7.535519149,0.482206594,0.24475313,1.970175395,0.048818272,
FBXO27,11.55908027,0.482396389,0.21781767,2.214679778,0.026782052,0.282394541
LYPLAL1,9.283680964,0.482737983,0.198633883,2.430290216,0.015086737,0.218033874
CYB561D2,7.586285127,0.482829371,0.234587656,2.058204512,0.039570506,0.325942974
CERKL,8.240964204,0.483087078,0.223742615,2.159119661,0.030840885,0.294135774
LYRM2,582.7943754,0.483236661,0.243777034,1.982289526,0.047446846,0.349984116
NCAM1,9.090008225,0.483252875,0.225967072,2.138598649,0.032468187,0.29975719
SELENOS,7.640900419,0.483359854,0.233172206,2.072973712,0.038174726,0.320762108
DTX3L,10.60806386,0.483859362,0.20391389,2.372861224,0.017650894,0.233914518
BMP2,9.589262341,0.484011579,0.244154671,1.982397375,0.047434783,0.349984116
MTRF1,10.50610355,0.484103848,0.197089517,2.456263805,0.014039006,0.211780578
ACTR6,11.12552633,0.484263244,0.199819347,2.423505292,0.015371529,0.220202374
MED14,9.50623758,0.484363282,0.212716468,2.277037061,0.022784013,0.265066336
SLC15A2,8.000315309,0.484542486,0.234411621,2.067058294,0.038728661,0.321550081
C19orf18,12.64939989,0.484818388,0.197560009,2.454031006,0.01412648,0.211780578
CLGN,8.191682434,0.485410635,0.219215622,2.214306767,0.026807683,0.282394541
ADAMTS18,9.274088693,0.485466735,0.227063988,2.138017306,0.032515339,0.299832807
RIMKLA,9.324674843,0.48570368,0.225439128,2.154478173,0.031202692,0.295966896
UBR3,10.42505747,0.485772459,0.198452062,2.447807564,0.01437284,0.213467977
CARMIL3,8.624762708,0.485936699,0.212379805,2.2880551159999998,0.022134312,0.261707682
FAM227B,7.136739195,0.486191792,0.244619009,1.987547057,0.046861807,
GAPDHS,11.43919704,0.486374418,0.215312548,2.258922773,0.023888189,0.270409226
IL1R1,9.727586984,0.486422164,0.22923899,2.12189979,0.033846154,0.306784247
GLYATL1,9.442457659,0.486565227,0.221513797,2.196545918,0.028052892,0.28662657
TMEM45A,12.20830767,0.48668782,0.242669792,2.005555844,0.044903657,0.343894543
SMIM43,7.690898854,0.486770376,0.23311165,2.088142635,0.03678497,0.317909568
TADA3,8.872322744,0.486805025,0.209861733,2.31964646,0.02036001,0.250128
NHLRC4,9.089823684,0.486963772,0.220834162,2.20511069,0.027446328,0.284447669
MYF6,7.879453694,0.486994719,0.231366534,2.104862404,0.035303287,0.312099504
ARMCX6,11.75550141,0.487331529,0.207624177,2.347181023,0.018916062,0.240633535
NOL4,8.98706232,0.487401837,0.228413133,2.13386083,0.032854175,0.301156757
CMC1,7.605973471,0.487457945,0.227773126,2.140102975,0.032346446,0.299102441
