gene,edge_test_input_vs_ip_cd36_tagwise_dispersions_pval,edge_test_input_vs_ip_cd36_tagwise_dispersions_fc,edge_test_input_vs_ip_cd36_tagwise_dispersions_diff,edge_test_input_vs_ip_cd36_tagwise_dispersions_fdr_pval_correction,input_transformed_means,input_normalized_means,ip_cd36_transformed_means,ip_cd36_normalized_means
PMVK,0.813574894008586,-1.22966890782183,-1.16368249201443e-06,1.0,2.05392897733288,3.16666666666667,1.27627821648935,1.93333333333333
PNCK,0.150716986257583,6.30243291513785,4.55454211783835e-06,0.723447194182264,0.421011468611265,0.466666666666667,1.2319979377033,1.73333333333333
PNISR,0.103415888516653,-1.52522263193428,-0.000176789999066966,0.61782883955656,8.13049955910054,280.7,6.85589707343123,120.4
PNKD,0.999999999999996,-1.07944879244794,-6.14457587854794e-07,1.0,2.33692661291775,4.3,1.4444745779084,2.4
PNKP,0.547998975587862,-1.21713115704835,-1.15539009930842e-05,1.0,5.15408221141478,34.9,4.24468323857968,19.1666666666667
PNLDC1,0.513520544656959,2.72270826586368,1.37485811081441e-06,1.0,0.226023968370879,0.2,0.709211093241958,0.733333333333333
PNLIPRP1,0.999999999996191,-3.09882851044197,-5.4981519782709e-07,1.0,0.356796442630466,0.366666666666667,0.0,0.0
PNLIPRP3,0.999999999999982,4.83828460845145,1.00548815723301e-06,1.0,0.0,0.0,0.400544620389884,0.433333333333333
PNMA1,0.913113079345294,-1.08448411279144,-3.58795682222841e-06,1.0,4.61847125667006,25.1333333333333,3.44342982766702,13.0
PNMA2,0.00735832209820682,5.81829366668261,1.21878983636115e-05,0.165048192771655,1.21199550124854,1.46666666666667,2.49723627320388,5.46666666666667
PNMA3,0.289630583948732,-1.70925948982646,-1.14505820232088e-05,0.888427877192578,3.7795045184406,14.8,2.58247141841001,6.0
PNMA5,0.173011368278955,4.20707692535367,2.51106440276875e-06,0.753486090513057,0.226023968370879,0.2,0.924665441703724,1.16666666666667
PNMA6B,0.0434938113301554,-20.9889856254667,-5.23637259135312e-06,0.420802156541215,1.43678004020405,2.46666666666667,0.0,0.0
PNMAL1,1.0,4.60366425427294,9.44026329453785e-07,1.0,0.0,0.0,0.308666472852074,0.3
PNMAL2,0.999999999999828,-3.09882851044199,-5.49815197827095e-07,1.0,0.356796442630466,0.366666666666667,0.0,0.0
PNMT,0.999999999999988,-3.33659726749922,-6.12101790346743e-07,1.0,0.421011468611265,0.466666666666667,0.0,0.0
PNN,0.237345579830164,-1.39941262336712,-0.000104681530747952,0.867421701172246,7.6339182658793,199.033333333333,6.45950341579729,96.3333333333333
PNO1,0.672363986032281,-1.70817395851636,-8.84637924050526e-07,1.0,0.985971532877662,1.26666666666667,0.400544620389884,0.433333333333333
PNOC,0.999999999999939,1.39446338137902,9.60665068545452e-07,1.0,0.783499082361378,1.36666666666667,0.61599896885165,0.866666666666667
PNP,0.790710206760182,1.11239099352086,2.59731338016772e-06,1.0,3.63803916620509,12.1333333333333,3.28653230107958,9.1
PNPLA1,0.0647864304381318,6.09727213434652,3.99297804881599e-06,0.502378980868146,0.226023968370879,0.2,1.14476487265331,1.66666666666667
PNPLA2,0.637908414022209,1.22983323992109,4.76730799825995e-06,1.0,3.62805149635816,11.7,3.28245686696849,9.13333333333333
PNPLA3,0.280776773181139,11.75152847882,2.81650155223078e-06,0.881810463941364,0.0,0.0,0.912562253803287,1.06666666666667
PNPLA4,1.0,1.23775499871225,5.95648996998517e-07,1.0,1.20639273868636,1.4,0.820684106265478,0.933333333333333
PNPLA6,0.960649234656578,-1.03437138693456,-1.68265811706828e-06,1.0,4.79164133342075,27.1333333333333,4.15164213867075,17.3666666666667
PNPLA7,0.715646549222692,-1.16638480384245,-3.4694631223615e-06,1.0,3.81951398522548,13.6333333333333,3.00716361061847,7.5
PNPLA8,0.624211087300806,-1.33393994142447,-3.0088733774565e-06,1.0,2.90896189948163,6.7,1.98877939107266,3.06666666666667
PNPO,0.999999999999926,1.27844338049167,7.02511666135426e-07,1.0,1.20639273868636,1.4,0.924665441703724,1.16666666666667
PNPT1,0.725210267513522,1.29639094875854,5.35098641237128e-06,1.0,3.39149960042287,10.0666666666667,2.34322457820881,7.1
PNRC1,0.226255145403069,-1.41539052644423,-2.46150007857914e-05,0.849780145878004,5.54583706439976,45.7666666666667,4.41517928380383,20.7666666666667
PNRC2,0.426953724104836,-1.37308785187224,-7.75282650765598e-06,1.0,4.02383866444856,15.3333333333333,2.96413034197113,6.9
POC1A,0.685144910817498,-1.99302266190942,-1.24822282535618e-06,1.0,0.927469521642458,1.3,0.400544620389884,0.433333333333333
POC1B,0.819226992174993,1.10201461147182,2.99857135832138e-06,1.0,4.0803899469713,16.0,3.58699755391019,11.0333333333333
POC5,0.111023954670044,-2.31047841853525,-7.85000594025753e-06,0.638401956477455,3.02196243556373,7.23333333333333,1.52019756233399,1.93333333333333
PODN,0.279797167609964,11.735641845719,2.81233984379306e-06,0.881810463941364,0.0,0.0,0.820684106265478,0.933333333333333
PODNL1,0.999999999999857,4.60394667541136,9.44100313313502e-07,1.0,0.0,0.0,0.308666472852074,0.3
PODXL,0.0190625217267112,2.80628963096635,1.56237214910808e-05,0.280202861875627,2.51614554156535,4.8,3.12971935685804,8.0
PODXL2,0.374710499484132,2.41031631027939,3.46950876510795e-06,0.998718928655506,1.15697575249171,1.23333333333333,1.45343134550538,1.96666666666667
POF1B,0.578111265670924,7.59085234660711,1.7265587773228e-06,1.0,0.0,0.0,0.512017633413403,0.633333333333333
POFUT1,0.502138153476384,-1.50844239674281,-3.5348043157752e-06,1.0,2.71611648896106,5.9,1.35450098076872,2.06666666666667
POFUT2,1.0,1.00388290994845,1.4646923807811e-07,1.0,4.42645289892575,20.5333333333333,3.68474464373768,13.3333333333333
POGK,0.277786200797966,-1.52298134068614,-1.70282267303518e-05,0.881810463941364,4.69712193181222,26.0666666666667,3.58944330350283,11.6
POGLUT1,1.0,-1.09059484799952,-1.30742531522734e-06,1.0,3.03672857850381,7.76666666666667,2.51688481664862,5.06666666666667
POGZ,0.239223050662896,-1.48428080772619,-1.72302889426066e-05,0.870271619237389,4.87791695655011,28.6333333333333,3.63878971829194,11.8333333333333
POLA1,0.0971641505691323,-2.28418423192904,-1.12703478242791e-05,0.599769893849761,3.42235975522374,10.2,1.9221277136671,2.96666666666667
POLA2,0.320727171192468,-1.81501648643695,-5.31969004691325e-06,0.937243943902058,2.70710876437221,6.66666666666667,1.21615514767577,2.16666666666667
POLB,0.86969303636262,-1.14362049970482,-1.5485028714444e-06,1.0,2.91929666344167,6.56666666666667,2.20873516098435,3.7
POLD1,0.461866186171338,1.37860692127289,6.8879176859096e-06,1.0,3.32490045979938,9.46666666666667,3.08488987410359,9.16666666666667
POLD2,0.534171773447534,-1.66273087853827,-3.35655228334248e-06,1.0,2.4139721446434,4.33333333333333,1.27627821648935,1.93333333333333
POLD3,0.227185039528684,-1.92387017400867,-7.35633887552292e-06,0.850380855304824,3.13712795757232,8.0,1.82808901753732,2.96666666666667
POLD4,0.594194205666418,1.54380459891708,2.10437790714623e-06,1.0,1.08010477644457,1.53333333333333,1.56666524788913,2.1
POLDIP2,1.0,1.02505165901884,1.47725990482939e-07,1.0,2.06314967134536,3.36666666666667,1.58494468934143,2.23333333333333
POLDIP3,0.348240670273945,-1.41481284881951,-1.14205609430144e-05,0.976971197884582,4.47349413403603,21.5666666666667,3.15902068121574,10.1
POLE,0.774629199054884,-1.10706646879086,-7.5504804762388e-06,1.0,5.42291277754923,42.0,4.65656194084386,25.1
POLE2,0.111104546286959,2.48154034957889,2.12733416737505e-05,0.638446722782753,3.0135285427072,7.43333333333333,2.91009104080288,10.1333333333333
POLE3,0.678113882130775,1.15919822458357,8.11975885831769e-06,1.0,4.84805874650192,28.3,4.41214726436669,20.3666666666667
POLE4,0.50051845616065,-1.57167449273164,-4.66081288125246e-06,1.0,2.88023348407007,6.6,1.55785214133005,3.23333333333333
POLG,0.655622912502329,1.1692813088712,1.41267390401036e-05,1.0,5.48103389020152,45.0666666666667,4.9712588434505,36.6
POLG2,0.00166271630956284,-3.92101000842536,-2.03501358658515e-05,0.0642932740765126,3.93502357536907,14.6,1.73565191079576,2.36666666666667
POLH,0.00532175396584785,-26.3742176778977,-6.64710358319991e-06,0.134238406714288,2.23998791024495,3.76666666666667,0.0,0.0
POLI,0.680859446321064,1.22888988512628,5.74329364690539e-06,1.0,3.86082597087435,13.8,3.03096836735146,9.13333333333333
POLK,0.480469665859615,-1.29330982258659,-9.01837742653592e-06,1.0,4.49466612313117,21.7333333333333,3.50274219711687,10.4333333333333
POLL,0.747702638188368,1.65531135313603,1.61198985025792e-06,1.0,1.15697575249171,1.23333333333333,0.989670769172105,1.2
POLM,0.0678533752418473,-2.02112192401599,-2.16637493010493e-05,0.511403289255707,4.4819317871444,23.1666666666667,3.02627264998733,7.26666666666667
POLN,0.0924019514350116,2.95328857587534,9.93687275250316e-06,0.589820058576709,1.77320597806672,3.2,2.55742796478246,4.96666666666667
POLQ,0.849711131139661,1.19899714228066,1.45432848950608e-06,1.0,2.08541862440091,3.73333333333333,1.84501919829828,2.83333333333333
POLR1A,0.291099769681891,-1.53736734322776,-1.51218759803309e-05,0.890737552566439,4.5628003761528,23.1666666666667,3.06246718815426,9.66666666666667
POLR1B,1.0,-1.07100322605297,-7.48077303697823e-07,1.0,2.62729290253348,5.56666666666667,1.98550712111104,3.46666666666667
POLR1C,0.999999999999846,-1.06184275096194,-4.34532728999859e-07,1.0,2.252629996775,4.03333333333333,1.75393135224805,2.5
POLR1D,0.889739821348536,1.052914334485,1.62176911624467e-06,1.0,4.02688755312386,16.3666666666667,3.58731420059995,11.0333333333333
POLR1E,0.0504760648100842,-3.35904001983798,-7.42197690000716e-06,0.444497451050293,2.67430752968521,5.46666666666667,0.924665441703724,1.16666666666667
POLR2A,0.878399937511423,-1.05142355583547,-8.02367514904172e-06,1.0,6.47654325428084,89.0,5.74328231308105,55.5333333333333
POLR2B,0.136571835067427,-1.70152587365792,-1.97222202753951e-05,0.690851225104755,4.70008279723437,25.8,3.41518146252059,9.9
POLR2C,0.198266172109489,1.8199259776359,7.81821883250074e-06,0.795941201085106,2.49242958590885,4.96666666666667,2.73938706236505,6.26666666666667
POLR2D,1.0,1.01372712092758,6.8687025698419e-08,1.0,1.70367710412958,2.36666666666667,1.27627821648935,1.93333333333333
POLR2E,0.724939548873966,-1.15377413413554,-5.89681956167367e-06,1.0,4.62593851828713,23.7333333333333,3.82168198708358,13.2333333333333
POLR2F,1.0,1.01353252212913,2.34699954177831e-07,1.0,3.35893318900563,9.4,2.81679549301143,6.2
POLR2G,0.827143110070698,1.10238870649584,1.44748072108102e-06,1.0,3.05476367025073,7.43333333333333,2.3179684717087,5.03333333333333
POLR2I,0.682412862401449,-1.64090217834829,-8.01051936718486e-07,1.0,0.855199058618075,1.1,0.308666472852074,0.3
POLR2J,0.578952150205791,-1.98346381721852,-2.19828964828524e-06,1.0,1.63611085659414,2.6,0.709211093241958,0.733333333333333
POLR2J2_1,0.999999999999988,-1.33828371517134,-4.2530791763824e-07,1.0,0.477653135758702,0.566666666666667,0.308666472852074,0.3
POLR2J2_2,0.0385077556007384,-17.6656599264013,-4.36578456208591e-06,0.402012241965177,1.69661236337321,2.33333333333333,0.0,0.0
POLR2J3,0.565722110080798,-1.37116464022638,-4.18940500923703e-06,1.0,2.99095498003299,8.13333333333333,1.90088584779697,4.2
POLR2J4_1,0.107692523763331,-5.30636081222752,-5.299567063679e-06,0.632784965252504,2.0757917578754,3.63333333333333,0.308666472852074,0.3
POLR2K,0.99999999999975,-1.39033250608361,-8.48634019164733e-07,1.0,1.35953661156546,1.6,0.617332945704149,0.6
POLR2L,0.999999999999766,-1.08258733896343,-4.17399813319149e-07,1.0,1.93715701017661,3.13333333333333,1.12801660226505,1.5
POLR2M,0.000363216228856583,10.0326898663304,1.75191127271429e-05,0.0231137695686573,1.00383187961261,1.03333333333333,2.79443273579401,6.53333333333333
POLR3A,0.808264649007441,1.08569751808413,2.27634495784362e-06,1.0,3.87939113912083,14.1666666666667,3.42296116051016,10.1
POLR3B,1.0,-1.04819952070468,-3.31346781983881e-07,1.0,2.08767813527793,3.6,1.50848083533937,2.53333333333333
POLR3C,0.207777625566471,-1.76776928565469,-7.57134351389731e-06,0.810299689332405,3.2992818186685,9.03333333333333,2.12447980419102,3.4
POLR3D,0.882394676840533,-1.05860422021745,-1.62833527888315e-06,1.0,4.05359038804412,16.1,3.25357553321548,9.9
POLR3E,1.0,-1.02372036482995,-1.50281831488261e-06,1.0,5.10825314052474,35.1333333333333,4.47113068130326,23.0333333333333
POLR3F,0.634902017485804,1.66477968313774,2.73531878264991e-06,1.0,1.60011015764155,2.13333333333333,1.36021922111507,2.1
POLR3G,0.952022789829113,1.03073675173473,2.41294123142737e-06,1.0,5.42079194113261,42.4333333333333,4.753420656641,27.1333333333333
POLR3GL,1.45361767131402e-05,3.19970628323137,0.000226622669347769,0.00225310739053673,5.80642657977038,55.6333333333333,6.84459568972898,116.233333333333
POLR3H,1.0,1.09223379444102,1.03392612257729e-06,1.0,2.73116526390866,5.96666666666667,2.15048064152478,4.4
POLR3K,6.29587193982561e-06,9.10238682695744,3.06239384945491e-05,0.00117916434872984,0.773976031629121,1.33333333333333,3.61369541764794,11.8333333333333
POLRMT,0.678706543158701,-1.21641407407891,-6.29521456366366e-06,1.0,4.28554209268181,18.9,3.37087832689042,9.6
POM121,0.261304008215997,-1.43977846503538,-1.44217363008405e-05,0.881810463941364,4.73511780359818,25.8333333333333,3.53703286352094,11.6666666666667
POM121B,0.675401376104059,-1.72153768463281,-8.53514640194953e-07,1.0,0.855199058618075,1.1,0.308666472852074,0.3
POM121C,0.237368718255976,-1.61964894440449,-8.46655679038007e-06,0.867421701172246,3.66962558946475,11.9333333333333,2.47374671112492,4.6
POM121L10P,0.0368027338115453,19.1441773627242,4.75310127362206e-06,0.392604355936876,0.0,0.0,1.35121089942737,1.66666666666667
POM121L12,0.999999999999988,4.82864683038612,1.00296341696613e-06,1.0,0.0,0.0,0.308666472852074,0.3
POM121L1P,0.396311462048682,9.04149975665142,2.10657457602324e-06,0.998718928655506,0.0,0.0,0.61599896885165,0.866666666666667
POM121L2,0.0408458748415361,22.7298052645927,5.6924027479407e-06,0.407856463492378,0.0,0.0,1.40626038926136,2.23333333333333
POM121L9P,0.999999999999998,4.83804709907865,1.00542593858955e-06,1.0,0.0,0.0,0.400544620389884,0.433333333333333
POMC,0.0414934526937615,8.57454789283154,6.15513813532881e-06,0.411184016442809,0.356796442630466,0.366666666666667,1.73565191079576,2.36666666666667
POMGNT1,0.486060778794841,1.3897254127676,6.26563557493399e-06,1.0,3.28474419496397,8.93333333333334,2.85086408472912,7.5
POMGNT2,0.641054763714455,-1.25596659807204,-2.77527312791849e-06,1.0,3.08171778494413,7.56666666666667,2.22098200992269,3.66666666666667
POMK,1.0,-1.01294206627734,-1.51233494346663e-07,1.0,2.87863315531546,6.36666666666667,2.18511867954528,4.33333333333333
POMP,0.999999999999924,-1.18262475671034,-9.4804175257319e-07,1.0,1.97730646336668,3.46666666666667,1.02116764743539,1.43333333333333
POMT1,0.75045736353165,1.1625517459997,3.25397217298487e-06,1.0,3.54876889633652,10.8,3.16130953644518,8.0
POMT2,0.0799342668950979,2.23306872189561,9.16043205055185e-06,0.545392425157051,2.30880486940076,3.96666666666667,2.69705696334263,6.06666666666667
POMZP3,0.513558073946194,-5.22829822575265,-1.10765725446267e-06,1.0,0.647035436982144,0.666666666666667,0.0,0.0
PON1,1.0,2.58976071151009,1.33065080670206e-06,1.0,0.421011468611265,0.466666666666667,0.617332945704149,0.6
PON2,0.646544600343871,1.480475518027,2.04733233145258e-06,1.0,1.70978848476875,2.4,1.3802595519276,2.16666666666667
PON3,1.0,4.60423082631406,9.44174750307285e-07,1.0,0.0,0.0,0.308666472852074,0.3
POP1,0.855182191416928,1.26113386158146,1.94348173973695e-06,1.0,2.30880486940076,3.96666666666667,1.73267420253909,3.2
POP4,1.0,-1.04733111280955,-2.85223709072015e-07,1.0,2.08566391813077,3.3,1.60566973802376,2.06666666666667
POP5,0.448224069496933,1.5016323069509,4.42722565566925e-06,1.0,2.39928846378458,4.43333333333333,2.19059938056995,4.36666666666667
POP7,1.0,1.35214577097914,3.06583625439272e-07,1.0,0.421011468611265,0.466666666666667,0.308666472852074,0.3
POPDC2,0.0816603713571968,1.76139605036628,4.31231462282112e-05,0.550484956884522,4.90152659545345,30.6333333333333,5.09022497770523,36.5
POPDC3,0.167083061773846,6.28054897233876,4.33799504142825e-06,0.753486090513057,0.356796442630466,0.366666666666667,1.32521006209361,1.6
POR,0.0948038202110704,1.77859230766918,1.42628053486885e-05,0.592688695199946,3.35059511995452,9.4,3.59035340954569,11.5666666666667
PORCN,0.419598178432308,2.00467727112489,2.93074036662656e-06,1.0,1.03701043746291,1.3,1.36021922111507,2.1
POSTN,0.999999999999971,4.83780934409336,1.00536365560472e-06,1.0,0.0,0.0,0.400544620389884,0.433333333333333
POT1,0.0771653571086957,2.97751129395888,9.73187603081074e-06,0.533957167191266,1.40315112187632,2.23333333333333,2.30198417964349,4.6
POT1-AS1,0.144065747049989,3.74275574744506,3.74611873389782e-06,0.70608672945626,0.647035436982144,0.666666666666667,1.40231857746243,1.73333333333333
POTEA,1.0,4.82852923490439,1.00293261131301e-06,1.0,0.0,0.0,0.308666472852074,0.3
POTEC,0.0942993372127431,7.12475572026208,5.06448036810523e-06,0.590686989627197,0.421011468611265,0.466666666666667,1.45343134550538,1.96666666666667
POTEF,0.513244127494449,8.29518143307065,1.91106686556474e-06,1.0,0.0,0.0,0.709211093241958,0.733333333333333
POTEG,0.999999999999813,2.64512382241926,1.35102471509269e-06,1.0,0.356796442630466,0.366666666666667,0.709211093241958,0.733333333333333
POTEH,1.0,4.82841166491605,1.00290181233821e-06,1.0,0.0,0.0,0.308666472852074,0.3
POTEI,0.179401194972473,12.1423923238167,2.91889337757103e-06,0.753486090513057,0.0,0.0,0.924665441703724,1.16666666666667
POTEJ,1.0,4.8282941202467,1.00287101999605e-06,1.0,0.0,0.0,0.308666472852074,0.3
POTEKP,1.0,-1.15598347437268,-1.93469125976627e-07,1.0,0.77780791124173,0.833333333333333,0.400544620389884,0.433333333333333
POTEM,0.57806977876809,7.59108705493331,1.72662026219598e-06,1.0,0.0,0.0,0.512017633413403,0.633333333333333
POU1F1,1.0,4.83757134025793,1.00530130743039e-06,1.0,0.0,0.0,0.400544620389884,0.433333333333333
POU2AF1,1.0,-1.03582143995685,-3.60820368269295e-07,1.0,2.71611648896106,5.9,2.09698013413456,3.66666666666667
POU2F1,0.428216964991682,-1.2914267590322,-1.34015969002481e-05,1.0,5.06005661844682,32.6666666666667,4.00560392302977,15.9333333333333
POU2F2,0.672755542713896,-1.13121620665692,-1.85393580051357e-05,1.0,6.46147719382787,87.8333333333333,5.59063488638222,51.3666666666667
POU2F3,0.999999999999984,4.60451688923391,9.44249688178618e-07,1.0,0.0,0.0,0.308666472852074,0.3
POU3F1,0.804560601414654,1.1763293029459,9.04706605030835e-07,1.0,1.70927986669177,2.43333333333333,1.60566973802376,2.06666666666667
POU3F2,0.494733611141985,-1.62631799335634,-2.60000484786508e-06,1.0,2.11683241569471,3.43333333333333,1.07292705592802,1.6
POU3F3,0.260781040335569,-2.84014469621898,-4.00279689705589e-06,0.881810463941364,1.96250842358053,2.96666666666667,0.709211093241958,0.733333333333333
POU4F1,0.742202022348197,-1.87976416979803,-1.91348333567072e-06,1.0,1.56012687436803,2.03333333333333,0.709211093241958,0.733333333333333
POU4F2,0.211742015245537,-3.01275897053112,-4.45765682250833e-06,0.816526714116733,2.17979716169768,3.83333333333333,0.477653135758702,0.566666666666667
POU5F1,1.0,4.60480500528673,9.44325163894614e-07,1.0,0.0,0.0,0.308666472852074,0.3
POU5F2,1.0,-3.09766013224754,-5.49509126089968e-07,1.0,0.226023968370879,0.2,0.0,0.0
POU6F1,0.0737143279406242,-2.3853000716172,-1.11710782348871e-05,0.519197248706925,3.4550996164785,10.9,1.86709350767194,2.93333333333333
POU6F2,0.0118927762158345,27.7512502340832,7.00783502148881e-06,0.216780328832831,0.0,0.0,1.66374234711061,2.6
PPA1,0.76647274007349,1.65205270824676,1.98007525456964e-06,1.0,1.36513937412764,1.66666666666667,1.35121089942737,1.66666666666667
PPA2,0.563316593590907,1.30369163291479,6.47584228898076e-06,1.0,3.63814532065537,12.2333333333333,3.33849398614378,9.23333333333333
PPAN,0.855816999893992,-1.10641126318844,-2.04369013557246e-06,1.0,3.57873073084225,11.1,2.65244281424563,7.3
PPAN-P2RY11,0.0978972551501089,15.454105681967,3.78643940436603e-06,0.599769893849761,0.0,0.0,0.989670769172105,1.2
PPAP2A,0.140513195932478,6.14848273733887,4.1985265494409e-06,0.698038835707971,0.356796442630466,0.366666666666667,1.35121089942737,1.66666666666667
PPAP2B,1.0,2.64511645134059,1.35102175506632e-06,1.0,0.356796442630466,0.366666666666667,0.709211093241958,0.733333333333333
PPAP2C,0.171966737813643,14.9884941641272,3.66446646207083e-06,0.753486090513057,0.0,0.0,1.04254442657529,1.36666666666667
PPAPDC1A,0.144809525440796,3.67249647395559,3.68010083551881e-06,0.708628991759433,0.559357301704213,0.733333333333333,1.39021538956199,1.63333333333333
PPAPDC1B,0.0945895734475364,-2.88211096038903,-5.91207816639357e-06,0.592007981964182,2.53061963499572,4.8,1.01787756609403,1.03333333333333
PPAPDC2,0.999999999999828,-3.098828510442,-5.49815197827097e-07,1.0,0.356796442630466,0.366666666666667,0.0,0.0
PPAPDC3,0.446654761335455,2.57330242327432,2.00869108487471e-06,1.0,0.379167841249978,0.4,0.878197756148585,1.0
PPARA,1.0,1.01220143320647,1.6498202091398e-07,1.0,3.0536266206131,7.8,2.43097631849904,5.03333333333333
PPARD,0.867796794995535,-1.05016626036983,-2.76630855752149e-06,1.0,5.01779848709411,31.4333333333333,4.1943013551314,20.2
PPARG,0.513287381373008,8.29512626676438,1.91105241403931e-06,1.0,0.0,0.0,0.709211093241958,0.733333333333333
PPARGC1A,0.284055693812472,4.79071418157465,3.20537539400287e-06,0.881864964312474,0.421011468611265,0.466666666666667,0.989670769172105,1.2
PPARGC1B,0.247638847103037,1.41060923627541,1.58092050216492e-05,0.880825857716858,4.44863869588571,20.9333333333333,4.30339641358727,18.9
PPAT,0.335515281605366,-2.35149067191983,-2.8810726581487e-06,0.959499421565162,1.70367710412958,2.36666666666667,0.512017633413403,0.633333333333333
PPBP,0.0646570170728566,2.37504175937102,0.00839095832666232,0.501889781475521,11.5962426326927,3343.06666666667,11.7198499482993,4284.86666666667
PPBPP2,1.0,4.60509536926121,9.44401228482682e-07,1.0,0.0,0.0,0.308666472852074,0.3
PPCDC,1.0,1.08699831391747,7.11332567272739e-07,1.0,2.11640790631276,3.86666666666667,1.71318378413293,3.4
PPCS,0.360087747987594,1.66634470169164,4.70407865963462e-06,0.992637328102684,2.27049034350994,4.2,2.30523736671601,3.96666666666667
PPDPF,0.290692804514774,1.69053740961542,4.39400296300609e-05,0.890515669949005,5.05421902957897,35.2,4.65417879031522,32.1
PPEF1,0.999999999999982,-3.33633844705373,-6.12033988992925e-07,1.0,0.421011468611265,0.466666666666667,0.0,0.0
PPEF2,0.172246232333352,14.9494831616479,3.65424702682927e-06,0.753486090513057,0.0,0.0,0.950666279037482,1.23333333333333
PPFIA1,0.644973989659009,1.20003809404671,6.69418774860741e-06,1.0,4.15749787002017,17.4333333333333,3.7492340249102,14.4333333333333
PPFIA2,0.27987272835639,8.51908178898712,1.96972045153868e-06,0.881810463941364,0.0,0.0,0.709211093241958,0.733333333333333
PPFIA3,0.0877002976917719,2.12248030876989,1.07558351039319e-05,0.57532521617705,2.58093822328763,5.06666666666667,2.88215263565983,6.66666666666667
PPFIA4,0.26866404330577,1.99970384073884,5.88769057607918e-06,0.881810463941364,2.06314967134536,3.36666666666667,2.27509227668496,4.26666666666667
PPFIBP1,0.598436203337864,1.36943776905526,3.15618713230148e-06,1.0,2.4761200575681,4.6,2.26256454908224,4.16666666666667
PPFIBP2,0.796178126227302,-1.15761950986109,-3.85848671789803e-06,1.0,3.80522049966103,16.3333333333333,3.1379323833964,8.43333333333333
PPHLN1,0.772686783754388,1.11691396138944,5.56891282746457e-06,1.0,4.72593108159188,25.8333333333333,4.24019258047231,18.0
PPIA,1.0,-1.0084273418711,-2.03292430604683e-07,1.0,3.73890801191744,13.1666666666667,2.81606906032501,7.3
PPIAL4D,0.999999999999978,-3.33607995098063,-6.11966272612639e-07,1.0,0.421011468611265,0.466666666666667,0.0,0.0
PPIAL4G,1.0,4.82817660068602,1.00284023423142e-06,1.0,0.0,0.0,0.308666472852074,0.3
PPIAP22,0.999999999999828,-3.09766013224753,-5.49509126089965e-07,1.0,0.226023968370879,0.2,0.0,0.0
PPIB,0.429437783057794,-1.44514133914554,-4.62464332302604e-06,1.0,3.08562225846539,7.96666666666667,1.94812855100086,3.63333333333333
PPID,0.52123905953988,-1.42712270505345,-2.53716042083325e-06,1.0,2.43006773504202,4.46666666666667,1.45343134550538,1.96666666666667
PPIE,0.0434693437567249,1.87730590280764,2.49120975856261e-05,0.420802156541215,3.98168266400259,14.9333333333333,4.27512037067515,18.9
PPIEL,0.863155575255143,1.23487895892959,2.05061446194609e-06,1.0,2.53500671768747,5.03333333333333,2.18355148331529,3.83333333333333
PPIF,0.739054405359455,1.29777510698297,2.4921621246652e-06,1.0,2.44336408177219,4.93333333333333,2.16221667434035,3.53333333333333
PPIG,0.705658173319977,1.10772725769978,2.2697536332449e-05,1.0,6.83865937445144,114.1,6.33100117311002,84.4333333333333
PPIH,1.0,-1.15055826421854,-9.02847203778591e-07,1.0,2.23998791024495,3.76666666666667,1.56666524788913,2.1
PPIL2,0.80030829652577,-1.10913118761854,-4.77364956740731e-06,1.0,4.7651375786245,26.5,3.93707552093063,16.1
PPIL3,0.999999999999798,1.12936262087072,8.99341255481489e-07,1.0,2.23998791024495,3.76666666666667,1.45672142684674,2.36666666666667
PPIL4,1.0,-1.00324870589606,-1.33362421503616e-07,1.0,4.53003855482176,22.1333333333333,3.84176848846873,14.6333333333333
PPIL6,0.00831485861341256,8.59750271930684,6.15736938382749e-06,0.177302132197768,0.226023968370879,0.2,1.73565191079576,2.36666666666667
PPIP5K1,0.677255208489966,-1.30370381190622,-3.03880589377856e-06,1.0,2.86013016218456,7.5,2.1354215135369,3.53333333333333
PPIP5K2,0.0334946057946131,-2.02055242920955,-2.72804528564207e-05,0.385673328134705,4.91347213148257,29.3,3.31699774399321,9.36666666666667
PPL,0.010724378430534,3.31259964065896,1.14894459339442e-05,0.207055758799196,1.33333333333333,2.06666666666667,2.68529658606543,5.93333333333333
PPM1A,0.930074049938894,1.04146651918272,5.35321793533955e-06,1.0,6.12744061540963,70.3,5.22919911396073,41.3333333333333
PPM1B,0.242844974714299,-1.43262034929983,-1.97754849963662e-05,0.876777639631145,5.20002387196329,35.9333333333333,4.06857494628853,15.9333333333333
PPM1D,0.355299595117512,-1.7759117702758,-4.68637975927497e-06,0.985603357228597,2.69050175578245,5.76666666666667,1.52856122265494,1.93333333333333
PPM1E,0.0605498197868259,2.87828422426299,7.61490351033411e-06,0.491056666941905,1.55452411180584,1.96666666666667,2.18511867954528,4.33333333333333
PPM1F,0.542170258898802,-1.24659994811562,-8.18494351888599e-06,1.0,4.55301747924356,22.9333333333333,3.59396141151383,12.1
PPM1G,0.0327170854890311,1.83677268359457,5.14883890999513e-05,0.382379873305239,5.10524793849568,33.8,5.31537041921477,40.0333333333333
PPM1H,0.0372777498167985,7.57269044786162,5.17132254500664e-06,0.39473075327226,0.226023968370879,0.2,1.40626038926136,2.23333333333333
