metabolite_name,metabolite_id,annotation_confidence,Formula,Mass,RT,CAS ID,C001_June_Pre,C002_June_Pre,C003_June_Pre,C004_June_Pre,C001_Aug_Pre,C002_Aug_Pre,C003_Aug_Pre,C004_Aug_Pre,C001_Sept_Pre,C002_Sept_Pre,C003_Sept_Pre,C004_Sept_Pre,C001_Sept_Post,C002_Sept_Post,C003_Sept_Post,C004_Sept_Post,C001_Nov_Post,C002_Nov_Post,C003_Nov_Post,C004_Nov_Post,C001_Dec_Post,C002_Dec_Post,C003_Dec_Post,C004_Dec_Post
PC (38:3) [M+H]+,,2.0,,811.611,7.61,RPPOS,6.790545319692366,6.671419056663074,6.428400582722675,6.547953431731288,6.67800943448825,6.7115069532928775,6.694221090486597,6.686000144927573,6.722949048301839,6.828595912551674,6.715129071238632,6.616058955728855,6.473306498814555,6.5050490513193235,6.479041042601364,6.526124727782518,6.657555518726061,6.698054005405166,6.67348622238728,6.666162676677972,6.743180359367927,6.845976972529384,6.844321907673005,6.634883794925283
PC (38:4) [M+HAc-H]-,,2.0,,869.591,5.98,RPNEG,,,4.756324629710819,4.701772338610682,4.834468174148422,4.791797480739638,4.8305958667011755,4.755205626168137,,4.760901275458488,4.696083150754679,4.697308142425938,4.8917557692732725,4.99383117520326,4.986758893806249,4.853144865231151,4.840526890485418,,4.875595457773319,4.582454703010532,4.780944741744015,4.753490396206007,,4.749057132069629
PC (38:4)  [M+H]+,,2.0,,809.5957,7.22,RPPOS,7.59196468512642,7.434107198547479,7.548186757281145,7.583192341903333,7.738546445550256,7.5248135391533255,7.5475192706329395,7.61188814520023,7.685573373380057,7.5684607131030885,7.5680799438693045,7.583618254767013,7.624420556368647,7.588461591527177,7.55722083297122,7.510795610865608,7.669459506867893,7.461839508129183,7.666818367535495,7.6524426937728345,7.689989606968907,7.576494437583735,7.629168001751878,7.717115733330418
PC (38:5)  [M+H]+,,2.0,,807.5626,5.43,RPPOS,4.289620468440646,,4.169592935326776,4.1806893947003685,4.130555642873604,4.214064247145246,4.1571388451787685,4.1373065881767905,4.163238304276783,,4.331114228229138,4.211146727167752,4.243808963854532,4.189837791064511,4.432203685317187,,4.0873388194679885,4.251289001272724,,4.374390740733468,4.175377037239484,,4.401993951387389,
PC (38:5) [M+H]+,,2.0,,807.5708,6.14,RPPOS,6.658099271454253,6.409224324508635,6.288949623954829,6.212858184580575,6.361509743002239,6.508445536473514,6.6120975639044826,6.3196161836963745,6.356923643901097,6.571825359702504,6.586860767356031,6.432644742556917,6.360342420895995,6.671587283226743,6.524206116760921,6.312847896204579,6.301290863835298,6.442281304388044,6.571677073915109,6.284093908597768,6.311711633547593,6.544950457419093,6.554864258636375,6.3675342353781
PC (40:4) [M+H]+,,2.0,,837.6252,7.84,RPPOS,5.6756674962297495,5.471930793182186,5.459773092156733,5.647154622869553,5.766150039428696,5.574085436099774,5.641296984531051,5.568367955468959,5.720578109771608,5.610334946839374,5.627672284095553,5.514672155149011,5.678325242814938,5.506848237279431,5.55089971521963,5.507511759342098,5.729977467034005,5.477122576743028,5.745341434394913,5.637028616824594,5.712095152277645,5.572913251319838,5.835800389876856,5.626027877110196
PC (40:5) [M+H]+,,2.0,,835.6092,7.28,RPPOS,5.992246264817,5.983318676634882,5.823029403670949,6.060715852823142,6.263258075574983,6.056297463060351,5.895629665368354,6.061353440611957,6.255862265131512,6.131073449083655,5.899419475950319,6.016135347140974,6.113213169064123,6.040613647394095,5.827925236074344,5.897272106426348,6.260254264745817,6.001594420942226,6.098686873385219,6.063596940949008,6.246729413438745,6.101238960708552,6.124518359329981,6.068191569101849
PC (40:6) [M+H]+,,2.0,,833.5951,7.02,RPPOS,6.59430757223767,6.532914771617114,6.4321398761606545,6.487917431011746,6.5834230544604875,6.671756428589574,6.518365115681699,6.501028708401511,6.61968865056308,6.7278022489318285,6.467286383379879,6.555002907689055,6.540428266235101,6.739973773704679,6.383788504467339,6.394852356642958,6.574891015558732,6.565345057316523,6.599779156667672,6.474005764009895,6.568592703267569,6.637205581402825,6.589152556608807,6.495129792028631
PC (o-32:0) [M+H]+,,2.0,,719.5834,7.7,RPPOS,5.539211808373672,5.402012864875441,5.329737149063984,5.395753185981594,5.348204839156893,5.342169194914752,5.5428950778680015,5.3809395942247695,5.372072468936772,5.418896821465152,5.468676425076226,5.30572903981308,5.442160195243135,5.48848876677316,5.518357726866269,5.466468591098621,5.307240988223809,5.407599658781061,5.569759198833357,5.344910495972633,5.417279534125482,5.490211567063416,5.637062055464327,5.382512160059435
PC (o-34:0) [M+H]+,,2.0,,747.6035,7.77,RPPOS,5.076697665899691,4.9549113055070775,4.849861548328359,4.865656999524915,4.807794967872741,5.003374642632327,5.031886357684016,4.868384080536116,4.841852505620421,5.040983823933748,4.981037504887631,4.750576102757796,4.883925830476053,5.056870385038049,5.006430189373848,4.93073003871154,4.7612019457434185,5.006400998567854,5.12214115591303,4.867498333888948,4.837961090939564,5.139428602822634,5.047273215740638,4.858071079840187
PC (p-34:1) or PC (o-34:2) [M+H]+,,2.0,,743.5829,7.14,RPPOS,6.374951114904749,6.352227489954561,6.067596390109477,6.2726859041924135,6.181731291915663,6.279217143443016,6.244841626469865,5.992503852442817,6.178037218037608,6.38944151482158,6.336960757327911,5.968327302410883,6.200248675560229,6.0909449025702305,6.176981826360339,6.00478024355249,6.2245694483784035,6.399849171661174,6.292815927572651,5.971043681855287,6.36598231846794,6.430075605959863,6.368652897912527,5.916864614100622
PC (p-34:2) or PC (o-34:3) [M+H]+,,2.0,,741.5686,6.96,RPPOS,6.530180645907883,6.288850221387748,6.007729939858518,6.3672361920540395,6.28880188255806,6.293619398685387,6.413422426103012,6.008939038016425,6.293556605489691,6.410506793992556,6.455751815728173,5.937283482134769,6.30628991830148,6.273816117144398,6.388301930220973,5.997931010337581,6.272790322158269,6.356937169675425,6.502849822103344,6.111637443528853,6.266532756869215,6.451596113899256,6.52100380430034,5.995274882608357
PC (p-38:4) or PC (o-38:5) [M+H]+,,2.0,,793.5992,7.03,RPPOS,6.6655726025892035,6.515195902241128,6.530267506702908,6.542590298753896,6.556413090420529,6.59303713227031,6.569883695936696,6.5138725772915524,6.548477227650981,6.58552476967411,6.577889231384703,6.51926915347528,6.58890305115938,6.5691566705806705,6.542239462718026,6.551906059653531,6.5247162343875935,6.622710501569893,6.649869570892938,6.592664728076447,6.579198960679536,6.6532599393773655,6.634337479359745,6.585091664159519
PE (34:1) [M-H]-,,2.0,,717.5303,7.07,RPNEG,5.402048937963472,4.784641085949622,5.001328132242913,4.7900872650016,4.889279940587814,5.075369829843607,5.5733369877047005,5.126329602281479,4.847621752320673,5.078541273337606,5.406066359558954,4.964993089454297,5.0608533005022025,5.0438065568998764,5.704902347161213,5.295950707205451,4.757532690610289,4.865775174723993,5.008042979385136,5.127774143838413,4.8490240636495905,4.931329308431948,5.320991529152808,5.04074522693825
PE (36:1) [M+H]+,,2.0,,745.563,6.76,RPPOS,6.048875443861913,5.6073505140432935,5.534329098151341,5.600087402631875,5.742720815058103,5.747477643063559,6.049895426038205,5.815275502658444,5.58915070282602,5.797912942684579,5.940142402523963,5.612558604047022,5.5072316071501355,5.510674697346981,5.764983255492756,5.635289886634606,5.444570231695069,5.6860590180327835,5.92438702499716,5.747288900690628,5.629265240324529,5.807193733771336,6.004954908120019,5.729636912523298
PE (36:2) [M+H]+,,2.0,,743.5477,6.13,RPPOS,6.573188398104532,6.229898744587662,5.976807889314983,6.275540991428922,6.257683412885889,6.329749834767058,6.627806890146289,6.146601300620304,6.111978964026596,6.469720079661818,6.538491866418692,5.966083084502601,6.076539543433049,6.171897990711586,6.421217331790251,6.137613484699539,6.033756972000003,6.44930908519407,6.474023087683961,6.134351088388122,6.227520833274073,6.421725802877399,6.4108787280233654,6.051015640233749
PE (36:4) [M-H]-,,2.0,,739.5146,6.39,RPNEG,5.9085920748112555,5.249061156757706,5.4484466664506055,5.233987700676904,5.29656469084325,5.448215478476574,5.977825456724691,5.543368334866044,5.236581479343876,5.439639539557495,5.912382351441806,5.4847338303200805,5.462723075174667,5.570937176649084,6.0684843106679445,5.638508370817469,5.362654255950651,5.258602464758656,5.563926597937823,5.573416577638316,5.290566735892791,5.4042735328820015,5.753516133332435,5.576031869343596
PE (38:6) [M-H]-,,2.0,,763.5431,5.42,RPNEG,,4.101822866259125,3.714466266963979,3.9895930684672036,,,,,,3.635953977320142,,,,,3.369362728007524,,,3.6037961722857315,,,,,,
PE (p-34:2) or PE (o-34:3) [M-H]-,,2.0,,699.5198,6.89,RPNEG,5.554711941582551,5.384715142121001,5.253417695897716,5.459092898622942,5.382475271321597,5.327431973622884,5.475963950621918,5.3166728966872085,5.278023585029456,5.473447490304785,5.560584809379496,5.0697129714691505,5.215757338621169,5.1617772037237595,5.450199246990402,5.200488986351116,5.404193891984856,5.4116845886631815,5.5219536989021325,5.27278892421881,5.420765315356688,5.4782390287697185,5.692775678062862,5.032747680670119
PE (p-36:2) or PE (o-36:3) [M-H]-,,2.0,,727.5481,6.92,RPNEG,5.145833572649131,4.975712061062371,4.87540691500341,4.972223783816077,4.936043062198496,5.016897710796387,5.009240646326429,4.8626178741878565,4.92386310706822,5.087560077924426,5.129420196895954,4.6972401795376015,4.886319384904459,4.846921052040097,5.022992860621896,4.799245026061831,4.929894172865021,5.043338264095731,5.1156339865267055,4.811203402676179,4.939913432667674,5.0975630102108385,5.157642458687205,4.705714868646473
SM (d32:2) [M+H]+,,2.0,,672.5224,3.42,RPPOS,4.581453771004358,4.44648038272893,4.536869078022865,4.148563435700102,4.440535449317991,4.527914176513644,4.110405556397451,4.470561676481035,4.504350693151247,4.615993402172974,4.177054781036213,4.461243572046397,4.5304802826290045,4.042463001563753,4.423083117439208,4.47972919828961,4.115617656616434,4.494605602358893,4.555553953568544,4.633863729391644,4.421290730787816,4.480360837401579,4.44543369021019,4.655644602671224
SM (d33:1) [M+H]+,,2.0,,688.5529,5.64,RPPOS,5.963207321133747,5.684369964126239,5.60890477375656,5.774952528394438,5.814480901432442,5.735543886356337,5.94251274676604,5.711993602754498,5.808714214959548,5.788401831905603,5.914876019182355,5.629023106917289,5.8465253556012,5.883805621513822,5.919908407062839,5.723188062937697,5.7242039088690095,5.757950498969855,5.929332092736021,5.653181196453851,5.78910073211185,5.809657090496794,5.935967453342586,5.720534617888516
SM (d34:1) [M+H]+,,2.0,,702.5704,6.05,RPPOS,7.806691732436318,7.600946435989636,7.511196825651914,7.6395540933991475,7.662269497543248,7.64960644234939,7.835364648054227,7.595260775773387,7.662592378488329,7.690411255956614,7.756798014290091,7.501447646440339,7.7409595138809,7.852742790934832,7.859038792554601,7.664405674554269,7.599481349876787,7.661068988547475,7.80900512407724,7.571466679702384,7.674433332300663,7.748461273670388,7.805703833738541,7.604757399481441
SM (d34:2) [M+H]+,,2.0,,700.5538,5.4,RPPOS,6.431828171031752,6.210316234531541,6.137769254837915,6.238195016886469,6.253368637835934,6.2409305948741585,6.378987465813032,6.198883200052236,6.228571155868445,6.289401978344421,6.372865439754441,6.13280404484492,6.270641174878541,6.396944477361084,6.376141012825791,6.225085286832957,6.1814974722760025,6.280742755975161,6.424411178507258,6.230070744244391,6.226979664267221,6.371535161369591,6.3952731947643615,6.247745540055932
SM (d36:0) [M+H]+,,2.0,,732.6124,7.18,RPPOS,5.238370335365764,4.971298329147929,5.129363402021479,5.004224779383105,4.936253526417435,5.026850274905111,5.298720911121885,5.021799660757787,4.959639317564204,4.905537604684344,5.2199021268909505,5.125812957408128,5.114358097102272,5.5166294194768914,5.493844158288709,5.214784096371408,4.860545062790008,4.969293977980573,5.207664262586474,5.052633023723705,4.922283083204641,5.080163683792612,5.078691545018417,5.1217412748520035
SM (d36:1) [M+H]+,,2.0,,730.6,6.88,RPPOS,6.39379268998616,6.170210297206211,6.204251350897553,6.262294730317625,6.232337971322304,6.241926102368267,6.407583924645391,6.306532498565225,6.273781797393044,6.287053150573699,6.381892301601858,6.213397302268319,6.354997188704203,6.52253116871871,6.519491092841001,6.342654908683814,6.187422232743013,6.238319530764622,6.390688421854388,6.197071574963484,6.266771628198284,6.3373020693077455,6.396875176173269,6.336227638040977
SM (d36:3) [M+H]+,,2.0,,726.5571,6.04,RPPOS,6.109809506317828,5.913525169961411,5.825614778810768,5.948167755376729,5.961614633246679,5.939015280619717,6.11066974524266,5.914582170137628,5.970415662378722,5.965021216481567,6.050229369565924,5.836193579534397,6.0587084378758735,6.17294749504933,6.16461486320649,5.997767689821681,5.904404158136341,5.958296665803316,6.1127967199609055,5.855319649006674,5.972868050159545,6.030878581845633,6.0952397074442555,5.911775529625972
SM (d38:1) [M+H]+,,2.0,,758.6307,7.76,RPPOS,6.121375734358602,6.040430854301435,6.000958808281258,6.005537603207245,6.046919271492099,6.09964018451782,6.169705370476497,6.065739796791804,6.073049691034772,6.179990284831578,6.104070804432289,5.982692978100384,6.085614110843834,6.237286579230145,6.134281180791699,6.107280394641367,6.016403592169384,6.0984651214079895,6.085307398834534,5.927598003206895,6.083992401440734,6.2074439571869355,6.1463427424664845,6.053565404125374
SM (d38:2) [M+H]+,,2.0,,756.6147,7.05,RPPOS,6.020283029914499,5.859007284762164,5.813736711412908,5.841453708896349,5.836506358252311,5.910685528008563,5.978016699383263,5.88908927740195,5.869354661534014,5.950018530561379,5.966968733813656,5.7968927358394176,5.890983510333697,6.068722642515824,5.983415289541441,5.920551567529704,5.822330593902144,5.936319039336969,5.963890362480588,5.889728602415833,5.8596871974851545,6.04351078490536,5.936450296106591,5.938804654003321
SM (d39:1) [M+H]+,,2.0,,772.6454,8.2,RPPOS,5.6723494840649336,5.553659262348045,5.455554385256718,5.507516373684253,5.57516030250993,5.619973078586825,5.693193952460166,5.534280557185468,5.613145930948316,5.673070172188759,5.627828311257052,5.455731905853293,5.57695997614014,5.711868479668048,5.614521057260286,5.565050039734168,5.549913910984963,5.605567275822859,5.654508913906232,5.400420172647074,5.598489331747842,5.724670717513878,5.690571233682111,5.4983358727763605
SM (d40:1) [M+H]+,,2.0,,786.6623,8.59,RPPOS,6.307945078534664,6.260487730490223,6.2052166569333265,6.234023388859155,6.262591815315416,6.3176164632896485,6.3914179250918055,6.235193138857657,6.2787687366927605,6.356177985934673,6.312618480045363,6.139135052868785,6.293903082931284,6.490719154811392,6.360356189050922,6.29327772278767,6.216985046263178,6.275616216228801,6.245959775725594,6.064693461758228,6.313412875390158,6.397406008487982,6.329872349135246,6.176485325452375
SM (d40:2) [M+H]+,,2.0,,784.6467,7.89,RPPOS,6.409028833013723,6.275412152008905,6.203552940252002,6.230897355085742,6.27560206823435,6.312922528375644,6.396239866664894,6.213388396846839,6.29620475168474,6.396222141922318,6.350182176818194,6.1338972331338955,6.305347857189597,6.467890733902534,6.34622335098156,6.294366921654647,6.252138236831084,6.304612613314199,6.360776269326774,6.206247246262678,6.273079615085897,6.445041085606424,6.366503113908638,6.250026726529541
SM (d41:2) [M+H]+,,2.0,,798.6612,8.32,RPPOS,6.070109616202143,5.868997616241485,5.737746654148147,5.859234047653863,5.863363004060095,5.91256064002575,6.015595050091208,5.810392161358809,5.881980435240101,5.949268774053732,5.968676214666982,5.730196151613783,5.886643836109984,6.03623355924145,5.98784593727196,5.835708142356667,5.854142552805369,5.929701910106356,6.007476459921058,5.78014481724501,5.879742279265324,6.023557426572565,6.019404352726194,5.855117580533097
SM (d42:3) [M+H]+,,2.0,,810.6622,7.89,RPPOS,6.5011356022779525,6.237853944854246,6.158743539537284,6.251481731075415,6.257455337827155,6.292288006187302,6.464781534098997,6.231977957097326,6.265744984732678,6.298551124469727,6.40577941172274,6.1448232020670215,6.297391897417873,6.441260130763538,6.4679413278922855,6.294157451347067,6.235961288430551,6.290331716724303,6.446052946622081,6.256992732222503,6.236939232976005,6.367015120720117,6.427186833957524,6.2956756890911585
TG (58:1) [M+Na]+,,2.0,,967.8566,11.27,RPPOS,4.906305463465206,4.778575449485202,4.856704048751799,4.805439620815951,4.770041079583849,5.143029481815138,4.927195332642359,4.981598420727934,5.133168079648407,5.165592931469773,5.296386076939169,5.133456154793632,4.726704316689538,4.8467396811335774,5.089234971554778,5.086194103369375,5.093852112627584,4.8930045975662,4.7544725847395215,4.85353595324681,5.227234725484965,4.671430012500848,4.8049034067389025,5.075956812982702
TG (58:2) [M+Na]+,,2.0,,965.8405,11.1,RPPOS,4.724556652870252,4.702630138056523,4.706933643757533,4.6664992356004005,4.4885840570681825,4.7892770934634115,4.705526216786352,4.863187310040182,5.01038975042625,5.011631798096972,5.138676891615469,5.092571575769391,4.552271148819826,4.643355753463118,4.878072510204007,4.908861081709858,5.012179789299355,4.7595192240637365,4.52623392510154,4.720733330919275,5.13361874259023,4.477793835329635,4.639844726543102,4.888349951051855
TG (58:3) [M+Na]+,,2.0,,963.8213,10.95,RPPOS,4.2243480379257585,4.416591502227736,4.241751426257897,4.265770458375226,3.780936352393121,4.098281658947717,4.136021581336349,4.433248930932162,4.493578884842606,4.546441716935467,4.64583460430864,4.668155111901573,3.4067530914820128,3.9680574895840337,4.296641110175808,4.375125803562451,4.578221043003766,4.288483848932567,3.3721331463257678,4.213973683902878,4.670897175526334,3.5807502670251634,4.122860191296125,4.362357421856734
TG (58:4) [M+NH4]+,,2.0,,955.8572,11.25,RPPOS,5.143962751864954,4.929629000595232,5.008156552333274,5.016909580519663,4.894795637953914,5.153949006181597,5.235938739494363,5.06165884799,5.272195741518524,5.189264403858536,5.45818814553756,5.2497661381971845,5.048392488782283,4.991635945991341,5.3758353317557335,5.179044891002236,5.267119835709659,4.995396726225979,4.984710524683525,4.992627153320406,5.330849320535659,4.878235223348781,5.1251103096776625,5.168624178112719
TG (60:3) [M+NH4]+,,2.0,,985.9021,11.58,RPPOS,4.420183619162777,4.289806018125919,4.317290451074408,4.209867713222275,4.402631959737115,4.9494424738342095,4.54204895136836,4.466381904908776,4.47889138477915,4.569458131672946,4.5710549421452935,4.456678483812092,4.254970148735158,4.395857620561599,4.513853628319563,4.573970725672681,4.438836848369576,4.306269527532171,4.4300344183080025,4.357222774195476,4.462277079673718,4.35408517022519,4.4011439819528695,4.583108828176322
"PS(DiMe(13,5)/DiMe(13,5))",,3.0,C54 H92 N O12 P,977.615,7.55,RPNEG,4.994276291474546,4.955900794959326,5.067360887529377,5.145640007940885,5.021351910419937,5.135456844785559,5.119523158262731,5.13221065519695,5.065548623341544,5.071884151199544,4.906897362686224,4.959222753052623,4.890625656765924,5.017860544330264,5.0690508886246874,5.003002581160744,5.123725634982308,5.064899661999891,5.09895127799814,5.159607811413188,5.128941691429749,5.119707388811517,,
"PS(DiMe(11,3)/DiMe(11,5))",,3.0,C48 H80 N O12 P,893.5387,5.86,RPNEG,5.848582747577476,5.72353852463746,5.8485334944804395,5.813022849740018,5.756179330610625,6.116947615545483,5.750294164448337,5.951840815601855,5.784476981144618,6.0284463763297,5.550913103579642,5.741414595116957,5.661747740119881,5.760086393402114,5.834830484762867,5.8481896416230725,5.923744063389685,5.966153753046089,5.856009063729206,5.905520604539119,6.0957258816135464,6.075159740029609,,
"PS(DiMe(11,3)/DiMe(9,3))",,3.0,C44 H72 N O12 P,837.4651,5.22,RPNEG,3.9975021680496727,4.153957934149528,4.096452902571548,4.196334833003547,4.310286656351922,4.192705345026995,4.4122953563934955,4.314632060762575,4.320640610795015,4.069631463142478,4.241189514913757,4.1896467169577765,4.001049476538701,4.035424502177093,4.455657214670013,4.321422156557259,4.331948608958094,4.153935945542377,4.185152606890838,4.125144890762737,4.24645614547342,3.949400435405751,,
PG(16:0/16:0),,4.0,C38H75O10P,720.5421,6.76,RPNEG,6.048356619850945,5.899394492615339,6.002876528286447,6.070963788420887,6.0690455354968575,5.905293881059746,6.023171148691921,5.988088748294486,5.92942034370632,5.996060399837696,6.1108458866823,5.823313873216464,5.9282046783241675,5.8387355305592905,6.1170251569567675,5.91076356470968,6.045389468023722,5.95261232727016,6.013429242675185,6.003530978288274,6.076559471915951,5.942727405887559,6.20410315584679,5.761034750913963
PG(16:0/18:0),,4.0,C40H79O10P,750.5262,7.55,RPNEG,6.301496062854046,6.026580398306393,6.154203243932659,6.226607557123365,6.193693581119886,6.121882513272352,6.18983050344053,6.176658276651994,6.161476181245038,6.118409064208663,6.276883332155673,6.041572213077608,6.205973329286028,6.084914847714321,6.344051301101268,6.174060871033506,6.1552457095157065,6.1354363300279156,6.25716543838936,6.272436436465462,6.1885959359114935,6.11900486071385,6.274644811180501,5.98550447188337
PG(16:0/18:1(11Z)),,4.0,C40H77O10P,748.5665,6.86,RPNEG,6.18155071512245,6.002983766447689,6.045923119898248,6.1129688336003625,6.083559973241905,6.102187270383294,6.094984778996762,6.078664967390077,6.02329630904226,6.0962863989539375,6.20610864609842,5.937343270793039,6.0303858447087855,5.956569739988485,6.1435034027054,5.993926392981438,6.074542609687653,6.10889444644972,6.184809309584374,6.082926122102369,6.131824585154287,6.132164364655105,6.281205495291497,5.928576354075093
"PG(16:0/18:2(9Z,12Z))",,4.0,C40H75O10P,746.4926,6.56,RPNEG,5.916805814684727,5.812155622704544,5.731804915218994,5.63223422068793,5.591328531392062,5.8530786408509705,5.827094148241259,5.6552890594297045,5.584695711286824,5.886884381395318,5.841065825120659,5.611144101652609,5.536243444121052,5.756522323730839,5.802534012742837,5.624461109976024,5.621831988790147,5.885953244949716,5.8345523273315445,5.647973456332647,5.581042317093046,5.953855301855626,5.8455655374738384,5.5485033354078
"PG(16:0/20:3(5Z,8Z,11Z))",,4.0,C42H77O10P,772.544,6.66,RPNEG,5.4860632948753425,5.429639876987237,5.380437283136316,5.222335230934384,5.209194651764983,5.561183848985281,5.394823864859057,5.288404609021118,5.237999277193884,5.569559616695035,5.382281947119087,5.236244293520013,5.199434212417603,5.418554573717783,5.37907894774963,5.279273094586387,5.265929165787672,5.5355286379614945,5.429417962675979,5.241986295601672,5.209684003140692,5.604764408990702,5.446334312159659,5.210917107860113
"PG(16:0/20:4(5Z,8Z,11Z,14Z))",,4.0,C42H75O10P,770.5185,6.08,RPNEG,4.6306461568937936,4.5664579754521535,4.491564052467391,4.3449711626147804,4.44027257922075,4.601356532342442,4.506066534747947,4.391353508872957,4.396699754290152,4.7059036045670215,4.589934960954885,4.305544751286683,4.383797329924006,4.6453931546824165,4.584303361158497,4.431634684438293,4.384492518561801,4.602010511707237,4.565983428089735,4.347947203260466,4.370006301306793,4.731837791579631,4.613353808116842,4.31826692974511
"PG(16:1(9Z)/18:3(6Z,9Z,12Z))",,4.0,C40H71O10P,742.4594,4.97,RPNEG,4.7010576324877,4.660900792586132,4.9117040456282215,4.799538796433559,4.792549636097625,5.30946993346245,5.805510476193963,5.769998085504882,6.264564234981079,6.005361091500516,5.1198181978440465,5.028806082395144,5.804161336436866,5.440954008249611,4.961123933467003,4.871381665756706,6.275098236624242,6.167039217554344,5.577314000724788,5.5015906755114745,5.629701846514338,5.311043596800781,4.487200089701191,4.880753163198874
"PG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))",,4.0,C42H73O10P,768.5113,6.89,RPNEG,4.644424923377463,4.630665895513354,4.495555012790115,4.55940702965258,4.53249107485752,4.632620924358622,4.2573244557152,4.410636174283653,4.449877399993453,4.5835201810709885,4.6013481389333375,4.156743537897309,4.447455830940504,4.359259059589168,4.264145426995361,4.325529640770657,4.595723295985499,4.603250730098461,4.595242387692339,4.348422291904496,4.504829641995846,4.659764507869438,4.713766552047285,4.0818778253492995
"PG(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",,4.0,C44H73O10P,792.5106,6.77,RPNEG,5.119203402982417,5.021671608006289,5.150804322771584,5.208598880755068,5.171825974419761,5.069581549150171,5.07373451940627,5.128252205140371,5.077423852511577,5.067493953008899,5.164627269511386,4.969239489899469,5.079390329355231,4.979506718033487,5.216715422950775,5.07087690072303,5.188873328351994,5.077501303432068,5.087455802545766,5.136629171031477,5.20992295239016,5.037214873701098,5.235980504727164,4.886717664030609
PG(18:0/18:1(11Z)),,4.0,C42H81O10P,776.5544,6.31,RPNEG,6.094274350154951,5.766443348139887,5.6600981390475615,5.594383763882429,5.6604144103595395,5.764449180983496,6.010582350724391,5.917615668187827,5.4369493519260965,5.822194519623078,5.95019285361478,5.719079905550719,5.515297246318492,5.473723481391905,5.846304389143628,5.725837185970911,5.490469373768524,5.749495665138971,5.896552846308259,5.899075826615466,5.576609433943493,5.87342568742703,6.306209810107272,5.867520846182456
"PG(18:0/18:2(9Z,12Z))",,4.0,C42H79O10P,774.5738,5.73,RPNEG,5.886823651320451,5.70059213410421,5.314430149141802,5.466168746537612,5.435746409457673,5.591129140240825,5.807056236325643,5.540727865304135,5.13048193649585,5.791326796821472,5.738373416392461,5.424221550033982,5.191336159199678,5.2794276105209805,5.446800391068733,5.46216716015993,5.286522268989186,5.806470553974287,5.515208693166832,5.611466148948559,5.357205803230267,5.71306112125355,5.816686923018711,5.431219552171708
"PG(18:0/20:3(5Z,8Z,11Z))",,4.0,C44H81O10P,800.5384,5.95,RPNEG,6.351582022334079,6.14037091439851,5.952221504379662,6.080538728830133,6.008315687580536,6.124785513073002,6.318050218494298,6.176531988329182,6.2996720486074285,6.3521249590787985,6.297684974773467,5.927443732704473,6.028549940825069,5.963037146157589,6.147712227948875,6.041297308962912,6.3177973773383425,6.350365512710181,6.194551870064459,6.122044711496488,6.1042468471741556,6.212002894779499,6.3952857065192354,6.067764711008315
"PG(18:0/22:4(7Z,10Z,13Z,16Z))",,4.0,C46H83O10P,826.5538,6.35,RPNEG,7.38925811734395,7.097277551470984,7.314292370264149,7.174637687081913,7.32661174784893,7.137994424954338,7.348488572660418,7.339442618306791,7.253732733582598,7.187187043775705,7.416302946823771,7.309253157850396,7.258563732954288,7.309312830926669,7.40386792143304,7.303731222793898,7.240208427626761,7.088183144261595,7.354717488828041,7.347833365920916,7.24776827598709,7.204986971943044,7.32205752029355,7.424476155864099
"PG(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",,4.0,C46H79O10P,822.5721,7.33,RPNEG,5.879969387446574,5.760565707420205,5.623056469877968,5.7066563957869505,5.7319059128713485,5.913043069547557,5.779385888180299,5.539654153098663,5.686342211728927,5.766359558224852,5.863218873196815,5.586528740307569,5.674725778004395,5.706277479954237,5.712811654163874,5.6671639789396435,5.735510921554452,5.753567088053994,5.7761050796180715,5.691054722039519,5.691403502761814,5.865187610133162,5.720447468905283,5.559250709262278
"PG(18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))",,4.0,C42H71O10P,766.473,6.89,RPNEG,4.710729672452002,4.636904064520029,4.448995380182416,4.8410156994427815,4.372062822171006,4.6733177618438715,4.402535084124265,4.400549175952792,4.74720084276734,4.817991173772587,4.179121091433303,3.9518944130025635,4.566594551857312,3.9530920297947443,4.262061067781595,4.315126313678281,4.627277201198233,4.89553708989407,4.892493844938231,4.269652053416618,4.831719815454242,4.88185602020249,4.559817239479995,4.305833444668744
"PG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",,4.0,C46H73O10P,816.4659,6.86,RPNEG,5.51118189057983,5.447644644282494,5.544479263240273,5.584506367939819,5.522227496844299,5.515006167874382,5.423173788123293,5.573889392939687,5.43807770327613,5.522704065461398,5.589920063803181,5.417861723131483,5.521226924370495,5.40773791979275,5.551909841522599,5.469901271473277,5.582654448884997,5.571851245434473,5.556745203338893,5.55844247473167,5.5723222169925375,5.545439045753868,5.65954623013198,5.354560255085645
