metabolite_id,metabolite_name,HMDB_id,KEGG_id,pathway,super_pathway,log2FoldChange,pvalue,padj,baseMean,comparison,mission
MET_I4_0257,Isovaleric Acid,HMDB00718,C08262,"Fatty Acid metabolism, Branched fatty acids",Lipid metabolism,-0.1798785682877196,0.421536013465416,0.7184386611018111,121889.02333333332,R+1_vs_Preflight,Inspiration4
MET_I4_0258,Malonic Acid,HMDB00691,C00383,Fatty acid biosynthesis,Lipid metabolism,0.6103084397964302,0.0833271162308329,0.4393682020118479,126481.96499999998,R+1_vs_Preflight,Inspiration4
MET_I4_0259,5-Hydroxyhexanoic Acid,HMDB00525,,Fatty acid metabolism,Lipid metabolism,0.5373979089255073,0.0631948837519739,0.4132029385853039,48170.873333333344,R+1_vs_Preflight,Inspiration4
MET_I4_0260,10-Hydroxydecanoate,,C02774,Fatty acid metabolism,Lipid metabolism,-0.0839300590335394,0.8456922464871591,0.9487741372281312,191372.90833333333,R+1_vs_Preflight,Inspiration4
MET_I4_0261,Lysophosphatidic Acid,HMDB07855,,Glycerophospholipid metabolism,Lipid metabolism,0.1239410757256671,0.410235361326503,0.7144313054895768,40257.69833333334,R+1_vs_Preflight,Inspiration4
MET_I4_0262,Phosphocholine,HMDB01565,C00588,"Glycerophospholipid metabolism, choline metabolism",Lipid metabolism,0.2678506567870508,0.1156773403102583,0.4683643946690702,23314.124166666665,R+1_vs_Preflight,Inspiration4
MET_I4_0263,Glycerylphosphorylethanolamine,HMDB00114,C01233,Glycerophospholipid metabolism,Lipid metabolism,-0.9973183187657746,0.1694862955319291,0.5426330074030167,3853.34075,R+1_vs_Preflight,Inspiration4
MET_I4_0264,Glycerol 1-Phosphoserine,,,Glycerophospholipid metabolism,Lipid metabolism,0.0873631769992357,0.7526991185832974,0.922465495872465,27225.196,R+1_vs_Preflight,Inspiration4
MET_I4_0265,Trimethylamine N-Oxide,HMDB00925,,Glycerophospholipid metabolism,Lipid metabolism,-0.2158420980905274,0.7728068397157604,0.9269571401909784,196956.7333333333,R+1_vs_Preflight,Inspiration4
MET_I4_0266,Sn-Glycero3-Phosphocholine,HMDB00086,C00670,Glycerophospholipid metabolism,Lipid metabolism,-0.785217518570151,0.1320460316042155,0.4726409543928665,413564.875,R+1_vs_Preflight,Inspiration4
MET_I4_0267,LysoPC(16:1),HMDB10383,C04230,Glycerophospholipid metabolism,Lipid metabolism,-1.088656866544093,0.0107522717010131,0.3287483011092887,991331.975,R+1_vs_Preflight,Inspiration4
MET_I4_0268,LysoPC(16:0),HMDB10382,C04230,Glycerophospholipid metabolism,Lipid metabolism,-0.7715310117203398,0.0239362584994271,0.3373516432263009,49448093.75,R+1_vs_Preflight,Inspiration4
MET_I4_0269,LysoPC(18:3),HMDB10388,C04230,Glycerophospholipid metabolism,Lipid metabolism,-1.0712460860281363,0.0067740685963891,0.3287483011092887,457049.325,R+1_vs_Preflight,Inspiration4
MET_I4_0270,LysoPC(18:2),HMDB10386,C04230,Glycerophospholipid metabolism,Lipid metabolism,1.9797188697098105,0.0161303312796105,0.3287483011092887,3316243.083333333,R+1_vs_Preflight,Inspiration4
MET_I4_0271,LysoPC(18:1),HMDB10385,C04230,Glycerophospholipid metabolism,Lipid metabolism,-0.6310479701093389,0.018978551028845,0.3287483011092887,16446572.333333334,R+1_vs_Preflight,Inspiration4
MET_I4_0272,LysoPC(18:0),HMDB10384,C04230,Glycerophospholipid metabolism,Lipid metabolism,-1.007732733444849,0.0282239087440203,0.3484626697397672,22918046.33333333,R+1_vs_Preflight,Inspiration4
MET_I4_0273,PAF C18:1 /PC(O-18:1/2:0),HMDB11148,,Glycerophospholipid metabolism,Lipid metabolism,-0.1082459712177167,0.6713432714717136,0.8611912866684058,34217.21916666667,R+1_vs_Preflight,Inspiration4
MET_I4_0274,PC(34:2),HMDB08004,C00157,Glycerophospholipid metabolism,Lipid metabolism,0.132387656349878,0.4253711669574266,0.7184386611018111,110962332.41666669,R+1_vs_Preflight,Inspiration4
MET_I4_0275,PC(35:2),HMDB08330,C00157,Glycerophospholipid metabolism,Lipid metabolism,-0.2701560227851969,0.0585895871538247,0.4132029385853039,1517055.8333333333,R+1_vs_Preflight,Inspiration4
MET_I4_0276,PC(36:4),HMDB07983,C00157,Glycerophospholipid metabolism,Lipid metabolism,0.1518970218242095,0.2858461466406348,0.635057202635105,55168141.41666666,R+1_vs_Preflight,Inspiration4
MET_I4_0277,PC(36:2),HMDB08590,C00157,Glycerophospholipid metabolism,Lipid metabolism,-0.2426354276744962,0.1691239092100735,0.5426330074030167,24957377.5,R+1_vs_Preflight,Inspiration4
MET_I4_0278,lysoPC(6:0),,,Glycerophospholipid metabolism,Lipid metabolism,-0.8117510274304198,0.2653628876697804,0.6279076641753747,8089.060799999999,R+1_vs_Preflight,Inspiration4
MET_I4_0279,LysoPC(14:1),,,Glycerophospholipid metabolism,Lipid metabolism,-0.1537708414932642,0.1949946813061267,0.574788243588648,168300.925,R+1_vs_Preflight,Inspiration4
MET_I4_0280,LysoPC(14:0),,,Glycerophospholipid metabolism,Lipid metabolism,-1.5217455331456713,0.00263618016081,0.1981528754208853,712579.8000000002,R+1_vs_Preflight,Inspiration4
MET_I4_0281,LysoPC(P-16:0),,,Glycerophospholipid metabolism,Lipid metabolism,-0.6056156257121861,0.0621543408928185,0.4132029385853039,511774.2166666666,R+1_vs_Preflight,Inspiration4
MET_I4_0282,LysoPC(15:0),,,Glycerophospholipid metabolism,Lipid metabolism,-1.1969603652916545,0.001941386787789,0.1981528754208853,424768.525,R+1_vs_Preflight,Inspiration4
MET_I4_0283,LysoPC(P-18:1),,,Glycerophospholipid metabolism,Lipid metabolism,0.4898795095093471,0.0410122193324315,0.4033675666801199,558357.2583333334,R+1_vs_Preflight,Inspiration4
MET_I4_0284,LysoPC(P-18:0),,,Glycerophospholipid metabolism,Lipid metabolism,-0.7381829901427858,0.0441823221618152,0.4113439141027806,308069.44166666665,R+1_vs_Preflight,Inspiration4
MET_I4_0285,LysoPC(17:0),,,Glycerophospholipid metabolism,Lipid metabolism,-1.0493137401083965,0.0133632428902656,0.3287483011092887,1064501.5,R+1_vs_Preflight,Inspiration4
MET_I4_0286,LysoPC(20:5),,,Glycerophospholipid metabolism,Lipid metabolism,-1.2465657279082407,0.0945819063564997,0.44943203779015,414583.39166666666,R+1_vs_Preflight,Inspiration4
MET_I4_0287,LysoPC(20:4),,,Glycerophospholipid metabolism,Lipid metabolism,-0.405222151557756,0.3444978407933082,0.6638324728093418,7054860.083333333,R+1_vs_Preflight,Inspiration4
MET_I4_0288,LysoPC(20:3),,,Glycerophospholipid metabolism,Lipid metabolism,-0.778069687795682,0.0497560038816167,0.4132029385853039,1684900.875,R+1_vs_Preflight,Inspiration4
MET_I4_0289,LysoPC(20:2),,,Glycerophospholipid metabolism,Lipid metabolism,-0.4114291468868313,0.0031424876775344,0.2024659917954316,438727.5500000001,R+1_vs_Preflight,Inspiration4
MET_I4_0290,LysoPC(20:1),,,Glycerophospholipid metabolism,Lipid metabolism,-0.4867319889024214,0.014283547232037,0.3287483011092887,228518.325,R+1_vs_Preflight,Inspiration4
MET_I4_0291,LysoPC(20:0),,,Glycerophospholipid metabolism,Lipid metabolism,-0.9235841607838828,0.0367095750515378,0.3850236825172918,89163.16333333333,R+1_vs_Preflight,Inspiration4
MET_I4_0292,LysoPC(22:6),,,Glycerophospholipid metabolism,Lipid metabolism,-0.3375873797656247,0.3965349469942787,0.701322592527136,996417.95,R+1_vs_Preflight,Inspiration4
MET_I4_0293,LysoPC(22:5),,,Glycerophospholipid metabolism,Lipid metabolism,-0.4888350579355741,0.3400059501626825,0.6638211407938088,403814.78333333327,R+1_vs_Preflight,Inspiration4
MET_I4_0294,LysoPC(22:4),,,Glycerophospholipid metabolism,Lipid metabolism,-0.5225737757345817,0.2636986950891011,0.6279076641753747,110690.63583333336,R+1_vs_Preflight,Inspiration4
MET_I4_0295,LysoPC(22:1),,,Glycerophospholipid metabolism,Lipid metabolism,-1.7792667755920974,0.2565992228752808,0.6264137887885457,3670.892490909091,R+1_vs_Preflight,Inspiration4
MET_I4_0296,LysoPC(22:0),,,Glycerophospholipid metabolism,Lipid metabolism,-1.0027019555311791,0.360419773544582,0.6716913961512664,5550.96775,R+1_vs_Preflight,Inspiration4
MET_I4_0297,LysoPC(24:0),,,Glycerophospholipid metabolism,Lipid metabolism,,,,4002.100375,R+1_vs_Preflight,Inspiration4
MET_I4_0298,lysoPC(28:0),,,Glycerophospholipid metabolism,Lipid metabolism,0.0159724406412839,0.9647536064124396,0.986479675918489,5435.606666666667,R+1_vs_Preflight,Inspiration4
MET_I4_0299,PC(28:1),,,Glycerophospholipid metabolism,Lipid metabolism,-2.04184971851804,0.0349015967645405,0.383917564409946,11448.824,R+1_vs_Preflight,Inspiration4
MET_I4_0300,PC(28:0),,,Glycerophospholipid metabolism,Lipid metabolism,-1.1789334159133542,0.0640718716032503,0.4132029385853039,161246.58583333337,R+1_vs_Preflight,Inspiration4
MET_I4_0301,PC(30:0)),,,Glycerophospholipid metabolism,Lipid metabolism,-0.7104284168038739,0.0091893918293252,0.3287483011092887,22670.739999999994,R+1_vs_Preflight,Inspiration4
MET_I4_0302,PC(29:0)),,,Glycerophospholipid metabolism,Lipid metabolism,-2.3698871146988183,0.063454832915857,0.4132029385853039,9417.081733333333,R+1_vs_Preflight,Inspiration4
MET_I4_0303,PC(30:2),,,Glycerophospholipid metabolism,Lipid metabolism,-1.3643525274524924,0.0857303808803605,0.4393682020118479,27980.79475,R+1_vs_Preflight,Inspiration4
MET_I4_0304,PC(30:1),,,Glycerophospholipid metabolism,Lipid metabolism,-1.1353896856994667,0.0766508990032408,0.4393682020118479,136132.96166666664,R+1_vs_Preflight,Inspiration4
MET_I4_0305,PC(30:0),,,Glycerophospholipid metabolism,Lipid metabolism,-0.8425135227510036,0.0832049259316468,0.4393682020118479,611902.625,R+1_vs_Preflight,Inspiration4
MET_I4_0306,PC(P-32:1),,,Glycerophospholipid metabolism,Lipid metabolism,-0.3714633901047952,0.1223070988211413,0.4683643946690702,75447.87833333334,R+1_vs_Preflight,Inspiration4
MET_I4_0307,PC(P-32:0),,,Glycerophospholipid metabolism,Lipid metabolism,0.0341152754120427,0.758896544475935,0.92503335556391,216357.9333333333,R+1_vs_Preflight,Inspiration4
MET_I4_0308,PC(31:0),,,Glycerophospholipid metabolism,Lipid metabolism,-1.573591147174366,0.2024516351111037,0.5815648881217056,46643.78,R+1_vs_Preflight,Inspiration4
MET_I4_0309,PC(32:6),,,Glycerophospholipid metabolism,Lipid metabolism,0.7189194343606292,0.2760857773019083,0.6279076641753747,1654.7975833333337,R+1_vs_Preflight,Inspiration4
MET_I4_0310,PC(32:3),,,Glycerophospholipid metabolism,Lipid metabolism,-1.4254235762959246,0.0346800969986499,0.383917564409946,60105.77916666667,R+1_vs_Preflight,Inspiration4
MET_I4_0311,PC(32:2),,,Glycerophospholipid metabolism,Lipid metabolism,-0.927649835077805,0.0302808851079048,0.3593862943069761,1558215.0,R+1_vs_Preflight,Inspiration4
MET_I4_0312,PC(32:1,,,Glycerophospholipid metabolism,Lipid metabolism,-0.4554302240609628,0.2429516427587308,0.6106672304348486,2231704.558333333,R+1_vs_Preflight,Inspiration4
MET_I4_0313,PC(32:0),,,Glycerophospholipid metabolism,Lipid metabolism,-0.0020238272152343,0.9898999055321436,0.9943092592316188,1093870.3916666666,R+1_vs_Preflight,Inspiration4
MET_I4_0314,PC(P-34:3),,,Glycerophospholipid metabolism,Lipid metabolism,-0.6299563848334077,0.0198858123044713,0.3287483011092887,65826.15916666668,R+1_vs_Preflight,Inspiration4
MET_I4_0315,PC(O-34:3),,,Glycerophospholipid metabolism,Lipid metabolism,-0.085661011721918,0.6484999654865227,0.8502136175419236,1182962.1583333334,R+1_vs_Preflight,Inspiration4
MET_I4_0316,PC(P-33:2),,,Glycerophospholipid metabolism,Lipid metabolism,-1.0389889692995726,0.6222087738658071,0.8372740894061015,75675.97750000001,R+1_vs_Preflight,Inspiration4
MET_I4_0317,PC(P-34:1),,,Glycerophospholipid metabolism,Lipid metabolism,-0.2490279679298057,0.4595028331032768,0.755042431092116,1300288.075,R+1_vs_Preflight,Inspiration4
MET_I4_0318,PC(34:0),,,Glycerophospholipid metabolism,Lipid metabolism,0.7025468714479577,0.0579243891693131,0.4132029385853039,415376.16416666674,R+1_vs_Preflight,Inspiration4
MET_I4_0319,PC(34:5),,,Glycerophospholipid metabolism,Lipid metabolism,-1.548485606791148,0.1041891418472069,0.4683643946690702,36174.505,R+1_vs_Preflight,Inspiration4
MET_I4_0320,PC(34:4),,,Glycerophospholipid metabolism,Lipid metabolism,-0.8357075892430738,0.0111037766059705,0.3287483011092887,452535.21666666673,R+1_vs_Preflight,Inspiration4
MET_I4_0321,PC(34:3),,,Glycerophospholipid metabolism,Lipid metabolism,-0.5514786185277509,0.0225968898766916,0.3287483011092887,3515191.75,R+1_vs_Preflight,Inspiration4
MET_I4_0322,PC(34:1),,,Glycerophospholipid metabolism,Lipid metabolism,0.0765411259755217,0.5830108845546457,0.8318047133454698,29372144.166666668,R+1_vs_Preflight,Inspiration4
MET_I4_0323,PC(O-34:0),,,Glycerophospholipid metabolism,Lipid metabolism,0.0223744413638261,0.9090777986295946,0.9585977761674074,1914249.6666666667,R+1_vs_Preflight,Inspiration4
MET_I4_0324,PC(P-36:1)),,,Glycerophospholipid metabolism,Lipid metabolism,0.0293215337740348,0.831000223802869,0.9424372905349326,3656582.75,R+1_vs_Preflight,Inspiration4
MET_I4_0325,PC(P-36:3),,,Glycerophospholipid metabolism,Lipid metabolism,-0.0309812171253586,0.8081829692778167,0.9409478282768764,3380087.0,R+1_vs_Preflight,Inspiration4
MET_I4_0326,PC(P-36:2),,,Glycerophospholipid metabolism,Lipid metabolism,-0.1172533813889688,0.3831328362994598,0.6939474263897847,1112249.6416666666,R+1_vs_Preflight,Inspiration4
MET_I4_0327,PC(36:8),,,Glycerophospholipid metabolism,Lipid metabolism,-0.2272561482211526,0.2683363478967904,0.6279076641753747,79935.67,R+1_vs_Preflight,Inspiration4
MET_I4_0328,PC(36:7),,,Glycerophospholipid metabolism,Lipid metabolism,0.0082941359169141,0.9610952076533676,0.986479675918489,62500.56583333333,R+1_vs_Preflight,Inspiration4
MET_I4_0329,PC(36:6),,,Glycerophospholipid metabolism,Lipid metabolism,-1.1016221909843034,0.0211847213147898,0.3287483011092887,162226.3525,R+1_vs_Preflight,Inspiration4
MET_I4_0330,PC(36:5),,,Glycerophospholipid metabolism,Lipid metabolism,-0.7867732470813859,0.0794566336454296,0.4393682020118479,4350582.75,R+1_vs_Preflight,Inspiration4
MET_I4_0331,PC(36:3),,,Glycerophospholipid metabolism,Lipid metabolism,-0.2167161290320541,0.0521337021967327,0.4132029385853039,24925245.83333333,R+1_vs_Preflight,Inspiration4
MET_I4_0332,PC(36:1),,,Glycerophospholipid metabolism,Lipid metabolism,-0.2456073853099356,0.1311373044891549,0.4726409543928665,3409963.0,R+1_vs_Preflight,Inspiration4
MET_I4_0333,PC(P-38:6),,,Glycerophospholipid metabolism,Lipid metabolism,-0.137883104033361,0.5731277480263024,0.8303133158069599,616612.525,R+1_vs_Preflight,Inspiration4
MET_I4_0334,PC(P-38:5),,,Glycerophospholipid metabolism,Lipid metabolism,-0.0482158534295495,0.785348957099695,0.931279900761281,1915635.3333333333,R+1_vs_Preflight,Inspiration4
MET_I4_0335,PC(P38:3),,,Glycerophospholipid metabolism,Lipid metabolism,0.6753685770469705,0.007654080549814,0.3287483011092887,560952.0833333334,R+1_vs_Preflight,Inspiration4
MET_I4_0336,PC(38:8),,,Glycerophospholipid metabolism,Lipid metabolism,-0.8564651310018933,0.1211685962728043,0.4683643946690702,30589.76208333333,R+1_vs_Preflight,Inspiration4
MET_I4_0337,PC(38:7),,,Glycerophospholipid metabolism,Lipid metabolism,-0.455348099512974,0.0672911656608407,0.4157303522334134,592596.0833333333,R+1_vs_Preflight,Inspiration4
MET_I4_0338,PC(38:3),,,Glycerophospholipid metabolism,Lipid metabolism,-0.2722911604585762,0.0325340037315927,0.3762265559730339,4280864.25,R+1_vs_Preflight,Inspiration4
MET_I4_0339,PC(P-40:6),,,Glycerophospholipid metabolism,Lipid metabolism,-0.030204444390033,0.90971141507683,0.9585977761674074,616485.6749999999,R+1_vs_Preflight,Inspiration4
MET_I4_0340,PC(P-40:3),,,Glycerophospholipid metabolism,Lipid metabolism,0.9749766762401868,0.0049365878182929,0.2783001382562643,35474.9025,R+1_vs_Preflight,Inspiration4
MET_I4_0341,PC(40:9),,,Glycerophospholipid metabolism,Lipid metabolism,-0.2740590319176854,0.3437177749285132,0.6638324728093418,96868.55416666664,R+1_vs_Preflight,Inspiration4
MET_I4_0342,PC(P-40:1),,,Glycerophospholipid metabolism,Lipid metabolism,-0.2179840449398347,0.5248064592528381,0.8023312309255253,12388.014666666664,R+1_vs_Preflight,Inspiration4
MET_I4_0343,PC(40:8),,,Glycerophospholipid metabolism,Lipid metabolism,-0.2933100349698136,0.0446914673858896,0.4113439141027806,717592.0333333333,R+1_vs_Preflight,Inspiration4
MET_I4_0344,PC(40:7),,,Glycerophospholipid metabolism,Lipid metabolism,-0.4427769887063971,0.0194351409089786,0.3287483011092887,1587760.4166666667,R+1_vs_Preflight,Inspiration4
MET_I4_0345,PC(40:6),,,Glycerophospholipid metabolism,Lipid metabolism,-0.1314719964684673,0.5469291651911086,0.8130780389674174,4218425.583333333,R+1_vs_Preflight,Inspiration4
MET_I4_0346,PC(40:5),,,Glycerophospholipid metabolism,Lipid metabolism,-0.1431899927929013,0.3062643466081369,0.6522357789806338,1519160.0,R+1_vs_Preflight,Inspiration4
MET_I4_0347,PC(38:4),,,Glycerophospholipid metabolism,Lipid metabolism,-0.1962759329564246,0.094414693764925,0.44943203779015,397729.5999999999,R+1_vs_Preflight,Inspiration4
MET_I4_0348,PC(42:10),,,Glycerophospholipid metabolism,Lipid metabolism,-0.3949939810100727,0.2798435487788255,0.6279076641753747,221585.20833333337,R+1_vs_Preflight,Inspiration4
MET_I4_0349,PC(42:9),,,Glycerophospholipid metabolism,Lipid metabolism,-0.4646300290068941,0.10699974101497,0.4683643946690702,136828.10333333333,R+1_vs_Preflight,Inspiration4
MET_I4_0350,PC(42:8),,,Glycerophospholipid metabolism,Lipid metabolism,-0.5194491971118377,0.0219574339401066,0.3287483011092887,85885.61499999999,R+1_vs_Preflight,Inspiration4
MET_I4_0351,PC(42:6),,,Glycerophospholipid metabolism,Lipid metabolism,-0.7859211657105194,0.0254908659517716,0.3381288395367359,42796.55333333334,R+1_vs_Preflight,Inspiration4
MET_I4_0352,PC(42:5),,,Glycerophospholipid metabolism,Lipid metabolism,-0.986425901854004,0.3213223528466008,0.6537848462414385,5244.067616666666,R+1_vs_Preflight,Inspiration4
MET_I4_0353,PC(44:10),,,Glycerophospholipid metabolism,Lipid metabolism,0.2828636687156686,0.817416889936794,0.9409478282768764,6115.157327272726,R+1_vs_Preflight,Inspiration4
MET_I4_0354,PC(44:9),,,Glycerophospholipid metabolism,Lipid metabolism,0.5913047786550966,0.5801391047335618,0.8318047133454698,7440.593,R+1_vs_Preflight,Inspiration4
MET_I4_0355,PC(44:8),,,Glycerophospholipid metabolism,Lipid metabolism,0.226838757058159,0.5222680125215553,0.8023312309255253,26832.156666666662,R+1_vs_Preflight,Inspiration4
MET_I4_0356,PC(44:7),,,Glycerophospholipid metabolism,Lipid metabolism,0.1109740281800368,0.6240656560429252,0.8372740894061015,113721.24916666666,R+1_vs_Preflight,Inspiration4
MET_I4_0357,PC(44:6),,,Glycerophospholipid metabolism,Lipid metabolism,-0.2421949389232082,0.2374370851593391,0.6084325307208064,54965.406666666655,R+1_vs_Preflight,Inspiration4
MET_I4_0358,PAF C16:0,,C04598,Glycerophospholipid metabolism,Lipid metabolism,-0.3556801134331498,0.1296198278541511,0.4714398577598561,56403.49083333332,R+1_vs_Preflight,Inspiration4
MET_I4_0359,Lyso-PAF C16,,,Glycerophospholipid metabolism,Lipid metabolism,-0.9240331050701822,0.012459647938759,0.3287483011092887,233556.3583333333,R+1_vs_Preflight,Inspiration4
MET_I4_0360,C-PAF/methylCarbamyl-PAF C-16,,,Glycerophospholipid metabolism,Lipid metabolism,-1.9561454132318443,0.0847944408946987,0.4393682020118479,9223.326083333332,R+1_vs_Preflight,Inspiration4
MET_I4_0361,Lyso-PAF C18,HMDB11149,,Glycerophospholipid metabolism,Lipid metabolism,-0.3251036759636611,0.1576015131278623,0.5292512831396454,125071.955,R+1_vs_Preflight,Inspiration4
MET_I4_0362,1-AcyPAF,,,Glycerophospholipid metabolism,Lipid metabolism,-0.5170065300749124,0.3091800901290565,0.6522357789806338,10203.879333333332,R+1_vs_Preflight,Inspiration4
MET_I4_0363,Sphingosine,HMDB00252,C00319,Glycerophospholipid metabolism,Lipid metabolism,-0.238832186469842,0.0725059473742563,0.4360024302105279,22801.36666666667,R+1_vs_Preflight,Inspiration4
MET_I4_0364,Sphingosine 1-phosphate,HMDB00277,C06124,Glycerophospholipid metabolism,Lipid metabolism,-0.7082665476575486,0.0008219640556641,0.185352894552272,87348.68333333333,R+1_vs_Preflight,Inspiration4
MET_I4_0365,Sphingomyelin,HMDB01348,C00550,Glycerophospholipid metabolism,Lipid metabolism,0.1118914513898765,0.4234156464111087,0.7184386611018111,622464.7000000001,R+1_vs_Preflight,Inspiration4
MET_I4_0366,SM(d30:1),,,Glycerophospholipid metabolism,Lipid metabolism,-0.9026642437356236,0.0193108166178614,0.3287483011092887,86309.82666666668,R+1_vs_Preflight,Inspiration4
MET_I4_0367,SM(d32:1),,,Glycerophospholipid metabolism,Lipid metabolism,-0.1398530077998444,0.3421968081867476,0.6638324728093418,1334239.4666666666,R+1_vs_Preflight,Inspiration4
MET_I4_0368,SM(d32:0),,,Glycerophospholipid metabolism,Lipid metabolism,-0.2570239780703168,0.2583436024715509,0.6264137887885457,89487.65083333333,R+1_vs_Preflight,Inspiration4
MET_I4_0369,SM(d34:1),,,Glycerophospholipid metabolism,Lipid metabolism,0.0205796489461131,0.7681500175839929,0.9269571401909784,5386447.416666667,R+1_vs_Preflight,Inspiration4
MET_I4_0370,SM(d34:0),,,Glycerophospholipid metabolism,Lipid metabolism,-0.299029119679169,0.0567942885691805,0.4132029385853039,39638.33583333334,R+1_vs_Preflight,Inspiration4
MET_I4_0371,SM(d36:2),,,Glycerophospholipid metabolism,Lipid metabolism,0.2946022629609933,0.0844409210904768,0.4393682020118479,1352341.6083333334,R+1_vs_Preflight,Inspiration4
MET_I4_0372,SM(d36:1),,,Glycerophospholipid metabolism,Lipid metabolism,0.1041995979990124,0.5283074212358372,0.8026051136129689,213244.70000000004,R+1_vs_Preflight,Inspiration4
MET_I4_0373,SM(d36:0),,,Glycerophospholipid metabolism,Lipid metabolism,0.0766996312378942,0.8099645700762457,0.9409478282768764,38796.246666666666,R+1_vs_Preflight,Inspiration4
MET_I4_0374,SM(d38:3),,,Glycerophospholipid metabolism,Lipid metabolism,0.0842726248535205,0.8173008170076052,0.9409478282768764,88536.5,R+1_vs_Preflight,Inspiration4
MET_I4_0375,SM(d38:1),,,Glycerophospholipid metabolism,Lipid metabolism,-0.2422699633837466,0.2002982845238826,0.5794416127137928,337069.76666666666,R+1_vs_Preflight,Inspiration4
MET_I4_0376,SM(d38:0),,,Glycerophospholipid metabolism,Lipid metabolism,-1.2660711347614269,0.3458994037920073,0.6638324728093418,3646.5811363636367,R+1_vs_Preflight,Inspiration4
MET_I4_0377,SM(d40:3),,,Glycerophospholipid metabolism,Lipid metabolism,-0.046387187365492,0.9050399017203268,0.9581525720090784,64497.76083333333,R+1_vs_Preflight,Inspiration4
MET_I4_0378,SM(d40:2),,,Glycerophospholipid metabolism,Lipid metabolism,-0.0653893591343898,0.5830808647258892,0.8318047133454698,1530029.9166666667,R+1_vs_Preflight,Inspiration4
MET_I4_0379,SM(d40:1),,,Glycerophospholipid metabolism,Lipid metabolism,-0.2592041347683062,0.0990148632153129,0.4603680753619188,327803.325,R+1_vs_Preflight,Inspiration4
MET_I4_0380,SM(d40:0),,,Glycerophospholipid metabolism,Lipid metabolism,-1.3273441893987592,0.0946697197118941,0.44943203779015,6566.447154545455,R+1_vs_Preflight,Inspiration4
MET_I4_0381,SM(d41:1),,,Glycerophospholipid metabolism,Lipid metabolism,-0.3858283366735037,0.0436317822602462,0.4113439141027806,71683.49,R+1_vs_Preflight,Inspiration4
MET_I4_0382,SM(d42:2),,,Glycerophospholipid metabolism,Lipid metabolism,-0.0940115086637158,0.3382787044160464,0.6635265153196083,1203735.9166666667,R+1_vs_Preflight,Inspiration4
MET_I4_0383,SM(d42:1),,,Glycerophospholipid metabolism,Lipid metabolism,-0.225703425850625,0.1483266928054924,0.5067828670854323,130940.04166666664,R+1_vs_Preflight,Inspiration4
MET_I4_0384,SM(d42:0),,,Glycerophospholipid metabolism,Lipid metabolism,-0.391339331483326,0.4535645691088661,0.7520500759856567,12316.664416666668,R+1_vs_Preflight,Inspiration4
MET_I4_0385,SM(d43:2),,,Glycerophospholipid metabolism,Lipid metabolism,-0.978523155985984,0.1805154081946483,0.551057338913218,7004.436166666667,R+1_vs_Preflight,Inspiration4
MET_I4_0386,SM(d42:1-OH),,,Glycerophospholipid metabolism,Lipid metabolism,-0.4808872422813323,0.2571950198635148,0.6264137887885457,11640.815166666667,R+1_vs_Preflight,Inspiration4
MET_I4_0387,Diethanolamine,HMDB04437,C06772,Glycerophospholipid metabolism,Lipid metabolism,-0.4739043984441226,0.3230290541095652,0.6537848462414385,51293.76625000001,R+1_vs_Preflight,Inspiration4
MET_I4_0388,O-Phosphoethanloamine,HMDB00224,,Glyerophospholipid metabolism,Lipid metabolism,-0.0432313645283398,0.5017072590135891,0.7883971213070686,287623.4583333333,R+1_vs_Preflight,Inspiration4
MET_I4_0389,LysoPE(18:2),HMDB11507,,Glycerophospholipid metabolism,Lipid metabolism,-0.4758257801183613,0.2338640219838856,0.6059032010531085,384741.0333333334,R+1_vs_Preflight,Inspiration4
MET_I4_0390,LysoPE(18:0),HMDB11129,,Glycerophospholipid metabolism,Lipid metabolism,-0.8382828856794038,0.0772279326330081,0.4393682020118479,135234.45916666667,R+1_vs_Preflight,Inspiration4
MET_I4_0391,PE(P-38:6),,,Glycerophospholipid metabolism,Lipid metabolism,-0.2346805175446053,0.4132379698712101,0.7168089400458298,769576.4666666667,R+1_vs_Preflight,Inspiration4
MET_I4_0392,PE(34:1),,,Glycerophospholipid metabolism,Lipid metabolism,0.5368878127532982,0.6885203134812752,0.8703072871153323,30005.385857142854,R+1_vs_Preflight,Inspiration4
MET_I4_0393,PE(36:2),,,Glycerophospholipid metabolism,Lipid metabolism,0.1729588906009005,0.7912795761281852,0.931279900761281,246429.12,R+1_vs_Preflight,Inspiration4
MET_I4_0394,PE(36:4),,,Glycerophospholipid metabolism,Lipid metabolism,0.4358968177808605,0.4774158268013793,0.7744781566339691,523522.2333333333,R+1_vs_Preflight,Inspiration4
MET_I4_0395,PE(38:4),,,Glycerophospholipid metabolism,Lipid metabolism,0.4033066684721607,0.359999557041207,0.6716913961512664,683149.3083333333,R+1_vs_Preflight,Inspiration4
MET_I4_0396,PE(38:2),,,Glycerophospholipid metabolism,Lipid metabolism,0.6004054569271869,0.4992136275087417,0.7872214895330159,168759.90199999997,R+1_vs_Preflight,Inspiration4
MET_I4_0397,PE(36:3),,,Glycerophospholipid metabolism,Lipid metabolism,0.1072418965358734,0.8746515084801851,0.9514184856318494,275724.28500000003,R+1_vs_Preflight,Inspiration4
