gene_name_PD,gene_id,gene_type,baseMean_PD,log2FoldChange_PD,lfcSE,stat,pvalue_PD,padj_PD,gene_name_I4,log2FoldChange_I4,pvalue_I4,padj_I4,baseMean_I4,gene_name,sig_PD,sig_I4,concordant,both_down,both_up,strong_concordant
UVRAG,ENSG00000198382.9,protein_coding,5.42514324139018,-0.447704753652137,0.705751135314246,-0.634366324402426,0.525841781423077,0.983421181796174,UVRAG,-0.121962553113809,0.712722223815231,0.911063625345557,28.1389383130333,UVRAG,False,False,True,True,False,False
XRCC5,ENSG00000079246.16,protein_coding,30.31211438669,-0.21706272342968,0.342174640143257,-0.634362392662423,0.525844346739042,0.983421181796174,XRCC5,0.327954922820134,0.0684395299952138,0.421380371803701,169.363648367118,XRCC5,False,False,False,False,False,False
ZNF141,ENSG00000131127.14,protein_coding,4.15924452350356,-0.522151438175548,0.82361096906274,-0.633978246756173,0.526095018683755,0.983544878844059,ZNF141,-0.0473482223476307,0.874298301803205,0.96798854637524,34.3994301558917,ZNF141,False,False,True,True,False,False
DDX24,ENSG00000089737.17,protein_coding,19.3773441981497,-0.201851300199019,0.318944618945992,-0.632872568491894,0.526816862635932,0.983663117579316,DDX24,0.449432783470098,0.0722223467744288,0.429167320454064,123.345678205366,DDX24,False,False,False,False,False,False
IGHG1,ENSG00000211896.7,IG_C_gene,6.7005324545553,-0.442149626186094,0.698820211976677,-0.632708697613988,0.526923889026184,0.983663117579316,IGHG1,0.387935976936921,0.28795751432043,0.678897248081577,42.6626843790368,IGHG1,False,False,False,False,False,False
HMGN2,ENSG00000198830.11,protein_coding,62.0746426727626,-0.136931237662593,0.216573521762113,-0.632262136887628,0.527215600478649,0.983663117579316,HMGN2,0.155829895256896,0.447520815857577,0.790294332617809,330.616893500434,HMGN2,False,False,False,False,False,False
SCYL1,ENSG00000142186.17,protein_coding,13.4939239621127,-0.372549913711268,0.589390282049804,-0.632093750198256,0.527325618834962,0.983663117579316,SCYL1,0.579648898005582,0.0024872800961679,0.153950355088126,62.3232106498175,SCYL1,False,False,False,False,False,False
PIP5K1A,ENSG00000143398.20,protein_coding,4.07117597904776,-0.484868682955576,0.767175034161551,-0.63201832875791,0.527374900535091,0.983663117579316,PIP5K1A,0.241544804240091,0.498607340824027,0.811833632387708,27.08875153452,PIP5K1A,False,False,False,False,False,False
YWHAZ,ENSG00000164924.18,protein_coding,125.897187122526,-0.128871809324594,0.203931317361702,-0.631937315915148,0.527427838373126,0.983663117579316,YWHAZ,-0.784310984069339,0.0906782718548418,0.45348181141571,2181.11241311246,YWHAZ,False,False,True,True,False,False
ZFPM2,ENSG00000169946.14,protein_coding,2.3166194207437,-0.686061053704928,1.08607073632165,-0.631690948628732,0.527588843716589,0.983663117579316,ZFPM2,-1.42917623574466,0.0315330335624226,0.359297417648195,88.9782523066994,ZFPM2,False,False,True,True,False,True
ATF6,ENSG00000118217.7,protein_coding,4.04604136924961,-0.510525071751878,0.808490645216416,-0.63145451932251,0.52774337797877,0.983663117579316,ATF6,-0.447964292723225,0.0897303903997496,0.452678775259811,48.1606240237469,ATF6,False,False,True,True,False,False
LYSMD2,ENSG00000140280.14,protein_coding,4.44513432664599,-0.473558092415297,0.750540727888749,-0.630955889292515,0.52806936678174,0.983663117579316,LYSMD2,-0.0559108390969485,0.882738313764489,0.971408665470979,42.3381650009011,LYSMD2,False,False,True,True,False,False
BRD9,ENSG00000028310.18,protein_coding,3.65654659009359,0.431460493169068,0.683964700421464,0.630822749921449,0.528156426514143,0.983663117579316,BRD9,-0.260965642772703,0.522096185722496,0.824094128074361,35.2889668100993,BRD9,False,False,False,False,False,False
HLA-DRB5,ENSG00000198502.6,protein_coding,4.20511938567196,-0.515052354515867,0.816849585336911,-0.630535123921784,0.528344529894739,0.983663117579316,HLA-DRB5,-0.393408630993071,0.513044337718608,0.820172709365837,102.657752635521,HLA-DRB5,False,False,True,True,False,False
RPS6KA2,ENSG00000071242.12,protein_coding,9.75254739200128,0.353476951947672,0.560921088397,0.630172334860574,0.528581837520567,0.983663117579316,RPS6KA2,0.743781569506446,0.129488000746284,0.507610432038467,26.0560164027189,RPS6KA2,False,False,True,False,True,False
POU2F1,ENSG00000143190.23,protein_coding,9.51831510035408,0.278602551496669,0.442245221998153,0.629973005107633,0.528712246220548,0.983663117579316,POU2F1,0.0338660136842179,0.903181245451256,0.976383685104657,49.8918299683601,POU2F1,False,False,True,False,True,False
FGD5-AS1,ENSG00000225733.6,lncRNA,12.5214066494798,-0.293465264561848,0.465871464335823,-0.629927538017877,0.528741994721339,0.983663117579316,FGD5-AS1,-0.271352085668188,0.369495443797653,0.742226743340211,93.9613563381164,FGD5-AS1,False,False,True,True,False,False
ALYREF,ENSG00000183684.8,protein_coding,5.09548534793345,0.43445604535453,0.691074261411892,0.628667669472915,0.529566648417086,0.984265418137052,ALYREF,0.0846671629325538,0.75139561456193,0.926477905895182,35.9597909895555,ALYREF,False,False,True,False,True,False
MYO1F,ENSG00000142347.19,protein_coding,73.25587877315,-0.15318502714212,0.243807526005475,-0.628303111277542,0.529805393861416,0.984265418137052,MYO1F,0.278180704384694,0.249764794176184,0.645348433866074,585.405767040744,MYO1F,False,False,False,False,False,False
RP11-475C16.1,ENSG00000218426.5,processed_pseudogene,7.0580227144735,0.320321012750657,0.510149565140774,0.627896277167786,0.530071889942896,0.984265418137052,RP11-475C16.1,0.172227320921731,0.676882023820612,0.894604458460523,29.2755846934071,RP11-475C16.1,False,False,True,False,True,False
GIT1,ENSG00000108262.16,protein_coding,10.5404541214955,-0.319380555935083,0.508770945334861,-0.627749203966186,0.530168246782838,0.984265418137052,GIT1,0.552124762043169,0.144410038368893,0.532259843133148,40.415586417698,GIT1,False,False,False,False,False,False
WIZ,ENSG00000011451.21,protein_coding,3.15185805708775,-0.61255913105329,0.976980281744817,-0.62699231755149,0.530664271020952,0.984265418137052,WIZ,0.0723921470782069,0.851100332120927,0.960580120753759,20.2317403214929,WIZ,False,False,False,False,False,False
SEPTIN7,ENSG00000122545.20,protein_coding,49.2815315995773,-0.147484793157478,0.235257567450106,-0.626907753727228,0.530719704406504,0.984265418137052,SEPTIN7,-0.444714679223609,0.350116438669439,0.727391375499616,525.146696427955,SEPTIN7,False,False,True,True,False,False
PTPN18,ENSG00000072135.13,protein_coding,75.9537732523147,-0.153448852672677,0.24485743832575,-0.626686506735947,0.530864750417594,0.984265418137052,PTPN18,-0.622845338061814,0.155623244773669,0.542194078165339,1132.1161690421,PTPN18,False,False,True,True,False,False
TCF7L2,ENSG00000148737.17,protein_coding,10.6339220563111,0.355363250121841,0.567160400055838,0.626565694796136,0.53094396129513,0.984265418137052,TCF7L2,0.529977388480984,0.247768361230255,0.644214788722201,44.3262363018881,TCF7L2,False,False,True,False,True,False
SKA2,ENSG00000182628.13,protein_coding,6.80076998680839,-0.42823809430009,0.683990496231011,-0.626087784347601,0.531257364143346,0.984265418137052,SKA2,-0.130699244526422,0.644617764897653,0.879259940706152,51.3733147691533,SKA2,False,False,True,True,False,False
WASHC2C,ENSG00000172661.19,protein_coding,12.8765523945125,0.261449992061166,0.417708531501282,0.625914896019698,0.531370763496851,0.984265418137052,WASHC2C,-0.0517692347718662,0.86053966458531,0.963018401672894,45.0344749866306,WASHC2C,False,False,False,False,False,False
SNF8,ENSG00000159210.10,protein_coding,8.65832334867592,-0.322004636332864,0.514549087919336,-0.625799644568301,0.531446365007181,0.984265418137052,SNF8,0.145523426685862,0.537480914406506,0.832802034997225,73.7062695610071,SNF8,False,False,False,False,False,False
EIF3L,ENSG00000100129.18,protein_coding,33.3744416975422,-0.195904444869839,0.3132542741214,-0.625384746686382,0.531718570771742,0.984265418137052,EIF3L,0.205978159249062,0.485219668195204,0.806736924438359,305.755884100536,EIF3L,False,False,False,False,False,False
CD9,ENSG00000010278.15,protein_coding,4.07689026371427,0.485925804361617,0.777085765715029,0.625318112621065,0.53176229456316,0.984265418137052,CD9,-1.22712449224407,0.0764929395078901,0.437527651929004,133.978515280233,CD9,False,False,False,False,False,False
CSNK2A1,ENSG00000101266.19,protein_coding,12.088231684966,0.308487336044984,0.493887659827821,0.624610333759965,0.532226835737369,0.984265418137052,CSNK2A1,0.370887317822072,0.0553768266766088,0.402460411428104,61.684785012499,CSNK2A1,False,False,True,False,True,False
SNRPD3,ENSG00000100028.12,protein_coding,3.1093383528098,-0.585983646195795,0.939062446583413,-0.624009242758857,0.532621515070971,0.984265418137052,SNRPD3,0.392883689577156,0.24816490805422,0.644214788722201,55.4984061349837,SNRPD3,False,False,False,False,False,False
SDHB,ENSG00000117118.10,protein_coding,8.99120735856668,0.302126067771698,0.484564178379354,0.623500624379977,0.532955592076122,0.984265418137052,SDHB,0.132659657386765,0.63121427433485,0.875406020574763,77.7601158484116,SDHB,False,False,True,False,True,False
TUG1,ENSG00000253352.10,protein_coding,7.12386516512731,-0.337373841825739,0.541549609340689,-0.622978644997041,0.533298555192891,0.984265418137052,TUG1,-0.0147039089602526,0.96367260675598,0.991751160290264,67.9789018640743,TUG1,False,False,True,True,False,False
LINC00926,ENSG00000247982.6,lncRNA,4.45050729764733,0.481555399126108,0.772994914099249,0.62297356728052,0.533301892021007,0.984265418137052,LINC00926,0.146960163647789,0.739871723766656,0.921965889567542,45.1220935099691,LINC00926,False,False,True,False,True,False
PRELID3B,ENSG00000101166.16,protein_coding,8.29062647860602,-0.369453470614663,0.593226635464446,-0.622786383024444,0.533424907768194,0.984265418137052,PRELID3B,0.0539014170965033,0.857654185808384,0.962638444084759,41.7493661321566,PRELID3B,False,False,False,False,False,False
MMP24OS,ENSG00000126005.17,protein_coding,9.96203620640225,-0.367006520654288,0.589584787441404,-0.622483022750588,0.533624303764814,0.984265418137052,MMP24OS,0.092478892948214,0.764339296358745,0.932250349664169,69.7508042940786,MMP24OS,False,False,False,False,False,False
SURF6,ENSG00000148296.7,protein_coding,7.77580119638205,-0.346993756001678,0.557621155923362,-0.622275091817656,0.53376099666048,0.984265418137052,SURF6,0.370407754207231,0.178002076943341,0.566252165453959,41.7526941763975,SURF6,False,False,False,False,False,False
PARP9,ENSG00000138496.17,protein_coding,8.67480705612263,-0.436866927565781,0.702302941784362,-0.622049120933226,0.533909568998413,0.984265418137052,PARP9,0.431932497790531,0.200486735904973,0.591432921717907,53.2492368308726,PARP9,False,False,False,False,False,False
DDX11L10,ENSG00000233614.6,transcribed_unprocessed_pseudogene,6.33156759836521,0.401752956513905,0.6460010316443,0.621907608245303,0.534002622022691,0.984265418137052,DDX11L10,-1.8136769195857,0.021344794393848,0.329268082134021,107.6750821114,DDX11L10,False,False,False,False,False,False
DENND4A,ENSG00000174485.16,protein_coding,23.7315679578017,0.199790760842332,0.32126670553567,0.621884426240829,0.534017866352646,0.984265418137052,DENND4A,-0.279043639403673,0.463247544689929,0.797510594571449,246.328892800155,DENND4A,False,False,False,False,False,False
USP25,ENSG00000155313.16,protein_coding,29.2910075893054,0.175212051099752,0.281825825937046,0.6217033180589,0.534136969437777,0.984265418137052,USP25,-0.206674347010134,0.2295877928262,0.625977695125811,266.900171731909,USP25,False,False,False,False,False,False
RNF14,ENSG00000013561.18,protein_coding,13.400372478573,-0.254786481472664,0.409932385487404,-0.621532941755082,0.53424902710666,0.984265418137052,RNF14,0.530223358098139,0.0282345047268606,0.347917273033982,67.8705937129998,RNF14,False,False,False,False,False,False
FGD4,ENSG00000139132.16,protein_coding,7.18602705902147,0.365813556265497,0.588698565677913,0.621393659833783,0.534340642601921,0.984265418137052,FGD4,-0.463352108785047,0.271225785930021,0.664807169878669,120.762744135971,FGD4,False,False,False,False,False,False
ID2,ENSG00000115738.10,protein_coding,9.9466202130485,-0.281023761619508,0.452744493503623,-0.620711605887836,0.534789391822712,0.984265418137052,ID2,0.537378938897933,0.0582808267287112,0.406667953798739,57.6202283619433,ID2,False,False,False,False,False,False
PDHB,ENSG00000168291.13,protein_coding,4.85259510064735,0.391955182709941,0.631918873915091,0.620261870454287,0.535085393828458,0.984265418137052,PDHB,-0.0382123940555959,0.910292980804918,0.979008579454092,38.5469921233863,PDHB,False,False,False,False,False,False
TAOK2,ENSG00000149930.18,protein_coding,9.34389747626124,-0.346189332920035,0.559631352314359,-0.61860246301135,0.536178278893982,0.984265418137052,TAOK2,0.281979354909027,0.355220219746337,0.730624234542877,45.4591899576341,TAOK2,False,False,False,False,False,False
ALDH3B1,ENSG00000006534.16,protein_coding,11.4000201310148,-0.316815891056829,0.512833805301409,-0.617774974624822,0.536723681940608,0.984265418137052,ALDH3B1,0.389487678551536,0.217847885848581,0.610497694634914,39.72028070058,ALDH3B1,False,False,False,False,False,False
BCL2A1,ENSG00000140379.9,protein_coding,9.20443269332454,0.331525725316584,0.537082126219666,0.617271938744412,0.537055372515645,0.984265418137052,BCL2A1,0.527894010515575,0.144848419774059,0.532259843133148,61.1257127538416,BCL2A1,False,False,True,False,True,False
CTR9,ENSG00000198730.9,protein_coding,16.8077949481292,0.217881137693416,0.352976876972608,0.617267452650516,0.537058331008818,0.984265418137052,CTR9,0.189437127775208,0.540600039042834,0.834151416328179,90.5840992560494,CTR9,False,False,True,False,True,False
AGPAT3,ENSG00000160216.21,protein_coding,4.69536760899258,0.407127773296666,0.659648661131499,0.617188811690025,0.537110194549579,0.984265418137052,AGPAT3,-0.540899641190593,0.0799270986215227,0.440425070572799,49.3610117396216,AGPAT3,False,False,False,False,False,False
UBA7,ENSG00000182179.13,protein_coding,5.55323939281862,-0.449419597203053,0.728406552495097,-0.616990052689124,0.537241286895132,0.984265418137052,UBA7,-0.942149593867869,0.0452471980938727,0.382774917856737,42.8939578787513,UBA7,False,False,True,True,False,False
STX4,ENSG00000103496.15,protein_coding,4.13950057245171,0.444418335420397,0.720964572664425,0.616421877399589,0.537616117983999,0.984265418137052,STX4,-0.197457810787486,0.485805423860064,0.806913757500527,44.7089590020578,STX4,False,False,False,False,False,False
BAZ1B,ENSG00000009954.11,protein_coding,28.3685567608076,-0.242333730882482,0.393161277458825,-0.61637232549653,0.537648814110681,0.984265418137052,BAZ1B,0.171759298419563,0.458063277137303,0.795150247171614,133.844719391821,BAZ1B,False,False,False,False,False,False
GFPT1,ENSG00000198380.13,protein_coding,7.01210976402543,-0.329852776441982,0.535321099985491,-0.616177424074863,0.537777426762297,0.984265418137052,GFPT1,-0.751217091883932,0.0420165438251898,0.378545857711813,61.2511967162916,GFPT1,False,False,True,True,False,False
ARID1A,ENSG00000117713.20,protein_coding,73.1037565133347,-0.143742421811593,0.233375334665864,-0.615928080049236,0.537941987827935,0.984265418137052,ARID1A,0.39562851653365,0.0399116882047582,0.375335272877393,389.663432073917,ARID1A,False,False,False,False,False,False
CTDSPL2,ENSG00000137770.14,protein_coding,10.4317655541764,0.298816724450615,0.485188667736364,0.615877377855374,0.537975453150073,0.984265418137052,CTDSPL2,-0.151784181512351,0.540407961720678,0.834151416328179,52.3070687870208,CTDSPL2,False,False,False,False,False,False
BDP1,ENSG00000145734.19,protein_coding,26.6052306179309,0.172338140088309,0.279924213115528,0.615659996576227,0.538118944673973,0.984265418137052,BDP1,-0.034966555505255,0.880170151010771,0.970455647974863,135.396594384118,BDP1,False,False,False,False,False,False
TAF2,ENSG00000064313.12,protein_coding,6.71238984005232,0.358115960894015,0.581887124554326,0.615438881154657,0.538264920776206,0.984265418137052,TAF2,-0.0274384006064034,0.917492776454898,0.980566087316012,41.2251100776954,TAF2,False,False,False,False,False,False
RPL9P9,ENSG00000237550.5,transcribed_processed_pseudogene,20.7657281736113,0.208311402311705,0.33847839070888,0.615434863878416,0.538267573087633,0.984265418137052,RPL9P9,0.0451113420177332,0.913698415603143,0.979008579454092,96.8422769760123,RPL9P9,False,False,True,False,True,False
PDK4,ENSG00000004799.8,protein_coding,8.40398860167905,-0.309482638958701,0.503160715390931,-0.615077110537632,0.538503797543179,0.984265418137052,PDK4,0.890367243913028,0.0035873480558233,0.182590553074825,43.073183001061,PDK4,False,False,False,False,False,False
CBX3,ENSG00000122565.19,protein_coding,17.2249657680189,-0.233035655017567,0.378936128926917,-0.614973440715416,0.538572260420721,0.984265418137052,CBX3,-0.43623485132148,0.152555610266642,0.540258526252961,154.10807941324,CBX3,False,False,True,True,False,False
CARHSP1,ENSG00000153048.11,protein_coding,4.84048629161827,0.497559612033865,0.809187971821566,0.614887553152583,0.538628983315718,0.984265418137052,CARHSP1,-0.0857783252027013,0.839638107932595,0.955832184083185,43.7937586582765,CARHSP1,False,False,False,False,False,False
NSL1,ENSG00000117697.15,protein_coding,4.25301144829881,-0.399426641965457,0.649952992088739,-0.614546970053679,0.538853944783661,0.984265418137052,NSL1,-0.0302765094859215,0.907874628128651,0.978213936841391,38.5205824341797,NSL1,False,False,True,True,False,False
CAPZA1,ENSG00000116489.13,protein_coding,30.5086363895306,-0.22029309871796,0.358777768246314,-0.614009891958301,0.539208790522805,0.984265418137052,CAPZA1,0.0609921500257983,0.731894915491685,0.918758473208637,233.901359547118,CAPZA1,False,False,False,False,False,False
NT5C3A,ENSG00000122643.23,protein_coding,19.7166935429907,-0.285771668104026,0.465601146180937,-0.613769253894775,0.539367817274151,0.984265418137052,NT5C3A,-1.09756522718626,0.0790467569953838,0.439428096883157,628.585381345582,NT5C3A,False,False,True,True,False,False
RP11-632K20.7,ENSG00000223509.8,transcribed_processed_pseudogene,15.7447889367927,0.247209256070822,0.402774327227924,0.613766169686704,0.539369855639458,0.984265418137052,RP11-632K20.7,-0.980198587882028,0.0112776224189142,0.278080216386656,109.594868652004,RP11-632K20.7,False,False,False,False,False,False
ATP5MJ,ENSG00000156411.10,protein_coding,27.6994376570717,0.174862950916386,0.284922883448896,0.613720276868354,0.539400186840411,0.984265418137052,ATP5MJ,-0.158043331097622,0.45463921007737,0.793436573646968,262.275586701332,ATP5MJ,False,False,False,False,False,False
SRSF5,ENSG00000100650.16,protein_coding,15.9721285505795,-0.288577745953749,0.470583860006825,-0.613233411680467,0.539722015401615,0.984265418137052,SRSF5,0.244396446141524,0.406292258228909,0.763944880974188,87.3067990895906,SRSF5,False,False,False,False,False,False
RGS3,ENSG00000138835.22,protein_coding,14.7171165137457,0.213317325784965,0.34842080457446,0.612240494781871,0.540378653027865,0.984265418137052,RGS3,0.447490619491929,0.149031236148017,0.537274614143061,84.5448980145062,RGS3,False,False,True,False,True,False
RNF6,ENSG00000127870.17,protein_coding,14.8542447105776,-0.271755737800434,0.444228169411864,-0.611748098190679,0.540704433775884,0.984265418137052,RNF6,-0.283005712430889,0.318366248760896,0.703426870027876,105.809410249821,RNF6,False,False,True,True,False,False
PLEKHM2,ENSG00000116786.13,protein_coding,14.1472456783846,0.47524957879235,0.777268479495898,0.611435548114052,0.540911274917592,0.984265418137052,PLEKHM2,0.413728929859884,0.148618257421128,0.537274614143061,59.100933399531,PLEKHM2,False,False,True,False,True,False
PTTG1IP,ENSG00000183255.12,protein_coding,8.56598820203057,0.323127426501442,0.528514813623477,0.611387643585793,0.540942980939017,0.984265418137052,PTTG1IP,-0.561175762550045,0.030717263543336,0.358008535554306,171.279524000277,PTTG1IP,False,False,False,False,False,False
CDK14,ENSG00000058091.17,protein_coding,8.51429573031269,0.302237193070697,0.494649191671845,0.611013215343944,0.541190831462176,0.984265418137052,CDK14,-0.0585991259447968,0.83674403040731,0.955097941242156,59.0879180012913,CDK14,False,False,False,False,False,False
KIAA0100,ENSG00000007202.15,protein_coding,9.64200347819787,0.303039907911244,0.496002477285319,0.610964504794044,0.541223079286907,0.984265418137052,KIAA0100,-0.0003219640140422,0.999013447975723,0.999929068903944,69.3900475222462,KIAA0100,False,False,False,False,False,False
SLA2,ENSG00000101082.14,protein_coding,5.5635382791193,-0.34563621791489,0.565729343141863,-0.610956850842042,0.541228146516761,0.984265418137052,SLA2,-1.06668810875237,0.0135808278326729,0.286061919209578,139.420808240842,SLA2,False,False,True,True,False,False
GVINP1,ENSG00000254838.5,transcribed_unprocessed_pseudogene,19.2207670330689,-0.223732214821546,0.366221910985546,-0.610919795103073,0.541252679269415,0.984265418137052,GVINP1,0.419421700472907,0.240415162049962,0.638275158413541,103.190490000496,GVINP1,False,False,False,False,False,False
MED12L,ENSG00000144893.12,protein_coding,3.80554571578475,0.503054989249174,0.823647134459475,0.61076517868214,0.541355049066725,0.984265418137052,MED12L,-1.0015867141346,0.123760004084194,0.501618706952019,141.883766062866,MED12L,False,False,False,False,False,False
ITPR1,ENSG00000150995.21,protein_coding,9.94838261634964,0.268891721986663,0.440390061703809,0.61057627174046,0.541480135354436,0.984265418137052,ITPR1,-0.547234885076777,0.111968037543859,0.484952869880183,97.669592151999,ITPR1,False,False,False,False,False,False
BRF1,ENSG00000185024.17,protein_coding,6.21452075665017,-0.519535601296547,0.851286400637872,-0.610294726789078,0.541666589439471,0.984265418137052,BRF1,-0.461096851084593,0.292255051373954,0.682036257123231,17.7687559769555,BRF1,False,False,True,True,False,False
MICAL3,ENSG00000243156.9,protein_coding,5.42787568127241,0.415758080627653,0.68178872062908,0.609804867766127,0.541991076579401,0.984265418137052,MICAL3,-0.281627203794796,0.422170109689225,0.773592779578556,29.9525619613027,MICAL3,False,False,False,False,False,False
RNA5SP141,ENSG00000201413.1,rRNA_pseudogene,4.09179055894895,0.449912183407806,0.738053081617847,0.609593259094017,0.542131278104822,0.984265418137052,RNA5SP141,-1.24995867585107,0.0284060068088838,0.34862549604979,105.223934422055,RNA5SP141,False,False,False,False,False,False
MAP3K14,ENSG00000006062.18,protein_coding,7.17737934596802,0.454431362078924,0.745742621107844,0.609367560893649,0.542280834593353,0.984265418137052,MAP3K14,0.148375046539776,0.657710737420349,0.885905298232768,42.8505241765235,MAP3K14,False,False,True,False,True,False
PIK3C2B,ENSG00000133056.14,protein_coding,10.6397466399331,-0.408635072941843,0.671069934108188,-0.608930682440563,0.542570385849853,0.984265418137052,PIK3C2B,0.810729739367409,0.0353345189437776,0.368533744696792,42.3259211536986,PIK3C2B,False,False,False,False,False,False
ZAP70,ENSG00000115085.14,protein_coding,10.4567405895556,-0.315957863271131,0.519421060736498,-0.608288510333268,0.542996140041063,0.984265418137052,ZAP70,0.567672334747321,0.0901926466670914,0.452939914157631,55.5331414713087,ZAP70,False,False,False,False,False,False
MEF2A,ENSG00000068305.17,protein_coding,12.3873786397365,-0.234546348840613,0.386090516023745,-0.607490573081541,0.543525396834344,0.984265418137052,MEF2A,0.0753888600917463,0.761082970334439,0.930202211548443,80.5574181106714,MEF2A,False,False,False,False,False,False
RAB2A,ENSG00000104388.15,protein_coding,10.5733574561513,-0.256383532584735,0.422254692840177,-0.607177461688451,0.543733147856975,0.984265418137052,RAB2A,0.0141429505552281,0.948001863980508,0.989187387148583,66.7228941502332,RAB2A,False,False,False,False,False,False
NOL8,ENSG00000198000.12,protein_coding,9.34055417977583,-0.291793198300367,0.480617495345267,-0.607121465877451,0.543770305530163,0.984265418137052,NOL8,0.230035829937552,0.437695820508871,0.784270191608729,52.0693987908228,NOL8,False,False,False,False,False,False
FUBP1,ENSG00000162613.17,protein_coding,14.9077420214701,0.219312202888947,0.361271014158932,0.607057290216109,0.543812892738005,0.984265418137052,FUBP1,-0.0284498431433011,0.900660019604947,0.976124752046418,104.208397545022,FUBP1,False,False,False,False,False,False
MAN1A1,ENSG00000111885.7,protein_coding,9.76887305841795,-0.366750001290667,0.604909866628692,-0.606288674599825,0.544323077824084,0.984265418137052,MAN1A1,-0.351804274907068,0.390631129426209,0.756004310896853,75.5720191778855,MAN1A1,False,False,True,True,False,False
TM9SF3,ENSG00000077147.16,protein_coding,6.58887611868663,0.34889097690916,0.575493546550232,0.606246549593076,0.544351046075461,0.984265418137052,TM9SF3,-0.563471548701053,0.0364246587989701,0.369585327093452,71.3983299669078,TM9SF3,False,False,False,False,False,False
PPFIBP1,ENSG00000110841.14,protein_coding,10.4114897035241,-0.302888459857419,0.500169267940252,-0.605571911894436,0.544799058713274,0.984265418137052,PPFIBP1,0.980431407257199,0.0905578369484952,0.453331717964334,31.4274869429111,PPFIBP1,False,False,False,False,False,False
TRERF1,ENSG00000124496.12,protein_coding,7.53430145842912,-0.366559629528851,0.60547583190935,-0.605407532738203,0.544908247178989,0.984265418137052,TRERF1,0.448764203409607,0.10217166727894,0.469942801745841,33.6753279561592,TRERF1,False,False,False,False,False,False
CD4,ENSG00000010610.10,protein_coding,4.05950976758934,-0.469621861053876,0.777041441415966,-0.604371705321284,0.545596542998925,0.984265418137052,CD4,-0.810205512951343,0.154444274032031,0.541239326849788,51.3478086814918,CD4,False,False,True,True,False,False
BLK,ENSG00000136573.14,protein_coding,6.17745258277516,-0.411992091685976,0.681790705971453,-0.604279419002855,0.545657887151603,0.984265418137052,BLK,-0.0974880401466799,0.840541953373459,0.955832184083185,57.1536127117767,BLK,False,False,True,True,False,False
AC114752.3,ENSG00000238201.1,lncRNA,4.33385668785818,0.520208351433775,0.861335960968416,0.603955221896105,0.545873413132035,0.984265418137052,AC114752.3,-1.10528110445107,0.100350146485248,0.466486285956228,216.512035662701,AC114752.3,False,False,False,False,False,False
MPP6,ENSG00000105926.16,protein_coding,5.89869307378404,0.370920195606316,0.614906175079091,0.603214296162511,0.546366138397502,0.984265418137052,MPP6,-0.518426163822629,0.0256448610068955,0.341855808641619,71.8593431637824,MPP6,False,False,False,False,False,False
ESAM,ENSG00000149564.12,protein_coding,2.52081901615804,-0.753186063932614,1.24902974797442,-0.60301691385179,0.546497437368134,0.984265418137052,ESAM,-2.27592366159258,0.0025641756112372,0.154885475023351,86.2800825815661,ESAM,False,False,True,True,False,True
HERPUD2,ENSG00000122557.11,protein_coding,5.04133752909486,0.355088175214104,0.589088099456698,0.60277601184202,0.546657706876538,0.984265418137052,HERPUD2,-0.555017461735078,0.0970792924750865,0.461771378390746,86.3426472759173,HERPUD2,False,False,False,False,False,False
CS,ENSG00000062485.19,protein_coding,11.947226932491,0.281480568135981,0.467066815804497,0.602655891215792,0.546737630529763,0.984265418137052,CS,0.380704943616628,0.196914121101001,0.587286702046324,75.5541962864668,CS,False,False,True,False,True,False
LSM 10.00,ENSG00000181817.6,protein_coding,4.51143674501289,0.416530437230093,0.691675629871006,0.602204876450214,0.547037770080878,0.984265418137052,LSM10,-0.325708910812051,0.451948984999343,0.792505673119723,44.3620191178008,LSM 10.00,False,False,False,False,False,False
LILRB2,ENSG00000131042.15,protein_coding,5.90799254484549,0.383936762729182,0.637769525543499,0.601999229113363,0.547174650535368,0.984265418137052,LILRB2,-0.549543427225793,0.170692474558919,0.559344127377705,64.2630796772618,LILRB2,False,False,False,False,False,False
RP11-632C17__A.1,ENSG00000230202.1,processed_pseudogene,20.2866496660169,0.197472243934576,0.3281503020404,0.601773768625892,0.547324738250236,0.984265418137052,RP11-632C17__A.1,0.0024171442363176,0.99636987454033,0.999383539435273,18.5957149945048,RP11-632C17__A.1,False,False,True,False,True,False
CDK9,ENSG00000136807.14,protein_coding,9.61778698823828,0.280348996786829,0.465881770346327,0.601759962787175,0.547333929377263,0.984265418137052,CDK9,0.232058545582663,0.391625092833839,0.756782194880423,58.7196744247171,CDK9,False,False,True,False,True,False
VAV3,ENSG00000134215.16,protein_coding,6.38658766051976,0.349733984187915,0.581268581280149,0.601673641843298,0.547391398588496,0.984265418137052,VAV3,0.11360178811396,0.731173568360784,0.918488745895188,72.9115838589854,VAV3,False,False,True,False,True,False
RIF1,ENSG00000080345.18,protein_coding,10.7250586251458,0.296934019892811,0.493657230902717,0.601498370336494,0.547508096894606,0.984265418137052,RIF1,0.191104469191367,0.505298335220565,0.816360038409232,68.6405686939131,RIF1,False,False,True,False,True,False
