gene_name,gene_id,gene_type,baseMean,log2FoldChange_R1,lfcSE,stat,pvalue,padj_R1,log2FoldChange_R39,padj_R39
APOBR,ENSG00000184730.11,protein_coding,13.0044423056532,0.202676018935031,0.372903083135158,0.543508563219819,0.586779696573096,0.986979470238735,0.0240134337847188,0.998086042062166
CHMP4B,ENSG00000101421.4,protein_coding,30.6749087288094,0.161779157661077,0.297697008477382,0.543435617605032,0.58682990796098,0.986979470238735,0.182806517662985,0.995521320397187
ARMC8,ENSG00000114098.18,protein_coding,11.8003281817336,0.231251721769408,0.4256360044873,0.543308647133747,0.586917311568661,0.986979470238735,0.174591654570683,0.998086042062166
RPS6KA5,ENSG00000100784.12,protein_coding,3.88628657573361,-0.449526267354846,0.827440199313422,-0.543273420517695,0.586941561844893,0.986979470238735,-0.0788340750303267,0.998086042062166
ATP8B2,ENSG00000143515.19,protein_coding,3.65554724380803,-0.453242711088003,0.835615827357747,-0.54240560823408,0.587539117056676,0.986979470238735,-0.215792800940488,0.998086042062166
ARF6,ENSG00000165527.7,protein_coding,44.396702747778,-0.143770259597929,0.265135392730591,-0.542252236177374,0.587644754726492,0.986979470238735,-0.155677643821808,0.992587378328484
VIM-AS1,ENSG00000229124.7,lncRNA,5.98081371645092,-0.479814491129578,0.885171313963983,-0.542058337815839,0.587778318167806,0.986979470238735,-0.441390071579502,0.995521320397187
UBE2K,ENSG00000078140.14,protein_coding,14.8992423888823,-0.248046437741819,0.457640620351131,-0.542011409632959,0.587810645922974,0.986979470238735,0.18037394380139,0.998086042062166
WDFY3,ENSG00000163625.16,protein_coding,7.27701275604184,-0.325793812114644,0.601152293562657,-0.541948879848508,0.587853722543513,0.986979470238735,-0.0807495761107636,0.998086042062166
NISCH,ENSG00000010322.16,protein_coding,6.37402882234818,-0.353976619910727,0.653331690361955,-0.541802311341455,0.587954698962102,0.986979470238735,-0.446144678738809,0.992587378328484
FBXL5,ENSG00000118564.15,protein_coding,12.3789359131294,0.223771540095604,0.413245999898757,0.541497171540504,0.588164946682988,0.986979470238735,0.220606512773369,0.995521320397187
DENND5B,ENSG00000170456.16,protein_coding,4.53213748080586,0.376699769974919,0.696029269917812,0.541212541276318,0.588361094221598,0.986979470238735,0.257122799577553,0.998086042062166
MICU1,ENSG00000107745.19,protein_coding,5.69948251556497,-0.358631878419853,0.663037283881523,-0.540892476393433,0.588581696948918,0.986979470238735,-0.206357545283087,0.998086042062166
ZNF720,ENSG00000197302.10,protein_coding,5.08679355488489,0.3540494891281,0.654658543920229,0.54081550209057,0.588634756705731,0.986979470238735,0.356850640217847,0.995521320397187
TSPAN14,ENSG00000108219.15,protein_coding,9.23695861142341,-0.259926720451197,0.48098015335099,-0.540410490204818,0.588913974988356,0.986979470238735,-0.722583798347188,0.91628069731862
CD3D,ENSG00000167286.10,protein_coding,4.27233286940085,0.376096402829527,0.696174166097285,0.540233207643862,0.589036214171806,0.986979470238735,0.339307884395436,0.995521320397187
ELP1,ENSG00000070061.16,protein_coding,5.3797030676895,-0.33405982986212,0.618368080505905,-0.540228126892992,0.589039717604018,0.986979470238735,-0.527877874036499,0.992587378328484
ARL2BP,ENSG00000102931.8,protein_coding,3.93286872924679,-0.511674100375245,0.947782657176007,-0.539864383992653,0.589290561536993,0.987089469827835,-0.169334545465775,0.998086042062166
PANK2,ENSG00000125779.24,protein_coding,6.06561536965577,0.342039971336447,0.633987707545768,0.539505683257676,0.589537976542103,0.987192738859391,0.231282807187884,0.998086042062166
CGGBP1,ENSG00000163320.12,protein_coding,10.8382194524743,-0.243510868715683,0.451684454728255,-0.539117222580054,0.58980597257293,0.987192738859391,-0.0482765938619342,0.998086042062166
PAIP1,ENSG00000172239.14,protein_coding,4.62230117880223,0.368136884134402,0.683038355137097,0.538969563518158,0.589907856147685,0.987192738859391,0.260093703705292,0.998086042062166
CABIN1,ENSG00000099991.18,protein_coding,14.5679239610275,-0.217545673773731,0.40417179004558,-0.538250514092529,0.590404110371113,0.987299493942888,-0.0166712994248658,0.998086042062166
DNAJC5,ENSG00000101152.11,protein_coding,12.3490754240781,-0.285650214273113,0.530826228388392,-0.538123775722909,0.590491599174619,0.987299493942888,-0.284748198684295,0.995521320397187
ARHGEF2,ENSG00000116584.20,protein_coding,26.0866889748127,-0.186945342783107,0.347810696575669,-0.537491643079574,0.590928055939216,0.987299493942888,0.150871636239645,0.997852416960843
PAWR,ENSG00000177425.11,protein_coding,4.22096154745174,0.468108681869292,0.873248676846014,0.536054269855867,0.591921043919232,0.987299493942888,-0.441804037701951,0.997007468931721
ZNF276,ENSG00000158805.12,protein_coding,5.35773983622146,0.321503760761354,0.599895049928783,0.5359333450068,0.592004617983562,0.987299493942888,0.136985064608265,0.998086042062166
SOS 1,ENSG00000115904.14,protein_coding,10.6273589299289,0.263957669169853,0.492541049824607,0.535909990170053,0.592020759695647,0.987299493942888,0.265949786972865,0.995521320397187
SESN3,ENSG00000149212.12,protein_coding,39.9113226294633,-0.139437990351661,0.26036768188036,-0.535542619362925,0.592274694870708,0.987299493942888,0.0522043784970767,0.998086042062166
ALDH5A1,ENSG00000112294.14,protein_coding,5.40157520233862,0.320085012893242,0.598658638562878,0.534670331763071,0.592877840297945,0.987299493942888,0.636297894249576,0.953507896005218
BTF3,ENSG00000145741.16,protein_coding,70.2800940543759,0.110306376066381,0.206450989409657,0.534298122676962,0.593135290858665,0.987299493942888,0.162756152058276,0.992587378328484
RUFY2,ENSG00000204130.14,protein_coding,7.12149174639217,0.344418721196578,0.644871301088074,0.534089081984963,0.59327990313074,0.987299493942888,0.237340667298357,0.998086042062166
CTCF,ENSG00000102974.16,protein_coding,21.1809510965912,-0.171190399268299,0.321238997665894,-0.532906653650895,0.594098199132335,0.987299493942888,-0.281264340323395,0.983262496850266
TNK2,ENSG00000061938.21,protein_coding,10.0786848043153,0.288849048017629,0.542180752025742,0.532754154289702,0.594203773428498,0.987299493942888,0.0799664552916648,0.998086042062166
EXOC7,ENSG00000182473.22,protein_coding,19.6805672523474,-0.200419241118844,0.376345748979359,-0.532540201828707,0.594351905756633,0.987299493942888,-0.12280976279243,0.998086042062166
SNRPF,ENSG00000139343.10,protein_coding,13.4983822273746,0.209164964850189,0.392839484891257,0.532443842573737,0.594418626654567,0.987299493942888,0.19118486073182,0.995521320397187
ITGAL,ENSG00000005844.19,protein_coding,30.3639373510885,0.170677248518752,0.32057730980311,0.532405891806806,0.594444905394385,0.987299493942888,-0.0400996585241814,0.998086042062166
YTHDC1,ENSG00000083896.13,protein_coding,33.3875562785517,-0.167851403018922,0.315347005999833,-0.53227523910283,0.594535378994446,0.987299493942888,-0.124584211145444,0.998086042062166
EHD3,ENSG00000013016.16,protein_coding,11.0732820056556,-0.256731998627206,0.482345495868902,-0.532257481050437,0.594547676469698,0.987299493942888,0.0311427382317226,0.998086042062166
THOC5,ENSG00000100296.14,protein_coding,6.484351697642,0.338484111804098,0.635944887015589,0.532253845757865,0.594550193929045,0.987299493942888,0.517427991376477,0.992587378328484
MTMR3,ENSG00000100330.16,protein_coding,14.9601988273584,-0.222067249301083,0.417263356785729,-0.532199259028435,0.594587996113781,0.987299493942888,-0.0106011456479434,0.998086042062166
VPS35L,ENSG00000103544.15,protein_coding,5.51745471660153,-0.346476406530018,0.651594304179701,-0.531736395342192,0.594908580761504,0.987299493942888,0.15023868852231,0.998086042062166
LSG1,ENSG00000041802.11,protein_coding,4.63835790914121,0.400670237839492,0.754110437316536,0.531315067412748,0.595200465881668,0.987299493942888,0.0684610981560115,0.998086042062166
MPIG6B,ENSG00000204420.10,protein_coding,5.38292294303663,0.378466709864307,0.712667481272312,0.531056516271287,0.595379615799718,0.987299493942888,0.689557984913368,0.979511700603372
H3C11,ENSG00000275379.2,protein_coding,11.6836818173307,-0.246040363337123,0.463917098081879,-0.530354161022318,0.595866401450005,0.987299493942888,-0.216818339091044,0.995521320397187
CNOT2,ENSG00000111596.14,protein_coding,11.889318807719,-0.291516587887283,0.549699241484246,-0.530320156709982,0.595889973631022,0.987299493942888,-0.0913303322865185,0.998086042062166
ADAM10,ENSG00000137845.15,protein_coding,5.95495895786747,0.355875410794504,0.67126512029159,0.530156267675455,0.596003589358839,0.987299493942888,-0.103166829879701,0.998086042062166
RPAIN,ENSG00000129197.15,protein_coding,3.76519034372101,-0.427124187458346,0.805988950324086,-0.52993801873661,0.596154905302269,0.987299493942888,0.210434368400006,0.998086042062166
SMARCA2,ENSG00000080503.24,protein_coding,48.8426725399874,-0.124938254878193,0.235790285521074,-0.529870238725445,0.596201901974016,0.987299493942888,0.144380507125394,0.992587378328484
IGFBP5,ENSG00000115461.5,protein_coding,35.0246492698483,0.19501752183671,0.368192478086309,0.52966188459449,0.596346379185725,0.987299493942888,0.448615110608538,0.953507896005218
PNPLA6,ENSG00000032444.17,protein_coding,3.18584747808543,0.463397211524417,0.875302171932744,0.529413985688159,0.596518298361903,0.987299493942888,0.493141696621535,0.995521320397187
CBLL1,ENSG00000105879.12,protein_coding,8.617431603333,-0.266983053652127,0.504541655159063,-0.529159586571613,0.596694748927086,0.987299493942888,-0.223971237879119,0.995521320397187
VGLL4,ENSG00000144560.15,protein_coding,4.47337438043718,0.489782611848541,0.925760152262711,0.529059941337323,0.596763869077245,0.987299493942888,0.557151666701417,0.992587378328484
SPATA5,ENSG00000145375.9,protein_coding,4.93800502288209,0.386172265067176,0.730178931147524,0.528873470041489,0.596893226989479,0.987299493942888,0.445770619273986,0.992587378328484
JAK2,ENSG00000096968.14,protein_coding,13.4731083082198,-0.261243083773744,0.493974282059588,-0.528859686145017,0.596902789589962,0.987299493942888,0.0763137907138149,0.998086042062166
ASAP1,ENSG00000153317.15,protein_coding,41.1168360632493,0.131782119003915,0.249341595270624,0.528520397332359,0.597138193725593,0.987299493942888,0.163786151709019,0.992587378328484
RGS14,ENSG00000169220.18,protein_coding,12.2709185263704,0.274855695391706,0.520463645971026,0.528097778815866,0.597431472415074,0.987299493942888,-0.156502013740354,0.998086042062166
SMAD3,ENSG00000166949.17,protein_coding,7.7090971081867,-0.284625256064259,0.539037140695645,-0.52802531509599,0.597481765629685,0.987299493942888,-0.0054425631885625,0.998086042062166
CRNKL1,ENSG00000101343.15,protein_coding,8.7776163142079,0.27483314227378,0.52075166137357,0.527762391672188,0.59766426295381,0.987299493942888,0.369226619848361,0.992587378328484
H4C9,ENSG00000276180.1,protein_coding,7.12262668164347,-0.292028367720778,0.553466834215333,-0.527634809653582,0.597752827815255,0.987299493942888,-0.202837117755017,0.998086042062166
VAMP8,ENSG00000118640.11,protein_coding,14.4560027681846,0.206572748745948,0.391667354837057,0.527418857341039,0.597902751136842,0.987299493942888,0.083545934743567,0.998086042062166
GPS2,ENSG00000132522.16,protein_coding,1.00011478242556,-0.731930812065763,1.38795129660483,-0.527346178397033,0.597953211805843,0.987299493942888,0.541703565257348,0.997878976321691
RETREG2,ENSG00000144567.11,protein_coding,3.15843096067636,-0.458299431664726,0.869515413732718,-0.527074534190608,0.59814183029718,0.987299493942888,-0.248019277885596,0.998086042062166
CAMK4,ENSG00000152495.11,protein_coding,6.75526486634353,-0.319407247767572,0.607295319015452,-0.525950452385169,0.598922633170416,0.987299493942888,-0.212762197820281,0.998086042062166
SMARCC2,ENSG00000139613.12,protein_coding,44.182381769516,-0.182538125126996,0.347075104784608,-0.525932637088095,0.598935011642822,0.987299493942888,-0.246359763571769,0.992587378328484
MYO1G,ENSG00000136286.16,protein_coding,29.7481627151987,-0.199344223562094,0.379144948563651,-0.52577312269961,0.599045851025338,0.987299493942888,-0.355296457588307,0.983262496850266
PDZK1IP1,ENSG00000162366.8,protein_coding,4.7824906788133,-0.487962347194372,0.929767291271416,-0.524822019203434,0.599706923009909,0.987299493942888,-0.508301644115825,0.995521320397187
FAM117A,ENSG00000121104.8,protein_coding,24.5913851101726,-0.214803623688469,0.409398577006754,-0.524680924049536,0.599805020433818,0.987299493942888,0.178694094049246,0.995521320397187
PPP6R3,ENSG00000110075.15,protein_coding,18.2781524016941,-0.184163328625925,0.351423444390825,-0.52404963745422,0.600244015912185,0.987299493942888,-0.126744958431429,0.998086042062166
UBE2R2,ENSG00000107341.5,protein_coding,18.9230558417955,0.18359454328759,0.350351787447701,0.524029132618586,0.600258277371581,0.987299493942888,0.211260297537093,0.992587378328484
ZNF398,ENSG00000197024.9,protein_coding,6.78565248806408,0.339218748105338,0.647426132723573,0.523949731034679,0.600313503959435,0.987299493942888,0.144715833594003,0.998086042062166
EIF4EBP2,ENSG00000148730.7,protein_coding,38.0227796928855,0.130957262586492,0.250011885417625,0.523804147821766,0.600414768160752,0.987299493942888,0.0814469042654559,0.998086042062166
RNVU1-28,ENSG00000277918.1,snRNA,8.18593174359656,-0.320598372919731,0.612333272706121,-0.523568434396667,0.600578741155266,0.987299493942888,-0.10676126963784,0.998086042062166
SMG1,ENSG00000157106.17,protein_coding,27.7331285527747,0.168566669543621,0.321985557295155,0.523522455353798,0.600610728630707,0.987299493942888,0.0510583362017794,0.998086042062166
EHMT1,ENSG00000181090.21,protein_coding,16.2078139081607,-0.218048973229172,0.416815483801257,-0.523130693803928,0.600883307133004,0.987299493942888,-0.115480866679878,0.998086042062166
SESTD1,ENSG00000187231.14,protein_coding,5.23598931266107,-0.406330561399611,0.777050507359212,-0.522913964473836,0.601034126325062,0.987299493942888,0.139198532361616,0.998086042062166
ZFP36L1,ENSG00000185650.10,protein_coding,46.3533548536601,-0.14251859418628,0.272613023486281,-0.522787181491541,0.601122360919208,0.987299493942888,-0.163087672061529,0.992587378328484
ARID5A,ENSG00000196843.17,protein_coding,7.90891653432383,0.255420030496349,0.489185429935789,0.522133356526738,0.601577483115321,0.987299493942888,-0.333498667467176,0.992587378328484
MRFAP1,ENSG00000179010.15,protein_coding,35.4922510397843,0.13827195030685,0.264924792934305,0.52192906815308,0.601719718446087,0.987299493942888,0.0056601244663547,0.998086042062166
PDE4DIP,ENSG00000178104.19,protein_coding,7.05160199146601,-0.276493218247284,0.531018149479024,-0.520685062306343,0.602586181998701,0.987299493942888,0.0408245096378477,0.998086042062166
TMEM245,ENSG00000106771.13,protein_coding,6.01569491650056,-0.322032464925975,0.618701104326863,-0.520497640417729,0.602716772062567,0.987299493942888,-0.0758923026364162,0.998086042062166
IQCB1,ENSG00000173226.17,protein_coding,4.42828225088909,-0.447499020971423,0.859897421074078,-0.520409772147546,0.602778000477628,0.987299493942888,-0.631119931358932,0.992587378328484
MAP2K3,ENSG00000034152.19,protein_coding,49.3812270533967,-0.144288583434741,0.277439178403264,-0.520072847191806,0.603012802653787,0.987299493942888,0.0172748278174648,0.998086042062166
CEP78,ENSG00000148019.14,protein_coding,6.47596079618103,0.331255971782686,0.637980636017635,0.519225746176926,0.603603327008648,0.987299493942888,0.400322282497192,0.992587378328484
MORC2,ENSG00000133422.14,protein_coding,4.83077440339681,-0.398445226363384,0.767747676404735,-0.518979397279654,0.603775108576989,0.987299493942888,0.112477368668269,0.998086042062166
NCKAP1L,ENSG00000123338.13,protein_coding,33.9173705969862,0.196101505103502,0.378042394115036,0.518728873153389,0.60394982409974,0.987299493942888,0.250940142176755,0.992587378328484
SEMA4D,ENSG00000187764.12,protein_coding,29.3428655714131,0.157275845927796,0.303339296452206,0.518481607122,0.60412228969264,0.987299493942888,0.0173891837065658,0.998086042062166
MTHFD1,ENSG00000100714.17,protein_coding,4.68525224515172,-0.40810049019981,0.787270886981138,-0.518373658861828,0.604197589462728,0.987299493942888,0.206575513026183,0.998086042062166
ATP6V1C1,ENSG00000155097.12,protein_coding,5.29413278481207,0.304447785787399,0.587477319741294,0.518229003157888,0.604298501273547,0.987299493942888,0.183109177968324,0.998086042062166
SETDB1,ENSG00000143379.12,protein_coding,6.09737350447183,-0.322998971042676,0.624390524534641,-0.517302807058784,0.60494479483966,0.987299493942888,0.106607650542822,0.998086042062166
WWP2,ENSG00000198373.13,protein_coding,14.8110876970695,-0.234350513252246,0.453321021237598,-0.516963701820959,0.605181497732428,0.987299493942888,-0.295540847404493,0.992587378328484
CIC,ENSG00000079432.9,protein_coding,26.513601101082,0.172655115245597,0.334539545619123,0.516097775305066,0.605786121669316,0.987299493942888,0.239334682459627,0.992587378328484
FARP2,ENSG00000006607.14,protein_coding,4.93007322636667,0.331270481264481,0.642028624617469,0.515974628797675,0.605872129360922,0.987299493942888,0.5342113204013,0.992587378328484
PCM1,ENSG00000078674.18,protein_coding,38.3256340243186,0.154953914191406,0.300332730357486,0.515940816730048,0.605895745261315,0.987299493942888,0.0439692993670643,0.998086042062166
GFI1B,ENSG00000165702.15,protein_coding,8.24459875856272,-0.323444459967449,0.626983216422333,-0.515874191677849,0.605942280462305,0.987299493942888,0.11125702732099,0.998086042062166
FIP1L1,ENSG00000145216.16,protein_coding,22.0653177675068,0.18630128300065,0.361551441831056,0.5152829208954,0.606355331887747,0.987299493942888,0.32651831615223,0.987407932503804
NAA60,ENSG00000122390.19,protein_coding,3.88266637259453,-0.399517733817321,0.775512424149248,-0.515166129357115,0.606436935302852,0.987299493942888,-0.251891222936565,0.998086042062166
PUS7L,ENSG00000129317.15,protein_coding,3.7651409293759,-0.358991400989746,0.697167549747415,-0.51492844312649,0.606603024211168,0.987299493942888,-1.16452191250499,0.91628069731862
ZNF271P,ENSG00000257267.3,transcribed_unitary_pseudogene,9.19459981872948,0.243300662716015,0.472953518603719,0.514428274969392,0.606952595001684,0.987299493942888,0.524950889656401,0.953507896005218
HIGD2A,ENSG00000146066.3,protein_coding,8.79377912227508,0.285772637454809,0.556143692191697,0.513846765623849,0.607359128765506,0.987299493942888,-0.0446679418831849,0.998086042062166
OCIAD2,ENSG00000145247.12,protein_coding,5.08143791481168,0.344686819434,0.671062125757057,0.513643679480708,0.607501135120307,0.987299493942888,0.464794235323996,0.992587378328484
DPM2,ENSG00000136908.18,protein_coding,3.25323394019731,0.415780181775711,0.809502820993091,0.51362412951895,0.607514806055818,0.987299493942888,0.778679054654649,0.983262496850266
EGLN1,ENSG00000135766.9,protein_coding,7.45063908035569,-0.257968279973505,0.502442672157752,-0.513428285988637,0.607651763477768,0.987299493942888,-0.0108259472062761,0.998086042062166
RIC8A,ENSG00000177963.15,protein_coding,10.0513337668191,-0.363435422691034,0.708431494849022,-0.513014208619407,0.607941381664003,0.987299493942888,-0.373209067694718,0.995521320397187
NFIC,ENSG00000141905.19,protein_coding,13.0844647657525,-0.227476435978881,0.443448171311405,-0.512971866151049,0.607971000730181,0.987299493942888,-0.175988796350024,0.998086042062166
DYRK1A,ENSG00000157540.22,protein_coding,34.1722296050317,0.141219909139448,0.275377841696781,0.512822339914139,0.608075601279442,0.987299493942888,0.0740306088833109,0.998086042062166
TLE4,ENSG00000106829.20,protein_coding,15.828538838761,0.19878614526456,0.388271452023604,0.511977237132734,0.608666940664705,0.987299493942888,0.288669783259465,0.992587378328484
TESK1,ENSG00000107140.16,protein_coding,4.05030538184797,-0.466345441265617,0.911097725811598,-0.511850077169494,0.608755939803893,0.987299493942888,0.173891475912032,0.998086042062166
RPL22P1,ENSG00000213178.3,processed_pseudogene,13.7534128516912,-0.18921607375484,0.370010170917677,-0.511380736603964,0.609084480966803,0.987299493942888,-0.0063671811724825,0.998086042062166
ING1,ENSG00000153487.13,protein_coding,6.93878293281942,-0.40189982480708,0.786835291599026,-0.510780120182878,0.609505031030731,0.987299493942888,-0.0670867634802458,0.998086042062166
RALA,ENSG00000006451.8,protein_coding,4.35938653472614,-0.395355565401035,0.774465327984122,-0.510488399048305,0.609709339978598,0.987299493942888,0.183863884788437,0.998086042062166
ATP11A,ENSG00000068650.19,protein_coding,2.01926033179847,-0.512070570680063,1.00366055713999,-0.510202943651835,0.609909290127517,0.987299493942888,0.159915781932325,0.998086042062166
ITCH,ENSG00000078747.16,protein_coding,16.1394066914939,0.188057573300099,0.368963612163121,0.509691381753271,0.610267691738777,0.987299493942888,0.0308116967367296,0.998086042062166
RALGPS2,ENSG00000116191.18,protein_coding,14.9127074198145,-0.211900437342513,0.416044294059946,-0.509321820700132,0.610526665335488,0.987299493942888,-0.113187421349385,0.998086042062166
MPST,ENSG00000128309.17,protein_coding,2.87256037207396,0.47476018818702,0.932643836071626,0.509047687686169,0.610718798275648,0.987299493942888,-0.189769435606976,0.998086042062166
CHMP2B,ENSG00000083937.10,protein_coding,8.19224932236553,-0.316154113578741,0.621481782199759,-0.50871018690154,0.61095538091955,0.987299493942888,-0.625605397489439,0.967795964188399
PDPK1,ENSG00000140992.19,protein_coding,7.95282089070779,-0.275913186743754,0.542516970930071,-0.508579826121824,0.611046772614615,0.987299493942888,-0.746926385426485,0.947543342162046
PURA,ENSG00000185129.8,protein_coding,12.0579044143415,-0.231202475971806,0.454623525576423,-0.508558099096745,0.611062005313102,0.987299493942888,0.0077249118888232,0.998086042062166
CD2,ENSG00000116824.5,protein_coding,5.62401882768,-0.334364205792332,0.657498858088252,-0.508539599239049,0.611074975594851,0.987299493942888,-0.378895177366997,0.995521320397187
MAP3K8,ENSG00000107968.10,protein_coding,3.93025974030607,-0.414986831318907,0.816656062944655,-0.508153738334556,0.611345531142346,0.987299493942888,0.265451780668103,0.998086042062166
HLA-DOA,ENSG00000204252.14,protein_coding,6.00019442215564,-0.362372878585768,0.713525984769152,-0.507862203088521,0.611549983199101,0.987299493942888,-0.395106503061997,0.995521320397187
PXN,ENSG00000089159.17,protein_coding,29.4220292499153,-0.139616052536924,0.274912397218916,-0.507856517018932,0.611553971109302,0.987299493942888,-0.224409547039066,0.992587378328484
MORF4L1P1,ENSG00000218283.2,processed_pseudogene,6.10375212587166,0.294540052940538,0.580127766752721,0.507715834029515,0.611652642427047,0.987299493942888,0.119739860297041,0.998086042062166
TXNRD1,ENSG00000198431.16,protein_coding,11.2947839425158,-0.236859989196199,0.466555254878738,-0.507678322598169,0.6116789531404,0.987299493942888,0.0149633427243951,0.998086042062166
CHMP3,ENSG00000115561.16,protein_coding,6.33570581412306,-0.301495236797833,0.594284918813575,-0.507324394836967,0.611927224578685,0.987299493942888,-0.097323715014212,0.998086042062166
KATNAL1,ENSG00000102781.14,protein_coding,4.44589727058232,-0.396076094957313,0.780989888941317,-0.50714625191143,0.612052204236963,0.987299493942888,-0.358900516521431,0.995521320397187
PSMD7,ENSG00000103035.11,protein_coding,16.9865326115542,-0.165136857709736,0.325805524973665,-0.506857143454162,0.612255057968781,0.987299493942888,-0.209078540709495,0.992587378328484
UBL3,ENSG00000122042.10,protein_coding,4.66339888269218,0.329791276197567,0.650701722211218,0.506824040786106,0.612278286442451,0.987299493942888,0.435904345703207,0.992587378328484
NSMCE2,ENSG00000156831.8,protein_coding,1.39873463249468,-0.674925895383215,1.33195381872786,-0.506718690913648,0.612352214096572,0.987299493942888,0.290376146490951,0.998086042062166
AGO1,ENSG00000092847.13,protein_coding,14.4768258987721,0.219851667728669,0.433886156960131,0.506703576968164,0.612362820399288,0.987299493942888,0.693924643594473,0.870378725940802
IFI16,ENSG00000163565.19,protein_coding,31.6230445826181,0.132625279214503,0.26243024226629,0.505373458749189,0.613296556831068,0.987299493942888,0.134060944266206,0.995521320397187
WTAP,ENSG00000146457.16,protein_coding,16.035386300041,0.207679796690909,0.410964084481658,0.505347801749761,0.61331457409455,0.987299493942888,0.38185515396123,0.979511700603372
GTF2IRD2B,ENSG00000174428.18,protein_coding,4.96945738437009,0.437659607992548,0.866101861515451,0.505321172300402,0.613333274494244,0.987299493942888,0.444948374678743,0.995521320397187
RBL1,ENSG00000080839.12,protein_coding,5.62005453072152,-0.335198777692826,0.663494583784485,-0.505201980370205,0.613416979524079,0.987299493942888,-0.0713262391573984,0.998086042062166
RNU6ATAC,ENSG00000221676.1,snRNA,9.08819895073569,0.221053351704427,0.437827766988252,0.50488655213674,0.613638519926316,0.987299493942888,-0.297583096988704,0.992587378328484
NCKAP1,ENSG00000061676.15,protein_coding,5.94088728393994,0.335637995719345,0.6650441371428,0.504685293763105,0.613779891790825,0.987299493942888,0.135865904855385,0.998086042062166
NEXN,ENSG00000162614.19,protein_coding,13.062963663369,0.299132700189715,0.592725494579953,0.504673247439275,0.613788354062028,0.987299493942888,0.340034473058327,0.995521320397187
MYLIP,ENSG00000007944.15,protein_coding,5.1260255277096,0.317313299025992,0.62883520077017,0.504604860919619,0.613836395027,0.987299493942888,0.767617733792253,0.937780004132405
PPP1R16B,ENSG00000101445.10,protein_coding,18.5901730888948,-0.188446537637431,0.373501023151144,-0.504540887324887,0.613881337449499,0.987299493942888,-0.0136835535239517,0.998086042062166
HSPD1,ENSG00000144381.18,protein_coding,9.65983694527325,-0.251440692596112,0.498530468412862,-0.50436374209305,0.614005792236392,0.987299493942888,0.31511675766391,0.992587378328484
NAE1,ENSG00000159593.15,protein_coding,4.58682780335151,-0.366090144377762,0.726686007761788,-0.503780367954695,0.614415724955181,0.987299493942888,0.0276963431842542,0.998086042062166
RAB27A,ENSG00000069974.16,protein_coding,12.86337242976,0.18556977661467,0.368558826861182,0.503501105088348,0.614612003571315,0.987299493942888,-0.119289313910328,0.998086042062166
SEC62,ENSG00000008952.17,protein_coding,55.5488860410289,-0.11489823426566,0.228209273450499,-0.503477499088497,0.614628596204609,0.987299493942888,0.0024917115443026,0.998086042062166
RANBP10,ENSG00000141084.11,protein_coding,8.33257062939345,-0.301176323587635,0.598352969854548,-0.503342239048045,0.614723674151605,0.987299493942888,0.228927900691946,0.998086042062166
CHMP5,ENSG00000086065.14,protein_coding,11.8997672764081,0.253478912379991,0.503634072216898,0.503299769342902,0.614753528593389,0.987299493942888,-0.0906278212221718,0.998086042062166
PSMD13,ENSG00000185627.18,protein_coding,8.56334773822639,-0.279329786344474,0.55577277039239,-0.502597106632734,0.61524756393514,0.987299493942888,-0.50687582250011,0.983262496850266
ERICH1,ENSG00000104714.14,protein_coding,11.4949562822865,0.247340774858991,0.492669386220861,0.502042103237381,0.615637904802588,0.987299493942888,-0.245411896074018,0.995521320397187
DNAJB14,ENSG00000164031.17,protein_coding,2.71243909612705,-0.458538526895197,0.914068170443369,-0.501645874697488,0.615916643873233,0.987299493942888,0.311927468077533,0.998086042062166
NOP58,ENSG00000055044.11,protein_coding,9.3689733610254,0.280241048512377,0.558765257970845,0.50153627934935,0.61599375185286,0.987299493942888,0.0494299619264801,0.998086042062166
CCDC88C,ENSG00000015133.19,protein_coding,49.3118671238667,-0.153769033526066,0.306734222222152,-0.501310327918673,0.61615273783707,0.987299493942888,-0.0891015635047674,0.998086042062166
GDE1,ENSG00000006007.12,protein_coding,8.54990214637065,0.286466611494907,0.571439301303585,0.501307156930596,0.616154969164471,0.987299493942888,0.207438047141561,0.998086042062166
GGTA1,ENSG00000204136.12,protein_coding,5.16130757194958,-0.314224546987047,0.627384182697389,-0.500848691524328,0.616477614580419,0.987299493942888,-0.267991871735161,0.998086042062166
DYM,ENSG00000141627.14,protein_coding,5.98135132128468,0.345693934085361,0.690703832554521,0.500495172883051,0.616726454219443,0.987299493942888,-0.0042054684745111,0.998592526220086
CAT,ENSG00000121691.7,protein_coding,22.6905436369953,-0.151323250036562,0.302367196559806,-0.500461861465952,0.616749904195369,0.987299493942888,-0.20306242114397,0.992587378328484
ETF1,ENSG00000120705.13,protein_coding,8.99533932280963,-0.256502656208107,0.512733019713488,-0.500265530687762,0.616888121568371,0.987299493942888,-0.0141204322970753,0.998086042062166
MNDA,ENSG00000163563.8,protein_coding,60.8319688356841,0.14057784079806,0.281518959426499,0.499354789760662,0.617529463017553,0.987299493942888,0.187437417616905,0.992587378328484
KPNA4,ENSG00000186432.10,protein_coding,15.3850643189014,0.213842596343127,0.42831855903302,0.499260636349502,0.617595782256579,0.987299493942888,-0.0241125526878231,0.998086042062166
